 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Uranium in Aluminum.txt

 Ion = Uranium [92] , Mass = 232 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.767E+00  1.082E+01     258 A        54 A        42 A   
  60.00 keV   1.845E+00  1.108E+01     272 A        57 A        44 A   
  65.00 keV   1.921E+00  1.133E+01     285 A        59 A        46 A   
  70.00 keV   1.993E+00  1.155E+01     298 A        61 A        48 A   
  80.00 keV   2.131E+00  1.195E+01     322 A        65 A        52 A   
  90.00 keV   2.260E+00  1.230E+01     346 A        69 A        56 A   
 100.00 keV   2.382E+00  1.260E+01     369 A        73 A        59 A   
 110.00 keV   2.498E+00  1.286E+01     392 A        77 A        62 A   
 120.00 keV   2.610E+00  1.310E+01     414 A        80 A        65 A   
 130.00 keV   2.716E+00  1.331E+01     436 A        83 A        68 A   
 140.00 keV   2.819E+00  1.350E+01     457 A        87 A        71 A   
 150.00 keV   2.918E+00  1.367E+01     478 A        90 A        74 A   
 160.00 keV   3.013E+00  1.382E+01     499 A        93 A        77 A   
 170.00 keV   3.106E+00  1.396E+01     519 A        96 A        80 A   
 180.00 keV   3.196E+00  1.409E+01     540 A        99 A        83 A   
 200.00 keV   3.369E+00  1.431E+01     579 A       105 A        88 A   
 225.00 keV   3.573E+00  1.454E+01     628 A       112 A        95 A   
 250.00 keV   3.767E+00  1.473E+01     675 A       119 A       101 A   
 275.00 keV   3.950E+00  1.488E+01     722 A       126 A       107 A   
 300.00 keV   4.126E+00  1.500E+01     767 A       132 A       113 A   
 325.00 keV   4.295E+00  1.510E+01     813 A       139 A       119 A   
 350.00 keV   4.457E+00  1.518E+01     857 A       145 A       125 A   
 375.00 keV   4.613E+00  1.525E+01     902 A       151 A       131 A   
 400.00 keV   4.764E+00  1.530E+01     945 A       157 A       136 A   
 450.00 keV   5.054E+00  1.537E+01    1032 A       169 A       147 A   
 500.00 keV   5.329E+00  1.540E+01    1117 A       180 A       157 A   
 550.00 keV   5.654E+00  1.540E+01    1201 A       191 A       168 A   
 600.00 keV   5.998E+00  1.539E+01    1284 A       202 A       178 A   
 650.00 keV   6.334E+00  1.535E+01    1365 A       212 A       187 A   
 700.00 keV   6.648E+00  1.531E+01    1446 A       222 A       197 A   
 800.00 keV   7.185E+00  1.519E+01    1605 A       242 A       215 A   
 900.00 keV   7.597E+00  1.505E+01    1762 A       262 A       233 A   
   1.00 MeV   7.902E+00  1.488E+01    1918 A       280 A       250 A   
   1.10 MeV   8.122E+00  1.471E+01    2073 A       298 A       267 A   
   1.20 MeV   8.281E+00  1.453E+01    2228 A       316 A       284 A   
   1.30 MeV   8.396E+00  1.435E+01    2384 A       333 A       301 A   
   1.40 MeV   8.482E+00  1.417E+01    2541 A       351 A       317 A   
   1.50 MeV   8.548E+00  1.399E+01    2699 A       368 A       333 A   
   1.60 MeV   8.603E+00  1.381E+01    2857 A       385 A       349 A   
   1.70 MeV   8.652E+00  1.364E+01    3017 A       402 A       365 A   
   1.80 MeV   8.699E+00  1.347E+01    3177 A       418 A       381 A   
   2.00 MeV   8.796E+00  1.313E+01    3501 A       453 A       413 A   
   2.25 MeV   8.939E+00  1.273E+01    3911 A       496 A       453 A   
   2.50 MeV   9.112E+00  1.235E+01    4327 A       538 A       492 A   
   2.75 MeV   9.314E+00  1.200E+01    4746 A       579 A       532 A   
   3.00 MeV   9.542E+00  1.166E+01    5168 A       619 A       571 A   
   3.25 MeV   9.791E+00  1.135E+01    5592 A       659 A       610 A   
   3.50 MeV   1.006E+01  1.106E+01    6017 A       697 A       649 A   
   3.75 MeV   1.033E+01  1.078E+01    6443 A       735 A       687 A   
   4.00 MeV   1.061E+01  1.052E+01    6869 A       772 A       726 A   
   4.50 MeV   1.119E+01  1.004E+01    7720 A       847 A       801 A   
   5.00 MeV   1.176E+01  9.602E+00    8567 A       917 A       874 A   
   5.50 MeV   1.231E+01  9.211E+00    9410 A       985 A       946 A   
   6.00 MeV   1.283E+01  8.855E+00    1.02 um     1049 A      1016 A   
   6.50 MeV   1.332E+01  8.531E+00    1.11 um     1110 A      1084 A   
   7.00 MeV   1.377E+01  8.233E+00    1.19 um     1168 A      1151 A   
   8.00 MeV   1.457E+01  7.706E+00    1.35 um     1287 A      1279 A   
   9.00 MeV   1.524E+01  7.252E+00    1.52 um     1397 A      1403 A   
  10.00 MeV   1.578E+01  6.857E+00    1.68 um     1500 A      1521 A   
  11.00 MeV   1.622E+01  6.509E+00    1.84 um     1596 A      1636 A   
  12.00 MeV   1.658E+01  6.200E+00    2.00 um     1687 A      1747 A   
  13.00 MeV   1.688E+01  5.923E+00    2.16 um     1775 A      1855 A   
  14.00 MeV   1.713E+01  5.674E+00    2.32 um     1859 A      1960 A   
  15.00 MeV   1.734E+01  5.448E+00    2.48 um     1939 A      2064 A   
  16.00 MeV   1.753E+01  5.242E+00    2.64 um     2017 A      2165 A   
  17.00 MeV   1.771E+01  5.053E+00    2.80 um     2093 A      2264 A   
  18.00 MeV   1.788E+01  4.879E+00    2.96 um     2166 A      2361 A   
  20.00 MeV   1.823E+01  4.570E+00    3.28 um     2329 A      2551 A   
  22.50 MeV   1.870E+01  4.242E+00    3.68 um     2529 A      2779 A   
  25.00 MeV   1.926E+01  3.963E+00    4.08 um     2714 A      2997 A   
  27.50 MeV   1.991E+01  3.723E+00    4.47 um     2883 A      3204 A   
  30.00 MeV   2.065E+01  3.514E+00    4.85 um     3038 A      3401 A   
  32.50 MeV   2.147E+01  3.330E+00    5.23 um     3181 A      3588 A   
  35.00 MeV   2.237E+01  3.167E+00    5.59 um     3312 A      3764 A   
  37.50 MeV   2.333E+01  3.021E+00    5.95 um     3431 A      3930 A   
  40.00 MeV   2.434E+01  2.889E+00    6.29 um     3541 A      4086 A   
  45.00 MeV   2.647E+01  2.661E+00    6.94 um     3789 A      4370 A   
  50.00 MeV   2.868E+01  2.470E+00    7.55 um     3996 A      4620 A   
  55.00 MeV   3.093E+01  2.308E+00    8.12 um     4170 A      4842 A   
  60.00 MeV   3.317E+01  2.167E+00    8.66 um     4319 A      5039 A   
  65.00 MeV   3.537E+01  2.045E+00    9.16 um     4448 A      5215 A   
  70.00 MeV   3.752E+01  1.937E+00    9.64 um     4560 A      5373 A   
  80.00 MeV   4.164E+01  1.755E+00   10.53 um     4830 A      5646 A   
  90.00 MeV   4.549E+01  1.607E+00   11.35 um     5044 A      5874 A   
 100.00 MeV   4.905E+01  1.485E+00   12.10 um     5221 A      6068 A   
 110.00 MeV   5.235E+01  1.381E+00   12.81 um     5370 A      6235 A   
 120.00 MeV   5.541E+01  1.293E+00   13.48 um     5499 A      6382 A   
 130.00 MeV   5.825E+01  1.216E+00   14.12 um     5612 A      6512 A   
 140.00 MeV   6.089E+01  1.148E+00   14.72 um     5712 A      6629 A   
 150.00 MeV   6.336E+01  1.088E+00   15.31 um     5803 A      6734 A   
 160.00 MeV   6.567E+01  1.035E+00   15.87 um     5885 A      6831 A   
 170.00 MeV   6.784E+01  9.869E-01   16.42 um     5961 A      6919 A   
 180.00 MeV   6.988E+01  9.437E-01   16.95 um     6030 A      7001 A   
 200.00 MeV   7.364E+01  8.685E-01   17.96 um     6239 A      7147 A   
 225.00 MeV   7.781E+01  7.911E-01   19.17 um     6509 A      7305 A   
 250.00 MeV   8.152E+01  7.273E-01   20.32 um     6742 A      7441 A   
 275.00 MeV   8.484E+01  6.738E-01   21.42 um     6949 A      7562 A   
 300.00 MeV   8.786E+01  6.283E-01   22.48 um     7134 A      7669 A   
 325.00 MeV   9.060E+01  5.889E-01   23.51 um     7303 A      7767 A   
 350.00 MeV   9.311E+01  5.546E-01   24.51 um     7458 A      7855 A   
 375.00 MeV   9.541E+01  5.243E-01   25.49 um     7602 A      7937 A   
 400.00 MeV   9.753E+01  4.974E-01   26.44 um     7737 A      8012 A   
 450.00 MeV   1.013E+02  4.517E-01   28.29 um     8194 A      8148 A   
 500.00 MeV   1.046E+02  4.142E-01   30.08 um     8599 A      8269 A   
 550.00 MeV   1.064E+02  3.829E-01   31.83 um     8966 A      8378 A   
 600.00 MeV   1.082E+02  3.562E-01   33.55 um     9307 A      8478 A   
 650.00 MeV   1.099E+02  3.333E-01   35.24 um     9624 A      8570 A   
 700.00 MeV   1.113E+02  3.134E-01   36.90 um     9923 A      8656 A   
 800.00 MeV   1.136E+02  2.803E-01   40.18 um     1.10 um     8814 A   
 900.00 MeV   1.151E+02  2.539E-01   43.41 um     1.19 um     8956 A   
   1.00 GeV   1.161E+02  2.323E-01   46.61 um     1.28 um     9088 A   
   1.10 GeV   1.166E+02  2.144E-01   49.78 um     1.35 um     9211 A   
   1.20 GeV   1.168E+02  1.991E-01   52.95 um     1.43 um     9327 A   
   1.30 GeV   1.168E+02  1.861E-01   56.11 um     1.50 um     9437 A   
   1.40 GeV   1.165E+02  1.747E-01   59.28 um     1.56 um     9544 A   
   1.50 GeV   1.161E+02  1.647E-01   62.45 um     1.63 um     9647 A   
   1.60 GeV   1.156E+02  1.559E-01   65.64 um     1.69 um     9747 A   
   1.70 GeV   1.149E+02  1.480E-01   68.85 um     1.75 um     9844 A   
   1.80 GeV   1.142E+02  1.409E-01   72.08 um     1.81 um     9940 A   
   2.00 GeV   1.126E+02  1.288E-01   78.59 um     2.03 um     1.01 um  
   2.25 GeV   1.104E+02  1.163E-01   86.88 um     2.35 um     1.04 um  
   2.50 GeV   1.081E+02  1.062E-01   95.35 um     2.64 um     1.06 um  
   2.75 GeV   1.058E+02  9.784E-02  103.99 um     2.91 um     1.08 um  
   3.00 GeV   1.035E+02  9.073E-02  112.82 um     3.17 um     1.10 um  
   3.25 GeV   1.013E+02  8.465E-02  121.85 um     3.42 um     1.13 um  
   3.50 GeV   9.918E+01  7.937E-02  131.07 um     3.66 um     1.15 um  
   3.75 GeV   9.711E+01  7.474E-02  140.49 um     3.89 um     1.17 um  
   4.00 GeV   9.514E+01  7.065E-02  150.11 um     4.13 um     1.19 um  
   4.50 GeV   9.144E+01  6.375E-02  169.95 um     4.99 um     1.24 um  
   5.00 GeV   8.808E+01  5.814E-02  190.56 um     5.78 um     1.29 um  
   5.50 GeV   8.505E+01  5.348E-02  211.93 um     6.52 um     1.34 um  
   6.00 GeV   8.232E+01  4.955E-02  234.04 um     7.24 um     1.39 um  
   6.50 GeV   7.988E+01  4.618E-02  256.85 um     7.92 um     1.44 um  
   7.00 GeV   7.768E+01  4.326E-02  280.33 um     8.59 um     1.50 um  
   8.00 GeV   7.292E+01  3.846E-02  329.50 um    11.06 um     1.61 um  
   9.00 GeV   6.880E+01  3.466E-02  381.74 um    13.30 um     1.73 um  
  10.00 GeV   6.518E+01  3.157E-02  437.01 um    15.43 um     1.86 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  2.5156E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
