 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Actinium in Aluminum.txt

 Ion = Actinium [89] , Mass = 230 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.569E+00  1.064E+01     264 A        56 A        44 A   
  60.00 keV   1.638E+00  1.090E+01     278 A        58 A        46 A   
  65.00 keV   1.705E+00  1.113E+01     291 A        61 A        48 A   
  70.00 keV   1.770E+00  1.135E+01     304 A        63 A        50 A   
  80.00 keV   1.892E+00  1.174E+01     330 A        67 A        54 A   
  90.00 keV   2.007E+00  1.207E+01     355 A        71 A        57 A   
 100.00 keV   2.115E+00  1.235E+01     379 A        75 A        61 A   
 110.00 keV   2.218E+00  1.261E+01     402 A        79 A        64 A   
 120.00 keV   2.317E+00  1.283E+01     425 A        83 A        68 A   
 130.00 keV   2.412E+00  1.303E+01     448 A        86 A        71 A   
 140.00 keV   2.503E+00  1.321E+01     470 A        90 A        74 A   
 150.00 keV   2.590E+00  1.338E+01     491 A        93 A        77 A   
 160.00 keV   2.675E+00  1.352E+01     513 A        96 A        80 A   
 170.00 keV   2.758E+00  1.365E+01     534 A        99 A        83 A   
 180.00 keV   2.838E+00  1.378E+01     555 A       103 A        86 A   
 200.00 keV   2.991E+00  1.399E+01     596 A       109 A        92 A   
 225.00 keV   3.173E+00  1.420E+01     647 A       116 A        98 A   
 250.00 keV   3.344E+00  1.437E+01     696 A       124 A       105 A   
 275.00 keV   3.507E+00  1.451E+01     745 A       131 A       112 A   
 300.00 keV   3.663E+00  1.463E+01     792 A       138 A       118 A   
 325.00 keV   3.813E+00  1.472E+01     840 A       144 A       124 A   
 350.00 keV   3.957E+00  1.479E+01     887 A       151 A       130 A   
 375.00 keV   4.096E+00  1.484E+01     933 A       157 A       136 A   
 400.00 keV   4.230E+00  1.488E+01     979 A       164 A       142 A   
 450.00 keV   4.487E+00  1.494E+01    1069 A       176 A       153 A   
 500.00 keV   5.114E+00  1.496E+01    1158 A       188 A       164 A   
 550.00 keV   5.690E+00  1.495E+01    1244 A       199 A       175 A   
 600.00 keV   6.137E+00  1.493E+01    1328 A       210 A       185 A   
 650.00 keV   6.484E+00  1.488E+01    1411 A       221 A       195 A   
 700.00 keV   6.754E+00  1.483E+01    1493 A       231 A       205 A   
 800.00 keV   7.134E+00  1.470E+01    1655 A       251 A       224 A   
 900.00 keV   7.378E+00  1.455E+01    1817 A       271 A       242 A   
   1.00 MeV   7.546E+00  1.438E+01    1978 A       290 A       260 A   
   1.10 MeV   7.671E+00  1.420E+01    2140 A       309 A       278 A   
   1.20 MeV   7.775E+00  1.402E+01    2303 A       328 A       295 A   
   1.30 MeV   7.869E+00  1.383E+01    2466 A       346 A       312 A   
   1.40 MeV   7.959E+00  1.365E+01    2630 A       364 A       329 A   
   1.50 MeV   8.049E+00  1.347E+01    2795 A       382 A       346 A   
   1.60 MeV   8.142E+00  1.329E+01    2961 A       400 A       363 A   
   1.70 MeV   8.237E+00  1.311E+01    3128 A       418 A       380 A   
   1.80 MeV   8.335E+00  1.294E+01    3295 A       435 A       397 A   
   2.00 MeV   8.542E+00  1.260E+01    3632 A       471 A       430 A   
   2.25 MeV   8.814E+00  1.220E+01    4056 A       515 A       471 A   
   2.50 MeV   9.097E+00  1.183E+01    4483 A       558 A       512 A   
   2.75 MeV   9.384E+00  1.148E+01    4912 A       599 A       553 A   
   3.00 MeV   9.672E+00  1.115E+01    5342 A       640 A       593 A   
   3.25 MeV   9.957E+00  1.085E+01    5774 A       680 A       632 A   
   3.50 MeV   1.024E+01  1.056E+01    6206 A       718 A       672 A   
   3.75 MeV   1.051E+01  1.029E+01    6638 A       756 A       711 A   
   4.00 MeV   1.078E+01  1.003E+01    7071 A       792 A       749 A   
   4.50 MeV   1.129E+01  9.563E+00    7936 A       867 A       825 A   
   5.00 MeV   1.176E+01  9.142E+00    8801 A       939 A       899 A   
   5.50 MeV   1.219E+01  8.763E+00    9664 A      1006 A       972 A   
   6.00 MeV   1.259E+01  8.419E+00    1.05 um     1071 A      1043 A   
   6.50 MeV   1.295E+01  8.106E+00    1.14 um     1134 A      1113 A   
   7.00 MeV   1.328E+01  7.819E+00    1.22 um     1193 A      1181 A   
   8.00 MeV   1.386E+01  7.311E+00    1.40 um     1318 A      1315 A   
   9.00 MeV   1.435E+01  6.874E+00    1.57 um     1434 A      1444 A   
  10.00 MeV   1.476E+01  6.495E+00    1.74 um     1543 A      1569 A   
  11.00 MeV   1.513E+01  6.162E+00    1.91 um     1646 A      1690 A   
  12.00 MeV   1.545E+01  5.866E+00    2.08 um     1744 A      1809 A   
  13.00 MeV   1.575E+01  5.602E+00    2.25 um     1838 A      1924 A   
  14.00 MeV   1.604E+01  5.364E+00    2.42 um     1928 A      2037 A   
  15.00 MeV   1.632E+01  5.148E+00    2.59 um     2014 A      2147 A   
  16.00 MeV   1.659E+01  4.952E+00    2.76 um     2097 A      2255 A   
  17.00 MeV   1.687E+01  4.772E+00    2.93 um     2176 A      2360 A   
  18.00 MeV   1.715E+01  4.606E+00    3.10 um     2253 A      2462 A   
  20.00 MeV   1.773E+01  4.312E+00    3.43 um     2421 A      2661 A   
  22.50 MeV   1.852E+01  4.000E+00    3.85 um     2624 A      2896 A   
  25.00 MeV   1.936E+01  3.735E+00    4.25 um     2807 A      3116 A   
  27.50 MeV   2.027E+01  3.508E+00    4.64 um     2971 A      3323 A   
  30.00 MeV   2.123E+01  3.310E+00    5.02 um     3120 A      3517 A   
  32.50 MeV   2.224E+01  3.135E+00    5.38 um     3254 A      3698 A   
  35.00 MeV   2.327E+01  2.981E+00    5.74 um     3377 A      3867 A   
  37.50 MeV   2.433E+01  2.842E+00    6.08 um     3488 A      4025 A   
  40.00 MeV   2.540E+01  2.718E+00    6.42 um     3589 A      4173 A   
  45.00 MeV   2.757E+01  2.502E+00    7.05 um     3818 A      4440 A   
  50.00 MeV   2.973E+01  2.322E+00    7.64 um     4010 A      4675 A   
  55.00 MeV   3.186E+01  2.169E+00    8.20 um     4173 A      4883 A   
  60.00 MeV   3.394E+01  2.036E+00    8.72 um     4314 A      5069 A   
  65.00 MeV   3.595E+01  1.921E+00    9.22 um     4436 A      5235 A   
  70.00 MeV   3.790E+01  1.819E+00    9.70 um     4544 A      5385 A   
  80.00 MeV   4.160E+01  1.647E+00   10.59 um     4809 A      5646 A   
  90.00 MeV   4.504E+01  1.508E+00   11.41 um     5023 A      5866 A   
 100.00 MeV   4.822E+01  1.393E+00   12.17 um     5201 A      6055 A   
 110.00 MeV   5.117E+01  1.296E+00   12.90 um     5353 A      6219 A   
 120.00 MeV   5.392E+01  1.212E+00   13.58 um     5486 A      6364 A   
 130.00 MeV   5.649E+01  1.140E+00   14.24 um     5603 A      6493 A   
 140.00 MeV   5.888E+01  1.076E+00   14.87 um     5708 A      6610 A   
 150.00 MeV   6.113E+01  1.020E+00   15.47 um     5802 A      6716 A   
 160.00 MeV   6.323E+01  9.697E-01   16.06 um     5889 A      6813 A   
 170.00 MeV   6.522E+01  9.247E-01   16.62 um     5968 A      6902 A   
 180.00 MeV   6.709E+01  8.841E-01   17.17 um     6042 A      6984 A   
 200.00 MeV   7.053E+01  8.135E-01   18.24 um     6265 A      7133 A   
 225.00 MeV   7.436E+01  7.408E-01   19.50 um     6555 A      7294 A   
 250.00 MeV   7.775E+01  6.810E-01   20.70 um     6807 A      7434 A   
 275.00 MeV   8.076E+01  6.308E-01   21.86 um     7030 A      7559 A   
 300.00 MeV   8.346E+01  5.880E-01   22.97 um     7231 A      7670 A   
 325.00 MeV   8.589E+01  5.511E-01   24.06 um     7414 A      7771 A   
 350.00 MeV   8.808E+01  5.189E-01   25.12 um     7583 A      7863 A   
 375.00 MeV   9.006E+01  4.905E-01   26.15 um     7740 A      7949 A   
 400.00 MeV   9.185E+01  4.653E-01   27.16 um     7888 A      8028 A   
 450.00 MeV   9.495E+01  4.225E-01   29.13 um     8393 A      8173 A   
 500.00 MeV   9.749E+01  3.874E-01   31.04 um     8842 A      8301 A   
 550.00 MeV   9.860E+01  3.580E-01   32.92 um     9254 A      8418 A   
 600.00 MeV   9.993E+01  3.331E-01   34.78 um     9637 A      8527 A   
 650.00 MeV   1.010E+02  3.116E-01   36.61 um     9997 A      8628 A   
 700.00 MeV   1.019E+02  2.929E-01   38.43 um     1.03 um     8723 A   
 800.00 MeV   1.030E+02  2.619E-01   42.03 um     1.15 um     8899 A   
 900.00 MeV   1.036E+02  2.373E-01   45.61 um     1.26 um     9061 A   
   1.00 GeV   1.038E+02  2.171E-01   49.17 um     1.36 um     9211 A   
   1.10 GeV   1.037E+02  2.003E-01   52.72 um     1.45 um     9354 A   
   1.20 GeV   1.034E+02  1.860E-01   56.29 um     1.54 um     9490 A   
   1.30 GeV   1.029E+02  1.738E-01   59.87 um     1.62 um     9621 A   
   1.40 GeV   1.023E+02  1.632E-01   63.47 um     1.70 um     9749 A   
   1.50 GeV   1.017E+02  1.538E-01   67.10 um     1.78 um     9873 A   
   1.60 GeV   1.009E+02  1.456E-01   70.74 um     1.85 um     9994 A   
   1.70 GeV   1.002E+02  1.382E-01   74.42 um     1.92 um     1.01 um  
   1.80 GeV   9.937E+01  1.316E-01   78.12 um     2.00 um     1.02 um  
   2.00 GeV   9.777E+01  1.202E-01   85.62 um     2.26 um     1.05 um  
   2.25 GeV   9.577E+01  1.086E-01   95.18 um     2.64 um     1.07 um  
   2.50 GeV   9.382E+01  9.918E-02  104.93 um     2.98 um     1.10 um  
   2.75 GeV   9.194E+01  9.133E-02  114.88 um     3.29 um     1.13 um  
   3.00 GeV   9.016E+01  8.469E-02  125.04 um     3.60 um     1.16 um  
   3.25 GeV   8.845E+01  7.900E-02  135.39 um     3.88 um     1.19 um  
   3.50 GeV   8.682E+01  7.407E-02  145.94 um     4.16 um     1.22 um  
   3.75 GeV   8.526E+01  6.975E-02  156.68 um     4.43 um     1.24 um  
   4.00 GeV   8.377E+01  6.593E-02  167.62 um     4.70 um     1.27 um  
   4.50 GeV   8.095E+01  5.948E-02  190.08 um     5.67 um     1.33 um  
   5.00 GeV   7.830E+01  5.424E-02  213.32 um     6.56 um     1.39 um  
   5.50 GeV   7.580E+01  4.989E-02  237.33 um     7.39 um     1.45 um  
   6.00 GeV   7.342E+01  4.622E-02  262.12 um     8.18 um     1.52 um  
   6.50 GeV   7.113E+01  4.308E-02  287.72 um     8.94 um     1.58 um  
   7.00 GeV   6.895E+01  4.036E-02  314.13 um     9.69 um     1.65 um  
   8.00 GeV   6.499E+01  3.587E-02  369.41 um    12.46 um     1.78 um  
   9.00 GeV   6.152E+01  3.232E-02  427.93 um    14.96 um     1.93 um  
  10.00 GeV   5.846E+01  2.944E-02  489.64 um    17.32 um     2.08 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  2.5803E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
