 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\4He_CD2.txt

 Ion = Helium [2] , Mass = 4.003 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6.00 MeV   7.781E-01  4.615E-04   54.25 um     2.05 um     8311 A   
   6.50 MeV   7.323E-01  4.299E-04   61.60 um     2.31 um     9196 A   
   7.00 MeV   6.919E-01  4.026E-04   69.40 um     2.56 um     1.01 um  
   8.00 MeV   6.237E-01  3.575E-04   86.31 um     3.52 um     1.22 um  
   9.00 MeV   5.805E-01  3.219E-04  104.77 um     4.40 um     1.44 um  
  10.00 MeV   5.369E-01  2.931E-04  124.66 um     5.24 um     1.68 um  
  11.00 MeV   4.975E-01  2.692E-04  146.15 um     6.08 um     1.94 um  
  12.00 MeV   4.640E-01  2.490E-04  169.27 um     6.92 um     2.21 um  
  13.00 MeV   4.352E-01  2.318E-04  193.98 um     7.77 um     2.51 um  
  14.00 MeV   4.101E-01  2.169E-04  220.27 um     8.64 um     2.82 um  
  15.00 MeV   3.880E-01  2.039E-04  248.11 um     9.52 um     3.15 um  
  16.00 MeV   3.683E-01  1.924E-04  277.49 um    10.41 um     3.50 um  
  17.00 MeV   3.508E-01  1.822E-04  308.39 um    11.32 um     3.86 um  
  18.00 MeV   3.350E-01  1.731E-04  340.79 um    12.24 um     4.24 um  
  20.00 MeV   3.076E-01  1.575E-04  409.99 um    15.73 um     5.05 um  
  22.50 MeV   2.796E-01  1.416E-04  504.68 um    20.72 um     6.15 um  
  25.00 MeV   2.567E-01  1.288E-04  608.34 um    25.46 um     7.36 um  
  27.50 MeV   2.375E-01  1.182E-04  720.81 um    30.09 um     8.66 um  
  30.00 MeV   2.212E-01  1.092E-04  841.95 um    34.71 um    10.06 um  
  32.50 MeV   2.072E-01  1.016E-04  971.65 um    39.35 um    11.55 um  
  35.00 MeV   1.950E-01  9.502E-05    1.11 mm    44.03 um    13.13 um  
  37.50 MeV   1.843E-01  8.927E-05    1.26 mm    48.76 um    14.80 um  
  40.00 MeV   1.748E-01  8.420E-05    1.41 mm    53.56 um    16.57 um  
  45.00 MeV   1.587E-01  7.567E-05    1.74 mm    71.58 um    20.36 um  
  50.00 MeV   1.455E-01  6.876E-05    2.11 mm    88.52 um    24.50 um  
  55.00 MeV   1.345E-01  6.306E-05    2.51 mm   105.07 um    28.97 um  
  60.00 MeV   1.252E-01  5.826E-05    2.94 mm   121.52 um    33.78 um  
  65.00 MeV   1.172E-01  5.417E-05    3.39 mm   138.02 um    38.92 um  
  70.00 MeV   1.102E-01  5.063E-05    3.88 mm   154.65 um    44.38 um  
  80.00 MeV   9.874E-02  4.483E-05    4.95 mm   216.44 um    56.23 um  
  90.00 MeV   8.961E-02  4.026E-05    6.13 mm   274.00 um    69.32 um  
 100.00 MeV   8.216E-02  3.656E-05    7.42 mm   330.21 um    83.60 um  
 110.00 MeV   7.597E-02  3.351E-05    8.83 mm   386.17 um    99.04 um  
 120.00 MeV   7.074E-02  3.095E-05   10.34 mm   442.42 um   115.62 um  
 130.00 MeV   6.626E-02  2.876E-05   11.97 mm   499.23 um   133.32 um  
 140.00 MeV   6.237E-02  2.687E-05   13.70 mm   556.74 um   152.10 um  
 150.00 MeV   5.896E-02  2.523E-05   15.53 mm   615.05 um   171.95 um  
 160.00 MeV   5.595E-02  2.378E-05   17.46 mm   674.18 um   192.84 um  
 170.00 MeV   5.327E-02  2.249E-05   19.50 mm   734.15 um   214.77 um  
 180.00 MeV   5.086E-02  2.134E-05   21.63 mm   794.97 um   237.70 um  
 200.00 MeV   4.673E-02  1.937E-05   26.19 mm     1.03 mm   286.54 um  
 225.00 MeV   4.253E-02  1.738E-05   32.42 mm     1.36 mm   352.96 um  
 250.00 MeV   3.912E-02  1.578E-05   39.23 mm     1.67 mm   425.13 um  
 275.00 MeV   3.630E-02  1.445E-05   46.60 mm     1.97 mm   502.82 um  
 300.00 MeV   3.392E-02  1.334E-05   54.51 mm     2.27 mm   585.83 um  
 325.00 MeV   3.188E-02  1.239E-05   62.96 mm     2.57 mm   673.95 um  
 350.00 MeV   3.012E-02  1.157E-05   71.92 mm     2.87 mm   767.02 um  
 375.00 MeV   2.859E-02  1.086E-05   81.38 mm     3.17 mm   864.86 um  
 400.00 MeV   2.723E-02  1.023E-05   91.33 mm     3.47 mm   967.30 um  
 450.00 MeV   2.495E-02  9.176E-06  112.65 mm     4.61 mm     1.19 mm  
 500.00 MeV   2.310E-02  8.325E-06  135.79 mm     5.66 mm     1.42 mm  
 550.00 MeV   2.157E-02  7.622E-06  160.67 mm     6.67 mm     1.67 mm  
 600.00 MeV   2.029E-02  7.033E-06  187.23 mm     7.67 mm     1.94 mm  
 650.00 MeV   1.920E-02  6.530E-06  215.37 mm     8.65 mm     2.22 mm  
 700.00 MeV   1.825E-02  6.097E-06  245.04 mm     9.62 mm     2.51 mm  
 800.00 MeV   1.671E-02  5.388E-06  308.66 mm    13.20 mm     3.13 mm  
 900.00 MeV   1.550E-02  4.830E-06  377.69 mm    16.44 mm     3.79 mm  
   1.00 GeV   1.453E-02  4.380E-06  451.72 mm    19.51 mm     4.49 mm  
   1.10 GeV   1.373E-02  4.009E-06  530.39 mm    22.48 mm     5.23 mm  
   1.20 GeV   1.306E-02  3.698E-06  613.36 mm    25.38 mm     5.99 mm  
   1.30 GeV   1.250E-02  3.433E-06  700.32 mm    28.23 mm     6.79 mm  
   1.40 GeV   1.201E-02  3.204E-06  791.00 mm    31.03 mm     7.61 mm  
   1.50 GeV   1.159E-02  3.005E-06  885.14 mm    33.80 mm     8.44 mm  
   1.60 GeV   1.123E-02  2.830E-06  982.53 mm    36.53 mm     9.30 mm  
   1.70 GeV   1.090E-02  2.675E-06    1.08 m     39.22 mm    10.18 mm  
   1.80 GeV   1.062E-02  2.536E-06    1.19 m     41.88 mm    11.07 mm  
   2.00 GeV   1.014E-02  2.299E-06    1.40 m     51.74 mm    12.88 mm  
   2.25 GeV   9.659E-03  2.060E-06    1.68 m     65.28 mm    15.21 mm  
   2.50 GeV   9.284E-03  1.867E-06    1.97 m     77.41 mm    17.58 mm  
   2.75 GeV   8.982E-03  1.708E-06    2.28 m     88.62 mm    19.97 mm  
   3.00 GeV   8.737E-03  1.575E-06    2.59 m     99.16 mm    22.39 mm  
   3.25 GeV   8.534E-03  1.462E-06    2.91 m    109.16 mm    24.81 mm  
   3.50 GeV   8.365E-03  1.364E-06    3.24 m    118.71 mm    27.23 mm  
   3.75 GeV   8.222E-03  1.279E-06    3.58 m    127.87 mm    29.65 mm  
   4.00 GeV   8.101E-03  1.204E-06    3.92 m    136.69 mm    32.06 mm  
   4.50 GeV   7.908E-03  1.078E-06    4.61 m    168.39 mm    36.83 mm  
   5.00 GeV   7.765E-03  9.771E-07    5.32 m    196.08 mm    41.52 mm  
   5.50 GeV   7.657E-03  8.937E-07    6.04 m    221.07 mm    46.13 mm  
   6.00 GeV   7.574E-03  8.238E-07    6.77 m    244.05 mm    50.64 mm  
   6.50 GeV   7.511E-03  7.643E-07    7.51 m    265.43 mm    55.06 mm  
   7.00 GeV   7.463E-03  7.130E-07    8.25 m    285.51 mm    59.37 mm  
   8.00 GeV   7.399E-03  6.291E-07    9.74 m    355.42 mm    67.71 mm  
   9.00 GeV   7.364E-03  5.633E-07   11.25 m    414.41 mm    75.68 mm  
  10.00 GeV   7.348E-03  5.103E-07   12.76 m    466.34 mm    83.30 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  8.5841E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
