 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> August 01, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\44Ca_CD2.txt

 Ion = Calcium [20] , Mass = 43.955 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0483E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.645E+00  4.023E+00     974 A       187 A       154 A   
  55.00 keV   1.725E+00  3.945E+00    1062 A       201 A       166 A   
  60.00 keV   1.802E+00  3.870E+00    1151 A       215 A       178 A   
  65.00 keV   1.876E+00  3.796E+00    1239 A       229 A       190 A   
  70.00 keV   1.946E+00  3.725E+00    1328 A       243 A       201 A   
  80.00 keV   2.081E+00  3.590E+00    1507 A       269 A       224 A   
  90.00 keV   2.186E+00  3.466E+00    1685 A       295 A       247 A   
 100.00 keV   2.232E+00  3.350E+00    1866 A       320 A       269 A   
 110.00 keV   2.303E+00  3.242E+00    2049 A       345 A       291 A   
 120.00 keV   2.387E+00  3.142E+00    2233 A       370 A       313 A   
 130.00 keV   2.479E+00  3.049E+00    2418 A       394 A       335 A   
 140.00 keV   2.574E+00  2.962E+00    2603 A       417 A       357 A   
 150.00 keV   2.669E+00  2.881E+00    2787 A       439 A       378 A   
 160.00 keV   2.764E+00  2.805E+00    2972 A       461 A       399 A   
 170.00 keV   2.858E+00  2.733E+00    3156 A       483 A       420 A   
 180.00 keV   2.950E+00  2.666E+00    3339 A       504 A       441 A   
 200.00 keV   3.127E+00  2.542E+00    3704 A       544 A       482 A   
 225.00 keV   3.334E+00  2.406E+00    4156 A       593 A       531 A   
 250.00 keV   3.527E+00  2.285E+00    4603 A       639 A       579 A   
 275.00 keV   3.706E+00  2.178E+00    5046 A       681 A       626 A   
 300.00 keV   3.874E+00  2.082E+00    5484 A       722 A       671 A   
 325.00 keV   4.031E+00  1.996E+00    5917 A       760 A       714 A   
 350.00 keV   4.178E+00  1.917E+00    6347 A       796 A       756 A   
 375.00 keV   4.317E+00  1.846E+00    6771 A       830 A       797 A   
 400.00 keV   4.449E+00  1.780E+00    7192 A       863 A       837 A   
 450.00 keV   4.693E+00  1.664E+00    8022 A       928 A       913 A   
 500.00 keV   4.915E+00  1.565E+00    8838 A       987 A       985 A   
 550.00 keV   5.122E+00  1.478E+00    9640 A      1042 A      1053 A   
 600.00 keV   5.317E+00  1.402E+00    1.04 um     1092 A      1118 A   
 650.00 keV   5.503E+00  1.334E+00    1.12 um     1139 A      1180 A   
 700.00 keV   5.684E+00  1.273E+00    1.20 um     1184 A      1240 A   
 800.00 keV   6.037E+00  1.169E+00    1.35 um     1272 A      1351 A   
 900.00 keV   6.383E+00  1.083E+00    1.49 um     1350 A      1452 A   
   1.00 MeV   6.725E+00  1.010E+00    1.63 um     1419 A      1546 A   
   1.10 MeV   7.062E+00  9.472E-01    1.76 um     1481 A      1633 A   
   1.20 MeV   7.395E+00  8.928E-01    1.89 um     1537 A      1713 A   
   1.30 MeV   7.724E+00  8.450E-01    2.02 um     1587 A      1787 A   
   1.40 MeV   8.047E+00  8.027E-01    2.14 um     1633 A      1857 A   
   1.50 MeV   8.366E+00  7.649E-01    2.26 um     1674 A      1922 A   
   1.60 MeV   8.680E+00  7.309E-01    2.37 um     1713 A      1982 A   
   1.70 MeV   8.989E+00  7.001E-01    2.49 um     1748 A      2039 A   
   1.80 MeV   9.294E+00  6.722E-01    2.59 um     1781 A      2092 A   
   2.00 MeV   9.891E+00  6.231E-01    2.80 um     1851 A      2190 A   
   2.25 MeV   1.062E+01  5.720E-01    3.05 um     1931 A      2298 A   
   2.50 MeV   1.133E+01  5.294E-01    3.28 um     1999 A      2393 A   
   2.75 MeV   1.202E+01  4.933E-01    3.50 um     2058 A      2476 A   
   3.00 MeV   1.271E+01  4.622E-01    3.71 um     2109 A      2551 A   
   3.25 MeV   1.337E+01  4.352E-01    3.90 um     2154 A      2619 A   
   3.50 MeV   1.403E+01  4.115E-01    4.09 um     2194 A      2679 A   
   3.75 MeV   1.468E+01  3.905E-01    4.28 um     2229 A      2735 A   
   4.00 MeV   1.532E+01  3.717E-01    4.45 um     2262 A      2785 A   
   4.50 MeV   1.656E+01  3.396E-01    4.78 um     2340 A      2874 A   
   5.00 MeV   1.776E+01  3.130E-01    5.08 um     2405 A      2950 A   
   5.50 MeV   1.890E+01  2.906E-01    5.37 um     2461 A      3016 A   
   6.00 MeV   2.000E+01  2.714E-01    5.64 um     2509 A      3074 A   
   6.50 MeV   2.103E+01  2.549E-01    5.90 um     2551 A      3125 A   
   7.00 MeV   2.202E+01  2.404E-01    6.15 um     2589 A      3171 A   
   8.00 MeV   2.382E+01  2.162E-01    6.61 um     2693 A      3250 A   
   9.00 MeV   2.541E+01  1.967E-01    7.04 um     2779 A      3316 A   
  10.00 MeV   2.682E+01  1.808E-01    7.45 um     2854 A      3373 A   
  11.00 MeV   2.806E+01  1.674E-01    7.84 um     2919 A      3422 A   
  12.00 MeV   2.915E+01  1.560E-01    8.21 um     2977 A      3466 A   
  13.00 MeV   3.012E+01  1.461E-01    8.57 um     3030 A      3506 A   
  14.00 MeV   3.098E+01  1.375E-01    8.92 um     3079 A      3542 A   
  15.00 MeV   3.175E+01  1.300E-01    9.27 um     3124 A      3574 A   
  16.00 MeV   3.243E+01  1.233E-01    9.60 um     3166 A      3605 A   
  17.00 MeV   3.304E+01  1.173E-01    9.93 um     3206 A      3633 A   
  18.00 MeV   3.358E+01  1.119E-01   10.25 um     3244 A      3659 A   
  20.00 MeV   3.449E+01  1.025E-01   10.88 um     3375 A      3708 A   
  22.50 MeV   3.536E+01  9.296E-02   11.64 um     3556 A      3762 A   
  25.00 MeV   3.598E+01  8.513E-02   12.39 um     3720 A      3810 A   
  27.50 MeV   3.641E+01  7.861E-02   13.14 um     3873 A      3854 A   
  30.00 MeV   3.668E+01  7.307E-02   13.87 um     4017 A      3895 A   
  32.50 MeV   3.682E+01  6.831E-02   14.60 um     4155 A      3934 A   
  35.00 MeV   3.686E+01  6.417E-02   15.33 um     4287 A      3970 A   
  37.50 MeV   3.681E+01  6.054E-02   16.06 um     4415 A      4005 A   
  40.00 MeV   3.670E+01  5.732E-02   16.79 um     4539 A      4039 A   
  45.00 MeV   3.634E+01  5.186E-02   18.26 um     5002 A      4103 A   
  50.00 MeV   3.584E+01  4.741E-02   19.74 um     5435 A      4164 A   
  55.00 MeV   3.526E+01  4.370E-02   21.25 um     5848 A      4223 A   
  60.00 MeV   3.463E+01  4.057E-02   22.79 um     6246 A      4280 A   
  65.00 MeV   3.398E+01  3.788E-02   24.36 um     6634 A      4337 A   
  70.00 MeV   3.332E+01  3.554E-02   25.95 um     7014 A      4393 A   
  80.00 MeV   3.202E+01  3.168E-02   29.24 um     8428 A      4505 A   
  90.00 MeV   3.094E+01  2.862E-02   32.65 um     9722 A      4618 A   
 100.00 MeV   3.033E+01  2.612E-02   36.16 um     1.09 um     4732 A   
 110.00 MeV   2.936E+01  2.405E-02   39.76 um     1.21 um     4847 A   
 120.00 MeV   2.832E+01  2.230E-02   43.49 um     1.32 um     4964 A   
 130.00 MeV   2.737E+01  2.079E-02   47.35 um     1.43 um     5085 A   
 140.00 MeV   2.650E+01  1.949E-02   51.34 um     1.53 um     5210 A   
 150.00 MeV   2.569E+01  1.835E-02   55.46 um     1.64 um     5338 A   
 160.00 MeV   2.495E+01  1.735E-02   59.70 um     1.75 um     5471 A   
 170.00 MeV   2.425E+01  1.645E-02   64.07 um     1.86 um     5607 A   
 180.00 MeV   2.361E+01  1.565E-02   68.56 um     1.96 um     5748 A   
 200.00 MeV   2.244E+01  1.426E-02   77.90 um     2.37 um     6042 A   
 225.00 MeV   2.116E+01  1.286E-02   90.24 um     2.94 um     6433 A   
 250.00 MeV   2.004E+01  1.172E-02  103.29 um     3.48 um     6851 A   
 275.00 MeV   1.905E+01  1.078E-02  117.05 um     3.98 um     7295 A   
 300.00 MeV   1.817E+01  9.979E-03  131.50 um     4.48 um     7764 A   
 325.00 MeV   1.737E+01  9.297E-03  146.63 um     4.97 um     8257 A   
 350.00 MeV   1.665E+01  8.706E-03  162.43 um     5.45 um     8775 A   
 375.00 MeV   1.599E+01  8.189E-03  178.90 um     5.93 um     9317 A   
 400.00 MeV   1.538E+01  7.733E-03  196.04 um     6.40 um     9882 A   
 450.00 MeV   1.430E+01  6.965E-03  232.29 um     8.21 um     1.11 um  
 500.00 MeV   1.337E+01  6.341E-03  271.16 um     9.88 um     1.24 um  
 550.00 MeV   1.256E+01  5.825E-03  312.64 um    11.49 um     1.37 um  
 600.00 MeV   1.185E+01  5.390E-03  356.69 um    13.08 um     1.52 um  
 650.00 MeV   1.122E+01  5.018E-03  403.31 um    14.65 um     1.67 um  
 700.00 MeV   1.066E+01  4.696E-03  452.47 um    16.22 um     1.83 um  
 800.00 MeV   9.699E+00  4.167E-03  558.24 um    22.07 um     2.18 um  
 900.00 MeV   8.914E+00  3.749E-03  673.89 um    27.48 um     2.56 um  
   1.00 GeV   8.261E+00  3.410E-03  799.20 um    32.71 um     2.96 um  
   1.10 GeV   7.711E+00  3.130E-03  933.93 um    37.86 um     3.40 um  
   1.20 GeV   7.241E+00  2.895E-03    1.08 mm    42.99 um     3.86 um  
   1.30 GeV   6.834E+00  2.693E-03    1.23 mm    48.13 um     4.34 um  
   1.40 GeV   6.467E+00  2.519E-03    1.39 mm    53.30 um     4.85 um  
   1.50 GeV   6.141E+00  2.367E-03    1.56 mm    58.52 um     5.39 um  
   1.60 GeV   5.850E+00  2.233E-03    1.74 mm    63.79 um     5.95 um  
   1.70 GeV   5.588E+00  2.114E-03    1.93 mm    69.12 um     6.54 um  
   1.80 GeV   5.353E+00  2.008E-03    2.13 mm    74.52 um     7.15 um  
   2.00 GeV   4.944E+00  1.825E-03    2.55 mm    95.16 um     8.45 um  
   2.25 GeV   4.524E+00  1.640E-03    3.11 mm   124.62 um    10.19 um  
   2.50 GeV   4.168E+00  1.491E-03    3.73 mm   152.34 um    12.08 um  
   2.75 GeV   3.869E+00  1.367E-03    4.40 mm   179.41 um    14.11 um  
   3.00 GeV   3.616E+00  1.263E-03    5.12 mm   206.25 um    16.27 um  
   3.25 GeV   3.399E+00  1.175E-03    5.89 mm   233.06 um    18.57 um  
   3.50 GeV   3.210E+00  1.098E-03    6.70 mm   259.98 um    20.99 um  
   3.75 GeV   3.046E+00  1.031E-03    7.56 mm   287.04 um    23.54 um  
   4.00 GeV   2.900E+00  9.723E-04    8.47 mm   314.30 um    26.21 um  
   4.50 GeV   2.654E+00  8.733E-04   10.40 mm   417.15 um    31.90 um  
   5.00 GeV   2.455E+00  7.932E-04   12.51 mm   512.70 um    38.04 um  
   5.50 GeV   2.291E+00  7.271E-04   14.78 mm   604.82 um    44.60 um  
   6.00 GeV   2.152E+00  6.715E-04   17.20 mm   695.18 um    51.55 um  
   6.50 GeV   2.033E+00  6.241E-04   19.77 mm   784.60 um    58.89 um  
   7.00 GeV   1.931E+00  5.831E-04   22.48 mm   873.51 um    66.58 um  
   8.00 GeV   1.764E+00  5.160E-04   28.31 mm     1.20 mm    82.96 um  
   9.00 GeV   1.632E+00  4.632E-04   34.65 mm     1.50 mm   100.55 um  
  10.00 GeV   1.526E+00  4.205E-04   41.47 mm     1.78 mm   119.24 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8711E+00                 eV / (1E15 atoms/cm2)
  6.7204E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
