 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\138Xe_CD2.txt

 Ion = Xenon [54] , Mass = 138 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.727E+00  1.068E+01     644 A        91 A        76 A   
  55.00 keV   1.812E+00  1.084E+01     686 A        96 A        81 A   
  60.00 keV   1.892E+00  1.098E+01     728 A       101 A        85 A   
  65.00 keV   1.969E+00  1.109E+01     769 A       105 A        90 A   
  70.00 keV   2.044E+00  1.119E+01     810 A       110 A        94 A   
  80.00 keV   2.185E+00  1.136E+01     890 A       119 A       102 A   
  90.00 keV   2.317E+00  1.148E+01     968 A       128 A       110 A   
 100.00 keV   2.443E+00  1.157E+01    1045 A       136 A       118 A   
 110.00 keV   2.562E+00  1.164E+01    1121 A       144 A       126 A   
 120.00 keV   2.676E+00  1.168E+01    1196 A       152 A       133 A   
 130.00 keV   2.785E+00  1.171E+01    1271 A       160 A       141 A   
 140.00 keV   2.890E+00  1.173E+01    1345 A       168 A       148 A   
 150.00 keV   2.992E+00  1.174E+01    1418 A       175 A       155 A   
 160.00 keV   3.090E+00  1.174E+01    1491 A       183 A       162 A   
 170.00 keV   3.185E+00  1.173E+01    1563 A       190 A       169 A   
 180.00 keV   3.277E+00  1.172E+01    1635 A       197 A       176 A   
 200.00 keV   3.455E+00  1.167E+01    1778 A       211 A       189 A   
 225.00 keV   3.664E+00  1.160E+01    1955 A       229 A       206 A   
 250.00 keV   3.863E+00  1.150E+01    2132 A       246 A       222 A   
 275.00 keV   4.051E+00  1.140E+01    2307 A       263 A       238 A   
 300.00 keV   4.106E+00  1.129E+01    2482 A       280 A       253 A   
 325.00 keV   4.172E+00  1.117E+01    2658 A       296 A       269 A   
 350.00 keV   4.246E+00  1.106E+01    2834 A       312 A       284 A   
 375.00 keV   4.326E+00  1.094E+01    3011 A       328 A       299 A   
 400.00 keV   4.407E+00  1.082E+01    3189 A       343 A       314 A   
 450.00 keV   4.569E+00  1.058E+01    3546 A       376 A       344 A   
 500.00 keV   4.727E+00  1.035E+01    3905 A       408 A       374 A   
 550.00 keV   4.880E+00  1.012E+01    4266 A       439 A       403 A   
 600.00 keV   5.028E+00  9.903E+00    4629 A       469 A       433 A   
 650.00 keV   5.171E+00  9.693E+00    4994 A       499 A       462 A   
 700.00 keV   5.312E+00  9.493E+00    5360 A       528 A       491 A   
 800.00 keV   5.584E+00  9.116E+00    6098 A       590 A       548 A   
 900.00 keV   5.850E+00  8.771E+00    6841 A       649 A       605 A   
   1.00 MeV   6.109E+00  8.453E+00    7588 A       706 A       661 A   
   1.10 MeV   6.363E+00  8.161E+00    8339 A       761 A       717 A   
   1.20 MeV   6.610E+00  7.891E+00    9091 A       815 A       772 A   
   1.30 MeV   6.851E+00  7.642E+00    9844 A       866 A       826 A   
   1.40 MeV   7.086E+00  7.410E+00    1.06 um      916 A       880 A   
   1.50 MeV   7.313E+00  7.194E+00    1.14 um      964 A       933 A   
   1.60 MeV   7.534E+00  6.993E+00    1.21 um     1012 A       985 A   
   1.70 MeV   7.749E+00  6.804E+00    1.29 um     1057 A      1036 A   
   1.80 MeV   7.957E+00  6.627E+00    1.36 um     1102 A      1087 A   
   2.00 MeV   8.359E+00  6.304E+00    1.51 um     1196 A      1186 A   
   2.25 MeV   8.836E+00  5.948E+00    1.70 um     1312 A      1307 A   
   2.50 MeV   9.293E+00  5.637E+00    1.88 um     1419 A      1423 A   
   2.75 MeV   9.731E+00  5.362E+00    2.06 um     1518 A      1535 A   
   3.00 MeV   1.015E+01  5.116E+00    2.25 um     1612 A      1643 A   
   3.25 MeV   1.056E+01  4.896E+00    2.42 um     1699 A      1748 A   
   3.50 MeV   1.095E+01  4.697E+00    2.60 um     1782 A      1848 A   
   3.75 MeV   1.133E+01  4.515E+00    2.78 um     1860 A      1945 A   
   4.00 MeV   1.169E+01  4.350E+00    2.95 um     1934 A      2039 A   
   4.50 MeV   1.239E+01  4.057E+00    3.29 um     2098 A      2218 A   
   5.00 MeV   1.304E+01  3.807E+00    3.62 um     2245 A      2385 A   
   5.50 MeV   1.367E+01  3.590E+00    3.94 um     2378 A      2543 A   
   6.00 MeV   1.427E+01  3.400E+00    4.26 um     2499 A      2690 A   
   6.50 MeV   1.487E+01  3.231E+00    4.56 um     2611 A      2830 A   
   7.00 MeV   1.545E+01  3.081E+00    4.87 um     2713 A      2962 A   
   8.00 MeV   1.661E+01  2.823E+00    5.45 um     2953 A      3204 A   
   9.00 MeV   1.777E+01  2.611E+00    6.00 um     3156 A      3422 A   
  10.00 MeV   1.896E+01  2.431E+00    6.53 um     3331 A      3618 A   
  11.00 MeV   2.017E+01  2.278E+00    7.04 um     3483 A      3796 A   
  12.00 MeV   2.142E+01  2.144E+00    7.52 um     3616 A      3956 A   
  13.00 MeV   2.269E+01  2.028E+00    7.98 um     3734 A      4102 A   
  14.00 MeV   2.400E+01  1.924E+00    8.41 um     3837 A      4235 A   
  15.00 MeV   2.532E+01  1.832E+00    8.83 um     3929 A      4356 A   
  16.00 MeV   2.666E+01  1.750E+00    9.23 um     4012 A      4466 A   
  17.00 MeV   2.802E+01  1.675E+00    9.61 um     4086 A      4568 A   
  18.00 MeV   2.938E+01  1.607E+00    9.97 um     4153 A      4661 A   
  20.00 MeV   3.210E+01  1.488E+00   10.66 um     4323 A      4826 A   
  22.50 MeV   3.548E+01  1.364E+00   11.45 um     4522 A      5000 A   
  25.00 MeV   3.877E+01  1.262E+00   12.17 um     4683 A      5146 A   
  27.50 MeV   4.195E+01  1.175E+00   12.84 um     4815 A      5271 A   
  30.00 MeV   4.498E+01  1.100E+00   13.46 um     4927 A      5378 A   
  32.50 MeV   4.788E+01  1.035E+00   14.04 um     5024 A      5472 A   
  35.00 MeV   5.062E+01  9.780E-01   14.59 um     5107 A      5555 A   
  37.50 MeV   5.323E+01  9.275E-01   15.12 um     5182 A      5629 A   
  40.00 MeV   5.569E+01  8.825E-01   15.62 um     5248 A      5696 A   
  45.00 MeV   6.022E+01  8.054E-01   16.56 um     5445 A      5811 A   
  50.00 MeV   6.427E+01  7.418E-01   17.44 um     5610 A      5908 A   
  55.00 MeV   6.789E+01  6.882E-01   18.27 um     5752 A      5991 A   
  60.00 MeV   7.113E+01  6.425E-01   19.06 um     5877 A      6064 A   
  65.00 MeV   7.403E+01  6.030E-01   19.82 um     5989 A      6129 A   
  70.00 MeV   7.662E+01  5.684E-01   20.55 um     6091 A      6187 A   
  80.00 MeV   8.097E+01  5.108E-01   21.95 um     6425 A      6288 A   
  90.00 MeV   8.443E+01  4.645E-01   23.29 um     6714 A      6374 A   
 100.00 MeV   8.716E+01  4.266E-01   24.58 um     6971 A      6449 A   
 110.00 MeV   8.931E+01  3.947E-01   25.83 um     7205 A      6516 A   
 120.00 MeV   9.100E+01  3.677E-01   27.06 um     7421 A      6576 A   
 130.00 MeV   9.233E+01  3.443E-01   28.26 um     7625 A      6632 A   
 140.00 MeV   9.336E+01  3.240E-01   29.45 um     7817 A      6684 A   
 150.00 MeV   9.416E+01  3.061E-01   30.64 um     8001 A      6732 A   
 160.00 MeV   9.477E+01  2.902E-01   31.81 um     8179 A      6777 A   
 170.00 MeV   9.523E+01  2.760E-01   32.97 um     8350 A      6821 A   
 180.00 MeV   9.555E+01  2.632E-01   34.13 um     8516 A      6862 A   
 200.00 MeV   9.592E+01  2.411E-01   36.45 um     9134 A      6940 A   
 225.00 MeV   9.598E+01  2.185E-01   39.34 um     1.00 um     7030 A   
 250.00 MeV   9.575E+01  2.000E-01   42.23 um     1.08 um     7114 A   
 275.00 MeV   9.535E+01  1.846E-01   45.13 um     1.16 um     7193 A   
 300.00 MeV   9.651E+01  1.716E-01   48.02 um     1.23 um     7269 A   
 325.00 MeV   9.694E+01  1.604E-01   50.89 um     1.30 um     7340 A   
 350.00 MeV   9.641E+01  1.506E-01   53.75 um     1.36 um     7409 A   
 375.00 MeV   9.573E+01  1.420E-01   56.64 um     1.42 um     7476 A   
 400.00 MeV   9.508E+01  1.344E-01   59.55 um     1.48 um     7542 A   
 450.00 MeV   9.381E+01  1.216E-01   65.42 um     1.70 um     7670 A   
 500.00 MeV   9.260E+01  1.111E-01   71.38 um     1.89 um     7794 A   
 550.00 MeV   9.142E+01  1.024E-01   77.41 um     2.08 um     7916 A   
 600.00 MeV   9.028E+01  9.503E-02   83.52 um     2.25 um     8036 A   
 650.00 MeV   8.917E+01  8.871E-02   89.70 um     2.42 um     8154 A   
 700.00 MeV   8.807E+01  8.322E-02   95.97 um     2.57 um     8273 A   
 800.00 MeV   8.592E+01  7.415E-02  108.73 um     3.14 um     8508 A   
 900.00 MeV   8.381E+01  6.695E-02  121.82 um     3.65 um     8744 A   
   1.00 GeV   8.174E+01  6.110E-02  135.23 um     4.11 um     8981 A   
   1.10 GeV   7.971E+01  5.624E-02  148.99 um     4.55 um     9222 A   
   1.20 GeV   7.771E+01  5.213E-02  163.10 um     4.97 um     9467 A   
   1.30 GeV   7.576E+01  4.861E-02  177.57 um     5.38 um     9716 A   
   1.40 GeV   7.385E+01  4.556E-02  192.42 um     5.77 um     9971 A   
   1.50 GeV   7.199E+01  4.289E-02  207.66 um     6.16 um     1.02 um  
   1.60 GeV   7.019E+01  4.053E-02  223.28 um     6.55 um     1.05 um  
   1.70 GeV   6.845E+01  3.843E-02  239.30 um     6.93 um     1.08 um  
   1.80 GeV   6.676E+01  3.655E-02  255.73 um     7.31 um     1.10 um  
   2.00 GeV   6.356E+01  3.331E-02  289.84 um     8.76 um     1.16 um  
   2.25 GeV   5.991E+01  3.003E-02  334.85 um    10.83 um     1.24 um  
   2.50 GeV   5.661E+01  2.736E-02  382.55 um    12.76 um     1.32 um  
   2.75 GeV   5.366E+01  2.515E-02  432.95 um    14.62 um     1.41 um  
   3.00 GeV   5.102E+01  2.328E-02  486.03 um    16.43 um     1.50 um  
   3.25 GeV   4.867E+01  2.169E-02  541.77 um    18.23 um     1.60 um  
   3.50 GeV   4.659E+01  2.031E-02  600.10 um    20.01 um     1.70 um  
   3.75 GeV   4.474E+01  1.910E-02  660.93 um    21.78 um     1.80 um  
   4.00 GeV   4.311E+01  1.803E-02  724.17 um    23.55 um     1.91 um  
   4.50 GeV   4.015E+01  1.624E-02  857.72 um    30.19 um     2.15 um  
   5.00 GeV   3.756E+01  1.478E-02    1.00 mm    36.35 um     2.40 um  
   5.50 GeV   3.532E+01  1.358E-02    1.15 mm    42.27 um     2.67 um  
   6.00 GeV   3.337E+01  1.256E-02    1.32 mm    48.07 um     2.95 um  
   6.50 GeV   3.165E+01  1.169E-02    1.49 mm    53.81 um     3.25 um  
   7.00 GeV   3.012E+01  1.094E-02    1.67 mm    59.53 um     3.56 um  
   8.00 GeV   2.752E+01  9.704E-03    2.05 mm    80.79 um     4.22 um  
   9.00 GeV   2.540E+01  8.730E-03    2.47 mm   100.31 um     4.94 um  
  10.00 GeV   2.363E+01  7.940E-03    2.93 mm   119.08 um     5.71 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.0416E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
