 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\93Kr_CD2.txt

 Ion = Krypton [36] , Mass = 93 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.738E+00  8.015E+00     721 A       112 A        96 A   
  55.00 keV   1.823E+00  8.045E+00     775 A       119 A       103 A   
  60.00 keV   1.904E+00  8.062E+00     829 A       126 A       109 A   
  65.00 keV   1.982E+00  8.069E+00     882 A       133 A       115 A   
  70.00 keV   2.057E+00  8.069E+00     934 A       139 A       121 A   
  80.00 keV   2.199E+00  8.048E+00    1038 A       152 A       133 A   
  90.00 keV   2.332E+00  8.009E+00    1142 A       165 A       144 A   
 100.00 keV   2.458E+00  7.958E+00    1244 A       177 A       156 A   
 110.00 keV   2.578E+00  7.898E+00    1346 A       189 A       167 A   
 120.00 keV   2.693E+00  7.832E+00    1448 A       201 A       178 A   
 130.00 keV   2.803E+00  7.762E+00    1549 A       213 A       188 A   
 140.00 keV   2.909E+00  7.690E+00    1650 A       224 A       199 A   
 150.00 keV   3.011E+00  7.615E+00    1751 A       235 A       209 A   
 160.00 keV   3.110E+00  7.540E+00    1851 A       247 A       220 A   
 170.00 keV   3.205E+00  7.464E+00    1952 A       257 A       230 A   
 180.00 keV   3.298E+00  7.389E+00    2052 A       268 A       240 A   
 200.00 keV   2.932E+00  7.239E+00    2258 A       291 A       260 A   
 225.00 keV   2.528E+00  7.057E+00    2530 A       320 A       286 A   
 250.00 keV   2.384E+00  6.881E+00    2815 A       351 A       313 A   
 275.00 keV   2.380E+00  6.713E+00    3108 A       383 A       341 A   
 300.00 keV   2.453E+00  6.552E+00    3405 A       414 A       369 A   
 325.00 keV   2.565E+00  6.400E+00    3705 A       444 A       397 A   
 350.00 keV   2.696E+00  6.254E+00    4006 A       475 A       425 A   
 375.00 keV   2.835E+00  6.116E+00    4307 A       504 A       453 A   
 400.00 keV   2.973E+00  5.984E+00    4608 A       533 A       481 A   
 450.00 keV   3.236E+00  5.739E+00    5210 A       593 A       537 A   
 500.00 keV   3.473E+00  5.516E+00    5812 A       649 A       592 A   
 550.00 keV   3.681E+00  5.313E+00    6413 A       703 A       646 A   
 600.00 keV   3.865E+00  5.126E+00    7015 A       756 A       700 A   
 650.00 keV   4.029E+00  4.954E+00    7618 A       806 A       753 A   
 700.00 keV   4.175E+00  4.795E+00    8222 A       856 A       805 A   
 800.00 keV   4.432E+00  4.510E+00    9434 A       958 A       909 A   
 900.00 keV   4.656E+00  4.263E+00    1.07 um     1054 A      1010 A   
   1.00 MeV   4.861E+00  4.046E+00    1.19 um     1145 A      1109 A   
   1.10 MeV   5.056E+00  3.853E+00    1.31 um     1232 A      1206 A   
   1.20 MeV   5.245E+00  3.681E+00    1.43 um     1315 A      1301 A   
   1.30 MeV   5.433E+00  3.525E+00    1.55 um     1394 A      1394 A   
   1.40 MeV   5.622E+00  3.385E+00    1.68 um     1470 A      1485 A   
   1.50 MeV   5.812E+00  3.257E+00    1.80 um     1542 A      1573 A   
   1.60 MeV   6.004E+00  3.140E+00    1.92 um     1612 A      1660 A   
   1.70 MeV   6.199E+00  3.032E+00    2.04 um     1678 A      1744 A   
   1.80 MeV   6.395E+00  2.932E+00    2.15 um     1742 A      1826 A   
   2.00 MeV   6.790E+00  2.755E+00    2.38 um     1875 A      1984 A   
   2.25 MeV   7.284E+00  2.564E+00    2.67 um     2032 A      2169 A   
   2.50 MeV   7.772E+00  2.402E+00    2.94 um     2172 A      2341 A   
   2.75 MeV   8.250E+00  2.262E+00    3.21 um     2298 A      2502 A   
   3.00 MeV   8.715E+00  2.139E+00    3.46 um     2411 A      2652 A   
   3.25 MeV   9.167E+00  2.031E+00    3.71 um     2514 A      2792 A   
   3.50 MeV   9.606E+00  1.935E+00    3.95 um     2607 A      2923 A   
   3.75 MeV   1.003E+01  1.848E+00    4.19 um     2693 A      3046 A   
   4.00 MeV   1.045E+01  1.770E+00    4.42 um     2772 A      3162 A   
   4.50 MeV   1.126E+01  1.634E+00    4.86 um     2946 A      3374 A   
   5.00 MeV   1.203E+01  1.520E+00    5.27 um     3095 A      3564 A   
   5.50 MeV   1.280E+01  1.422E+00    5.67 um     3224 A      3734 A   
   6.00 MeV   1.355E+01  1.338E+00    6.05 um     3337 A      3889 A   
   6.50 MeV   1.429E+01  1.264E+00    6.41 um     3438 A      4029 A   
   7.00 MeV   1.504E+01  1.199E+00    6.76 um     3527 A      4157 A   
   8.00 MeV   1.654E+01  1.088E+00    7.41 um     3737 A      4382 A   
   9.00 MeV   1.806E+01  9.986E-01    8.02 um     3906 A      4572 A   
  10.00 MeV   1.959E+01  9.239E-01    8.58 um     4045 A      4735 A   
  11.00 MeV   2.115E+01  8.606E-01    9.10 um     4162 A      4876 A   
  12.00 MeV   2.270E+01  8.062E-01    9.58 um     4261 A      4999 A   
  13.00 MeV   2.426E+01  7.589E-01   10.04 um     4346 A      5107 A   
  14.00 MeV   2.580E+01  7.174E-01   10.47 um     4420 A      5203 A   
  15.00 MeV   2.732E+01  6.806E-01   10.88 um     4484 A      5288 A   
  16.00 MeV   2.881E+01  6.477E-01   11.26 um     4541 A      5364 A   
  17.00 MeV   3.028E+01  6.182E-01   11.63 um     4592 A      5433 A   
  18.00 MeV   3.170E+01  5.914E-01   11.98 um     4638 A      5495 A   
  20.00 MeV   3.442E+01  5.450E-01   12.64 um     4763 A      5604 A   
  22.50 MeV   3.758E+01  4.970E-01   13.40 um     4914 A      5717 A   
  25.00 MeV   4.045E+01  4.574E-01   14.10 um     5038 A      5811 A   
  27.50 MeV   4.307E+01  4.242E-01   14.76 um     5144 A      5892 A   
  30.00 MeV   4.543E+01  3.958E-01   15.38 um     5236 A      5961 A   
  32.50 MeV   4.757E+01  3.713E-01   15.97 um     5318 A      6022 A   
  35.00 MeV   4.950E+01  3.499E-01   16.54 um     5391 A      6077 A   
  37.50 MeV   5.123E+01  3.310E-01   17.09 um     5458 A      6126 A   
  40.00 MeV   5.279E+01  3.142E-01   17.62 um     5520 A      6171 A   
  45.00 MeV   5.544E+01  2.856E-01   18.64 um     5723 A      6249 A   
  50.00 MeV   5.755E+01  2.621E-01   19.61 um     5902 A      6317 A   
  55.00 MeV   5.921E+01  2.424E-01   20.56 um     6064 A      6377 A   
  60.00 MeV   6.050E+01  2.257E-01   21.49 um     6214 A      6431 A   
  65.00 MeV   6.148E+01  2.113E-01   22.39 um     6355 A      6480 A   
  70.00 MeV   6.221E+01  1.988E-01   23.29 um     6488 A      6525 A   
  80.00 MeV   6.310E+01  1.779E-01   25.06 um     6968 A      6607 A   
  90.00 MeV   6.345E+01  1.613E-01   26.81 um     7407 A      6681 A   
 100.00 MeV   6.344E+01  1.477E-01   28.55 um     7818 A      6748 A   
 110.00 MeV   6.320E+01  1.364E-01   30.30 um     8210 A      6811 A   
 120.00 MeV   6.281E+01  1.267E-01   32.06 um     8588 A      6870 A   
 130.00 MeV   6.232E+01  1.185E-01   33.84 um     8954 A      6927 A   
 140.00 MeV   6.178E+01  1.113E-01   35.62 um     9311 A      6982 A   
 150.00 MeV   6.120E+01  1.050E-01   37.43 um     9661 A      7035 A   
 160.00 MeV   6.061E+01  9.937E-02   39.25 um     1.00 um     7087 A   
 170.00 MeV   6.001E+01  9.438E-02   41.09 um     1.03 um     7138 A   
 180.00 MeV   5.942E+01  8.989E-02   42.94 um     1.07 um     7188 A   
 200.00 MeV   5.918E+01  8.217E-02   46.69 um     1.19 um     7286 A   
 225.00 MeV   5.861E+01  7.429E-02   51.40 um     1.37 um     7404 A   
 250.00 MeV   5.730E+01  6.787E-02   56.18 um     1.53 um     7519 A   
 275.00 MeV   5.613E+01  6.253E-02   61.08 um     1.68 um     7634 A   
 300.00 MeV   5.508E+01  5.801E-02   66.07 um     1.82 um     7748 A   
 325.00 MeV   5.412E+01  5.414E-02   71.15 um     1.96 um     7862 A   
 350.00 MeV   5.323E+01  5.078E-02   76.32 um     2.09 um     7977 A   
 375.00 MeV   5.240E+01  4.783E-02   81.58 um     2.22 um     8092 A   
 400.00 MeV   5.163E+01  4.523E-02   86.91 um     2.35 um     8208 A   
 450.00 MeV   5.019E+01  4.083E-02   97.82 um     2.81 um     8442 A   
 500.00 MeV   4.886E+01  3.725E-02  109.03 um     3.23 um     8681 A   
 550.00 MeV   4.762E+01  3.428E-02  120.54 um     3.61 um     8925 A   
 600.00 MeV   4.643E+01  3.177E-02  132.35 um     3.98 um     9174 A   
 650.00 MeV   4.530E+01  2.962E-02  144.46 um     4.34 um     9428 A   
 700.00 MeV   4.420E+01  2.776E-02  156.87 um     4.68 um     9689 A   
 800.00 MeV   4.209E+01  2.468E-02  182.62 um     5.93 um     1.02 um  
 900.00 MeV   4.011E+01  2.225E-02  209.66 um     7.06 um     1.08 um  
   1.00 GeV   3.823E+01  2.028E-02  238.03 um     8.12 um     1.14 um  
   1.10 GeV   3.645E+01  1.864E-02  267.79 um     9.15 um     1.20 um  
   1.20 GeV   3.478E+01  1.726E-02  298.99 um    10.16 um     1.27 um  
   1.30 GeV   3.322E+01  1.608E-02  331.67 um    11.16 um     1.34 um  
   1.40 GeV   3.176E+01  1.506E-02  365.87 um    12.17 um     1.41 um  
   1.50 GeV   3.039E+01  1.416E-02  401.63 um    13.18 um     1.49 um  
   1.60 GeV   2.913E+01  1.337E-02  438.97 um    14.20 um     1.56 um  
   1.70 GeV   2.796E+01  1.267E-02  477.90 um    15.23 um     1.65 um  
   1.80 GeV   2.688E+01  1.204E-02  518.42 um    16.27 um     1.74 um  
   2.00 GeV   2.497E+01  1.096E-02  604.20 um    20.30 um     1.92 um  
   2.25 GeV   2.302E+01  9.871E-03  720.07 um    26.09 um     2.17 um  
   2.50 GeV   2.150E+01  8.984E-03  844.93 um    31.51 um     2.44 um  
   2.75 GeV   2.035E+01  8.250E-03  977.75 um    36.69 um     2.73 um  
   3.00 GeV   1.922E+01  7.631E-03    1.12 mm    41.73 um     3.04 um  
   3.25 GeV   1.819E+01  7.102E-03    1.27 mm    46.72 um     3.36 um  
   3.50 GeV   1.728E+01  6.645E-03    1.42 mm    51.71 um     3.70 um  
   3.75 GeV   1.646E+01  6.246E-03    1.59 mm    56.72 um     4.06 um  
   4.00 GeV   1.573E+01  5.894E-03    1.76 mm    61.76 um     4.43 um  
   4.50 GeV   1.447E+01  5.301E-03    2.13 mm    80.80 um     5.21 um  
   5.00 GeV   1.343E+01  4.821E-03    2.53 mm    98.53 um     6.06 um  
   5.50 GeV   1.254E+01  4.424E-03    2.96 mm   115.66 um     6.97 um  
   6.00 GeV   1.178E+01  4.090E-03    3.41 mm   132.51 um     7.92 um  
   6.50 GeV   1.113E+01  3.804E-03    3.90 mm   149.23 um     8.93 um  
   7.00 GeV   1.055E+01  3.558E-03    4.41 mm   165.92 um     9.99 um  
   8.00 GeV   9.598E+00  3.153E-03    5.51 mm   227.90 um    12.26 um  
   9.00 GeV   8.832E+00  2.833E-03    6.72 mm   284.78 um    14.72 um  
  10.00 GeV   8.200E+00  2.575E-03    8.03 mm   339.46 um    17.35 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  4.1314E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
