 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 17, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\3H_Al.txt

 Ion = Helium [2] , Mass = 3 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  40.00 MeV   1.086E-01  5.322E-05  774.76 um    29.76 um    18.85 um  
  45.00 MeV   9.899E-02  4.788E-05  953.05 um    39.35 um    22.99 um  
  50.00 MeV   9.112E-02  4.356E-05    1.15 mm    48.38 um    27.48 um  
  55.00 MeV   8.452E-02  3.998E-05    1.36 mm    57.20 um    32.32 um  
  60.00 MeV   7.891E-02  3.696E-05    1.58 mm    65.97 um    37.48 um  
  65.00 MeV   7.408E-02  3.439E-05    1.83 mm    74.75 um    42.98 um  
  70.00 MeV   6.986E-02  3.217E-05    2.08 mm    83.59 um    48.79 um  
  80.00 MeV   6.286E-02  2.851E-05    2.64 mm   115.83 um    61.36 um  
  90.00 MeV   5.727E-02  2.563E-05    3.26 mm   145.89 um    75.15 um  
 100.00 MeV   5.270E-02  2.330E-05    3.93 mm   175.20 um    90.11 um  
 110.00 MeV   4.889E-02  2.137E-05    4.66 mm   204.34 um   106.21 um  
 120.00 MeV   4.565E-02  1.975E-05    5.44 mm   233.58 um   123.42 um  
 130.00 MeV   4.288E-02  1.837E-05    6.28 mm   263.07 um   141.70 um  
 140.00 MeV   4.046E-02  1.717E-05    7.16 mm   292.88 um   161.04 um  
 150.00 MeV   3.834E-02  1.613E-05    8.10 mm   323.06 um   181.40 um  
 160.00 MeV   3.647E-02  1.521E-05    9.09 mm   353.62 um   202.77 um  
 170.00 MeV   3.480E-02  1.439E-05   10.13 mm   384.58 um   225.10 um  
 180.00 MeV   3.330E-02  1.366E-05   11.22 mm   415.94 um   248.40 um  
 200.00 MeV   3.071E-02  1.241E-05   13.53 mm   532.52 um   297.78 um  
 225.00 MeV   2.808E-02  1.115E-05   16.68 mm   698.26 um   364.53 um  
 250.00 MeV   2.594E-02  1.012E-05   20.10 mm   854.20 um   436.59 um  
 275.00 MeV   2.417E-02  9.280E-06   23.79 mm     1.01 mm   513.70 um  
 300.00 MeV   2.267E-02  8.570E-06   27.74 mm     1.16 mm   595.62 um  
 325.00 MeV   2.139E-02  7.965E-06   31.94 mm     1.30 mm   682.13 um  
 350.00 MeV   2.028E-02  7.443E-06   36.38 mm     1.45 mm   773.01 um  
 375.00 MeV   1.931E-02  6.987E-06   41.05 mm     1.60 mm   868.07 um  
 400.00 MeV   1.845E-02  6.585E-06   45.95 mm     1.75 mm   967.13 um  
 450.00 MeV   1.701E-02  5.911E-06   56.38 mm     2.30 mm     1.18 mm  
 500.00 MeV   1.585E-02  5.366E-06   67.65 mm     2.81 mm     1.40 mm  
 550.00 MeV   1.488E-02  4.916E-06   79.69 mm     3.30 mm     1.64 mm  
 600.00 MeV   1.408E-02  4.538E-06   92.46 mm     3.78 mm     1.88 mm  
 650.00 MeV   1.339E-02  4.216E-06  105.93 mm     4.24 mm     2.14 mm  
 700.00 MeV   1.279E-02  3.938E-06  120.06 mm     4.71 mm     2.41 mm  
 800.00 MeV   1.183E-02  3.482E-06  150.13 mm     6.37 mm     2.98 mm  
 900.00 MeV   1.107E-02  3.124E-06  182.46 mm     7.87 mm     3.58 mm  
   1.00 GeV   1.046E-02  2.835E-06  216.83 mm     9.28 mm     4.20 mm  
   1.10 GeV   9.967E-03  2.596E-06  253.05 mm    10.63 mm     4.85 mm  
   1.20 GeV   9.554E-03  2.396E-06  290.95 mm    11.93 mm     5.51 mm  
   1.30 GeV   9.207E-03  2.225E-06  330.38 mm    13.20 mm     6.19 mm  
   1.40 GeV   8.911E-03  2.078E-06  371.22 mm    14.44 mm     6.89 mm  
   1.50 GeV   8.656E-03  1.949E-06  413.33 mm    15.66 mm     7.59 mm  
   1.60 GeV   8.435E-03  1.836E-06  456.61 mm    16.85 mm     8.31 mm  
   1.70 GeV   8.242E-03  1.736E-06  500.97 mm    18.01 mm     9.03 mm  
   1.80 GeV   8.071E-03  1.646E-06  546.32 mm    19.16 mm     9.76 mm  
   2.00 GeV   7.787E-03  1.493E-06  639.64 mm    23.33 mm    11.23 mm  
   2.25 GeV   7.511E-03  1.339E-06  760.56 mm    29.00 mm    13.08 mm  
   2.50 GeV   7.298E-03  1.214E-06  885.47 mm    34.03 mm    14.93 mm  
   2.75 GeV   7.132E-03  1.111E-06    1.01 m     38.63 mm    16.77 mm  
   3.00 GeV   6.999E-03  1.025E-06    1.14 m     42.90 mm    18.60 mm  
   3.25 GeV   6.893E-03  9.517E-07    1.28 m     46.92 mm    20.42 mm  
   3.50 GeV   6.807E-03  8.883E-07    1.41 m     50.73 mm    22.21 mm  
   3.75 GeV   6.736E-03  8.331E-07    1.55 m     54.35 mm    23.97 mm  
   4.00 GeV   6.679E-03  7.846E-07    1.69 m     57.81 mm    25.72 mm  
   4.50 GeV   6.594E-03  7.031E-07    1.97 m     70.09 mm    29.12 mm  
   5.00 GeV   6.537E-03  6.374E-07    2.25 m     80.73 mm    32.41 mm  
   5.50 GeV   6.500E-03  5.833E-07    2.53 m     90.25 mm    35.60 mm  
   6.00 GeV   6.477E-03  5.378E-07    2.82 m     98.95 mm    38.68 mm  
   6.50 GeV   6.465E-03  4.992E-07    3.10 m    106.98 mm    41.66 mm  
   7.00 GeV   6.460E-03  4.658E-07    3.39 m    114.47 mm    44.55 mm  
   8.00 GeV   6.465E-03  4.112E-07    3.96 m    140.36 mm    50.05 mm  
   9.00 GeV   6.484E-03  3.684E-07    4.53 m    162.09 mm    55.23 mm  
  10.00 GeV   6.510E-03  3.339E-07    5.10 m    181.11 mm    60.13 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  5.4294E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
