 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\3H_Si.txt

 Ion = Hydrogen [1] , Mass = 3 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   4.023E-01  4.264E-03    6759 A      1389 A      1551 A   
  55.00 keV   4.201E-01  3.978E-03    7246 A      1420 A      1605 A   
  60.00 keV   4.361E-01  3.732E-03    7718 A      1448 A      1655 A   
  65.00 keV   4.504E-01  3.518E-03    8176 A      1474 A      1701 A   
  70.00 keV   4.631E-01  3.329E-03    8623 A      1497 A      1744 A   
  80.00 keV   4.844E-01  3.012E-03    9489 A      1540 A      1822 A   
  90.00 keV   5.009E-01  2.755E-03    1.03 um     1578 A      1892 A   
 100.00 keV   5.135E-01  2.542E-03    1.11 um     1611 A      1955 A   
 110.00 keV   5.227E-01  2.362E-03    1.19 um     1642 A      2014 A   
 120.00 keV   5.294E-01  2.208E-03    1.27 um     1670 A      2069 A   
 130.00 keV   5.339E-01  2.075E-03    1.35 um     1696 A      2121 A   
 140.00 keV   5.367E-01  1.959E-03    1.43 um     1721 A      2171 A   
 150.00 keV   5.381E-01  1.855E-03    1.51 um     1745 A      2218 A   
 160.00 keV   5.383E-01  1.763E-03    1.59 um     1767 A      2264 A   
 170.00 keV   5.377E-01  1.681E-03    1.67 um     1789 A      2309 A   
 180.00 keV   5.362E-01  1.606E-03    1.74 um     1810 A      2352 A   
 200.00 keV   5.317E-01  1.477E-03    1.90 um     1857 A      2437 A   
 225.00 keV   5.239E-01  1.344E-03    2.10 um     1918 A      2538 A   
 250.00 keV   5.147E-01  1.235E-03    2.31 um     1977 A      2637 A   
 275.00 keV   5.049E-01  1.143E-03    2.52 um     2035 A      2734 A   
 300.00 keV   4.947E-01  1.065E-03    2.73 um     2093 A      2830 A   
 325.00 keV   4.846E-01  9.981E-04    2.95 um     2150 A      2925 A   
 350.00 keV   4.746E-01  9.395E-04    3.17 um     2207 A      3021 A   
 375.00 keV   4.648E-01  8.878E-04    3.40 um     2264 A      3116 A   
 400.00 keV   4.553E-01  8.419E-04    3.63 um     2322 A      3212 A   
 450.00 keV   4.374E-01  7.640E-04    4.11 um     2484 A      3406 A   
 500.00 keV   4.209E-01  7.001E-04    4.60 um     2647 A      3604 A   
 550.00 keV   4.057E-01  6.468E-04    5.12 um     2811 A      3806 A   
 600.00 keV   3.917E-01  6.015E-04    5.66 um     2977 A      4013 A   
 650.00 keV   3.789E-01  5.626E-04    6.21 um     3145 A      4224 A   
 700.00 keV   3.670E-01  5.287E-04    6.79 um     3315 A      4440 A   
 800.00 keV   3.459E-01  4.725E-04    7.99 um     3850 A      4888 A   
 900.00 keV   3.276E-01  4.278E-04    9.26 um     4374 A      5356 A   
   1.00 MeV   3.116E-01  3.913E-04   10.60 um     4892 A      5844 A   
   1.10 MeV   2.975E-01  3.609E-04   12.01 um     5407 A      6351 A   
   1.20 MeV   2.849E-01  3.351E-04   13.48 um     5922 A      6876 A   
   1.30 MeV   2.737E-01  3.130E-04   15.02 um     6438 A      7420 A   
   1.40 MeV   2.635E-01  2.938E-04   16.61 um     6955 A      7980 A   
   1.50 MeV   2.543E-01  2.769E-04   18.27 um     7474 A      8558 A   
   1.60 MeV   2.459E-01  2.620E-04   19.99 um     7996 A      9151 A   
   1.70 MeV   2.382E-01  2.487E-04   21.76 um     8521 A      9760 A   
   1.80 MeV   2.311E-01  2.368E-04   23.59 um     9050 A      1.04 um  
   2.00 MeV   2.184E-01  2.162E-04   27.41 um     1.08 um     1.17 um  
   2.25 MeV   2.049E-01  1.953E-04   32.48 um     1.33 um     1.34 um  
   2.50 MeV   1.934E-01  1.783E-04   37.87 um     1.56 um     1.51 um  
   2.75 MeV   1.834E-01  1.641E-04   43.57 um     1.79 um     1.70 um  
   3.00 MeV   1.747E-01  1.521E-04   49.57 um     2.02 um     1.89 um  
   3.25 MeV   1.670E-01  1.419E-04   55.85 um     2.24 um     2.09 um  
   3.50 MeV   1.593E-01  1.330E-04   62.44 um     2.46 um     2.30 um  
   3.75 MeV   1.522E-01  1.252E-04   69.34 um     2.68 um     2.52 um  
   4.00 MeV   1.461E-01  1.184E-04   76.54 um     2.91 um     2.74 um  
   4.50 MeV   1.354E-01  1.068E-04   91.81 um     3.69 um     3.21 um  
   5.00 MeV   1.263E-01  9.733E-05  108.24 um     4.43 um     3.70 um  
   5.50 MeV   1.186E-01  8.951E-05  125.80 um     5.15 um     4.23 um  
   6.00 MeV   1.118E-01  8.290E-05  144.47 um     5.86 um     4.78 um  
   6.50 MeV   1.059E-01  7.725E-05  164.22 um     6.57 um     5.36 um  
   7.00 MeV   1.006E-01  7.236E-05  185.04 um     7.29 um     5.96 um  
   8.00 MeV   9.168E-02  6.430E-05  229.80 um     9.80 um     7.26 um  
   9.00 MeV   8.439E-02  5.793E-05  278.68 um    12.15 um     8.65 um  
  10.00 MeV   7.829E-02  5.276E-05  331.57 um    14.43 um    10.14 um  
  11.00 MeV   7.312E-02  4.847E-05  388.40 um    16.69 um    11.73 um  
  12.00 MeV   6.866E-02  4.486E-05  449.08 um    18.95 um    13.41 um  
  13.00 MeV   6.477E-02  4.177E-05  513.55 um    21.22 um    15.18 um  
  14.00 MeV   6.135E-02  3.910E-05  581.75 um    23.52 um    17.05 um  
  15.00 MeV   5.831E-02  3.676E-05  653.64 um    25.85 um    19.00 um  
  16.00 MeV   5.560E-02  3.470E-05  729.15 um    28.20 um    21.04 um  
  17.00 MeV   5.315E-02  3.287E-05  808.25 um    30.59 um    23.17 um  
  18.00 MeV   5.093E-02  3.123E-05  890.90 um    33.00 um    25.38 um  
  20.00 MeV   4.706E-02  2.842E-05    1.07 mm    41.80 um    30.06 um  
  22.50 MeV   4.306E-02  2.557E-05    1.31 mm    54.33 um    36.37 um  
  25.00 MeV   3.975E-02  2.326E-05    1.57 mm    66.22 um    43.18 um  
  27.50 MeV   3.696E-02  2.135E-05    1.85 mm    77.86 um    50.48 um  
  30.00 MeV   3.458E-02  1.974E-05    2.15 mm    89.43 um    58.25 um  
  32.50 MeV   3.251E-02  1.837E-05    2.47 mm   101.03 um    66.49 um  
  35.00 MeV   3.071E-02  1.718E-05    2.81 mm   112.72 um    75.18 um  
  37.50 MeV   2.911E-02  1.614E-05    3.17 mm   124.53 um    84.33 um  
  40.00 MeV   2.769E-02  1.523E-05    3.55 mm   136.49 um    93.92 um  
  45.00 MeV   2.526E-02  1.369E-05    4.36 mm   180.20 um   114.42 um  
  50.00 MeV   2.327E-02  1.245E-05    5.25 mm   221.37 um   136.61 um  
  55.00 MeV   2.159E-02  1.142E-05    6.21 mm   261.57 um   160.47 um  
  60.00 MeV   2.017E-02  1.055E-05    7.24 mm   301.50 um   185.94 um  
  65.00 MeV   1.894E-02  9.810E-06    8.34 mm   341.50 um   213.00 um  
  70.00 MeV   1.787E-02  9.172E-06    9.51 mm   381.80 um   241.61 um  
  80.00 MeV   1.609E-02  8.123E-06   12.05 mm   528.32 um   303.38 um  
  90.00 MeV   1.466E-02  7.298E-06   14.85 mm   664.95 um   371.04 um  
 100.00 MeV   1.350E-02  6.630E-06   17.91 mm   798.19 um   444.39 um  
 110.00 MeV   1.253E-02  6.078E-06   21.21 mm   930.63 um   523.26 um  
 120.00 MeV   1.170E-02  5.614E-06   24.77 mm     1.06 mm   607.50 um  
 130.00 MeV   1.099E-02  5.218E-06   28.56 mm     1.20 mm   696.95 um  
 140.00 MeV   1.038E-02  4.877E-06   32.59 mm     1.33 mm   791.48 um  
 150.00 MeV   9.834E-03  4.578E-06   36.85 mm     1.47 mm   890.96 um  
 160.00 MeV   9.355E-03  4.316E-06   41.34 mm     1.61 mm   995.28 um  
 170.00 MeV   8.927E-03  4.083E-06   46.05 mm     1.75 mm     1.10 mm  
 180.00 MeV   8.543E-03  3.875E-06   50.97 mm     1.89 mm     1.22 mm  
 200.00 MeV   7.882E-03  3.518E-06   61.46 mm     2.42 mm     1.46 mm  
 225.00 MeV   7.209E-03  3.158E-06   75.73 mm     3.17 mm     1.78 mm  
 250.00 MeV   6.661E-03  2.867E-06   91.26 mm     3.88 mm     2.14 mm  
 275.00 MeV   6.207E-03  2.627E-06  107.99 mm     4.57 mm     2.51 mm  
 300.00 MeV   5.823E-03  2.425E-06  125.89 mm     5.25 mm     2.91 mm  
 325.00 MeV   5.494E-03  2.253E-06  144.91 mm     5.92 mm     3.33 mm  
 350.00 MeV   5.210E-03  2.104E-06  165.02 mm     6.60 mm     3.77 mm  
 375.00 MeV   4.961E-03  1.975E-06  186.18 mm     7.27 mm     4.23 mm  
 400.00 MeV   4.742E-03  1.861E-06  208.37 mm     7.95 mm     4.71 mm  
 450.00 MeV   4.372E-03  1.669E-06  255.63 mm    10.45 mm     5.73 mm  
 500.00 MeV   4.073E-03  1.515E-06  306.63 mm    12.75 mm     6.82 mm  
 550.00 MeV   3.826E-03  1.387E-06  361.14 mm    14.97 mm     7.96 mm  
 600.00 MeV   3.619E-03  1.280E-06  418.97 mm    17.12 mm     9.17 mm  
 650.00 MeV   3.442E-03  1.189E-06  479.94 mm    19.24 mm    10.42 mm  
 700.00 MeV   3.290E-03  1.110E-06  543.89 mm    21.33 mm    11.73 mm  
 800.00 MeV   3.042E-03  9.811E-07  679.97 mm    28.86 mm    14.46 mm  
 900.00 MeV   2.847E-03  8.798E-07  826.25 mm    35.64 mm    17.35 mm  
   1.00 GeV   2.692E-03  7.980E-07  981.75 mm    42.02 mm    20.37 mm  
   1.10 GeV   2.564E-03  7.305E-07    1.15 m     48.13 mm    23.49 mm  
   1.20 GeV   2.459E-03  6.739E-07    1.32 m     54.04 mm    26.71 mm  
   1.30 GeV   2.369E-03  6.256E-07    1.50 m     59.79 mm    30.00 mm  
   1.40 GeV   2.293E-03  5.840E-07    1.68 m     65.41 mm    33.36 mm  
   1.50 GeV   2.228E-03  5.478E-07    1.87 m     70.90 mm    36.76 mm  
   1.60 GeV   2.171E-03  5.159E-07    2.07 m     76.28 mm    40.21 mm  
   1.70 GeV   2.121E-03  4.877E-07    2.27 m     81.56 mm    43.70 mm  
   1.80 GeV   2.078E-03  4.624E-07    2.47 m     86.74 mm    47.21 mm  
   2.00 GeV   2.005E-03  4.193E-07    2.89 m    105.60 mm    54.30 mm  
   2.25 GeV   1.934E-03  3.758E-07    3.44 m    131.23 mm    63.21 mm  
   2.50 GeV   1.879E-03  3.406E-07    4.01 m    153.97 mm    72.14 mm  
   2.75 GeV   1.837E-03  3.117E-07    4.58 m    174.76 mm    81.02 mm  
   3.00 GeV   1.803E-03  2.874E-07    5.18 m    194.10 mm    89.84 mm  
   3.25 GeV   1.775E-03  2.668E-07    5.78 m    212.27 mm    98.57 mm  
   3.50 GeV   1.753E-03  2.489E-07    6.39 m    229.48 mm   107.20 mm  
   3.75 GeV   1.735E-03  2.334E-07    7.01 m    245.85 mm   115.70 mm  
   4.00 GeV   1.720E-03  2.198E-07    7.63 m    261.49 mm   124.08 mm  
   4.50 GeV   1.699E-03  1.969E-07    8.89 m    316.94 mm   140.45 mm  
   5.00 GeV   1.684E-03  1.784E-07   10.16 m    365.02 mm   156.29 mm  
   5.50 GeV   1.675E-03  1.632E-07   11.44 m    408.06 mm   171.61 mm  
   6.00 GeV   1.669E-03  1.505E-07   12.73 m    447.33 mm   186.42 mm  
   6.50 GeV   1.666E-03  1.396E-07   14.02 m    483.62 mm   200.74 mm  
   7.00 GeV   1.665E-03  1.303E-07   15.31 m    517.47 mm   214.60 mm  
   8.00 GeV   1.666E-03  1.150E-07   17.90 m    634.33 mm   241.03 mm  
   9.00 GeV   1.672E-03  1.030E-07   20.48 m    732.44 mm   265.90 mm  
  10.00 GeV   1.679E-03  9.328E-08   23.05 m    818.30 mm   289.38 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  1.0645E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
