 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\28Mg_CD2.txt

 Ion = Magnesium [12] , Mass = 28 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.029E+00  1.803E+00    1739 A       375 A       293 A   
  55.00 keV   1.079E+00  1.737E+00    1920 A       406 A       319 A   
  60.00 keV   1.157E+00  1.677E+00    2102 A       437 A       346 A   
  65.00 keV   1.225E+00  1.621E+00    2283 A       466 A       372 A   
  70.00 keV   1.280E+00  1.570E+00    2463 A       495 A       399 A   
  80.00 keV   1.362E+00  1.478E+00    2827 A       551 A       450 A   
  90.00 keV   1.424E+00  1.398E+00    3194 A       604 A       502 A   
 100.00 keV   1.476E+00  1.327E+00    3564 A       656 A       552 A   
 110.00 keV   1.522E+00  1.265E+00    3937 A       707 A       602 A   
 120.00 keV   1.566E+00  1.209E+00    4314 A       756 A       651 A   
 130.00 keV   1.609E+00  1.158E+00    4692 A       804 A       700 A   
 140.00 keV   1.653E+00  1.112E+00    5072 A       850 A       748 A   
 150.00 keV   1.696E+00  1.071E+00    5453 A       895 A       796 A   
 160.00 keV   1.741E+00  1.032E+00    5833 A       938 A       843 A   
 170.00 keV   1.787E+00  9.972E-01    6214 A       980 A       889 A   
 180.00 keV   1.833E+00  9.647E-01    6592 A      1021 A       935 A   
 200.00 keV   1.928E+00  9.066E-01    7345 A      1100 A      1024 A   
 225.00 keV   2.050E+00  8.445E-01    8273 A      1193 A      1132 A   
 250.00 keV   2.173E+00  7.914E-01    9182 A      1278 A      1234 A   
 275.00 keV   2.296E+00  7.455E-01    1.01 um     1356 A      1331 A   
 300.00 keV   2.417E+00  7.054E-01    1.09 um     1428 A      1424 A   
 325.00 keV   2.536E+00  6.699E-01    1.18 um     1493 A      1512 A   
 350.00 keV   2.653E+00  6.382E-01    1.26 um     1554 A      1595 A   
 375.00 keV   2.768E+00  6.098E-01    1.34 um     1610 A      1674 A   
 400.00 keV   2.880E+00  5.841E-01    1.42 um     1662 A      1749 A   
 450.00 keV   3.100E+00  5.395E-01    1.57 um     1761 A      1888 A   
 500.00 keV   3.313E+00  5.020E-01    1.72 um     1848 A      2014 A   
 550.00 keV   3.522E+00  4.699E-01    1.86 um     1924 A      2129 A   
 600.00 keV   3.725E+00  4.421E-01    1.99 um     1991 A      2234 A   
 650.00 keV   3.924E+00  4.178E-01    2.12 um     2051 A      2330 A   
 700.00 keV   4.119E+00  3.963E-01    2.24 um     2105 A      2419 A   
 800.00 keV   4.496E+00  3.600E-01    2.47 um     2210 A      2576 A   
 900.00 keV   4.857E+00  3.304E-01    2.69 um     2297 A      2713 A   
   1.00 MeV   5.204E+00  3.058E-01    2.90 um     2370 A      2832 A   
   1.10 MeV   5.539E+00  2.849E-01    3.09 um     2433 A      2938 A   
   1.20 MeV   5.864E+00  2.669E-01    3.27 um     2488 A      3032 A   
   1.30 MeV   6.180E+00  2.513E-01    3.45 um     2536 A      3116 A   
   1.40 MeV   6.490E+00  2.376E-01    3.62 um     2578 A      3193 A   
   1.50 MeV   6.794E+00  2.254E-01    3.78 um     2616 A      3262 A   
   1.60 MeV   7.092E+00  2.146E-01    3.93 um     2650 A      3325 A   
   1.70 MeV   7.386E+00  2.048E-01    4.08 um     2681 A      3383 A   
   1.80 MeV   7.677E+00  1.960E-01    4.22 um     2709 A      3437 A   
   2.00 MeV   8.247E+00  1.806E-01    4.49 um     2771 A      3532 A   
   2.25 MeV   8.943E+00  1.648E-01    4.81 um     2842 A      3633 A   
   2.50 MeV   9.622E+00  1.517E-01    5.10 um     2902 A      3719 A   
   2.75 MeV   1.028E+01  1.407E-01    5.37 um     2952 A      3792 A   
   3.00 MeV   1.092E+01  1.313E-01    5.63 um     2995 A      3857 A   
   3.25 MeV   1.154E+01  1.232E-01    5.87 um     3032 A      3913 A   
   3.50 MeV   1.214E+01  1.161E-01    6.11 um     3065 A      3963 A   
   3.75 MeV   1.271E+01  1.098E-01    6.33 um     3094 A      4008 A   
   4.00 MeV   1.326E+01  1.043E-01    6.54 um     3120 A      4049 A   
   4.50 MeV   1.428E+01  9.478E-02    6.94 um     3191 A      4119 A   
   5.00 MeV   1.519E+01  8.700E-02    7.31 um     3251 A      4179 A   
   5.50 MeV   1.600E+01  8.048E-02    7.67 um     3302 A      4230 A   
   6.00 MeV   1.673E+01  7.494E-02    8.00 um     3348 A      4275 A   
   6.50 MeV   1.736E+01  7.017E-02    8.33 um     3390 A      4315 A   
   7.00 MeV   1.792E+01  6.601E-02    8.64 um     3427 A      4350 A   
   8.00 MeV   1.885E+01  5.910E-02    9.24 um     3546 A      4413 A   
   9.00 MeV   1.956E+01  5.359E-02    9.82 um     3651 A      4467 A   
  10.00 MeV   2.011E+01  4.907E-02   10.38 um     3746 A      4514 A   
  11.00 MeV   2.052E+01  4.531E-02   10.92 um     3834 A      4556 A   
  12.00 MeV   2.083E+01  4.212E-02   11.46 um     3916 A      4594 A   
  13.00 MeV   2.105E+01  3.937E-02   11.99 um     3995 A      4629 A   
  14.00 MeV   2.119E+01  3.698E-02   12.51 um     4070 A      4662 A   
  15.00 MeV   2.127E+01  3.489E-02   13.03 um     4143 A      4693 A   
  16.00 MeV   2.130E+01  3.303E-02   13.55 um     4214 A      4722 A   
  17.00 MeV   2.129E+01  3.137E-02   14.07 um     4283 A      4750 A   
  18.00 MeV   2.124E+01  2.989E-02   14.60 um     4352 A      4777 A   
  20.00 MeV   2.106E+01  2.732E-02   15.65 um     4607 A      4828 A   
  22.50 MeV   2.073E+01  2.470E-02   16.97 um     4986 A      4889 A   
  25.00 MeV   2.031E+01  2.257E-02   18.33 um     5350 A      4947 A   
  27.50 MeV   1.986E+01  2.080E-02   19.71 um     5705 A      5003 A   
  30.00 MeV   1.938E+01  1.930E-02   21.12 um     6054 A      5058 A   
  32.50 MeV   1.891E+01  1.801E-02   22.57 um     6400 A      5113 A   
  35.00 MeV   1.843E+01  1.689E-02   24.06 um     6745 A      5167 A   
  37.50 MeV   1.797E+01  1.591E-02   25.58 um     7089 A      5222 A   
  40.00 MeV   1.752E+01  1.505E-02   27.15 um     7434 A      5278 A   
  45.00 MeV   1.667E+01  1.358E-02   30.40 um     8754 A      5391 A   
  50.00 MeV   1.588E+01  1.239E-02   33.81 um     1.00 um     5508 A   
  55.00 MeV   1.517E+01  1.141E-02   37.39 um     1.12 um     5630 A   
  60.00 MeV   1.473E+01  1.057E-02   41.10 um     1.24 um     5757 A   
  65.00 MeV   1.429E+01  9.857E-03   44.93 um     1.35 um     5888 A   
  70.00 MeV   1.377E+01  9.237E-03   48.89 um     1.47 um     6025 A   
  80.00 MeV   1.278E+01  8.216E-03   57.26 um     1.89 um     6316 A   
  90.00 MeV   1.196E+01  7.407E-03   66.24 um     2.28 um     6634 A   
 100.00 MeV   1.125E+01  6.751E-03   75.82 um     2.65 um     6980 A   
 110.00 MeV   1.064E+01  6.206E-03   85.97 um     3.02 um     7352 A   
 120.00 MeV   1.011E+01  5.747E-03   96.68 um     3.38 um     7753 A   
 130.00 MeV   9.637E+00  5.354E-03  107.93 um     3.74 um     8180 A   
 140.00 MeV   9.215E+00  5.013E-03  119.72 um     4.09 um     8633 A   
 150.00 MeV   8.835E+00  4.716E-03  132.03 um     4.45 um     9113 A   
 160.00 MeV   8.489E+00  4.453E-03  144.86 um     4.81 um     9617 A   
 170.00 MeV   8.174E+00  4.220E-03  158.19 um     5.17 um     1.01 um  
 180.00 MeV   7.884E+00  4.010E-03  172.03 um     5.53 um     1.07 um  
 200.00 MeV   7.369E+00  3.651E-03  201.18 um     6.90 um     1.19 um  
 225.00 MeV   6.820E+00  3.287E-03  240.37 um     8.86 um     1.35 um  
 250.00 MeV   6.352E+00  2.992E-03  282.57 um    10.69 um     1.52 um  
 275.00 MeV   5.947E+00  2.748E-03  327.76 um    12.46 um     1.70 um  
 300.00 MeV   5.592E+00  2.542E-03  375.92 um    14.20 um     1.90 um  
 325.00 MeV   5.279E+00  2.366E-03  427.05 um    15.94 um     2.11 um  
 350.00 MeV   4.999E+00  2.214E-03  481.12 um    17.69 um     2.33 um  
 375.00 MeV   4.748E+00  2.081E-03  538.13 um    19.45 um     2.56 um  
 400.00 MeV   4.521E+00  1.963E-03  598.08 um    21.22 um     2.81 um  
 450.00 MeV   4.129E+00  1.766E-03  726.67 um    27.96 um     3.33 um  
 500.00 MeV   3.801E+00  1.606E-03  866.92 um    34.30 um     3.89 um  
 550.00 MeV   3.524E+00  1.474E-03    1.02 mm    40.48 um     4.50 um  
 600.00 MeV   3.287E+00  1.363E-03    1.18 mm    46.62 um     5.16 um  
 650.00 MeV   3.083E+00  1.268E-03    1.36 mm    52.76 um     5.85 um  
 700.00 MeV   2.906E+00  1.185E-03    1.54 mm    58.95 um     6.59 um  
 800.00 MeV   2.614E+00  1.051E-03    1.95 mm    82.06 um     8.19 um  
 900.00 MeV   2.379E+00  9.442E-04    2.39 mm   103.51 um     9.95 um  
   1.00 GeV   2.184E+00  8.581E-04    2.88 mm   124.42 um    11.86 um  
   1.10 GeV   2.022E+00  7.870E-04    3.41 mm   145.21 um    13.93 um  
   1.20 GeV   1.885E+00  7.271E-04    3.98 mm   166.08 um    16.14 um  
   1.30 GeV   1.767E+00  6.761E-04    4.59 mm   187.13 um    18.50 um  
   1.40 GeV   1.665E+00  6.320E-04    5.23 mm   208.42 um    21.00 um  
   1.50 GeV   1.575E+00  5.935E-04    5.92 mm   229.96 um    23.64 um  
   1.60 GeV   1.496E+00  5.596E-04    6.64 mm   251.77 um    26.42 um  
   1.70 GeV   1.426E+00  5.295E-04    7.40 mm   273.86 um    29.33 um  
   1.80 GeV   1.363E+00  5.026E-04    8.20 mm   296.22 um    32.37 um  
   2.00 GeV   1.254E+00  4.565E-04    9.90 mm   381.68 um    38.84 um  
   2.25 GeV   1.144E+00  4.099E-04   12.22 mm   503.46 um    47.61 um  
   2.50 GeV   1.055E+00  3.723E-04   14.75 mm   617.73 um    57.11 um  
   2.75 GeV   9.812E-01  3.412E-04   17.48 mm   728.69 um    67.32 um  
   3.00 GeV   9.191E-01  3.151E-04   20.40 mm   838.14 um    78.18 um  
   3.25 GeV   8.661E-01  2.928E-04   23.52 mm   946.99 um    89.69 um  
   3.50 GeV   8.203E-01  2.735E-04   26.81 mm     1.06 mm   101.80 um  
   3.75 GeV   7.803E-01  2.568E-04   30.29 mm     1.16 mm   114.49 um  
   4.00 GeV   7.451E-01  2.420E-04   33.93 mm     1.27 mm   127.74 um  
   4.50 GeV   6.860E-01  2.172E-04   41.70 mm     1.68 mm   155.83 um  
   5.00 GeV   6.383E-01  1.971E-04   50.10 mm     2.06 mm   185.87 um  
   5.50 GeV   5.990E-01  1.806E-04   59.08 mm     2.42 mm   217.72 um  
   6.00 GeV   5.661E-01  1.667E-04   68.62 mm     2.77 mm   251.21 um  
   6.50 GeV   5.381E-01  1.548E-04   78.69 mm     3.12 mm   286.23 um  
   7.00 GeV   5.140E-01  1.446E-04   89.25 mm     3.46 mm   322.65 um  
   8.00 GeV   4.748E-01  1.279E-04  111.75 mm     4.70 mm   399.28 um  
   9.00 GeV   4.442E-01  1.147E-04  135.95 mm     5.81 mm   480.31 um  
  10.00 GeV   4.198E-01  1.040E-04  161.68 mm     6.86 mm   565.05 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  1.0430E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
