 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\144Xe_CD2.txt

 Ion = Xenon [54] , Mass = 144 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.691E+00  1.064E+01     652 A        91 A        76 A   
  55.00 keV   1.773E+00  1.080E+01     695 A        96 A        81 A   
  60.00 keV   1.852E+00  1.094E+01     737 A       101 A        85 A   
  65.00 keV   1.928E+00  1.106E+01     779 A       105 A        89 A   
  70.00 keV   2.001E+00  1.117E+01     820 A       110 A        94 A   
  80.00 keV   2.139E+00  1.134E+01     900 A       119 A       102 A   
  90.00 keV   2.269E+00  1.147E+01     979 A       127 A       110 A   
 100.00 keV   2.391E+00  1.157E+01    1056 A       135 A       118 A   
 110.00 keV   2.508E+00  1.164E+01    1133 A       144 A       125 A   
 120.00 keV   2.620E+00  1.169E+01    1208 A       151 A       133 A   
 130.00 keV   2.727E+00  1.173E+01    1283 A       159 A       140 A   
 140.00 keV   2.830E+00  1.175E+01    1357 A       167 A       147 A   
 150.00 keV   2.929E+00  1.177E+01    1431 A       174 A       154 A   
 160.00 keV   3.025E+00  1.177E+01    1504 A       181 A       161 A   
 170.00 keV   3.118E+00  1.177E+01    1576 A       188 A       168 A   
 180.00 keV   3.208E+00  1.176E+01    1648 A       195 A       175 A   
 200.00 keV   3.382E+00  1.172E+01    1792 A       210 A       188 A   
 225.00 keV   3.587E+00  1.166E+01    1970 A       227 A       204 A   
 250.00 keV   3.781E+00  1.157E+01    2146 A       244 A       220 A   
 275.00 keV   3.966E+00  1.148E+01    2321 A       261 A       236 A   
 300.00 keV   4.079E+00  1.137E+01    2497 A       277 A       251 A   
 325.00 keV   4.135E+00  1.126E+01    2672 A       293 A       266 A   
 350.00 keV   4.202E+00  1.115E+01    2848 A       309 A       281 A   
 375.00 keV   4.276E+00  1.104E+01    3025 A       324 A       296 A   
 400.00 keV   4.353E+00  1.092E+01    3202 A       340 A       311 A   
 450.00 keV   4.508E+00  1.069E+01    3558 A       372 A       341 A   
 500.00 keV   4.662E+00  1.046E+01    3916 A       403 A       370 A   
 550.00 keV   4.810E+00  1.024E+01    4276 A       434 A       399 A   
 600.00 keV   4.954E+00  1.003E+01    4638 A       464 A       428 A   
 650.00 keV   5.094E+00  9.824E+00    5001 A       493 A       457 A   
 700.00 keV   5.230E+00  9.627E+00    5367 A       522 A       485 A   
 800.00 keV   5.494E+00  9.255E+00    6103 A       583 A       542 A   
 900.00 keV   5.751E+00  8.912E+00    6844 A       641 A       598 A   
   1.00 MeV   6.002E+00  8.597E+00    7589 A       698 A       653 A   
   1.10 MeV   6.247E+00  8.306E+00    8338 A       752 A       708 A   
   1.20 MeV   6.487E+00  8.037E+00    9089 A       805 A       762 A   
   1.30 MeV   6.722E+00  7.787E+00    9842 A       856 A       816 A   
   1.40 MeV   6.950E+00  7.555E+00    1.06 um      906 A       869 A   
   1.50 MeV   7.172E+00  7.338E+00    1.13 um      954 A       921 A   
   1.60 MeV   7.388E+00  7.136E+00    1.21 um     1000 A       972 A   
   1.70 MeV   7.598E+00  6.946E+00    1.29 um     1046 A      1023 A   
   1.80 MeV   7.801E+00  6.768E+00    1.36 um     1090 A      1074 A   
   2.00 MeV   8.194E+00  6.443E+00    1.51 um     1185 A      1172 A   
   2.25 MeV   8.660E+00  6.084E+00    1.70 um     1300 A      1292 A   
   2.50 MeV   9.105E+00  5.769E+00    1.88 um     1407 A      1408 A   
   2.75 MeV   9.532E+00  5.491E+00    2.07 um     1507 A      1519 A   
   3.00 MeV   9.944E+00  5.242E+00    2.25 um     1601 A      1627 A   
   3.25 MeV   1.034E+01  5.018E+00    2.43 um     1690 A      1731 A   
   3.50 MeV   1.072E+01  4.816E+00    2.61 um     1773 A      1832 A   
   3.75 MeV   1.109E+01  4.632E+00    2.78 um     1852 A      1929 A   
   4.00 MeV   1.145E+01  4.463E+00    2.96 um     1926 A      2023 A   
   4.50 MeV   1.213E+01  4.166E+00    3.30 um     2092 A      2203 A   
   5.00 MeV   1.277E+01  3.911E+00    3.63 um     2241 A      2371 A   
   5.50 MeV   1.338E+01  3.690E+00    3.96 um     2376 A      2529 A   
   6.00 MeV   1.397E+01  3.495E+00    4.28 um     2500 A      2679 A   
   6.50 MeV   1.455E+01  3.323E+00    4.59 um     2613 A      2820 A   
   7.00 MeV   1.511E+01  3.170E+00    4.90 um     2718 A      2953 A   
   8.00 MeV   1.622E+01  2.906E+00    5.49 um     2963 A      3199 A   
   9.00 MeV   1.733E+01  2.688E+00    6.05 um     3172 A      3421 A   
  10.00 MeV   1.846E+01  2.505E+00    6.59 um     3352 A      3621 A   
  11.00 MeV   1.961E+01  2.347E+00    7.10 um     3509 A      3803 A   
  12.00 MeV   2.079E+01  2.211E+00    7.60 um     3647 A      3967 A   
  13.00 MeV   2.200E+01  2.091E+00    8.07 um     3768 A      4118 A   
  14.00 MeV   2.323E+01  1.985E+00    8.52 um     3876 A      4255 A   
  15.00 MeV   2.449E+01  1.890E+00    8.94 um     3973 A      4380 A   
  16.00 MeV   2.577E+01  1.805E+00    9.35 um     4059 A      4495 A   
  17.00 MeV   2.706E+01  1.728E+00    9.75 um     4137 A      4600 A   
  18.00 MeV   2.836E+01  1.659E+00   10.12 um     4207 A      4697 A   
  20.00 MeV   3.097E+01  1.536E+00   10.83 um     4386 A      4869 A   
  22.50 MeV   3.422E+01  1.409E+00   11.65 um     4596 A      5051 A   
  25.00 MeV   3.741E+01  1.303E+00   12.39 um     4765 A      5204 A   
  27.50 MeV   4.051E+01  1.214E+00   13.08 um     4904 A      5335 A   
  30.00 MeV   4.348E+01  1.137E+00   13.72 um     5021 A      5448 A   
  32.50 MeV   4.633E+01  1.070E+00   14.33 um     5122 A      5546 A   
  35.00 MeV   4.904E+01  1.011E+00   14.90 um     5210 A      5633 A   
  37.50 MeV   5.162E+01  9.589E-01   15.44 um     5287 A      5710 A   
  40.00 MeV   5.406E+01  9.125E-01   15.95 um     5357 A      5780 A   
  45.00 MeV   5.858E+01  8.330E-01   16.92 um     5561 A      5901 A   
  50.00 MeV   6.264E+01  7.673E-01   17.83 um     5732 A      6002 A   
  55.00 MeV   6.628E+01  7.121E-01   18.68 um     5878 A      6089 A   
  60.00 MeV   6.956E+01  6.649E-01   19.49 um     6006 A      6165 A   
  65.00 MeV   7.250E+01  6.241E-01   20.26 um     6121 A      6232 A   
  70.00 MeV   7.514E+01  5.884E-01   21.01 um     6225 A      6292 A   
  80.00 MeV   7.963E+01  5.288E-01   22.43 um     6564 A      6397 A   
  90.00 MeV   8.323E+01  4.810E-01   23.79 um     6856 A      6486 A   
 100.00 MeV   8.610E+01  4.418E-01   25.09 um     7115 A      6563 A   
 110.00 MeV   8.838E+01  4.089E-01   26.36 um     7349 A      6632 A   
 120.00 MeV   9.020E+01  3.809E-01   27.60 um     7566 A      6694 A   
 130.00 MeV   9.165E+01  3.567E-01   28.81 um     7769 A      6751 A   
 140.00 MeV   9.279E+01  3.357E-01   30.01 um     7961 A      6803 A   
 150.00 MeV   9.369E+01  3.172E-01   31.20 um     8144 A      6852 A   
 160.00 MeV   9.438E+01  3.007E-01   32.38 um     8320 A      6899 A   
 170.00 MeV   9.492E+01  2.860E-01   33.55 um     8490 A      6943 A   
 180.00 MeV   9.532E+01  2.728E-01   34.71 um     8654 A      6984 A   
 200.00 MeV   9.581E+01  2.499E-01   37.03 um     9266 A      7063 A   
 225.00 MeV   9.599E+01  2.265E-01   39.92 um     1.01 um     7153 A   
 250.00 MeV   9.587E+01  2.074E-01   42.81 um     1.09 um     7238 A   
 275.00 MeV   9.555E+01  1.915E-01   45.70 um     1.17 um     7317 A   
 300.00 MeV   9.600E+01  1.779E-01   48.60 um     1.24 um     7393 A   
 325.00 MeV   9.681E+01  1.663E-01   51.47 um     1.31 um     7465 A   
 350.00 MeV   9.680E+01  1.562E-01   54.34 um     1.37 um     7534 A   
 375.00 MeV   9.615E+01  1.473E-01   57.21 um     1.43 um     7601 A   
 400.00 MeV   9.551E+01  1.395E-01   60.11 um     1.49 um     7666 A   
 450.00 MeV   9.428E+01  1.261E-01   65.95 um     1.70 um     7792 A   
 500.00 MeV   9.310E+01  1.153E-01   71.88 um     1.90 um     7915 A   
 550.00 MeV   9.196E+01  1.063E-01   77.87 um     2.08 um     8035 A   
 600.00 MeV   9.085E+01  9.861E-02   83.95 um     2.25 um     8153 A   
 650.00 MeV   8.977E+01  9.205E-02   90.09 um     2.41 um     8270 A   
 700.00 MeV   8.871E+01  8.636E-02   96.31 um     2.57 um     8386 A   
 800.00 MeV   8.663E+01  7.696E-02  108.98 um     3.13 um     8617 A   
 900.00 MeV   8.460E+01  6.950E-02  121.95 um     3.63 um     8848 A   
   1.00 GeV   8.260E+01  6.342E-02  135.23 um     4.09 um     9079 A   
   1.10 GeV   8.063E+01  5.838E-02  148.84 um     4.52 um     9314 A   
   1.20 GeV   7.870E+01  5.412E-02  162.78 um     4.93 um     9552 A   
   1.30 GeV   7.681E+01  5.047E-02  177.06 um     5.33 um     9793 A   
   1.40 GeV   7.496E+01  4.730E-02  191.70 um     5.72 um     1.00 um  
   1.50 GeV   7.315E+01  4.453E-02  206.70 um     6.10 um     1.03 um  
   1.60 GeV   7.139E+01  4.208E-02  222.07 um     6.48 um     1.05 um  
   1.70 GeV   6.968E+01  3.990E-02  237.81 um     6.85 um     1.08 um  
   1.80 GeV   6.802E+01  3.795E-02  253.95 um     7.22 um     1.11 um  
   2.00 GeV   6.487E+01  3.459E-02  287.40 um     8.63 um     1.16 um  
   2.25 GeV   6.123E+01  3.119E-02  331.47 um    10.65 um     1.24 um  
   2.50 GeV   5.794E+01  2.842E-02  378.10 um    12.53 um     1.32 um  
   2.75 GeV   5.497E+01  2.612E-02  427.31 um    14.33 um     1.40 um  
   3.00 GeV   5.230E+01  2.418E-02  479.11 um    16.10 um     1.49 um  
   3.25 GeV   4.991E+01  2.253E-02  533.48 um    17.84 um     1.58 um  
   3.50 GeV   4.777E+01  2.110E-02  590.36 um    19.57 um     1.67 um  
   3.75 GeV   4.587E+01  1.984E-02  649.69 um    21.30 um     1.78 um  
   4.00 GeV   4.418E+01  1.873E-02  711.39 um    23.02 um     1.88 um  
   4.50 GeV   4.123E+01  1.687E-02  841.58 um    29.48 um     2.10 um  
   5.00 GeV   3.859E+01  1.536E-02  980.86 um    35.46 um     2.34 um  
   5.50 GeV   3.631E+01  1.411E-02    1.13 mm    41.21 um     2.60 um  
   6.00 GeV   3.431E+01  1.305E-02    1.29 mm    46.84 um     2.87 um  
   6.50 GeV   3.255E+01  1.215E-02    1.45 mm    52.41 um     3.15 um  
   7.00 GeV   3.099E+01  1.137E-02    1.63 mm    57.96 um     3.45 um  
   8.00 GeV   2.833E+01  1.009E-02    2.00 mm    78.59 um     4.08 um  
   9.00 GeV   2.615E+01  9.073E-03    2.41 mm    97.53 um     4.77 um  
  10.00 GeV   2.433E+01  8.253E-03    2.85 mm   115.75 um     5.51 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.0368E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
