 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\92Kr_CD2.txt

 Ion = Krypton [36] , Mass = 92 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.748E+00  8.011E+00     720 A       112 A        97 A   
  55.00 keV   1.833E+00  8.040E+00     774 A       119 A       103 A   
  60.00 keV   1.915E+00  8.056E+00     827 A       126 A       109 A   
  65.00 keV   1.993E+00  8.062E+00     880 A       133 A       115 A   
  70.00 keV   2.068E+00  8.060E+00     932 A       139 A       121 A   
  80.00 keV   2.211E+00  8.038E+00    1036 A       153 A       133 A   
  90.00 keV   2.345E+00  7.998E+00    1140 A       165 A       145 A   
 100.00 keV   2.472E+00  7.945E+00    1242 A       178 A       156 A   
 110.00 keV   2.592E+00  7.884E+00    1344 A       190 A       167 A   
 120.00 keV   2.708E+00  7.817E+00    1446 A       202 A       178 A   
 130.00 keV   2.818E+00  7.746E+00    1547 A       213 A       189 A   
 140.00 keV   2.925E+00  7.672E+00    1648 A       225 A       199 A   
 150.00 keV   3.027E+00  7.597E+00    1748 A       236 A       210 A   
 160.00 keV   3.127E+00  7.521E+00    1849 A       247 A       220 A   
 170.00 keV   3.223E+00  7.445E+00    1949 A       258 A       230 A   
 180.00 keV   3.316E+00  7.368E+00    2050 A       269 A       240 A   
 200.00 keV   2.882E+00  7.217E+00    2256 A       291 A       261 A   
 225.00 keV   2.505E+00  7.034E+00    2530 A       322 A       287 A   
 250.00 keV   2.378E+00  6.857E+00    2816 A       353 A       314 A   
 275.00 keV   2.386E+00  6.688E+00    3110 A       384 A       342 A   
 300.00 keV   2.466E+00  6.528E+00    3408 A       416 A       370 A   
 325.00 keV   2.583E+00  6.374E+00    3708 A       447 A       398 A   
 350.00 keV   2.717E+00  6.229E+00    4009 A       477 A       426 A   
 375.00 keV   2.858E+00  6.090E+00    4310 A       507 A       455 A   
 400.00 keV   2.997E+00  5.958E+00    4611 A       536 A       483 A   
 450.00 keV   3.261E+00  5.713E+00    5213 A       595 A       539 A   
 500.00 keV   3.497E+00  5.490E+00    5815 A       652 A       594 A   
 550.00 keV   3.705E+00  5.286E+00    6416 A       706 A       649 A   
 600.00 keV   3.888E+00  5.100E+00    7019 A       759 A       702 A   
 650.00 keV   4.050E+00  4.928E+00    7622 A       809 A       756 A   
 700.00 keV   4.196E+00  4.769E+00    8226 A       859 A       808 A   
 800.00 keV   4.452E+00  4.485E+00    9439 A       961 A       912 A   
 900.00 keV   4.676E+00  4.238E+00    1.07 um     1057 A      1013 A   
   1.00 MeV   4.882E+00  4.022E+00    1.19 um     1148 A      1113 A   
   1.10 MeV   5.078E+00  3.830E+00    1.31 um     1235 A      1210 A   
   1.20 MeV   5.270E+00  3.658E+00    1.43 um     1318 A      1305 A   
   1.30 MeV   5.460E+00  3.503E+00    1.55 um     1398 A      1398 A   
   1.40 MeV   5.651E+00  3.363E+00    1.68 um     1473 A      1489 A   
   1.50 MeV   5.843E+00  3.236E+00    1.80 um     1546 A      1578 A   
   1.60 MeV   6.038E+00  3.119E+00    1.92 um     1615 A      1664 A   
   1.70 MeV   6.235E+00  3.012E+00    2.03 um     1682 A      1749 A   
   1.80 MeV   6.433E+00  2.913E+00    2.15 um     1745 A      1831 A   
   2.00 MeV   6.833E+00  2.736E+00    2.38 um     1878 A      1988 A   
   2.25 MeV   7.332E+00  2.547E+00    2.67 um     2034 A      2173 A   
   2.50 MeV   7.824E+00  2.385E+00    2.94 um     2174 A      2345 A   
   2.75 MeV   8.306E+00  2.246E+00    3.20 um     2299 A      2505 A   
   3.00 MeV   8.775E+00  2.124E+00    3.46 um     2411 A      2655 A   
   3.25 MeV   9.230E+00  2.016E+00    3.71 um     2513 A      2794 A   
   3.50 MeV   9.672E+00  1.920E+00    3.95 um     2606 A      2925 A   
   3.75 MeV   1.010E+01  1.834E+00    4.18 um     2692 A      3047 A   
   4.00 MeV   1.052E+01  1.756E+00    4.41 um     2770 A      3163 A   
   4.50 MeV   1.133E+01  1.622E+00    4.85 um     2942 A      3373 A   
   5.00 MeV   1.212E+01  1.508E+00    5.26 um     3090 A      3562 A   
   5.50 MeV   1.289E+01  1.411E+00    5.66 um     3218 A      3731 A   
   6.00 MeV   1.364E+01  1.327E+00    6.03 um     3331 A      3885 A   
   6.50 MeV   1.440E+01  1.254E+00    6.39 um     3430 A      4024 A   
   7.00 MeV   1.515E+01  1.189E+00    6.74 um     3519 A      4151 A   
   8.00 MeV   1.667E+01  1.080E+00    7.39 um     3726 A      4374 A   
   9.00 MeV   1.820E+01  9.905E-01    7.99 um     3893 A      4562 A   
  10.00 MeV   1.976E+01  9.163E-01    8.54 um     4031 A      4724 A   
  11.00 MeV   2.133E+01  8.534E-01    9.06 um     4146 A      4863 A   
  12.00 MeV   2.291E+01  7.995E-01    9.54 um     4244 A      4985 A   
  13.00 MeV   2.448E+01  7.525E-01    9.99 um     4328 A      5091 A   
  14.00 MeV   2.603E+01  7.113E-01   10.42 um     4401 A      5186 A   
  15.00 MeV   2.757E+01  6.748E-01   10.82 um     4464 A      5270 A   
  16.00 MeV   2.907E+01  6.422E-01   11.21 um     4521 A      5345 A   
  17.00 MeV   3.054E+01  6.129E-01   11.57 um     4571 A      5413 A   
  18.00 MeV   3.197E+01  5.864E-01   11.92 um     4616 A      5475 A   
  20.00 MeV   3.471E+01  5.403E-01   12.57 um     4739 A      5582 A   
  22.50 MeV   3.787E+01  4.927E-01   13.33 um     4889 A      5694 A   
  25.00 MeV   4.075E+01  4.534E-01   14.02 um     5012 A      5787 A   
  27.50 MeV   4.336E+01  4.205E-01   14.68 um     5117 A      5867 A   
  30.00 MeV   4.573E+01  3.923E-01   15.29 um     5208 A      5935 A   
  32.50 MeV   4.786E+01  3.680E-01   15.88 um     5289 A      5996 A   
  35.00 MeV   4.977E+01  3.468E-01   16.45 um     5362 A      6050 A   
  37.50 MeV   5.150E+01  3.280E-01   16.99 um     5429 A      6098 A   
  40.00 MeV   5.305E+01  3.114E-01   17.52 um     5490 A      6143 A   
  45.00 MeV   5.567E+01  2.830E-01   18.53 um     5692 A      6221 A   
  50.00 MeV   5.775E+01  2.597E-01   19.51 um     5871 A      6288 A   
  55.00 MeV   5.938E+01  2.402E-01   20.45 um     6033 A      6347 A   
  60.00 MeV   6.064E+01  2.237E-01   21.37 um     6183 A      6401 A   
  65.00 MeV   6.160E+01  2.094E-01   22.28 um     6323 A      6450 A   
  70.00 MeV   6.230E+01  1.970E-01   23.17 um     6457 A      6495 A   
  80.00 MeV   6.315E+01  1.763E-01   24.94 um     6937 A      6576 A   
  90.00 MeV   6.346E+01  1.598E-01   26.69 um     7377 A      6649 A   
 100.00 MeV   6.342E+01  1.463E-01   28.43 um     7791 A      6717 A   
 110.00 MeV   6.316E+01  1.351E-01   30.18 um     8184 A      6779 A   
 120.00 MeV   6.275E+01  1.256E-01   31.95 um     8563 A      6839 A   
 130.00 MeV   6.225E+01  1.174E-01   33.72 um     8931 A      6896 A   
 140.00 MeV   6.169E+01  1.102E-01   35.51 um     9290 A      6951 A   
 150.00 MeV   6.111E+01  1.040E-01   37.32 um     9642 A      7004 A   
 160.00 MeV   6.051E+01  9.844E-02   39.14 um     9988 A      7056 A   
 170.00 MeV   5.990E+01  9.350E-02   40.98 um     1.03 um     7107 A   
 180.00 MeV   5.930E+01  8.906E-02   42.84 um     1.07 um     7157 A   
 200.00 MeV   5.917E+01  8.140E-02   46.59 um     1.19 um     7255 A   
 225.00 MeV   5.847E+01  7.360E-02   51.31 um     1.37 um     7373 A   
 250.00 MeV   5.717E+01  6.723E-02   56.11 um     1.53 um     7489 A   
 275.00 MeV   5.600E+01  6.194E-02   61.01 um     1.68 um     7604 A   
 300.00 MeV   5.495E+01  5.747E-02   66.01 um     1.82 um     7719 A   
 325.00 MeV   5.399E+01  5.363E-02   71.11 um     1.96 um     7834 A   
 350.00 MeV   5.310E+01  5.030E-02   76.29 um     2.09 um     7949 A   
 375.00 MeV   5.228E+01  4.738E-02   81.56 um     2.22 um     8065 A   
 400.00 MeV   5.150E+01  4.480E-02   86.91 um     2.35 um     8182 A   
 450.00 MeV   5.006E+01  4.044E-02   97.84 um     2.81 um     8418 A   
 500.00 MeV   4.873E+01  3.690E-02  109.09 um     3.23 um     8658 A   
 550.00 MeV   4.747E+01  3.395E-02  120.63 um     3.62 um     8904 A   
 600.00 MeV   4.628E+01  3.147E-02  132.48 um     3.99 um     9155 A   
 650.00 MeV   4.514E+01  2.934E-02  144.63 um     4.35 um     9411 A   
 700.00 MeV   4.403E+01  2.749E-02  157.08 um     4.69 um     9674 A   
 800.00 MeV   4.192E+01  2.445E-02  182.94 um     5.95 um     1.02 um  
 900.00 MeV   3.992E+01  2.204E-02  210.09 um     7.08 um     1.08 um  
   1.00 GeV   3.803E+01  2.008E-02  238.61 um     8.15 um     1.14 um  
   1.10 GeV   3.625E+01  1.846E-02  268.53 um     9.19 um     1.20 um  
   1.20 GeV   3.457E+01  1.709E-02  299.91 um    10.20 um     1.27 um  
   1.30 GeV   3.301E+01  1.592E-02  332.79 um    11.21 um     1.34 um  
   1.40 GeV   3.154E+01  1.491E-02  367.22 um    12.23 um     1.41 um  
   1.50 GeV   3.018E+01  1.403E-02  403.23 um    13.25 um     1.49 um  
   1.60 GeV   2.892E+01  1.324E-02  440.83 um    14.28 um     1.57 um  
   1.70 GeV   2.775E+01  1.255E-02  480.05 um    15.32 um     1.65 um  
   1.80 GeV   2.668E+01  1.193E-02  520.88 um    16.37 um     1.74 um  
   2.00 GeV   2.478E+01  1.086E-02  607.31 um    20.43 um     1.93 um  
   2.25 GeV   2.285E+01  9.775E-03  724.04 um    26.28 um     2.18 um  
   2.50 GeV   2.136E+01  8.896E-03  849.77 um    31.73 um     2.46 um  
   2.75 GeV   2.023E+01  8.169E-03  983.41 um    36.94 um     2.75 um  
   3.00 GeV   1.908E+01  7.557E-03    1.12 mm    42.01 um     3.06 um  
   3.25 GeV   1.806E+01  7.033E-03    1.27 mm    47.04 um     3.39 um  
   3.50 GeV   1.715E+01  6.581E-03    1.43 mm    52.08 um     3.73 um  
   3.75 GeV   1.634E+01  6.185E-03    1.60 mm    57.12 um     4.09 um  
   4.00 GeV   1.561E+01  5.836E-03    1.77 mm    62.20 um     4.47 um  
   4.50 GeV   1.436E+01  5.249E-03    2.14 mm    81.39 um     5.26 um  
   5.00 GeV   1.332E+01  4.774E-03    2.54 mm    99.27 um     6.12 um  
   5.50 GeV   1.245E+01  4.381E-03    2.98 mm   116.54 um     7.04 um  
   6.00 GeV   1.169E+01  4.050E-03    3.44 mm   133.52 um     8.01 um  
   6.50 GeV   1.104E+01  3.767E-03    3.93 mm   150.37 um     9.03 um  
   7.00 GeV   1.047E+01  3.523E-03    4.44 mm   167.19 um    10.10 um  
   8.00 GeV   9.525E+00  3.122E-03    5.56 mm   229.65 um    12.40 um  
   9.00 GeV   8.766E+00  2.805E-03    6.77 mm   286.97 um    14.88 um  
  10.00 GeV   8.137E+00  2.550E-03    8.09 mm   342.06 um    17.54 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  4.1338E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
