 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 29, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\64Ni_CD2.txt

 Ion = Nickel [28] , Mass = 64 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0494E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   7.447E-01  6.201E+00     843 A       152 A       128 A   
  55.00 keV   7.810E-01  6.161E+00     916 A       164 A       138 A   
  60.00 keV   8.157E-01  6.117E+00     989 A       175 A       148 A   
  65.00 keV   8.490E-01  6.068E+00    1061 A       186 A       157 A   
  70.00 keV   8.811E-01  6.017E+00    1135 A       197 A       167 A   
  80.00 keV   9.419E-01  5.911E+00    1282 A       220 A       186 A   
  90.00 keV   9.991E-01  5.801E+00    1430 A       242 A       204 A   
 100.00 keV   1.053E+00  5.692E+00    1580 A       264 A       223 A   
 110.00 keV   1.105E+00  5.584E+00    1732 A       285 A       242 A   
 120.00 keV   1.154E+00  5.479E+00    1885 A       307 A       260 A   
 130.00 keV   1.265E+00  5.376E+00    2038 A       328 A       279 A   
 140.00 keV   1.552E+00  5.277E+00    2190 A       349 A       297 A   
 150.00 keV   1.736E+00  5.181E+00    2338 A       368 A       315 A   
 160.00 keV   1.852E+00  5.089E+00    2486 A       387 A       333 A   
 170.00 keV   1.923E+00  5.000E+00    2633 A       406 A       351 A   
 180.00 keV   1.964E+00  4.914E+00    2782 A       424 A       368 A   
 200.00 keV   1.995E+00  4.751E+00    3083 A       462 A       403 A   
 225.00 keV   1.997E+00  4.564E+00    3469 A       510 A       447 A   
 250.00 keV   1.997E+00  4.393E+00    3867 A       557 A       491 A   
 275.00 keV   2.012E+00  4.236E+00    4275 A       605 A       535 A   
 300.00 keV   2.048E+00  4.091E+00    4692 A       652 A       579 A   
 325.00 keV   2.105E+00  3.958E+00    5116 A       699 A       624 A   
 350.00 keV   2.179E+00  3.834E+00    5544 A       746 A       670 A   
 375.00 keV   2.269E+00  3.720E+00    5975 A       792 A       715 A   
 400.00 keV   2.369E+00  3.613E+00    6408 A       836 A       760 A   
 450.00 keV   2.593E+00  3.419E+00    7274 A       926 A       849 A   
 500.00 keV   2.830E+00  3.249E+00    8133 A      1010 A       937 A   
 550.00 keV   3.067E+00  3.097E+00    8983 A      1090 A      1023 A   
 600.00 keV   3.294E+00  2.961E+00    9822 A      1164 A      1106 A   
 650.00 keV   3.506E+00  2.839E+00    1.06 um     1234 A      1187 A   
 700.00 keV   3.699E+00  2.728E+00    1.15 um     1301 A      1265 A   
 800.00 keV   4.030E+00  2.533E+00    1.31 um     1432 A      1416 A   
 900.00 keV   4.290E+00  2.369E+00    1.47 um     1552 A      1558 A   
   1.00 MeV   4.491E+00  2.227E+00    1.62 um     1663 A      1694 A   
   1.10 MeV   4.645E+00  2.104E+00    1.78 um     1767 A      1824 A   
   1.20 MeV   4.764E+00  1.996E+00    1.94 um     1866 A      1950 A   
   1.30 MeV   4.856E+00  1.899E+00    2.09 um     1960 A      2072 A   
   1.40 MeV   4.927E+00  1.813E+00    2.25 um     2051 A      2191 A   
   1.50 MeV   4.984E+00  1.736E+00    2.40 um     2139 A      2308 A   
   1.60 MeV   5.031E+00  1.665E+00    2.56 um     2224 A      2422 A   
   1.70 MeV   5.070E+00  1.601E+00    2.72 um     2307 A      2534 A   
   1.80 MeV   5.107E+00  1.543E+00    2.88 um     2388 A      2644 A   
   2.00 MeV   5.176E+00  1.439E+00    3.20 um     2563 A      2860 A   
   2.25 MeV   5.274E+00  1.329E+00    3.60 um     2781 A      3121 A   
   2.50 MeV   5.401E+00  1.237E+00    4.00 um     2984 A      3373 A   
   2.75 MeV   5.564E+00  1.158E+00    4.40 um     3172 A      3614 A   
   3.00 MeV   5.768E+00  1.090E+00    4.79 um     3346 A      3844 A   
   3.25 MeV   6.015E+00  1.030E+00    5.17 um     3505 A      4063 A   
   3.50 MeV   6.303E+00  9.777E-01    5.54 um     3651 A      4269 A   
   3.75 MeV   6.631E+00  9.306E-01    5.90 um     3784 A      4463 A   
   4.00 MeV   6.997E+00  8.883E-01    6.25 um     3904 A      4644 A   
   4.50 MeV   7.829E+00  8.155E-01    6.89 um     4158 A      4968 A   
   5.00 MeV   8.778E+00  7.548E-01    7.48 um     4361 A      5246 A   
   5.50 MeV   9.820E+00  7.034E-01    8.01 um     4524 A      5484 A   
   6.00 MeV   1.094E+01  6.592E-01    8.49 um     4656 A      5687 A   
   6.50 MeV   1.211E+01  6.207E-01    8.93 um     4763 A      5860 A   
   7.00 MeV   1.332E+01  5.869E-01    9.33 um     4852 A      6010 A   
   8.00 MeV   1.580E+01  5.302E-01   10.04 um     5038 A      6251 A   
   9.00 MeV   1.829E+01  4.844E-01   10.65 um     5172 A      6436 A   
  10.00 MeV   2.073E+01  4.465E-01   11.19 um     5273 A      6583 A   
  11.00 MeV   2.306E+01  4.145E-01   11.67 um     5353 A      6701 A   
  12.00 MeV   2.528E+01  3.873E-01   12.10 um     5417 A      6799 A   
  13.00 MeV   2.735E+01  3.636E-01   12.51 um     5470 A      6881 A   
  14.00 MeV   2.927E+01  3.430E-01   12.88 um     5516 A      6951 A   
  15.00 MeV   3.105E+01  3.247E-01   13.23 um     5555 A      7012 A   
  16.00 MeV   3.270E+01  3.084E-01   13.56 um     5590 A      7066 A   
  17.00 MeV   3.421E+01  2.939E-01   13.88 um     5620 A      7114 A   
  18.00 MeV   3.560E+01  2.807E-01   14.19 um     5648 A      7157 A   
  20.00 MeV   3.805E+01  2.579E-01   14.77 um     5726 A      7232 A   
  22.50 MeV   4.058E+01  2.345E-01   15.45 um     5825 A      7309 A   
  25.00 MeV   4.263E+01  2.153E-01   16.09 um     5911 A      7373 A   
  27.50 MeV   4.429E+01  1.992E-01   16.70 um     5988 A      7428 A   
  30.00 MeV   4.565E+01  1.855E-01   17.30 um     6058 A      7477 A   
  32.50 MeV   4.674E+01  1.737E-01   17.88 um     6123 A      7520 A   
  35.00 MeV   4.763E+01  1.634E-01   18.44 um     6184 A      7559 A   
  37.50 MeV   4.833E+01  1.544E-01   19.00 um     6242 A      7594 A   
  40.00 MeV   4.890E+01  1.463E-01   19.55 um     6298 A      7627 A   
  45.00 MeV   4.968E+01  1.327E-01   20.64 um     6495 A      7686 A   
  50.00 MeV   5.011E+01  1.215E-01   21.71 um     6682 A      7738 A   
  55.00 MeV   5.030E+01  1.122E-01   22.78 um     6860 A      7786 A   
  60.00 MeV   5.031E+01  1.043E-01   23.85 um     7032 A      7829 A   
  65.00 MeV   5.019E+01  9.752E-02   24.91 um     7200 A      7870 A   
  70.00 MeV   4.998E+01  9.161E-02   25.99 um     7365 A      7909 A   
  80.00 MeV   4.938E+01  8.182E-02   28.15 um     7986 A      7981 A   
  90.00 MeV   4.864E+01  7.404E-02   30.34 um     8577 A      8048 A   
 100.00 MeV   4.783E+01  6.769E-02   32.56 um     9146 A      8111 A   
 110.00 MeV   4.700E+01  6.240E-02   34.83 um     9699 A      8172 A   
 120.00 MeV   4.616E+01  5.792E-02   37.13 um     1.02 um     8231 A   
 130.00 MeV   4.550E+01  5.408E-02   39.48 um     1.08 um     8289 A   
 140.00 MeV   4.537E+01  5.075E-02   41.84 um     1.13 um     8346 A   
 150.00 MeV   4.498E+01  4.782E-02   44.22 um     1.18 um     8402 A   
 160.00 MeV   4.428E+01  4.523E-02   46.62 um     1.23 um     8457 A   
 170.00 MeV   4.353E+01  4.293E-02   49.07 um     1.28 um     8512 A   
 180.00 MeV   4.282E+01  4.086E-02   51.56 um     1.32 um     8566 A   
 200.00 MeV   4.150E+01  3.730E-02   56.66 um     1.51 um     8677 A   
 225.00 MeV   4.001E+01  3.367E-02   63.25 um     1.77 um     8817 A   
 250.00 MeV   3.866E+01  3.073E-02   70.08 um     2.02 um     8960 A   
 275.00 MeV   3.742E+01  2.828E-02   77.14 um     2.26 um     9107 A   
 300.00 MeV   3.628E+01  2.621E-02   84.44 um     2.48 um     9259 A   
 325.00 MeV   3.522E+01  2.444E-02   91.95 um     2.70 um     9415 A   
 350.00 MeV   3.422E+01  2.290E-02   99.69 um     2.91 um     9577 A   
 375.00 MeV   3.329E+01  2.156E-02  107.65 um     3.13 um     9745 A   
 400.00 MeV   3.240E+01  2.037E-02  115.83 um     3.33 um     9918 A   
 450.00 MeV   3.077E+01  1.837E-02  132.86 um     4.11 um     1.03 um  
 500.00 MeV   2.929E+01  1.674E-02  150.76 um     4.83 um     1.07 um  
 550.00 MeV   2.793E+01  1.539E-02  169.55 um     5.52 um     1.11 um  
 600.00 MeV   2.669E+01  1.425E-02  189.24 um     6.18 um     1.15 um  
 650.00 MeV   2.555E+01  1.328E-02  209.82 um     6.83 um     1.20 um  
 700.00 MeV   2.449E+01  1.243E-02  231.31 um     7.48 um     1.25 um  
 800.00 MeV   2.261E+01  1.105E-02  276.99 um     9.89 um     1.36 um  
 900.00 MeV   2.099E+01  9.948E-03  326.34 um    12.11 um     1.48 um  
   1.00 GeV   1.959E+01  9.057E-03  379.36 um    14.24 um     1.61 um  
   1.10 GeV   1.837E+01  8.320E-03  436.03 um    16.35 um     1.75 um  
   1.20 GeV   1.731E+01  7.698E-03  496.31 um    18.44 um     1.90 um  
   1.30 GeV   1.638E+01  7.167E-03  560.15 um    20.53 um     2.07 um  
   1.40 GeV   1.557E+01  6.707E-03  627.47 um    22.64 um     2.24 um  
   1.50 GeV   1.485E+01  6.306E-03  698.17 um    24.75 um     2.42 um  
   1.60 GeV   1.422E+01  5.951E-03  772.16 um    26.87 um     2.62 um  
   1.70 GeV   1.366E+01  5.637E-03  849.31 um    29.01 um     2.82 um  
   1.80 GeV   1.316E+01  5.355E-03  929.51 um    31.15 um     3.03 um  
   2.00 GeV   1.227E+01  4.872E-03    1.10 mm    39.30 um     3.47 um  
   2.25 GeV   1.127E+01  4.382E-03    1.33 mm    50.91 um     4.06 um  
   2.50 GeV   1.044E+01  3.985E-03    1.58 mm    61.83 um     4.71 um  
   2.75 GeV   9.735E+00  3.657E-03    1.84 mm    72.43 um     5.39 um  
   3.00 GeV   9.134E+00  3.381E-03    2.13 mm    82.91 um     6.13 um  
   3.25 GeV   8.613E+00  3.145E-03    2.43 mm    93.35 um     6.90 um  
   3.50 GeV   8.157E+00  2.942E-03    2.75 mm   103.80 um     7.72 um  
   3.75 GeV   7.754E+00  2.764E-03    3.09 mm   114.29 um     8.57 um  
   4.00 GeV   7.395E+00  2.607E-03    3.44 mm   124.84 um     9.47 um  
   4.50 GeV   6.785E+00  2.343E-03    4.20 mm   164.69 um    11.37 um  
   5.00 GeV   6.282E+00  2.130E-03    5.03 mm   201.75 um    13.42 um  
   5.50 GeV   5.847E+00  1.953E-03    5.91 mm   237.62 um    15.61 um  
   6.00 GeV   5.480E+00  1.805E-03    6.86 mm   273.00 um    17.94 um  
   6.50 GeV   5.165E+00  1.678E-03    7.87 mm   308.18 um    20.40 um  
   7.00 GeV   4.892E+00  1.569E-03    8.94 mm   343.34 um    22.99 um  
   8.00 GeV   4.442E+00  1.389E-03   11.25 mm   473.80 um    28.54 um  
   9.00 GeV   4.086E+00  1.248E-03   13.78 mm   593.37 um    34.55 um  
  10.00 GeV   3.798E+00  1.133E-03   16.51 mm   708.03 um    40.98 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  5.0730E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
