 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 13, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\2H_C.txt

 Ion = Hydrogen [1] , Mass = 2.014 amu

 Target Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   5.930E-01  3.606E-03    5113 A       654 A       812 A   
  55.00 keV   6.112E-01  3.348E-03    5471 A       666 A       836 A   
  60.00 keV   6.275E-01  3.127E-03    5820 A       677 A       857 A   
  65.00 keV   6.420E-01  2.936E-03    6161 A       687 A       877 A   
  70.00 keV   6.551E-01  2.769E-03    6496 A       696 A       896 A   
  80.00 keV   6.775E-01  2.490E-03    7149 A       716 A       930 A   
  90.00 keV   6.957E-01  2.266E-03    7784 A       733 A       960 A   
 100.00 keV   7.104E-01  2.081E-03    8406 A       749 A       988 A   
 110.00 keV   7.221E-01  1.927E-03    9017 A       763 A      1014 A   
 120.00 keV   7.311E-01  1.796E-03    9620 A       777 A      1039 A   
 130.00 keV   7.377E-01  1.682E-03    1.02 um      789 A      1062 A   
 140.00 keV   7.420E-01  1.583E-03    1.08 um      801 A      1084 A   
 150.00 keV   7.444E-01  1.496E-03    1.14 um      813 A      1105 A   
 160.00 keV   7.450E-01  1.419E-03    1.20 um      824 A      1125 A   
 170.00 keV   7.440E-01  1.350E-03    1.26 um      835 A      1144 A   
 180.00 keV   7.418E-01  1.288E-03    1.32 um      846 A      1163 A   
 200.00 keV   7.339E-01  1.180E-03    1.44 um      874 A      1200 A   
 225.00 keV   7.196E-01  1.070E-03    1.59 um      914 A      1245 A   
 250.00 keV   7.023E-01  9.798E-04    1.74 um      954 A      1288 A   
 275.00 keV   6.833E-01  9.046E-04    1.90 um      993 A      1331 A   
 300.00 keV   6.638E-01  8.409E-04    2.07 um     1033 A      1374 A   
 325.00 keV   6.443E-01  7.861E-04    2.24 um     1073 A      1418 A   
 350.00 keV   6.252E-01  7.384E-04    2.41 um     1114 A      1461 A   
 375.00 keV   6.069E-01  6.965E-04    2.59 um     1155 A      1505 A   
 400.00 keV   5.893E-01  6.595E-04    2.77 um     1197 A      1551 A   
 450.00 keV   5.567E-01  5.967E-04    3.16 um     1341 A      1643 A   
 500.00 keV   5.276E-01  5.455E-04    3.57 um     1484 A      1740 A   
 550.00 keV   5.015E-01  5.028E-04    4.00 um     1629 A      1841 A   
 600.00 keV   4.782E-01  4.667E-04    4.45 um     1774 A      1947 A   
 650.00 keV   4.572E-01  4.357E-04    4.92 um     1922 A      2057 A   
 700.00 keV   4.383E-01  4.088E-04    5.42 um     2071 A      2172 A   
 800.00 keV   4.055E-01  3.644E-04    6.47 um     2595 A      2417 A   
 900.00 keV   3.781E-01  3.291E-04    7.60 um     3095 A      2679 A   
   1.00 MeV   3.549E-01  3.004E-04    8.81 um     3583 A      2960 A   
   1.10 MeV   3.348E-01  2.766E-04   10.09 um     4066 A      3258 A   
   1.20 MeV   3.174E-01  2.564E-04   11.45 um     4548 A      3573 A   
   1.30 MeV   3.020E-01  2.392E-04   12.88 um     5029 A      3903 A   
   1.40 MeV   2.884E-01  2.242E-04   14.38 um     5513 A      4249 A   
   1.50 MeV   2.762E-01  2.111E-04   15.95 um     5999 A      4609 A   
   1.60 MeV   2.652E-01  1.995E-04   17.59 um     6488 A      4983 A   
   1.70 MeV   2.552E-01  1.892E-04   19.29 um     6980 A      5371 A   
   1.80 MeV   2.461E-01  1.799E-04   21.06 um     7476 A      5773 A   
   2.00 MeV   2.301E-01  1.640E-04   24.78 um     9260 A      6615 A   
   2.25 MeV   2.141E-01  1.479E-04   29.78 um     1.18 um     7734 A   
   2.50 MeV   1.987E-01  1.348E-04   35.15 um     1.42 um     8926 A   
   2.75 MeV   1.858E-01  1.239E-04   40.92 um     1.65 um     1.02 um  
   3.00 MeV   1.746E-01  1.147E-04   47.07 um     1.88 um     1.15 um  
   3.25 MeV   1.649E-01  1.069E-04   53.60 um     2.11 um     1.30 um  
   3.50 MeV   1.563E-01  1.001E-04   60.50 um     2.34 um     1.44 um  
   3.75 MeV   1.487E-01  9.416E-05   67.77 um     2.58 um     1.60 um  
   4.00 MeV   1.419E-01  8.892E-05   75.40 um     2.81 um     1.76 um  
   4.50 MeV   1.302E-01  8.008E-05   91.71 um     3.67 um     2.11 um  
   5.00 MeV   1.204E-01  7.291E-05  109.41 um     4.48 um     2.48 um  
   5.50 MeV   1.122E-01  6.697E-05  128.49 um     5.27 um     2.88 um  
   6.00 MeV   1.051E-01  6.196E-05  148.91 um     6.05 um     3.30 um  
   6.50 MeV   9.891E-02  5.768E-05  170.65 um     6.83 um     3.75 um  
   7.00 MeV   9.350E-02  5.398E-05  193.70 um     7.61 um     4.22 um  
   8.00 MeV   8.442E-02  4.790E-05  243.61 um    10.46 um     5.24 um  
   9.00 MeV   7.709E-02  4.310E-05  298.58 um    13.12 um     6.35 um  
  10.00 MeV   7.103E-02  3.920E-05  358.50 um    15.71 um     7.55 um  
  11.00 MeV   6.594E-02  3.598E-05  423.29 um    18.29 um     8.84 um  
  12.00 MeV   6.158E-02  3.327E-05  492.88 um    20.88 um    10.22 um  
  13.00 MeV   5.781E-02  3.096E-05  567.20 um    23.49 um    11.69 um  
  14.00 MeV   5.452E-02  2.896E-05  646.18 um    26.14 um    13.24 um  
  15.00 MeV   5.161E-02  2.721E-05  729.76 um    28.82 um    14.87 um  
  16.00 MeV   4.903E-02  2.567E-05  817.91 um    31.55 um    16.59 um  
  17.00 MeV   4.671E-02  2.430E-05  910.56 um    34.31 um    18.39 um  
  18.00 MeV   4.462E-02  2.307E-05    1.01 mm    37.12 um    20.26 um  
  20.00 MeV   4.101E-02  2.098E-05    1.22 mm    47.62 um    24.26 um  
  22.50 MeV   3.730E-02  1.885E-05    1.50 mm    62.63 um    29.70 um  
  25.00 MeV   3.426E-02  1.713E-05    1.81 mm    76.87 um    35.61 um  
  27.50 MeV   3.171E-02  1.571E-05    2.15 mm    90.84 um    41.99 um  
  30.00 MeV   2.955E-02  1.452E-05    2.51 mm   104.75 um    48.83 um  
  32.50 MeV   2.769E-02  1.350E-05    2.89 mm   118.73 um    56.12 um  
  35.00 MeV   2.608E-02  1.262E-05    3.31 mm   132.84 um    63.84 um  
  37.50 MeV   2.466E-02  1.185E-05    3.74 mm   147.11 um    72.01 um  
  40.00 MeV   2.340E-02  1.117E-05    4.21 mm   161.57 um    80.59 um  
  45.00 MeV   2.126E-02  1.004E-05    5.20 mm   215.39 um    99.04 um  
  50.00 MeV   1.951E-02  9.116E-06    6.29 mm   266.01 um   119.12 um  
  55.00 MeV   1.806E-02  8.356E-06    7.47 mm   315.45 um   140.80 um  
  60.00 MeV   1.683E-02  7.717E-06    8.74 mm   364.57 um   164.04 um  
  65.00 MeV   1.578E-02  7.172E-06   10.10 mm   413.80 um   188.80 um  
  70.00 MeV   1.486E-02  6.701E-06   11.55 mm   463.40 um   215.05 um  
  80.00 MeV   1.334E-02  5.930E-06   14.70 mm   645.93 um   271.91 um  
  90.00 MeV   1.214E-02  5.323E-06   18.19 mm   815.76 um   334.40 um  
 100.00 MeV   1.117E-02  4.832E-06   22.00 mm   981.19 um   402.30 um  
 110.00 MeV   1.035E-02  4.427E-06   26.12 mm     1.15 mm   475.42 um  
 120.00 MeV   9.667E-03  4.087E-06   30.56 mm     1.31 mm   553.59 um  
 130.00 MeV   9.080E-03  3.797E-06   35.29 mm     1.48 mm   636.65 um  
 140.00 MeV   8.571E-03  3.546E-06   40.32 mm     1.64 mm   724.44 um  
 150.00 MeV   8.126E-03  3.328E-06   45.63 mm     1.81 mm   816.83 um  
 160.00 MeV   7.733E-03  3.136E-06   51.23 mm     1.98 mm   913.67 um  
 170.00 MeV   7.384E-03  2.966E-06   57.10 mm     2.16 mm     1.01 mm  
 180.00 MeV   7.071E-03  2.813E-06   63.24 mm     2.33 mm     1.12 mm  
 200.00 MeV   6.533E-03  2.553E-06   76.29 mm     2.99 mm     1.34 mm  
 225.00 MeV   5.989E-03  2.290E-06   94.02 mm     3.91 mm     1.64 mm  
 250.00 MeV   5.548E-03  2.078E-06  113.26 mm     4.78 mm     1.97 mm  
 275.00 MeV   5.183E-03  1.902E-06  133.94 mm     5.62 mm     2.31 mm  
 300.00 MeV   4.877E-03  1.755E-06  156.00 mm     6.45 mm     2.68 mm  
 325.00 MeV   4.615E-03  1.630E-06  179.38 mm     7.26 mm     3.06 mm  
 350.00 MeV   4.390E-03  1.522E-06  204.02 mm     8.08 mm     3.46 mm  
 375.00 MeV   4.193E-03  1.428E-06  229.87 mm     8.89 mm     3.88 mm  
 400.00 MeV   4.020E-03  1.345E-06  256.88 mm     9.69 mm     4.31 mm  
 450.00 MeV   3.730E-03  1.206E-06  314.17 mm    12.68 mm     5.22 mm  
 500.00 MeV   3.497E-03  1.094E-06  375.59 mm    15.41 mm     6.18 mm  
 550.00 MeV   3.305E-03  1.001E-06  440.85 mm    18.00 mm     7.18 mm  
 600.00 MeV   3.144E-03  9.233E-07  509.67 mm    20.51 mm     8.23 mm  
 650.00 MeV   3.008E-03  8.571E-07  581.79 mm    22.95 mm     9.31 mm  
 700.00 MeV   2.892E-03  8.001E-07  657.00 mm    25.35 mm    10.43 mm  
 800.00 MeV   2.703E-03  7.067E-07  815.71 mm    33.94 mm    12.74 mm  
 900.00 MeV   2.556E-03  6.333E-07  984.52 mm    41.58 mm    15.15 mm  
   1.00 GeV   2.440E-03  5.741E-07    1.16 m     48.67 mm    17.62 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2529E+01                 eV / Angstrom 
  2.2529E+02                keV / micron   
  2.2529E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9945E+01                 eV / (1E15 atoms/cm2)
  5.6739E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
