 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\11Be_CD2.txt

 Ion = Beryllium [4] , Mass = 11 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   9.589E-01  1.892E-01    4923 A       909 A       872 A   
  55.00 keV   1.012E+00  1.778E-01    5369 A       955 A       933 A   
  60.00 keV   1.063E+00  1.679E-01    5802 A       998 A       989 A   
  65.00 keV   1.112E+00  1.591E-01    6222 A      1036 A      1043 A   
  70.00 keV   1.160E+00  1.513E-01    6630 A      1071 A      1093 A   
  80.00 keV   1.248E+00  1.381E-01    7414 A      1136 A      1185 A   
  90.00 keV   1.327E+00  1.272E-01    8163 A      1191 A      1267 A   
 100.00 keV   1.399E+00  1.181E-01    8882 A      1240 A      1341 A   
 110.00 keV   1.464E+00  1.103E-01    9575 A      1284 A      1409 A   
 120.00 keV   1.522E+00  1.036E-01    1.02 um     1323 A      1472 A   
 130.00 keV   1.574E+00  9.780E-02    1.09 um     1358 A      1530 A   
 140.00 keV   1.622E+00  9.265E-02    1.15 um     1391 A      1584 A   
 150.00 keV   1.666E+00  8.807E-02    1.22 um     1421 A      1635 A   
 160.00 keV   1.708E+00  8.397E-02    1.28 um     1449 A      1683 A   
 170.00 keV   1.747E+00  8.027E-02    1.34 um     1475 A      1728 A   
 180.00 keV   1.784E+00  7.691E-02    1.40 um     1500 A      1771 A   
 200.00 keV   1.854E+00  7.106E-02    1.51 um     1549 A      1850 A   
 225.00 keV   1.936E+00  6.499E-02    1.65 um     1605 A      1940 A   
 250.00 keV   2.014E+00  5.997E-02    1.78 um     1655 A      2021 A   
 275.00 keV   2.088E+00  5.573E-02    1.91 um     1699 A      2095 A   
 300.00 keV   2.161E+00  5.210E-02    2.04 um     1739 A      2162 A   
 325.00 keV   2.231E+00  4.896E-02    2.16 um     1776 A      2225 A   
 350.00 keV   2.299E+00  4.620E-02    2.28 um     1809 A      2283 A   
 375.00 keV   2.366E+00  4.377E-02    2.40 um     1839 A      2337 A   
 400.00 keV   2.431E+00  4.160E-02    2.51 um     1868 A      2387 A   
 450.00 keV   2.557E+00  3.790E-02    2.73 um     1930 A      2478 A   
 500.00 keV   2.680E+00  3.485E-02    2.93 um     1984 A      2560 A   
 550.00 keV   2.799E+00  3.229E-02    3.13 um     2032 A      2633 A   
 600.00 keV   2.916E+00  3.011E-02    3.32 um     2074 A      2699 A   
 650.00 keV   3.030E+00  2.822E-02    3.51 um     2112 A      2759 A   
 700.00 keV   3.142E+00  2.658E-02    3.68 um     2146 A      2814 A   
 800.00 keV   3.359E+00  2.384E-02    4.02 um     2231 A      2911 A   
 900.00 keV   3.567E+00  2.165E-02    4.34 um     2303 A      2994 A   
   1.00 MeV   3.765E+00  1.986E-02    4.64 um     2364 A      3067 A   
   1.10 MeV   3.953E+00  1.836E-02    4.92 um     2418 A      3131 A   
   1.20 MeV   4.130E+00  1.708E-02    5.20 um     2465 A      3189 A   
   1.30 MeV   4.296E+00  1.598E-02    5.46 um     2508 A      3241 A   
   1.40 MeV   4.450E+00  1.503E-02    5.71 um     2546 A      3288 A   
   1.50 MeV   4.592E+00  1.419E-02    5.96 um     2581 A      3331 A   
   1.60 MeV   4.723E+00  1.344E-02    6.19 um     2614 A      3370 A   
   1.70 MeV   4.843E+00  1.278E-02    6.43 um     2644 A      3407 A   
   1.80 MeV   4.951E+00  1.218E-02    6.65 um     2672 A      3441 A   
   2.00 MeV   5.137E+00  1.115E-02    7.09 um     2759 A      3504 A   
   2.25 MeV   5.317E+00  1.009E-02    7.62 um     2876 A      3573 A   
   2.50 MeV   5.447E+00  9.229E-03    8.13 um     2981 A      3635 A   
   2.75 MeV   5.538E+00  8.511E-03    8.64 um     3078 A      3691 A   
   3.00 MeV   5.598E+00  7.904E-03    9.14 um     3169 A      3743 A   
   3.25 MeV   5.632E+00  7.382E-03    9.63 um     3255 A      3791 A   
   3.50 MeV   5.646E+00  6.929E-03   10.12 um     3339 A      3837 A   
   3.75 MeV   5.645E+00  6.531E-03   10.61 um     3420 A      3880 A   
   4.00 MeV   5.632E+00  6.179E-03   11.10 um     3498 A      3922 A   
   4.50 MeV   5.576E+00  5.584E-03   12.09 um     3784 A      4001 A   
   5.00 MeV   5.495E+00  5.100E-03   13.10 um     4055 A      4076 A   
   5.50 MeV   5.398E+00  4.696E-03   14.11 um     4317 A      4149 A   
   6.00 MeV   5.289E+00  4.356E-03   15.15 um     4573 A      4220 A   
   6.50 MeV   5.173E+00  4.064E-03   16.21 um     4825 A      4290 A   
   7.00 MeV   5.054E+00  3.810E-03   17.30 um     5075 A      4359 A   
   8.00 MeV   4.814E+00  3.392E-03   19.55 um     6012 A      4498 A   
   9.00 MeV   4.579E+00  3.061E-03   21.92 um     6900 A      4638 A   
  10.00 MeV   4.355E+00  2.792E-03   24.40 um     7763 A      4783 A   
  11.00 MeV   4.145E+00  2.568E-03   27.02 um     8617 A      4933 A   
  12.00 MeV   3.950E+00  2.379E-03   29.76 um     9469 A      5090 A   
  13.00 MeV   3.769E+00  2.218E-03   32.64 um     1.03 um     5253 A   
  14.00 MeV   3.602E+00  2.078E-03   35.65 um     1.12 um     5425 A   
  15.00 MeV   3.447E+00  1.955E-03   38.81 um     1.21 um     5604 A   
  16.00 MeV   3.304E+00  1.847E-03   42.10 um     1.30 um     5793 A   
  17.00 MeV   3.171E+00  1.751E-03   45.53 um     1.39 um     5991 A   
  18.00 MeV   3.047E+00  1.665E-03   49.10 um     1.48 um     6198 A   
  20.00 MeV   2.826E+00  1.516E-03   56.67 um     1.83 um     6643 A   
  22.50 MeV   2.603E+00  1.366E-03   66.91 um     2.34 um     7254 A   
  25.00 MeV   2.448E+00  1.244E-03   77.91 um     2.81 um     7923 A   
  27.50 MeV   2.283E+00  1.143E-03   89.66 um     3.27 um     8648 A   
  30.00 MeV   2.129E+00  1.058E-03  102.26 um     3.73 um     9432 A   
  32.50 MeV   1.996E+00  9.851E-04  115.73 um     4.19 um     1.03 um  
  35.00 MeV   1.880E+00  9.221E-04  130.07 um     4.66 um     1.12 um  
  37.50 MeV   1.777E+00  8.670E-04  145.27 um     5.14 um     1.22 um  
  40.00 MeV   1.685E+00  8.184E-04  161.32 um     5.63 um     1.32 um  
  45.00 MeV   1.528E+00  7.366E-04  195.94 um     7.47 um     1.54 um  
  50.00 MeV   1.400E+00  6.702E-04  233.92 um     9.21 um     1.79 um  
  55.00 MeV   1.292E+00  6.153E-04  275.23 um    10.92 um     2.06 um  
  60.00 MeV   1.200E+00  5.691E-04  319.84 um    12.63 um     2.35 um  
  65.00 MeV   1.121E+00  5.296E-04  367.74 um    14.35 um     2.66 um  
  70.00 MeV   1.052E+00  4.954E-04  418.90 um    16.08 um     3.00 um  
  80.00 MeV   9.369E-01  4.393E-04  530.84 um    22.60 um     3.74 um  
  90.00 MeV   8.454E-01  3.950E-04  655.69 um    28.71 um     4.56 um  
 100.00 MeV   7.706E-01  3.592E-04  793.35 um    34.73 um     5.46 um  
 110.00 MeV   7.084E-01  3.295E-04  943.72 um    40.76 um     6.45 um  
 120.00 MeV   6.560E-01  3.046E-04    1.11 mm    46.87 um     7.53 um  
 130.00 MeV   6.112E-01  2.833E-04    1.28 mm    53.08 um     8.68 um  
 140.00 MeV   5.725E-01  2.649E-04    1.47 mm    59.41 um     9.91 um  
 150.00 MeV   5.388E-01  2.488E-04    1.67 mm    65.86 um    11.23 um  
 160.00 MeV   5.092E-01  2.346E-04    1.88 mm    72.42 um    12.62 um  
 170.00 MeV   4.831E-01  2.221E-04    2.11 mm    79.11 um    14.10 um  
 180.00 MeV   4.598E-01  2.108E-04    2.34 mm    85.92 um    15.65 um  
 200.00 MeV   4.201E-01  1.916E-04    2.85 mm   111.92 um    18.97 um  
 225.00 MeV   3.804E-01  1.721E-04    3.54 mm   149.12 um    23.54 um  
 250.00 MeV   3.485E-01  1.563E-04    4.31 mm   184.24 um    28.54 um  
 275.00 MeV   3.222E-01  1.433E-04    5.13 mm   218.57 um    33.97 um  
 300.00 MeV   2.998E-01  1.324E-04    6.03 mm   252.69 um    39.81 um  
 325.00 MeV   2.803E-01  1.231E-04    6.99 mm   286.95 um    46.05 um  
 350.00 MeV   2.636E-01  1.150E-04    8.01 mm   321.53 um    52.70 um  
 375.00 MeV   2.489E-01  1.080E-04    9.09 mm   356.49 um    59.73 um  
 400.00 MeV   2.360E-01  1.018E-04   10.24 mm   391.87 um    67.15 um  
 450.00 MeV   2.142E-01  9.138E-05   12.71 mm   525.63 um    83.11 um  
 500.00 MeV   1.965E-01  8.297E-05   15.42 mm   650.92 um   100.52 um  
 550.00 MeV   1.819E-01  7.602E-05   18.36 mm   772.89 um   119.35 um  
 600.00 MeV   1.695E-01  7.019E-05   21.52 mm   893.74 um   139.55 um  
 650.00 MeV   1.590E-01  6.522E-05   24.90 mm     1.01 mm   161.07 um  
 700.00 MeV   1.498E-01  6.092E-05   28.50 mm     1.14 mm   183.89 um  
 800.00 MeV   1.348E-01  5.389E-05   36.32 mm     1.59 mm   233.26 um  
 900.00 MeV   1.229E-01  4.835E-05   44.95 mm     2.00 mm   287.41 um  
   1.00 GeV   1.133E-01  4.388E-05   54.37 mm     2.41 mm   346.09 um  
   1.10 GeV   1.054E-01  4.019E-05   64.53 mm     2.81 mm   409.08 um  
   1.20 GeV   9.873E-02  3.709E-05   75.43 mm     3.20 mm   476.17 um  
   1.30 GeV   9.304E-02  3.445E-05   87.02 mm     3.60 mm   547.18 um  
   1.40 GeV   8.812E-02  3.217E-05   99.29 mm     4.00 mm   621.93 um  
   1.50 GeV   8.384E-02  3.019E-05  112.21 mm     4.40 mm   700.25 um  
   1.60 GeV   8.007E-02  2.844E-05  125.77 mm     4.80 mm   781.98 um  
   1.70 GeV   7.672E-02  2.689E-05  139.95 mm     5.21 mm   866.97 um  
   1.80 GeV   7.374E-02  2.551E-05  154.72 mm     5.61 mm   955.09 um  
   2.00 GeV   6.863E-02  2.314E-05  185.96 mm     7.15 mm     1.14 mm  
   2.25 GeV   6.349E-02  2.075E-05  228.04 mm     9.31 mm     1.39 mm  
   2.50 GeV   5.935E-02  1.882E-05  273.30 mm    11.30 mm     1.65 mm  
   2.75 GeV   5.595E-02  1.723E-05  321.50 mm    13.21 mm     1.93 mm  
   3.00 GeV   5.311E-02  1.589E-05  372.45 mm    15.05 mm     2.21 mm  
   3.25 GeV   5.070E-02  1.475E-05  425.98 mm    16.85 mm     2.51 mm  
   3.50 GeV   4.864E-02  1.377E-05  481.92 mm    18.63 mm     2.82 mm  
   3.75 GeV   4.685E-02  1.292E-05  540.11 mm    20.37 mm     3.14 mm  
   4.00 GeV   4.528E-02  1.217E-05  600.41 mm    22.09 mm     3.47 mm  
   4.50 GeV   4.268E-02  1.091E-05  726.80 mm    28.43 mm     4.14 mm  
   5.00 GeV   4.061E-02  9.887E-06  860.25 mm    34.14 mm     4.84 mm  
   5.50 GeV   3.893E-02  9.048E-06  999.97 mm    39.46 mm     5.56 mm  
   6.00 GeV   3.755E-02  8.344E-06    1.15 m     44.51 mm     6.30 mm  
   6.50 GeV   3.639E-02  7.745E-06    1.30 m     49.34 mm     7.04 mm  
   7.00 GeV   3.540E-02  7.228E-06    1.45 m     53.99 mm     7.79 mm  
   8.00 GeV   3.384E-02  6.382E-06    1.77 m     70.57 mm     9.32 mm  
   9.00 GeV   3.267E-02  5.718E-06    2.11 m     84.96 mm    10.85 mm  
  10.00 GeV   3.177E-02  5.183E-06    2.45 m     97.99 mm    12.39 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.0736E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
