 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\4He_Si.txt

 Ion = Helium [2] , Mass = 4 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  70.00 MeV   9.000E-02  4.541E-05    1.90 mm    75.62 um    41.10 um  
  80.00 MeV   8.103E-02  4.025E-05    2.40 mm   104.67 um    51.56 um  
  90.00 MeV   7.385E-02  3.619E-05    2.96 mm   131.74 um    63.01 um  
 100.00 MeV   6.796E-02  3.290E-05    3.56 mm   158.13 um    75.44 um  
 110.00 MeV   6.304E-02  3.018E-05    4.22 mm   184.37 um    88.81 um  
 120.00 MeV   5.887E-02  2.790E-05    4.93 mm   210.71 um   103.11 um  
 130.00 MeV   5.527E-02  2.594E-05    5.68 mm   237.28 um   118.30 um  
 140.00 MeV   5.214E-02  2.426E-05    6.48 mm   264.15 um   134.37 um  
 150.00 MeV   4.939E-02  2.278E-05    7.33 mm   291.37 um   151.30 um  
 160.00 MeV   4.695E-02  2.148E-05    8.23 mm   318.96 um   169.08 um  
 170.00 MeV   4.477E-02  2.033E-05    9.17 mm   346.92 um   187.68 um  
 180.00 MeV   4.282E-02  1.930E-05   10.15 mm   375.26 um   207.08 um  
 200.00 MeV   3.945E-02  1.754E-05   12.24 mm   480.98 um   248.28 um  
 225.00 MeV   3.601E-02  1.575E-05   15.10 mm   631.58 um   304.08 um  
 250.00 MeV   3.320E-02  1.431E-05   18.21 mm   773.56 um   364.47 um  
 275.00 MeV   3.087E-02  1.312E-05   21.57 mm   911.92 um   429.25 um  
 300.00 MeV   2.890E-02  1.211E-05   25.18 mm     1.05 mm   498.25 um  
 325.00 MeV   2.721E-02  1.126E-05   29.01 mm     1.19 mm   571.31 um  
 350.00 MeV   2.575E-02  1.052E-05   33.08 mm     1.32 mm   648.29 um  
 375.00 MeV   2.447E-02  9.878E-06   37.37 mm     1.46 mm   729.03 um  
 400.00 MeV   2.334E-02  9.311E-06   41.87 mm     1.60 mm   813.41 um  
 450.00 MeV   2.143E-02  8.358E-06   51.50 mm     2.11 mm   992.64 um  
 500.00 MeV   1.988E-02  7.588E-06   61.93 mm     2.59 mm     1.18 mm  
 550.00 MeV   1.860E-02  6.953E-06   73.12 mm     3.04 mm     1.39 mm  
 600.00 MeV   1.752E-02  6.418E-06   85.05 mm     3.49 mm     1.61 mm  
 650.00 MeV   1.660E-02  5.963E-06   97.67 mm     3.93 mm     1.83 mm  
 700.00 MeV   1.580E-02  5.570E-06  110.96 mm     4.37 mm     2.07 mm  
 800.00 MeV   1.450E-02  4.926E-06  139.41 mm     5.97 mm     2.57 mm  
 900.00 MeV   1.347E-02  4.420E-06  170.23 mm     7.41 mm     3.11 mm  
   1.00 GeV   1.265E-02  4.011E-06  203.21 mm     8.79 mm     3.67 mm  
   1.10 GeV   1.197E-02  3.673E-06  238.21 mm    10.11 mm     4.26 mm  
   1.20 GeV   1.140E-02  3.390E-06  275.06 mm    11.40 mm     4.87 mm  
   1.30 GeV   1.092E-02  3.148E-06  313.64 mm    12.67 mm     5.51 mm  
   1.40 GeV   1.051E-02  2.940E-06  353.83 mm    13.92 mm     6.16 mm  
   1.50 GeV   1.016E-02  2.758E-06  395.50 mm    15.15 mm     6.83 mm  
   1.60 GeV   9.844E-03  2.599E-06  438.56 mm    16.36 mm     7.51 mm  
   1.70 GeV   9.571E-03  2.457E-06  482.92 mm    17.56 mm     8.20 mm  
   1.80 GeV   9.328E-03  2.330E-06  528.49 mm    18.74 mm     8.91 mm  
   2.00 GeV   8.920E-03  2.114E-06  622.90 mm    23.08 mm    10.35 mm  
   2.25 GeV   8.517E-03  1.895E-06  746.43 mm    29.02 mm    12.18 mm  
   2.50 GeV   8.200E-03  1.719E-06  875.26 mm    34.34 mm    14.04 mm  
   2.75 GeV   7.947E-03  1.573E-06    1.01 m     39.25 mm    15.92 mm  
   3.00 GeV   7.741E-03  1.451E-06    1.15 m     43.86 mm    17.81 mm  
   3.25 GeV   7.572E-03  1.347E-06    1.29 m     48.23 mm    19.71 mm  
   3.50 GeV   7.432E-03  1.258E-06    1.43 m     52.40 mm    21.59 mm  
   3.75 GeV   7.314E-03  1.180E-06    1.58 m     56.40 mm    23.47 mm  
   4.00 GeV   7.215E-03  1.111E-06    1.72 m     60.24 mm    25.34 mm  
   4.50 GeV   7.059E-03  9.957E-07    2.03 m     73.95 mm    29.03 mm  
   5.00 GeV   6.944E-03  9.027E-07    2.33 m     85.92 mm    32.65 mm  
   5.50 GeV   6.860E-03  8.261E-07    2.65 m     96.70 mm    36.20 mm  
   6.00 GeV   6.798E-03  7.617E-07    2.96 m    106.60 mm    39.66 mm  
   6.50 GeV   6.752E-03  7.070E-07    3.28 m    115.80 mm    43.04 mm  
   7.00 GeV   6.719E-03  6.598E-07    3.60 m    124.41 mm    46.33 mm  
   8.00 GeV   6.679E-03  5.825E-07    4.24 m    154.27 mm    52.68 mm  
   9.00 GeV   6.663E-03  5.219E-07    4.89 m    179.42 mm    58.71 mm  
  10.00 GeV   6.663E-03  4.730E-07    5.53 m    201.51 mm    64.47 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.2942E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
