 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\7Li_CD2.txt

 Ion = Lithium [3] , Mass = 7 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   8.676E-01  8.118E-02    6677 A      1202 A      1263 A   
  55.00 keV   9.114E-01  7.593E-02    7218 A      1247 A      1330 A   
  60.00 keV   9.536E-01  7.138E-02    7741 A      1288 A      1393 A   
  65.00 keV   9.941E-01  6.741E-02    8247 A      1325 A      1450 A   
  70.00 keV   1.033E+00  6.390E-02    8738 A      1359 A      1504 A   
  80.00 keV   1.107E+00  5.798E-02    9679 A      1421 A      1601 A   
  90.00 keV   1.176E+00  5.317E-02    1.06 um     1473 A      1686 A   
 100.00 keV   1.240E+00  4.916E-02    1.14 um     1519 A      1763 A   
 110.00 keV   1.300E+00  4.577E-02    1.22 um     1559 A      1832 A   
 120.00 keV   1.357E+00  4.286E-02    1.30 um     1594 A      1894 A   
 130.00 keV   1.412E+00  4.034E-02    1.38 um     1626 A      1951 A   
 140.00 keV   1.465E+00  3.812E-02    1.45 um     1654 A      2004 A   
 150.00 keV   1.516E+00  3.615E-02    1.52 um     1680 A      2052 A   
 160.00 keV   1.567E+00  3.440E-02    1.59 um     1704 A      2098 A   
 170.00 keV   1.618E+00  3.282E-02    1.66 um     1726 A      2140 A   
 180.00 keV   1.668E+00  3.140E-02    1.72 um     1746 A      2179 A   
 200.00 keV   1.768E+00  2.892E-02    1.85 um     1786 A      2250 A   
 225.00 keV   1.892E+00  2.636E-02    2.00 um     1830 A      2328 A   
 250.00 keV   2.015E+00  2.426E-02    2.14 um     1868 A      2395 A   
 275.00 keV   2.136E+00  2.249E-02    2.27 um     1900 A      2454 A   
 300.00 keV   2.254E+00  2.098E-02    2.39 um     1928 A      2507 A   
 325.00 keV   2.368E+00  1.967E-02    2.51 um     1952 A      2554 A   
 350.00 keV   2.478E+00  1.853E-02    2.62 um     1974 A      2596 A   
 375.00 keV   2.585E+00  1.753E-02    2.73 um     1993 A      2634 A   
 400.00 keV   2.686E+00  1.664E-02    2.83 um     2011 A      2669 A   
 450.00 keV   2.876E+00  1.512E-02    3.03 um     2050 A      2730 A   
 500.00 keV   3.047E+00  1.387E-02    3.22 um     2084 A      2783 A   
 550.00 keV   3.201E+00  1.283E-02    3.39 um     2113 A      2829 A   
 600.00 keV   3.336E+00  1.194E-02    3.56 um     2139 A      2869 A   
 650.00 keV   3.456E+00  1.118E-02    3.72 um     2162 A      2906 A   
 700.00 keV   3.561E+00  1.051E-02    3.88 um     2184 A      2939 A   
 800.00 keV   3.732E+00  9.408E-03    4.18 um     2242 A      2998 A   
 900.00 keV   3.858E+00  8.527E-03    4.47 um     2294 A      3048 A   
   1.00 MeV   3.949E+00  7.806E-03    4.76 um     2341 A      3093 A   
   1.10 MeV   4.011E+00  7.205E-03    5.04 um     2384 A      3134 A   
   1.20 MeV   4.050E+00  6.696E-03    5.31 um     2426 A      3172 A   
   1.30 MeV   4.071E+00  6.258E-03    5.58 um     2465 A      3207 A   
   1.40 MeV   4.077E+00  5.877E-03    5.85 um     2504 A      3240 A   
   1.50 MeV   4.072E+00  5.543E-03    6.13 um     2541 A      3271 A   
   1.60 MeV   4.057E+00  5.247E-03    6.40 um     2578 A      3302 A   
   1.70 MeV   4.035E+00  4.983E-03    6.67 um     2615 A      3331 A   
   1.80 MeV   4.007E+00  4.746E-03    6.95 um     2651 A      3359 A   
   2.00 MeV   3.938E+00  4.338E-03    7.51 um     2780 A      3414 A   
   2.25 MeV   3.838E+00  3.921E-03    8.22 um     2973 A      3479 A   
   2.50 MeV   3.730E+00  3.582E-03    8.95 um     3163 A      3543 A   
   2.75 MeV   3.619E+00  3.300E-03    9.71 um     3352 A      3606 A   
   3.00 MeV   3.510E+00  3.061E-03   10.49 um     3542 A      3670 A   
   3.25 MeV   3.402E+00  2.856E-03   11.29 um     3734 A      3733 A   
   3.50 MeV   3.299E+00  2.679E-03   12.12 um     3926 A      3797 A   
   3.75 MeV   3.199E+00  2.523E-03   12.97 um     4122 A      3863 A   
   4.00 MeV   3.104E+00  2.386E-03   13.85 um     4319 A      3930 A   
   4.50 MeV   2.927E+00  2.153E-03   15.69 um     5068 A      4068 A   
   5.00 MeV   2.767E+00  1.964E-03   17.64 um     5794 A      4213 A   
   5.50 MeV   2.623E+00  1.807E-03   19.71 um     6510 A      4367 A   
   6.00 MeV   2.493E+00  1.675E-03   21.88 um     7222 A      4530 A   
   6.50 MeV   2.375E+00  1.561E-03   24.16 um     7934 A      4702 A   
   7.00 MeV   2.268E+00  1.463E-03   26.55 um     8650 A      4885 A   
   8.00 MeV   2.082E+00  1.301E-03   31.66 um     1.13 um     5280 A   
   9.00 MeV   1.927E+00  1.173E-03   37.21 um     1.38 um     5717 A   
  10.00 MeV   1.795E+00  1.069E-03   43.18 um     1.62 um     6197 A   
  11.00 MeV   1.681E+00  9.822E-04   49.57 um     1.86 um     6718 A   
  12.00 MeV   1.583E+00  9.093E-04   56.38 um     2.10 um     7280 A   
  13.00 MeV   1.496E+00  8.471E-04   63.60 um     2.34 um     7882 A   
  14.00 MeV   1.419E+00  7.931E-04   71.22 um     2.58 um     8524 A   
  15.00 MeV   1.365E+00  7.460E-04   79.20 um     2.82 um     9200 A   
  16.00 MeV   1.310E+00  7.044E-04   87.51 um     3.06 um     9908 A   
  17.00 MeV   1.254E+00  6.674E-04   96.18 um     3.31 um     1.06 um  
  18.00 MeV   1.197E+00  6.342E-04  105.24 um     3.55 um     1.14 um  
  20.00 MeV   1.098E+00  5.774E-04  124.62 um     4.50 um     1.31 um  
  22.50 MeV   9.983E-01  5.197E-04  151.14 um     5.87 um     1.54 um  
  25.00 MeV   9.164E-01  4.730E-04  180.18 um     7.18 um     1.79 um  
  27.50 MeV   8.481E-01  4.343E-04  211.68 um     8.47 um     2.06 um  
  30.00 MeV   7.902E-01  4.017E-04  245.61 um     9.75 um     2.35 um  
  32.50 MeV   7.404E-01  3.739E-04  281.91 um    11.04 um     2.66 um  
  35.00 MeV   6.970E-01  3.498E-04  320.57 um    12.34 um     2.99 um  
  37.50 MeV   6.589E-01  3.288E-04  361.55 um    13.65 um     3.34 um  
  40.00 MeV   6.251E-01  3.102E-04  404.83 um    14.98 um     3.71 um  
  45.00 MeV   5.677E-01  2.790E-04  498.08 um    20.00 um     4.51 um  
  50.00 MeV   5.208E-01  2.537E-04  600.25 um    24.72 um     5.39 um  
  55.00 MeV   4.816E-01  2.328E-04  711.17 um    29.33 um     6.33 um  
  60.00 MeV   4.484E-01  2.152E-04  830.70 um    33.90 um     7.35 um  
  65.00 MeV   4.198E-01  2.002E-04  958.74 um    38.49 um     8.43 um  
  70.00 MeV   3.949E-01  1.872E-04    1.10 mm    43.11 um     9.58 um  
  80.00 MeV   3.538E-01  1.659E-04    1.39 mm    60.33 um    12.09 um  
  90.00 MeV   3.210E-01  1.490E-04    1.72 mm    76.38 um    14.86 um  
 100.00 MeV   2.942E-01  1.354E-04    2.08 mm    92.04 um    17.88 um  
 110.00 MeV   2.719E-01  1.242E-04    2.48 mm   107.65 um    21.16 um  
 120.00 MeV   2.531E-01  1.148E-04    2.90 mm   123.34 um    24.68 um  
 130.00 MeV   2.369E-01  1.067E-04    3.35 mm   139.20 um    28.44 um  
 140.00 MeV   2.228E-01  9.972E-05    3.84 mm   155.28 um    32.43 um  
 150.00 MeV   2.105E-01  9.365E-05    4.35 mm   171.59 um    36.66 um  
 160.00 MeV   1.995E-01  8.829E-05    4.89 mm   188.14 um    41.12 um  
 170.00 MeV   1.898E-01  8.354E-05    5.46 mm   204.95 um    45.80 um  
 180.00 MeV   1.811E-01  7.929E-05    6.06 mm   222.02 um    50.70 um  
 200.00 MeV   1.660E-01  7.201E-05    7.34 mm   287.07 um    61.17 um  
 225.00 MeV   1.508E-01  6.466E-05    9.10 mm   380.15 um    75.45 um  
 250.00 MeV   1.383E-01  5.872E-05   11.02 mm   468.09 um    91.03 um  
 275.00 MeV   1.280E-01  5.381E-05   13.11 mm   554.09 um   107.87 um  
 300.00 MeV   1.193E-01  4.968E-05   15.36 mm   639.55 um   125.93 um  
 325.00 MeV   1.118E-01  4.617E-05   17.76 mm   725.17 um   145.18 um  
 350.00 MeV   1.053E-01  4.313E-05   20.32 mm   811.33 um   165.60 um  
 375.00 MeV   9.965E-02  4.048E-05   23.04 mm   898.25 um   187.15 um  
 400.00 MeV   9.465E-02  3.815E-05   25.90 mm   986.03 um   209.81 um  
 450.00 MeV   8.622E-02  3.424E-05   32.05 mm     1.32 mm   258.38 um  
 500.00 MeV   7.938E-02  3.107E-05   38.76 mm     1.63 mm   311.10 um  
 550.00 MeV   7.371E-02  2.846E-05   46.02 mm     1.92 mm   367.79 um  
 600.00 MeV   6.894E-02  2.627E-05   53.82 mm     2.22 mm   428.30 um  
 650.00 MeV   6.486E-02  2.440E-05   62.12 mm     2.51 mm   492.47 um  
 700.00 MeV   6.133E-02  2.279E-05   70.93 mm     2.81 mm   560.16 um  
 800.00 MeV   5.554E-02  2.015E-05   89.97 mm     3.90 mm   705.62 um  
 900.00 MeV   5.097E-02  1.807E-05  110.85 mm     4.89 mm   863.68 um  
   1.00 GeV   4.728E-02  1.639E-05  133.49 mm     5.85 mm     1.03 mm  
   1.10 GeV   4.424E-02  1.501E-05  157.78 mm     6.79 mm     1.21 mm  
   1.20 GeV   4.168E-02  1.385E-05  183.66 mm     7.72 mm     1.40 mm  
   1.30 GeV   3.950E-02  1.286E-05  211.04 mm     8.64 mm     1.61 mm  
   1.40 GeV   3.763E-02  1.201E-05  239.86 mm     9.56 mm     1.81 mm  
   1.50 GeV   3.599E-02  1.126E-05  270.04 mm    10.48 mm     2.03 mm  
   1.60 GeV   3.456E-02  1.061E-05  301.54 mm    11.39 mm     2.26 mm  
   1.70 GeV   3.329E-02  1.003E-05  334.30 mm    12.31 mm     2.49 mm  
   1.80 GeV   3.216E-02  9.511E-06  368.25 mm    13.22 mm     2.73 mm  
   2.00 GeV   3.023E-02  8.625E-06  439.52 mm    16.64 mm     3.22 mm  
   2.25 GeV   2.830E-02  7.732E-06  534.49 mm    21.40 mm     3.88 mm  
   2.50 GeV   2.676E-02  7.010E-06  635.44 mm    25.74 mm     4.56 mm  
   2.75 GeV   2.549E-02  6.416E-06  741.80 mm    29.83 mm     5.26 mm  
   3.00 GeV   2.445E-02  5.917E-06  853.06 mm    33.75 mm     5.99 mm  
   3.25 GeV   2.357E-02  5.492E-06  968.79 mm    37.53 mm     6.73 mm  
   3.50 GeV   2.281E-02  5.126E-06    1.09 m     41.19 mm     7.49 mm  
   3.75 GeV   2.217E-02  4.807E-06    1.21 m     44.76 mm     8.26 mm  
   4.00 GeV   2.161E-02  4.527E-06    1.34 m     48.25 mm     9.04 mm  
   4.50 GeV   2.069E-02  4.056E-06    1.60 m     60.94 mm    10.63 mm  
   5.00 GeV   1.997E-02  3.676E-06    1.88 m     72.20 mm    12.23 mm  
   5.50 GeV   1.939E-02  3.364E-06    2.16 m     82.53 mm    13.84 mm  
   6.00 GeV   1.893E-02  3.101E-06    2.45 m     92.19 mm    15.46 mm  
   6.50 GeV   1.855E-02  2.878E-06    2.74 m    101.31 mm    17.07 mm  
   7.00 GeV   1.823E-02  2.685E-06    3.05 m    109.98 mm    18.67 mm  
   8.00 GeV   1.775E-02  2.370E-06    3.66 m    140.51 mm    21.85 mm  
   9.00 GeV   1.740E-02  2.123E-06    4.30 m    166.60 mm    24.97 mm  
  10.00 GeV   1.715E-02  1.924E-06    4.94 m    189.86 mm    28.03 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  4.6161E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
