 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\9Be_CD2.txt

 Ion = Beryllium [4] , Mass = 9 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.074E+00  1.609E-01    4806 A       902 A       885 A   
  55.00 keV   1.134E+00  1.510E-01    5220 A       943 A       941 A   
  60.00 keV   1.190E+00  1.424E-01    5619 A       980 A       993 A   
  65.00 keV   1.243E+00  1.349E-01    6007 A      1013 A      1041 A   
  70.00 keV   1.293E+00  1.282E-01    6383 A      1044 A      1087 A   
  80.00 keV   1.384E+00  1.168E-01    7107 A      1101 A      1170 A   
  90.00 keV   1.464E+00  1.075E-01    7800 A      1150 A      1244 A   
 100.00 keV   1.534E+00  9.972E-02    8467 A      1193 A      1311 A   
 110.00 keV   1.596E+00  9.310E-02    9112 A      1231 A      1372 A   
 120.00 keV   1.652E+00  8.740E-02    9739 A      1266 A      1429 A   
 130.00 keV   1.703E+00  8.242E-02    1.04 um     1297 A      1481 A   
 140.00 keV   1.751E+00  7.804E-02    1.09 um     1326 A      1530 A   
 150.00 keV   1.796E+00  7.414E-02    1.15 um     1353 A      1576 A   
 160.00 keV   1.838E+00  7.066E-02    1.21 um     1378 A      1619 A   
 170.00 keV   1.880E+00  6.752E-02    1.27 um     1402 A      1660 A   
 180.00 keV   1.920E+00  6.468E-02    1.32 um     1424 A      1699 A   
 200.00 keV   1.996E+00  5.971E-02    1.43 um     1467 A      1771 A   
 225.00 keV   2.088E+00  5.458E-02    1.56 um     1518 A      1852 A   
 250.00 keV   2.176E+00  5.033E-02    1.69 um     1562 A      1925 A   
 275.00 keV   2.261E+00  4.674E-02    1.81 um     1601 A      1991 A   
 300.00 keV   2.343E+00  4.368E-02    1.92 um     1637 A      2052 A   
 325.00 keV   2.423E+00  4.103E-02    2.04 um     1669 A      2107 A   
 350.00 keV   2.502E+00  3.871E-02    2.15 um     1698 A      2159 A   
 375.00 keV   2.578E+00  3.665E-02    2.25 um     1724 A      2206 A   
 400.00 keV   2.653E+00  3.483E-02    2.36 um     1749 A      2251 A   
 450.00 keV   2.799E+00  3.171E-02    2.56 um     1803 A      2332 A   
 500.00 keV   2.942E+00  2.914E-02    2.75 um     1851 A      2403 A   
 550.00 keV   3.080E+00  2.699E-02    2.93 um     1892 A      2467 A   
 600.00 keV   3.215E+00  2.516E-02    3.10 um     1928 A      2524 A   
 650.00 keV   3.347E+00  2.358E-02    3.27 um     1961 A      2576 A   
 700.00 keV   3.475E+00  2.220E-02    3.43 um     1990 A      2624 A   
 800.00 keV   3.722E+00  1.990E-02    3.73 um     2064 A      2707 A   
 900.00 keV   3.953E+00  1.807E-02    4.02 um     2126 A      2779 A   
   1.00 MeV   4.168E+00  1.656E-02    4.29 um     2179 A      2841 A   
   1.10 MeV   4.366E+00  1.531E-02    4.55 um     2226 A      2896 A   
   1.20 MeV   4.546E+00  1.424E-02    4.80 um     2267 A      2945 A   
   1.30 MeV   4.709E+00  1.332E-02    5.04 um     2304 A      2990 A   
   1.40 MeV   4.855E+00  1.252E-02    5.27 um     2339 A      3030 A   
   1.50 MeV   4.985E+00  1.182E-02    5.49 um     2370 A      3067 A   
   1.60 MeV   5.099E+00  1.120E-02    5.71 um     2400 A      3102 A   
   1.70 MeV   5.199E+00  1.064E-02    5.93 um     2427 A      3134 A   
   1.80 MeV   5.285E+00  1.014E-02    6.14 um     2453 A      3164 A   
   2.00 MeV   5.422E+00  9.277E-03    6.55 um     2536 A      3220 A   
   2.25 MeV   5.538E+00  8.396E-03    7.06 um     2650 A      3282 A   
   2.50 MeV   5.607E+00  7.677E-03    7.56 um     2755 A      3339 A   
   2.75 MeV   5.641E+00  7.078E-03    8.05 um     2854 A      3391 A   
   3.00 MeV   5.647E+00  6.572E-03    8.54 um     2948 A      3440 A   
   3.25 MeV   5.634E+00  6.137E-03    9.03 um     3039 A      3486 A   
   3.50 MeV   5.605E+00  5.759E-03    9.52 um     3128 A      3530 A   
   3.75 MeV   5.564E+00  5.428E-03   10.02 um     3215 A      3573 A   
   4.00 MeV   5.515E+00  5.134E-03   10.52 um     3301 A      3615 A   
   4.50 MeV   5.398E+00  4.639E-03   11.54 um     3617 A      3695 A   
   5.00 MeV   5.264E+00  4.235E-03   12.58 um     3920 A      3773 A   
   5.50 MeV   5.121E+00  3.900E-03   13.65 um     4215 A      3850 A   
   6.00 MeV   4.974E+00  3.616E-03   14.75 um     4507 A      3926 A   
   6.50 MeV   4.827E+00  3.373E-03   15.88 um     4796 A      4003 A   
   7.00 MeV   4.682E+00  3.162E-03   17.05 um     5086 A      4080 A   
   8.00 MeV   4.404E+00  2.815E-03   19.49 um     6173 A      4238 A   
   9.00 MeV   4.145E+00  2.539E-03   22.09 um     7207 A      4403 A   
  10.00 MeV   3.909E+00  2.315E-03   24.85 um     8217 A      4576 A   
  11.00 MeV   3.693E+00  2.130E-03   27.78 um     9220 A      4760 A   
  12.00 MeV   3.497E+00  1.973E-03   30.87 um     1.02 um     4954 A   
  13.00 MeV   3.319E+00  1.839E-03   34.13 um     1.12 um     5160 A   
  14.00 MeV   3.157E+00  1.722E-03   37.56 um     1.23 um     5378 A   
  15.00 MeV   3.008E+00  1.621E-03   41.16 um     1.33 um     5609 A   
  16.00 MeV   2.873E+00  1.531E-03   44.94 um     1.44 um     5853 A   
  17.00 MeV   2.748E+00  1.451E-03   48.89 um     1.54 um     6111 A   
  18.00 MeV   2.634E+00  1.379E-03   53.02 um     1.65 um     6383 A   
  20.00 MeV   2.483E+00  1.256E-03   61.71 um     2.06 um     6963 A   
  22.50 MeV   2.283E+00  1.132E-03   73.38 um     2.65 um     7755 A   
  25.00 MeV   2.098E+00  1.030E-03   86.07 um     3.21 um     8626 A   
  27.50 MeV   1.943E+00  9.467E-04   99.82 um     3.76 um     9580 A   
  30.00 MeV   1.810E+00  8.760E-04  114.64 um     4.31 um     1.06 um  
  32.50 MeV   1.695E+00  8.156E-04  130.50 um     4.86 um     1.17 um  
  35.00 MeV   1.594E+00  7.634E-04  147.40 um     5.43 um     1.29 um  
  37.50 MeV   1.505E+00  7.177E-04  165.33 um     6.00 um     1.42 um  
  40.00 MeV   1.426E+00  6.774E-04  184.28 um     6.58 um     1.56 um  
  45.00 MeV   1.292E+00  6.096E-04  225.20 um     8.78 um     1.85 um  
  50.00 MeV   1.181E+00  5.546E-04  270.17 um    10.86 um     2.17 um  
  55.00 MeV   1.089E+00  5.091E-04  319.15 um    12.90 um     2.53 um  
  60.00 MeV   1.010E+00  4.708E-04  372.11 um    14.93 um     2.91 um  
  65.00 MeV   9.426E-01  4.381E-04  429.03 um    16.98 um     3.32 um  
  70.00 MeV   8.837E-01  4.098E-04  489.89 um    19.06 um     3.76 um  
  80.00 MeV   7.860E-01  3.633E-04  623.21 um    26.86 um     4.73 um  
  90.00 MeV   7.084E-01  3.266E-04  772.11 um    34.18 um     5.81 um  
 100.00 MeV   6.454E-01  2.970E-04  936.42 um    41.38 um     7.00 um  
 110.00 MeV   5.933E-01  2.724E-04    1.12 mm    48.60 um     8.30 um  
 120.00 MeV   5.495E-01  2.518E-04    1.31 mm    55.91 um     9.70 um  
 130.00 MeV   5.123E-01  2.342E-04    1.52 mm    63.34 um    11.22 um  
 140.00 MeV   4.803E-01  2.189E-04    1.74 mm    70.88 um    12.84 um  
 150.00 MeV   4.526E-01  2.056E-04    1.98 mm    78.56 um    14.56 um  
 160.00 MeV   4.282E-01  1.939E-04    2.23 mm    86.37 um    16.39 um  
 170.00 MeV   4.068E-01  1.835E-04    2.50 mm    94.31 um    18.31 um  
 180.00 MeV   3.876E-01  1.742E-04    2.78 mm   102.36 um    20.33 um  
 200.00 MeV   3.551E-01  1.583E-04    3.38 mm   133.06 um    24.66 um  
 225.00 MeV   3.222E-01  1.422E-04    4.20 mm   176.86 um    30.58 um  
 250.00 MeV   2.953E-01  1.292E-04    5.10 mm   218.21 um    37.06 um  
 275.00 MeV   2.725E-01  1.184E-04    6.08 mm   258.71 um    44.08 um  
 300.00 MeV   2.536E-01  1.094E-04    7.14 mm   299.04 um    51.63 um  
 325.00 MeV   2.374E-01  1.016E-04    8.27 mm   339.51 um    59.70 um  
 350.00 MeV   2.233E-01  9.498E-05    9.48 mm   380.30 um    68.28 um  
 375.00 MeV   2.110E-01  8.917E-05   10.76 mm   421.51 um    77.35 um  
 400.00 MeV   2.002E-01  8.405E-05   12.11 mm   463.19 um    86.92 um  
 450.00 MeV   1.819E-01  7.545E-05   15.02 mm   620.56 um   107.47 um  
 500.00 MeV   1.670E-01  6.851E-05   18.21 mm   767.82 um   129.87 um  
 550.00 MeV   1.547E-01  6.277E-05   21.66 mm   911.00 um   154.05 um  
 600.00 MeV   1.444E-01  5.795E-05   25.38 mm     1.05 mm   179.95 um  
 650.00 MeV   1.355E-01  5.384E-05   29.35 mm     1.19 mm   207.50 um  
 700.00 MeV   1.279E-01  5.029E-05   33.57 mm     1.34 mm   236.67 um  
 800.00 MeV   1.153E-01  4.448E-05   42.72 mm     1.86 mm   299.64 um  
 900.00 MeV   1.054E-01  3.990E-05   52.80 mm     2.35 mm   368.48 um  
   1.00 GeV   9.739E-02  3.621E-05   63.77 mm     2.82 mm   442.86 um  
   1.10 GeV   9.077E-02  3.317E-05   75.58 mm     3.28 mm   522.46 um  
   1.20 GeV   8.521E-02  3.061E-05   88.22 mm     3.73 mm   606.98 um  
   1.30 GeV   8.046E-02  2.843E-05  101.64 mm     4.19 mm   696.18 um  
   1.40 GeV   7.638E-02  2.655E-05  115.81 mm     4.65 mm   789.79 um  
   1.50 GeV   7.281E-02  2.491E-05  130.71 mm     5.11 mm   887.58 um  
   1.60 GeV   6.968E-02  2.346E-05  146.30 mm     5.57 mm   989.35 um  
   1.70 GeV   6.691E-02  2.218E-05  162.58 mm     6.03 mm     1.09 mm  
   1.80 GeV   6.443E-02  2.104E-05  179.50 mm     6.49 mm     1.20 mm  
   2.00 GeV   6.020E-02  1.909E-05  215.18 mm     8.23 mm     1.43 mm  
   2.25 GeV   5.595E-02  1.711E-05  263.04 mm    10.66 mm     1.73 mm  
   2.50 GeV   5.254E-02  1.552E-05  314.28 mm    12.90 mm     2.05 mm  
   2.75 GeV   4.975E-02  1.421E-05  368.61 mm    15.02 mm     2.39 mm  
   3.00 GeV   4.742E-02  1.311E-05  425.80 mm    17.07 mm     2.73 mm  
   3.25 GeV   4.545E-02  1.217E-05  485.64 mm    19.06 mm     3.09 mm  
   3.50 GeV   4.376E-02  1.136E-05  547.93 mm    21.01 mm     3.46 mm  
   3.75 GeV   4.230E-02  1.065E-05  612.49 mm    22.92 mm     3.84 mm  
   4.00 GeV   4.103E-02  1.003E-05  679.15 mm    24.79 mm     4.22 mm  
   4.50 GeV   3.893E-02  8.991E-06  818.16 mm    31.66 mm     5.01 mm  
   5.00 GeV   3.727E-02  8.152E-06  964.02 mm    37.80 mm     5.82 mm  
   5.50 GeV   3.593E-02  7.460E-06    1.12 m     43.49 mm     6.65 mm  
   6.00 GeV   3.483E-02  6.879E-06    1.27 m     48.85 mm     7.48 mm  
   6.50 GeV   3.392E-02  6.385E-06    1.43 m     53.95 mm     8.32 mm  
   7.00 GeV   3.315E-02  5.958E-06    1.60 m     58.84 mm     9.17 mm  
   8.00 GeV   3.195E-02  5.261E-06    1.94 m     76.14 mm    10.86 mm  
   9.00 GeV   3.106E-02  4.713E-06    2.29 m     91.06 mm    12.55 mm  
  10.00 GeV   3.038E-02  4.272E-06    2.66 m    104.47 mm    14.22 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.2967E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
