 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Uranium in Silicon.txt

 Ion = Uranium [92] , Mass = 232 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.622E+00  1.093E+01     301 A        65 A        51 A   
  60.00 keV   1.694E+00  1.120E+01     317 A        68 A        53 A   
  65.00 keV   1.764E+00  1.145E+01     332 A        71 A        56 A   
  70.00 keV   1.830E+00  1.168E+01     347 A        73 A        58 A   
  80.00 keV   1.957E+00  1.209E+01     376 A        78 A        62 A   
  90.00 keV   2.075E+00  1.245E+01     403 A        83 A        66 A   
 100.00 keV   2.187E+00  1.276E+01     430 A        88 A        70 A   
 110.00 keV   2.294E+00  1.303E+01     457 A        92 A        74 A   
 120.00 keV   2.396E+00  1.328E+01     482 A        96 A        78 A   
 130.00 keV   2.494E+00  1.350E+01     508 A       100 A        82 A   
 140.00 keV   2.588E+00  1.369E+01     532 A       104 A        85 A   
 150.00 keV   2.679E+00  1.387E+01     557 A       108 A        89 A   
 160.00 keV   2.767E+00  1.403E+01     581 A       112 A        92 A   
 170.00 keV   2.852E+00  1.418E+01     604 A       115 A        96 A   
 180.00 keV   2.935E+00  1.431E+01     628 A       119 A        99 A   
 200.00 keV   3.094E+00  1.455E+01     674 A       126 A       106 A   
 225.00 keV   3.281E+00  1.479E+01     730 A       135 A       113 A   
 250.00 keV   3.459E+00  1.499E+01     785 A       143 A       121 A   
 275.00 keV   3.628E+00  1.516E+01     839 A       151 A       128 A   
 300.00 keV   3.789E+00  1.529E+01     893 A       159 A       136 A   
 325.00 keV   3.944E+00  1.540E+01     945 A       167 A       143 A   
 350.00 keV   4.092E+00  1.549E+01     997 A       174 A       149 A   
 375.00 keV   4.236E+00  1.556E+01    1049 A       182 A       156 A   
 400.00 keV   4.375E+00  1.562E+01    1100 A       189 A       163 A   
 450.00 keV   4.640E+00  1.570E+01    1200 A       203 A       176 A   
 500.00 keV   4.869E+00  1.575E+01    1299 A       217 A       188 A   
 550.00 keV   5.130E+00  1.576E+01    1398 A       230 A       201 A   
 600.00 keV   5.404E+00  1.576E+01    1494 A       243 A       213 A   
 650.00 keV   5.668E+00  1.573E+01    1590 A       256 A       225 A   
 700.00 keV   5.913E+00  1.570E+01    1685 A       268 A       236 A   
 800.00 keV   6.332E+00  1.559E+01    1873 A       293 A       259 A   
 900.00 keV   6.664E+00  1.546E+01    2059 A       317 A       280 A   
   1.00 MeV   6.929E+00  1.531E+01    2244 A       340 A       302 A   
   1.10 MeV   7.140E+00  1.514E+01    2429 A       362 A       323 A   
   1.20 MeV   7.309E+00  1.497E+01    2614 A       385 A       343 A   
   1.30 MeV   7.448E+00  1.480E+01    2799 A       406 A       364 A   
   1.40 MeV   7.565E+00  1.462E+01    2985 A       428 A       384 A   
   1.50 MeV   7.667E+00  1.444E+01    3171 A       449 A       404 A   
   1.60 MeV   7.759E+00  1.427E+01    3359 A       471 A       424 A   
   1.70 MeV   7.846E+00  1.409E+01    3547 A       492 A       444 A   
   1.80 MeV   7.931E+00  1.392E+01    3736 A       512 A       463 A   
   2.00 MeV   8.103E+00  1.358E+01    4117 A       555 A       502 A   
   2.25 MeV   8.334E+00  1.318E+01    4597 A       607 A       551 A   
   2.50 MeV   8.589E+00  1.281E+01    5081 A       659 A       600 A   
   2.75 MeV   8.870E+00  1.245E+01    5568 A       709 A       647 A   
   3.00 MeV   9.173E+00  1.211E+01    6057 A       758 A       695 A   
   3.25 MeV   9.494E+00  1.180E+01    6547 A       805 A       742 A   
   3.50 MeV   9.829E+00  1.150E+01    7037 A       852 A       789 A   
   3.75 MeV   1.017E+01  1.122E+01    7526 A       897 A       835 A   
   4.00 MeV   1.052E+01  1.095E+01    8013 A       941 A       880 A   
   4.50 MeV   1.123E+01  1.046E+01    8983 A      1029 A       970 A   
   5.00 MeV   1.193E+01  1.002E+01    9943 A      1113 A      1056 A   
   5.50 MeV   1.260E+01  9.615E+00    1.09 um     1191 A      1140 A   
   6.00 MeV   1.324E+01  9.250E+00    1.18 um     1265 A      1222 A   
   6.50 MeV   1.384E+01  8.916E+00    1.28 um     1335 A      1301 A   
   7.00 MeV   1.440E+01  8.610E+00    1.37 um     1402 A      1377 A   
   8.00 MeV   1.539E+01  8.066E+00    1.55 um     1536 A      1524 A   
   9.00 MeV   1.622E+01  7.597E+00    1.73 um     1659 A      1664 A   
  10.00 MeV   1.691E+01  7.188E+00    1.90 um     1772 A      1797 A   
  11.00 MeV   1.747E+01  6.827E+00    2.08 um     1879 A      1925 A   
  12.00 MeV   1.792E+01  6.507E+00    2.25 um     1979 A      2048 A   
  13.00 MeV   1.830E+01  6.219E+00    2.43 um     2074 A      2167 A   
  14.00 MeV   1.861E+01  5.960E+00    2.60 um     2165 A      2283 A   
  15.00 MeV   1.888E+01  5.725E+00    2.77 um     2253 A      2396 A   
  16.00 MeV   1.911E+01  5.510E+00    2.94 um     2337 A      2506 A   
  17.00 MeV   1.932E+01  5.314E+00    3.12 um     2419 A      2614 A   
  18.00 MeV   1.951E+01  5.132E+00    3.29 um     2498 A      2719 A   
  20.00 MeV   1.989E+01  4.810E+00    3.63 um     2671 A      2925 A   
  22.50 MeV   2.039E+01  4.467E+00    4.06 um     2885 A      3171 A   
  25.00 MeV   2.096E+01  4.175E+00    4.49 um     3081 A      3406 A   
  27.50 MeV   2.162E+01  3.924E+00    4.91 um     3263 A      3630 A   
  30.00 MeV   2.236E+01  3.705E+00    5.33 um     3430 A      3843 A   
  32.50 MeV   2.319E+01  3.513E+00    5.73 um     3584 A      4045 A   
  35.00 MeV   2.409E+01  3.341E+00    6.12 um     3725 A      4236 A   
  37.50 MeV   2.505E+01  3.188E+00    6.51 um     3856 A      4416 A   
  40.00 MeV   2.606E+01  3.050E+00    6.88 um     3975 A      4586 A   
  45.00 MeV   2.818E+01  2.810E+00    7.59 um     4246 A      4897 A   
  50.00 MeV   3.038E+01  2.610E+00    8.26 um     4474 A      5174 A   
  55.00 MeV   3.260E+01  2.439E+00    8.89 um     4667 A      5420 A   
  60.00 MeV   3.481E+01  2.291E+00    9.48 um     4834 A      5640 A   
  65.00 MeV   3.698E+01  2.162E+00   10.05 um     4978 A      5837 A   
  70.00 MeV   3.910E+01  2.049E+00   10.58 um     5106 A      6016 A   
  80.00 MeV   4.313E+01  1.857E+00   11.58 um     5412 A      6326 A   
  90.00 MeV   4.688E+01  1.701E+00   12.49 um     5657 A      6586 A   
 100.00 MeV   5.036E+01  1.572E+00   13.35 um     5861 A      6810 A   
 110.00 MeV   5.357E+01  1.463E+00   14.15 um     6034 A      7004 A   
 120.00 MeV   5.656E+01  1.369E+00   14.91 um     6184 A      7176 A   
 130.00 MeV   5.933E+01  1.288E+00   15.64 um     6317 A      7328 A   
 140.00 MeV   6.191E+01  1.216E+00   16.33 um     6435 A      7466 A   
 150.00 MeV   6.432E+01  1.153E+00   17.00 um     6541 A      7591 A   
 160.00 MeV   6.659E+01  1.097E+00   17.65 um     6638 A      7705 A   
 170.00 MeV   6.872E+01  1.046E+00   18.27 um     6728 A      7810 A   
 180.00 MeV   7.073E+01  1.000E+00   18.88 um     6810 A      7908 A   
 200.00 MeV   7.445E+01  9.209E-01   20.05 um     7056 A      8082 A   
 225.00 MeV   7.860E+01  8.390E-01   21.44 um     7374 A      8272 A   
 250.00 MeV   8.232E+01  7.715E-01   22.76 um     7650 A      8437 A   
 275.00 MeV   8.568E+01  7.149E-01   24.03 um     7893 A      8582 A   
 300.00 MeV   8.874E+01  6.666E-01   25.26 um     8111 A      8712 A   
 325.00 MeV   9.155E+01  6.250E-01   26.44 um     8309 A      8830 A   
 350.00 MeV   9.413E+01  5.886E-01   27.59 um     8491 A      8938 A   
 375.00 MeV   9.652E+01  5.565E-01   28.71 um     8660 A      9037 A   
 400.00 MeV   9.874E+01  5.280E-01   29.81 um     8817 A      9129 A   
 450.00 MeV   1.027E+02  4.796E-01   31.94 um     9349 A      9294 A   
 500.00 MeV   1.061E+02  4.398E-01   33.99 um     9817 A      9441 A   
 550.00 MeV   1.081E+02  4.066E-01   35.99 um     1.02 um     9573 A   
 600.00 MeV   1.101E+02  3.784E-01   37.96 um     1.06 um     9694 A   
 650.00 MeV   1.119E+02  3.541E-01   39.89 um     1.10 um     9806 A   
 700.00 MeV   1.134E+02  3.329E-01   41.80 um     1.13 um     9911 A   
 800.00 MeV   1.157E+02  2.978E-01   45.55 um     1.25 um     1.01 um  
 900.00 MeV   1.174E+02  2.698E-01   49.23 um     1.36 um     1.03 um  
   1.00 GeV   1.184E+02  2.469E-01   52.88 um     1.46 um     1.04 um  
   1.10 GeV   1.191E+02  2.279E-01   56.50 um     1.55 um     1.06 um  
   1.20 GeV   1.193E+02  2.117E-01   60.10 um     1.63 um     1.07 um  
   1.30 GeV   1.193E+02  1.978E-01   63.71 um     1.71 um     1.09 um  
   1.40 GeV   1.191E+02  1.857E-01   67.31 um     1.79 um     1.10 um  
   1.50 GeV   1.187E+02  1.751E-01   70.93 um     1.86 um     1.11 um  
   1.60 GeV   1.182E+02  1.658E-01   74.56 um     1.93 um     1.12 um  
   1.70 GeV   1.176E+02  1.574E-01   78.21 um     2.00 um     1.14 um  
   1.80 GeV   1.169E+02  1.499E-01   81.88 um     2.07 um     1.15 um  
   2.00 GeV   1.153E+02  1.369E-01   89.29 um     2.32 um     1.17 um  
   2.25 GeV   1.131E+02  1.238E-01   98.72 um     2.68 um     1.20 um  
   2.50 GeV   1.108E+02  1.130E-01  108.33 um     3.00 um     1.22 um  
   2.75 GeV   1.085E+02  1.041E-01  118.15 um     3.31 um     1.25 um  
   3.00 GeV   1.062E+02  9.654E-02  128.17 um     3.60 um     1.28 um  
   3.25 GeV   1.039E+02  9.007E-02  138.42 um     3.88 um     1.30 um  
   3.50 GeV   1.018E+02  8.445E-02  148.89 um     4.16 um     1.33 um  
   3.75 GeV   9.966E+01  7.954E-02  159.57 um     4.43 um     1.36 um  
   4.00 GeV   9.765E+01  7.519E-02  170.48 um     4.69 um     1.39 um  
   4.50 GeV   9.389E+01  6.785E-02  192.97 um     5.67 um     1.44 um  
   5.00 GeV   9.046E+01  6.188E-02  216.33 um     6.56 um     1.50 um  
   5.50 GeV   8.737E+01  5.693E-02  240.55 um     7.40 um     1.56 um  
   6.00 GeV   8.458E+01  5.274E-02  265.60 um     8.21 um     1.62 um  
   6.50 GeV   8.209E+01  4.916E-02  291.44 um     8.99 um     1.69 um  
   7.00 GeV   7.984E+01  4.606E-02  318.04 um     9.75 um     1.75 um  
   8.00 GeV   7.497E+01  4.095E-02  373.71 um    12.53 um     1.89 um  
   9.00 GeV   7.075E+01  3.690E-02  432.86 um    15.07 um     2.03 um  
  10.00 GeV   6.704E+01  3.362E-02  495.40 um    17.48 um     2.18 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  2.4550E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
