 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\32Mg_CD2.txt

 Ion = Magnesium [12] , Mass = 32 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   9.626E-01  1.931E+00    1718 A       354 A       280 A   
  55.00 keV   1.010E+00  1.864E+00    1897 A       384 A       305 A   
  60.00 keV   1.054E+00  1.802E+00    2077 A       413 A       330 A   
  65.00 keV   1.105E+00  1.745E+00    2258 A       442 A       356 A   
  70.00 keV   1.176E+00  1.692E+00    2439 A       470 A       381 A   
  80.00 keV   1.280E+00  1.597E+00    2801 A       525 A       431 A   
  90.00 keV   1.353E+00  1.513E+00    3164 A       577 A       480 A   
 100.00 keV   1.410E+00  1.439E+00    3530 A       627 A       529 A   
 110.00 keV   1.457E+00  1.373E+00    3899 A       676 A       577 A   
 120.00 keV   1.500E+00  1.314E+00    4271 A       723 A       624 A   
 130.00 keV   1.539E+00  1.261E+00    4645 A       769 A       671 A   
 140.00 keV   1.577E+00  1.213E+00    5023 A       815 A       718 A   
 150.00 keV   1.615E+00  1.168E+00    5402 A       858 A       764 A   
 160.00 keV   1.653E+00  1.128E+00    5782 A       901 A       810 A   
 170.00 keV   1.691E+00  1.090E+00    6163 A       943 A       855 A   
 180.00 keV   1.730E+00  1.055E+00    6543 A       983 A       900 A   
 200.00 keV   1.810E+00  9.932E-01    7304 A      1064 A       988 A   
 225.00 keV   1.913E+00  9.265E-01    8248 A      1159 A      1094 A   
 250.00 keV   2.019E+00  8.694E-01    9179 A      1246 A      1197 A   
 275.00 keV   2.127E+00  8.199E-01    1.01 um     1327 A      1296 A   
 300.00 keV   2.234E+00  7.765E-01    1.10 um     1402 A      1390 A   
 325.00 keV   2.341E+00  7.380E-01    1.19 um     1472 A      1480 A   
 350.00 keV   2.447E+00  7.037E-01    1.27 um     1536 A      1566 A   
 375.00 keV   2.551E+00  6.728E-01    1.36 um     1596 A      1648 A   
 400.00 keV   2.653E+00  6.449E-01    1.44 um     1652 A      1726 A   
 450.00 keV   2.852E+00  5.963E-01    1.60 um     1760 A      1873 A   
 500.00 keV   3.046E+00  5.554E-01    1.75 um     1855 A      2006 A   
 550.00 keV   3.234E+00  5.203E-01    1.90 um     1939 A      2129 A   
 600.00 keV   3.418E+00  4.899E-01    2.04 um     2013 A      2242 A   
 650.00 keV   3.598E+00  4.633E-01    2.18 um     2080 A      2346 A   
 700.00 keV   3.775E+00  4.397E-01    2.31 um     2141 A      2442 A   
 800.00 keV   4.119E+00  3.998E-01    2.56 um     2258 A      2615 A   
 900.00 keV   4.450E+00  3.672E-01    2.80 um     2356 A      2765 A   
   1.00 MeV   4.768E+00  3.401E-01    3.02 um     2439 A      2897 A   
   1.10 MeV   5.075E+00  3.170E-01    3.23 um     2511 A      3014 A   
   1.20 MeV   5.373E+00  2.972E-01    3.43 um     2573 A      3118 A   
   1.30 MeV   5.662E+00  2.800E-01    3.61 um     2628 A      3213 A   
   1.40 MeV   5.944E+00  2.648E-01    3.80 um     2677 A      3298 A   
   1.50 MeV   6.220E+00  2.514E-01    3.97 um     2720 A      3376 A   
   1.60 MeV   6.490E+00  2.394E-01    4.14 um     2759 A      3447 A   
   1.70 MeV   6.756E+00  2.285E-01    4.30 um     2795 A      3512 A   
   1.80 MeV   7.018E+00  2.188E-01    4.45 um     2827 A      3573 A   
   2.00 MeV   7.532E+00  2.017E-01    4.75 um     2899 A      3681 A   
   2.25 MeV   8.159E+00  1.841E-01    5.09 um     2981 A      3796 A   
   2.50 MeV   8.771E+00  1.696E-01    5.41 um     3049 A      3894 A   
   2.75 MeV   9.369E+00  1.573E-01    5.71 um     3107 A      3979 A   
   3.00 MeV   9.954E+00  1.469E-01    5.99 um     3157 A      4052 A   
   3.25 MeV   1.052E+01  1.379E-01    6.26 um     3200 A      4117 A   
   3.50 MeV   1.108E+01  1.300E-01    6.51 um     3238 A      4175 A   
   3.75 MeV   1.162E+01  1.230E-01    6.75 um     3272 A      4227 A   
   4.00 MeV   1.214E+01  1.168E-01    6.98 um     3302 A      4273 A   
   4.50 MeV   1.313E+01  1.062E-01    7.42 um     3382 A      4354 A   
   5.00 MeV   1.403E+01  9.754E-02    7.82 um     3449 A      4423 A   
   5.50 MeV   1.486E+01  9.026E-02    8.20 um     3507 A      4481 A   
   6.00 MeV   1.561E+01  8.407E-02    8.57 um     3557 A      4532 A   
   6.50 MeV   1.629E+01  7.874E-02    8.91 um     3603 A      4577 A   
   7.00 MeV   1.689E+01  7.409E-02    9.24 um     3643 A      4618 A   
   8.00 MeV   1.792E+01  6.636E-02    9.88 um     3769 A      4688 A   
   9.00 MeV   1.874E+01  6.019E-02   10.48 um     3878 A      4747 A   
  10.00 MeV   1.940E+01  5.514E-02   11.06 um     3976 A      4798 A   
  11.00 MeV   1.992E+01  5.092E-02   11.63 um     4065 A      4844 A   
  12.00 MeV   2.033E+01  4.735E-02   12.18 um     4148 A      4885 A   
  13.00 MeV   2.065E+01  4.427E-02   12.72 um     4225 A      4923 A   
  14.00 MeV   2.089E+01  4.159E-02   13.25 um     4300 A      4958 A   
  15.00 MeV   2.107E+01  3.924E-02   13.78 um     4371 A      4990 A   
  16.00 MeV   2.119E+01  3.716E-02   14.30 um     4440 A      5021 A   
  17.00 MeV   2.127E+01  3.530E-02   14.83 um     4506 A      5050 A   
  18.00 MeV   2.130E+01  3.363E-02   15.35 um     4572 A      5078 A   
  20.00 MeV   2.127E+01  3.075E-02   16.39 um     4813 A      5130 A   
  22.50 MeV   2.110E+01  2.781E-02   17.70 um     5168 A      5191 A   
  25.00 MeV   2.082E+01  2.542E-02   19.02 um     5506 A      5248 A   
  27.50 MeV   2.047E+01  2.343E-02   20.37 um     5834 A      5303 A   
  30.00 MeV   2.009E+01  2.174E-02   21.73 um     6155 A      5356 A   
  32.50 MeV   1.968E+01  2.029E-02   23.13 um     6472 A      5408 A   
  35.00 MeV   1.926E+01  1.904E-02   24.55 um     6786 A      5459 A   
  37.50 MeV   1.885E+01  1.794E-02   26.01 um     7099 A      5511 A   
  40.00 MeV   1.843E+01  1.696E-02   27.50 um     7412 A      5562 A   
  45.00 MeV   1.763E+01  1.532E-02   30.58 um     8610 A      5665 A   
  50.00 MeV   1.687E+01  1.398E-02   33.80 um     9752 A      5771 A   
  55.00 MeV   1.617E+01  1.287E-02   37.16 um     1.09 um     5879 A   
  60.00 MeV   1.552E+01  1.193E-02   40.67 um     1.19 um     5992 A   
  65.00 MeV   1.497E+01  1.112E-02   44.31 um     1.30 um     6108 A   
  70.00 MeV   1.463E+01  1.042E-02   48.06 um     1.41 um     6229 A   
  80.00 MeV   1.377E+01  9.272E-03   55.89 um     1.79 um     6482 A   
  90.00 MeV   1.290E+01  8.361E-03   64.22 um     2.15 um     6754 A   
 100.00 MeV   1.215E+01  7.621E-03   73.10 um     2.49 um     7048 A   
 110.00 MeV   1.150E+01  7.007E-03   82.49 um     2.82 um     7364 A   
 120.00 MeV   1.094E+01  6.490E-03   92.39 um     3.15 um     7703 A   
 130.00 MeV   1.044E+01  6.046E-03  102.79 um     3.48 um     8065 A   
 140.00 MeV   9.986E+00  5.663E-03  113.67 um     3.81 um     8449 A   
 150.00 MeV   9.582E+00  5.327E-03  125.03 um     4.13 um     8855 A   
 160.00 MeV   9.215E+00  5.031E-03  136.85 um     4.46 um     9283 A   
 170.00 MeV   8.880E+00  4.767E-03  149.13 um     4.79 um     9732 A   
 180.00 MeV   8.573E+00  4.531E-03  161.86 um     5.12 um     1.02 um  
 200.00 MeV   8.026E+00  4.126E-03  188.65 um     6.37 um     1.12 um  
 225.00 MeV   7.444E+00  3.715E-03  224.58 um     8.16 um     1.26 um  
 250.00 MeV   6.948E+00  3.382E-03  263.20 um     9.82 um     1.40 um  
 275.00 MeV   6.519E+00  3.106E-03  304.47 um    11.43 um     1.56 um  
 300.00 MeV   6.143E+00  2.874E-03  348.36 um    13.01 um     1.73 um  
 325.00 MeV   5.809E+00  2.675E-03  394.86 um    14.58 um     1.91 um  
 350.00 MeV   5.510E+00  2.503E-03  443.95 um    16.16 um     2.10 um  
 375.00 MeV   5.242E+00  2.353E-03  495.63 um    17.74 um     2.30 um  
 400.00 MeV   4.999E+00  2.221E-03  549.89 um    19.33 um     2.50 um  
 450.00 MeV   4.576E+00  1.998E-03  666.06 um    25.38 um     2.95 um  
 500.00 MeV   4.220E+00  1.817E-03  792.49 um    31.06 um     3.43 um  
 550.00 MeV   3.917E+00  1.668E-03  929.13 um    36.60 um     3.95 um  
 600.00 MeV   3.657E+00  1.542E-03    1.08 mm    42.09 um     4.51 um  
 650.00 MeV   3.431E+00  1.434E-03    1.23 mm    47.59 um     5.10 um  
 700.00 MeV   3.233E+00  1.341E-03    1.40 mm    53.13 um     5.73 um  
 800.00 MeV   2.906E+00  1.189E-03    1.76 mm    73.87 um     7.08 um  
 900.00 MeV   2.647E+00  1.069E-03    2.16 mm    93.14 um     8.58 um  
   1.00 GeV   2.434E+00  9.714E-04    2.60 mm   111.88 um    10.20 um  
   1.10 GeV   2.253E+00  8.909E-04    3.08 mm   130.50 um    11.96 um  
   1.20 GeV   2.099E+00  8.232E-04    3.59 mm   149.21 um    13.83 um  
   1.30 GeV   1.968E+00  7.655E-04    4.13 mm   168.09 um    15.84 um  
   1.40 GeV   1.853E+00  7.156E-04    4.71 mm   187.19 um    17.96 um  
   1.50 GeV   1.753E+00  6.721E-04    5.33 mm   206.54 um    20.20 um  
   1.60 GeV   1.665E+00  6.337E-04    5.98 mm   226.14 um    22.56 um  
   1.70 GeV   1.586E+00  5.997E-04    6.67 mm   246.00 um    25.04 um  
   1.80 GeV   1.515E+00  5.692E-04    7.38 mm   266.13 um    27.62 um  
   2.00 GeV   1.393E+00  5.171E-04    8.91 mm   343.10 um    33.13 um  
   2.25 GeV   1.270E+00  4.644E-04   11.00 mm   452.92 um    40.60 um  
   2.50 GeV   1.170E+00  4.218E-04   13.28 mm   556.13 um    48.71 um  
   2.75 GeV   1.086E+00  3.866E-04   15.74 mm   656.49 um    57.43 um  
   3.00 GeV   1.016E+00  3.570E-04   18.39 mm   755.65 um    66.74 um  
   3.25 GeV   9.567E-01  3.317E-04   21.21 mm   854.41 um    76.60 um  
   3.50 GeV   9.051E-01  3.100E-04   24.19 mm   953.20 um    87.00 um  
   3.75 GeV   8.600E-01  2.910E-04   27.34 mm     1.05 mm    97.92 um  
   4.00 GeV   8.203E-01  2.742E-04   30.65 mm     1.15 mm   109.33 um  
   4.50 GeV   7.535E-01  2.461E-04   37.71 mm     1.53 mm   133.58 um  
   5.00 GeV   6.996E-01  2.234E-04   45.37 mm     1.87 mm   159.60 um  
   5.50 GeV   6.551E-01  2.047E-04   53.57 mm     2.20 mm   187.26 um  
   6.00 GeV   6.178E-01  1.889E-04   62.31 mm     2.53 mm   216.45 um  
   6.50 GeV   5.860E-01  1.755E-04   71.54 mm     2.84 mm   247.05 um  
   7.00 GeV   5.587E-01  1.639E-04   81.25 mm     3.16 mm   278.96 um  
   8.00 GeV   5.140E-01  1.450E-04  101.99 mm     4.31 mm   346.39 um  
   9.00 GeV   4.792E-01  1.300E-04  124.38 mm     5.35 mm   418.07 um  
  10.00 GeV   4.512E-01  1.180E-04  148.28 mm     6.33 mm   493.42 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  1.0221E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
