 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Uranium in  H- C.txt

 Ion = Uranium [92] , Mass = 232 amu

 Target Density =  9.3000E-01 g/cm3 = 1.1979E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   3.577E+00  1.453E+01     518 A        63 A        49 A   
  55.00 keV   3.752E+00  1.494E+01     546 A        66 A        52 A   
  60.00 keV   3.919E+00  1.531E+01     574 A        69 A        54 A   
  65.00 keV   4.079E+00  1.566E+01     601 A        71 A        57 A   
  70.00 keV   4.233E+00  1.597E+01     627 A        74 A        59 A   
  80.00 keV   4.525E+00  1.653E+01     678 A        79 A        63 A   
  90.00 keV   4.799E+00  1.701E+01     727 A        83 A        67 A   
 100.00 keV   5.059E+00  1.744E+01     774 A        88 A        71 A   
 110.00 keV   5.306E+00  1.781E+01     820 A        92 A        75 A   
 120.00 keV   5.542E+00  1.814E+01     865 A        96 A        79 A   
 130.00 keV   5.768E+00  1.844E+01     909 A        99 A        83 A   
 140.00 keV   5.986E+00  1.871E+01     951 A       103 A        86 A   
 150.00 keV   6.196E+00  1.895E+01     994 A       107 A        90 A   
 160.00 keV   6.399E+00  1.917E+01    1035 A       110 A        93 A   
 170.00 keV   6.596E+00  1.937E+01    1076 A       114 A        96 A   
 180.00 keV   6.787E+00  1.956E+01    1116 A       117 A        99 A   
 200.00 keV   7.155E+00  1.988E+01    1195 A       123 A       106 A   
 225.00 keV   7.589E+00  2.021E+01    1291 A       131 A       113 A   
 250.00 keV   7.999E+00  2.048E+01    1384 A       139 A       120 A   
 275.00 keV   8.390E+00  2.070E+01    1476 A       146 A       127 A   
 300.00 keV   8.763E+00  2.088E+01    1566 A       153 A       134 A   
 325.00 keV   9.121E+00  2.103E+01    1654 A       160 A       141 A   
 350.00 keV   9.465E+00  2.116E+01    1740 A       167 A       147 A   
 375.00 keV   9.797E+00  2.126E+01    1826 A       173 A       153 A   
 400.00 keV   1.012E+01  2.134E+01    1910 A       179 A       159 A   
 450.00 keV   1.073E+01  2.145E+01    2076 A       192 A       171 A   
 500.00 keV   1.077E+01  2.151E+01    2240 A       204 A       183 A   
 550.00 keV   1.086E+01  2.153E+01    2404 A       216 A       194 A   
 600.00 keV   1.111E+01  2.153E+01    2566 A       227 A       205 A   
 650.00 keV   1.144E+01  2.150E+01    2728 A       239 A       216 A   
 700.00 keV   1.179E+01  2.145E+01    2888 A       249 A       227 A   
 800.00 keV   1.248E+01  2.131E+01    3203 A       272 A       248 A   
 900.00 keV   1.309E+01  2.113E+01    3515 A       294 A       268 A   
   1.00 MeV   1.360E+01  2.092E+01    3823 A       315 A       287 A   
   1.10 MeV   1.402E+01  2.071E+01    4130 A       335 A       306 A   
   1.20 MeV   1.437E+01  2.048E+01    4435 A       354 A       325 A   
   1.30 MeV   1.466E+01  2.024E+01    4739 A       373 A       343 A   
   1.40 MeV   1.491E+01  2.000E+01    5043 A       391 A       361 A   
   1.50 MeV   1.514E+01  1.977E+01    5348 A       409 A       379 A   
   1.60 MeV   1.534E+01  1.953E+01    5652 A       427 A       397 A   
   1.70 MeV   1.552E+01  1.930E+01    5957 A       444 A       415 A   
   1.80 MeV   1.569E+01  1.907E+01    6263 A       461 A       432 A   
   2.00 MeV   1.602E+01  1.862E+01    6876 A       498 A       466 A   
   2.25 MeV   1.642E+01  1.808E+01    7645 A       545 A       509 A   
   2.50 MeV   1.682E+01  1.757E+01    8418 A       589 A       551 A   
   2.75 MeV   1.722E+01  1.709E+01    9193 A       632 A       592 A   
   3.00 MeV   1.763E+01  1.664E+01    9970 A       673 A       633 A   
   3.25 MeV   1.804E+01  1.621E+01    1.07 um      713 A       673 A   
   3.50 MeV   1.846E+01  1.581E+01    1.15 um      752 A       712 A   
   3.75 MeV   1.889E+01  1.543E+01    1.23 um      789 A       751 A   
   4.00 MeV   1.931E+01  1.507E+01    1.31 um      825 A       790 A   
   4.50 MeV   2.016E+01  1.440E+01    1.46 um      908 A       865 A   
   5.00 MeV   2.098E+01  1.380E+01    1.62 um      984 A       938 A   
   5.50 MeV   2.176E+01  1.326E+01    1.77 um     1055 A      1009 A   
   6.00 MeV   2.249E+01  1.277E+01    1.92 um     1122 A      1078 A   
   6.50 MeV   2.316E+01  1.231E+01    2.07 um     1186 A      1145 A   
   7.00 MeV   2.377E+01  1.190E+01    2.22 um     1247 A      1211 A   
   8.00 MeV   2.484E+01  1.116E+01    2.52 um     1392 A      1337 A   
   9.00 MeV   2.571E+01  1.052E+01    2.82 um     1523 A      1458 A   
  10.00 MeV   2.643E+01  9.959E+00    3.11 um     1643 A      1574 A   
  11.00 MeV   2.704E+01  9.466E+00    3.41 um     1756 A      1686 A   
  12.00 MeV   2.756E+01  9.028E+00    3.70 um     1861 A      1795 A   
  13.00 MeV   2.802E+01  8.634E+00    3.99 um     1961 A      1901 A   
  14.00 MeV   2.845E+01  8.279E+00    4.28 um     2057 A      2004 A   
  15.00 MeV   2.886E+01  7.956E+00    4.57 um     2148 A      2104 A   
  16.00 MeV   2.927E+01  7.661E+00    4.86 um     2235 A      2202 A   
  17.00 MeV   2.968E+01  7.391E+00    5.15 um     2318 A      2298 A   
  18.00 MeV   3.012E+01  7.142E+00    5.44 um     2399 A      2391 A   
  20.00 MeV   3.106E+01  6.698E+00    6.01 um     2612 A      2571 A   
  22.50 MeV   3.242E+01  6.225E+00    6.71 um     2885 A      2783 A   
  25.00 MeV   3.400E+01  5.822E+00    7.40 um     3122 A      2981 A   
  27.50 MeV   3.581E+01  5.476E+00    8.06 um     3331 A      3164 A   
  30.00 MeV   3.782E+01  5.173E+00    8.70 um     3515 A      3334 A   
  32.50 MeV   4.002E+01  4.906E+00    9.31 um     3676 A      3491 A   
  35.00 MeV   4.238E+01  4.669E+00    9.89 um     3819 A      3635 A   
  37.50 MeV   4.487E+01  4.456E+00   10.44 um     3946 A      3768 A   
  40.00 MeV   4.747E+01  4.265E+00   10.98 um     4059 A      3890 A   
  45.00 MeV   5.288E+01  3.932E+00   11.96 um     4362 A      4104 A   
  50.00 MeV   5.845E+01  3.654E+00   12.87 um     4600 A      4286 A   
  55.00 MeV   6.404E+01  3.416E+00   13.70 um     4793 A      4442 A   
  60.00 MeV   6.957E+01  3.211E+00   14.46 um     4952 A      4576 A   
  65.00 MeV   7.496E+01  3.031E+00   15.17 um     5086 A      4693 A   
  70.00 MeV   8.019E+01  2.873E+00   15.84 um     5201 A      4796 A   
  80.00 MeV   9.003E+01  2.605E+00   17.06 um     5525 A      4969 A   
  90.00 MeV   9.901E+01  2.388E+00   18.17 um     5776 A      5110 A   
 100.00 MeV   1.071E+02  2.208E+00   19.19 um     5981 A      5227 A   
 110.00 MeV   1.144E+02  2.055E+00   20.14 um     6153 A      5327 A   
 120.00 MeV   1.208E+02  1.924E+00   21.04 um     6301 A      5414 A   
 130.00 MeV   1.266E+02  1.810E+00   21.90 um     6433 A      5490 A   
 140.00 MeV   1.316E+02  1.710E+00   22.72 um     6551 A      5559 A   
 150.00 MeV   1.362E+02  1.622E+00   23.51 um     6658 A      5621 A   
 160.00 MeV   1.401E+02  1.543E+00   24.28 um     6758 A      5677 A   
 170.00 MeV   1.437E+02  1.472E+00   25.03 um     6850 A      5729 A   
 180.00 MeV   1.468E+02  1.408E+00   25.76 um     6938 A      5777 A   
 200.00 MeV   1.520E+02  1.296E+00   27.19 um     7240 A      5864 A   
 225.00 MeV   1.571E+02  1.181E+00   28.91 um     7656 A      5959 A   
 250.00 MeV   1.608E+02  1.087E+00   30.59 um     8030 A      6044 A   
 275.00 MeV   1.637E+02  1.007E+00   32.24 um     8372 A      6120 A   
 300.00 MeV   1.659E+02  9.396E-01   33.86 um     8690 A      6189 A   
 325.00 MeV   1.676E+02  8.810E-01   35.46 um     8990 A      6254 A   
 350.00 MeV   1.689E+02  8.299E-01   37.05 um     9275 A      6314 A   
 375.00 MeV   1.699E+02  7.848E-01   38.63 um     9548 A      6371 A   
 400.00 MeV   1.707E+02  7.448E-01   40.20 um     9810 A      6425 A   
 450.00 MeV   1.718E+02  6.766E-01   43.32 um     1.08 um     6526 A   
 500.00 MeV   1.752E+02  6.207E-01   46.41 um     1.16 um     6618 A   
 550.00 MeV   1.777E+02  5.739E-01   49.45 um     1.24 um     6704 A   
 600.00 MeV   1.780E+02  5.342E-01   52.46 um     1.31 um     6784 A   
 650.00 MeV   1.780E+02  5.000E-01   55.47 um     1.38 um     6860 A   
 700.00 MeV   1.780E+02  4.702E-01   58.48 um     1.45 um     6934 A   
 800.00 MeV   1.779E+02  4.207E-01   64.51 um     1.68 um     7072 A   
 900.00 MeV   1.776E+02  3.812E-01   70.55 um     1.88 um     7203 A   
   1.00 GeV   1.772E+02  3.490E-01   76.60 um     2.07 um     7327 A   
   1.10 GeV   1.767E+02  3.221E-01   82.66 um     2.24 um     7447 A   
   1.20 GeV   1.761E+02  2.993E-01   88.75 um     2.40 um     7563 A   
   1.30 GeV   1.753E+02  2.797E-01   94.86 um     2.55 um     7676 A   
   1.40 GeV   1.744E+02  2.626E-01  101.00 um     2.70 um     7786 A   
   1.50 GeV   1.734E+02  2.477E-01  107.17 um     2.84 um     7894 A   
   1.60 GeV   1.723E+02  2.344E-01  113.38 um     2.97 um     8001 A   
   1.70 GeV   1.711E+02  2.226E-01  119.64 um     3.10 um     8106 A   
   1.80 GeV   1.699E+02  2.120E-01  125.93 um     3.22 um     8210 A   
   2.00 GeV   1.671E+02  1.937E-01  138.68 um     3.69 um     8417 A   
   2.25 GeV   1.635E+02  1.751E-01  154.93 um     4.35 um     8673 A   
   2.50 GeV   1.596E+02  1.600E-01  171.56 um     4.95 um     8929 A   
   2.75 GeV   1.557E+02  1.473E-01  188.61 um     5.50 um     9187 A   
   3.00 GeV   1.517E+02  1.367E-01  206.09 um     6.03 um     9447 A   
   3.25 GeV   1.478E+02  1.275E-01  224.02 um     6.55 um     9711 A   
   3.50 GeV   1.441E+02  1.196E-01  242.43 um     7.05 um     9980 A   
   3.75 GeV   1.405E+02  1.126E-01  261.31 um     7.54 um     1.03 um  
   4.00 GeV   1.370E+02  1.065E-01  280.68 um     8.02 um     1.05 um  
   4.50 GeV   1.306E+02  9.610E-02  320.86 um     9.83 um     1.11 um  
   5.00 GeV   1.250E+02  8.766E-02  362.93 um    11.49 um     1.17 um  
   5.50 GeV   1.201E+02  8.065E-02  406.81 um    13.06 um     1.23 um  
   6.00 GeV   1.159E+02  7.473E-02  452.36 um    14.56 um     1.30 um  
   6.50 GeV   1.124E+02  6.966E-02  499.44 um    16.01 um     1.37 um  
   7.00 GeV   1.095E+02  6.527E-02  547.89 um    17.42 um     1.43 um  
   8.00 GeV   1.024E+02  5.803E-02  649.46 um    22.58 um     1.58 um  
   9.00 GeV   9.627E+01  5.231E-02  757.76 um    27.29 um     1.73 um  
  10.00 GeV   9.096E+01  4.766E-02  872.66 um    31.76 um     1.89 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  7.7634E+00                 eV / (1E15 atoms/cm2)
  1.8019E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
