 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\4He_tTi.txt

 Ion = Helium [2] , Mass = 4 amu

 Target Density =  2.2952E+00 g/cm3 = 5.4309E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    050.00    097.94   
      H      1    050.00    002.06   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  45.00 keV   4.273E-01  1.379E-02    4548 A      1716 A      1619 A   
  50.00 keV   4.528E-01  1.292E-02    4947 A      1781 A      1702 A   
  55.00 keV   4.771E-01  1.217E-02    5332 A      1838 A      1777 A   
  60.00 keV   5.004E-01  1.151E-02    5704 A      1890 A      1847 A   
  65.00 keV   5.227E-01  1.093E-02    6065 A      1937 A      1911 A   
  70.00 keV   5.441E-01  1.041E-02    6415 A      1979 A      1971 A   
  80.00 keV   5.846E-01  9.529E-03    7086 A      2054 A      2080 A   
  90.00 keV   6.223E-01  8.800E-03    7725 A      2118 A      2176 A   
 100.00 keV   6.575E-01  8.187E-03    8334 A      2174 A      2262 A   
 110.00 keV   6.906E-01  7.663E-03    8920 A      2222 A      2339 A   
 120.00 keV   7.216E-01  7.210E-03    9483 A      2266 A      2410 A   
 130.00 keV   7.508E-01  6.813E-03    1.00 um     2305 A      2475 A   
 140.00 keV   7.784E-01  6.463E-03    1.06 um     2340 A      2535 A   
 150.00 keV   8.044E-01  6.150E-03    1.11 um     2371 A      2591 A   
 160.00 keV   8.290E-01  5.870E-03    1.16 um     2401 A      2643 A   
 170.00 keV   8.522E-01  5.617E-03    1.21 um     2428 A      2692 A   
 180.00 keV   8.742E-01  5.387E-03    1.25 um     2453 A      2738 A   
 200.00 keV   9.147E-01  4.985E-03    1.35 um     2499 A      2822 A   
 225.00 keV   9.594E-01  4.567E-03    1.46 um     2550 A      2917 A   
 250.00 keV   9.984E-01  4.220E-03    1.56 um     2595 A      3002 A   
 275.00 keV   1.032E+00  3.927E-03    1.67 um     2634 A      3078 A   
 300.00 keV   1.062E+00  3.675E-03    1.77 um     2670 A      3149 A   
 325.00 keV   1.087E+00  3.457E-03    1.87 um     2702 A      3214 A   
 350.00 keV   1.109E+00  3.265E-03    1.96 um     2732 A      3276 A   
 375.00 keV   1.127E+00  3.096E-03    2.06 um     2760 A      3333 A   
 400.00 keV   1.143E+00  2.944E-03    2.15 um     2786 A      3388 A   
 450.00 keV   1.166E+00  2.686E-03    2.34 um     2839 A      3489 A   
 500.00 keV   1.181E+00  2.472E-03    2.52 um     2887 A      3583 A   
 550.00 keV   1.190E+00  2.293E-03    2.70 um     2932 A      3670 A   
 600.00 keV   1.193E+00  2.140E-03    2.88 um     2974 A      3753 A   
 650.00 keV   1.192E+00  2.008E-03    3.06 um     3015 A      3833 A   
 700.00 keV   1.188E+00  1.892E-03    3.24 um     3054 A      3910 A   
 800.00 keV   1.172E+00  1.699E-03    3.60 um     3149 A      4057 A   
 900.00 keV   1.150E+00  1.545E-03    3.97 um     3241 A      4199 A   
   1.00 MeV   1.125E+00  1.418E-03    4.35 um     3332 A      4338 A   
   1.10 MeV   1.097E+00  1.312E-03    4.74 um     3422 A      4475 A   
   1.20 MeV   1.070E+00  1.222E-03    5.14 um     3513 A      4612 A   
   1.30 MeV   1.042E+00  1.144E-03    5.55 um     3604 A      4750 A   
   1.40 MeV   1.015E+00  1.076E-03    5.97 um     3697 A      4888 A   
   1.50 MeV   9.890E-01  1.016E-03    6.40 um     3791 A      5028 A   
   1.60 MeV   9.637E-01  9.633E-04    6.85 um     3887 A      5170 A   
   1.70 MeV   9.394E-01  9.160E-04    7.30 um     3985 A      5314 A   
   1.80 MeV   9.161E-01  8.734E-04    7.77 um     4084 A      5461 A   
   2.00 MeV   8.726E-01  7.999E-04    8.74 um     4396 A      5762 A   
   2.25 MeV   8.234E-01  7.247E-04   10.02 um     4862 A      6156 A   
   2.50 MeV   7.795E-01  6.633E-04   11.37 um     5335 A      6571 A   
   2.75 MeV   7.402E-01  6.120E-04   12.80 um     5815 A      7006 A   
   3.00 MeV   7.049E-01  5.686E-04   14.30 um     6304 A      7464 A   
   3.25 MeV   6.730E-01  5.313E-04   15.88 um     6803 A      7943 A   
   3.50 MeV   6.441E-01  4.989E-04   17.52 um     7310 A      8444 A   
   3.75 MeV   6.178E-01  4.705E-04   19.25 um     7827 A      8967 A   
   4.00 MeV   5.937E-01  4.453E-04   21.04 um     8354 A      9511 A   
   4.50 MeV   5.514E-01  4.026E-04   24.83 um     1.02 um     1.07 um  
   5.00 MeV   5.153E-01  3.679E-04   28.91 um     1.19 um     1.19 um  
   5.50 MeV   4.842E-01  3.390E-04   33.25 um     1.37 um     1.32 um  
   6.00 MeV   4.570E-01  3.145E-04   37.87 um     1.54 um     1.46 um  
   6.50 MeV   4.331E-01  2.935E-04   42.75 um     1.71 um     1.61 um  
   7.00 MeV   4.119E-01  2.753E-04   47.90 um     1.89 um     1.77 um  
   8.00 MeV   3.759E-01  2.453E-04   58.94 um     2.50 um     2.10 um  
   9.00 MeV   3.501E-01  2.214E-04   70.93 um     3.07 um     2.46 um  
  10.00 MeV   3.254E-01  2.020E-04   83.80 um     3.62 um     2.84 um  
  11.00 MeV   3.048E-01  1.859E-04   97.60 um     4.17 um     3.25 um  
  12.00 MeV   2.870E-01  1.723E-04  112.30 um     4.71 um     3.68 um  
  13.00 MeV   2.714E-01  1.607E-04  127.87 um     5.26 um     4.13 um  
  14.00 MeV   2.577E-01  1.506E-04  144.31 um     5.82 um     4.61 um  
  15.00 MeV   2.454E-01  1.417E-04  161.60 um     6.38 um     5.11 um  
  16.00 MeV   2.345E-01  1.339E-04  179.72 um     6.95 um     5.62 um  
  17.00 MeV   2.245E-01  1.270E-04  198.67 um     7.52 um     6.17 um  
  18.00 MeV   2.155E-01  1.207E-04  218.43 um     8.10 um     6.73 um  
  20.00 MeV   1.997E-01  1.100E-04  260.35 um    10.18 um     7.91 um  
  22.50 MeV   1.833E-01  9.916E-05  317.17 um    13.15 um     9.50 um  
  25.00 MeV   1.697E-01  9.034E-05  378.82 um    15.96 um    11.22 um  
  27.50 MeV   1.581E-01  8.303E-05  445.20 um    18.71 um    13.05 um  
  30.00 MeV   1.482E-01  7.686E-05  516.21 um    21.44 um    14.99 um  
  32.50 MeV   1.396E-01  7.159E-05  591.79 um    24.18 um    17.05 um  
  35.00 MeV   1.321E-01  6.702E-05  671.86 um    26.93 um    19.22 um  
  37.50 MeV   1.254E-01  6.303E-05  756.36 um    29.71 um    21.49 um  
  40.00 MeV   1.194E-01  5.951E-05  845.22 um    32.53 um    23.88 um  
  45.00 MeV   1.092E-01  5.358E-05    1.04 mm    42.72 um    28.96 um  
  50.00 MeV   1.007E-01  4.877E-05    1.24 mm    52.33 um    34.45 um  
  55.00 MeV   9.364E-02  4.478E-05    1.47 mm    61.70 um    40.34 um  
  60.00 MeV   8.758E-02  4.143E-05    1.71 mm    71.01 um    46.61 um  
  65.00 MeV   8.233E-02  3.856E-05    1.96 mm    80.34 um    53.27 um  
  70.00 MeV   7.775E-02  3.608E-05    2.24 mm    89.72 um    60.31 um  
  80.00 MeV   7.010E-02  3.200E-05    2.82 mm   123.67 um    75.47 um  
  90.00 MeV   6.397E-02  2.878E-05    3.47 mm   155.34 um    92.06 um  
 100.00 MeV   5.893E-02  2.618E-05    4.18 mm   186.23 um   110.03 um  
 110.00 MeV   5.472E-02  2.402E-05    4.95 mm   216.95 um   129.34 um  
 120.00 MeV   5.114E-02  2.221E-05    5.77 mm   247.77 um   149.95 um  
 130.00 MeV   4.805E-02  2.066E-05    6.65 mm   278.87 um   171.83 um  
 140.00 MeV   4.536E-02  1.932E-05    7.58 mm   310.33 um   194.96 um  
 150.00 MeV   4.299E-02  1.815E-05    8.57 mm   342.19 um   219.30 um  
 160.00 MeV   4.089E-02  1.712E-05    9.60 mm   374.48 um   244.83 um  
 170.00 MeV   3.902E-02  1.621E-05   10.69 mm   407.22 um   271.52 um  
 180.00 MeV   3.733E-02  1.539E-05   11.83 mm   440.41 um   299.36 um  
 200.00 MeV   3.442E-02  1.399E-05   14.26 mm   562.97 um   358.39 um  
 225.00 MeV   3.145E-02  1.257E-05   17.57 mm   737.42 um   438.23 um  
 250.00 MeV   2.903E-02  1.142E-05   21.17 mm   902.03 um   524.53 um  
 275.00 MeV   2.701E-02  1.047E-05   25.05 mm     1.06 mm   617.02 um  
 300.00 MeV   2.530E-02  9.673E-06   29.22 mm     1.22 mm   715.44 um  
 325.00 MeV   2.384E-02  8.993E-06   33.65 mm     1.38 mm   819.57 um  
 350.00 MeV   2.256E-02  8.405E-06   38.34 mm     1.54 mm   929.19 um  
 375.00 MeV   2.145E-02  7.892E-06   43.28 mm     1.70 mm     1.04 mm  
 400.00 MeV   2.047E-02  7.441E-06   48.48 mm     1.86 mm     1.16 mm  
 450.00 MeV   1.881E-02  6.682E-06   59.57 mm     2.45 mm     1.42 mm  
 500.00 MeV   1.746E-02  6.068E-06   71.58 mm     3.00 mm     1.69 mm  
 550.00 MeV   1.634E-02  5.561E-06   84.46 mm     3.53 mm     1.98 mm  
 600.00 MeV   1.540E-02  5.135E-06   98.18 mm     4.04 mm     2.29 mm  
 650.00 MeV   1.459E-02  4.772E-06  112.70 mm     4.55 mm     2.61 mm  
 700.00 MeV   1.390E-02  4.458E-06  127.98 mm     5.06 mm     2.95 mm  
 800.00 MeV   1.276E-02  3.944E-06  160.67 mm     6.89 mm     3.65 mm  
 900.00 MeV   1.186E-02  3.540E-06  196.06 mm     8.56 mm     4.41 mm  
   1.00 GeV   1.114E-02  3.213E-06  233.93 mm    10.14 mm     5.21 mm  
   1.10 GeV   1.055E-02  2.943E-06  274.09 mm    11.66 mm     6.04 mm  
   1.20 GeV   1.005E-02  2.717E-06  316.37 mm    13.15 mm     6.91 mm  
   1.30 GeV   9.629E-03  2.523E-06  360.62 mm    14.61 mm     7.80 mm  
   1.40 GeV   9.268E-03  2.357E-06  406.71 mm    16.05 mm     8.72 mm  
   1.50 GeV   8.955E-03  2.212E-06  454.49 mm    17.46 mm     9.67 mm  
   1.60 GeV   8.682E-03  2.084E-06  503.86 mm    18.86 mm    10.63 mm  
   1.70 GeV   8.442E-03  1.970E-06  554.71 mm    20.24 mm    11.60 mm  
   1.80 GeV   8.229E-03  1.869E-06  606.93 mm    21.60 mm    12.60 mm  
   2.00 GeV   7.870E-03  1.696E-06  715.14 mm    26.58 mm    14.62 mm  
   2.25 GeV   7.516E-03  1.521E-06  856.67 mm    33.39 mm    17.20 mm  
   2.50 GeV   7.238E-03  1.380E-06    1.00 m     39.50 mm    19.83 mm  
   2.75 GeV   7.015E-03  1.263E-06    1.16 m     45.14 mm    22.47 mm  
   3.00 GeV   6.834E-03  1.165E-06    1.31 m     50.43 mm    25.13 mm  
   3.25 GeV   6.685E-03  1.082E-06    1.48 m     55.45 mm    27.79 mm  
   3.50 GeV   6.561E-03  1.010E-06    1.64 m     60.25 mm    30.45 mm  
   3.75 GeV   6.458E-03  9.476E-07    1.81 m     64.84 mm    33.09 mm  
   4.00 GeV   6.370E-03  8.926E-07    1.98 m     69.26 mm    35.72 mm  
   4.50 GeV   6.233E-03  8.001E-07    2.32 m     84.97 mm    40.91 mm  
   5.00 GeV   6.132E-03  7.256E-07    2.67 m     98.68 mm    46.00 mm  
   5.50 GeV   6.058E-03  6.641E-07    3.03 m    111.05 mm    50.98 mm  
   6.00 GeV   6.003E-03  6.125E-07    3.39 m    122.41 mm    55.85 mm  
   6.50 GeV   5.963E-03  5.685E-07    3.76 m    132.96 mm    60.60 mm  
   7.00 GeV   5.934E-03  5.307E-07    4.12 m    142.85 mm    65.23 mm  
   8.00 GeV   5.898E-03  4.686E-07    4.86 m    177.05 mm    74.15 mm  
   9.00 GeV   5.884E-03  4.199E-07    5.60 m    205.86 mm    82.63 mm  
  10.00 GeV   5.884E-03  3.806E-07    6.34 m    231.19 mm    90.72 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2951E+01                 eV / Angstrom 
  2.2951E+02                keV / micron   
  2.2951E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.2260E+01                 eV / (1E15 atoms/cm2)
  4.1327E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
