 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 29, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\111In_CD2.txt

 Ion = Indium [49] , Mass = 111 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0494E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.169E+00  1.013E+01     640 A        99 A        84 A   
  55.00 keV   1.226E+00  1.024E+01     685 A       104 A        89 A   
  60.00 keV   1.281E+00  1.033E+01     729 A       110 A        94 A   
  65.00 keV   1.333E+00  1.040E+01     773 A       116 A        99 A   
  70.00 keV   1.383E+00  1.046E+01     817 A       121 A       104 A   
  80.00 keV   1.479E+00  1.055E+01     903 A       132 A       114 A   
  90.00 keV   1.569E+00  1.061E+01     988 A       142 A       123 A   
 100.00 keV   1.654E+00  1.064E+01    1072 A       153 A       133 A   
 110.00 keV   1.734E+00  1.065E+01    1155 A       163 A       142 A   
 120.00 keV   1.811E+00  1.065E+01    1238 A       172 A       151 A   
 130.00 keV   1.885E+00  1.063E+01    1321 A       182 A       160 A   
 140.00 keV   1.957E+00  1.061E+01    1403 A       192 A       169 A   
 150.00 keV   2.025E+00  1.057E+01    1485 A       201 A       177 A   
 160.00 keV   2.092E+00  1.054E+01    1567 A       210 A       186 A   
 170.00 keV   2.156E+00  1.049E+01    1649 A       219 A       195 A   
 180.00 keV   2.219E+00  1.045E+01    1731 A       228 A       203 A   
 200.00 keV   2.339E+00  1.034E+01    1895 A       247 A       220 A   
 225.00 keV   2.489E+00  1.021E+01    2099 A       270 A       241 A   
 250.00 keV   2.657E+00  1.006E+01    2303 A       292 A       261 A   
 275.00 keV   2.774E+00  9.912E+00    2508 A       314 A       281 A   
 300.00 keV   2.868E+00  9.763E+00    2713 A       335 A       301 A   
 325.00 keV   2.951E+00  9.615E+00    2920 A       356 A       321 A   
 350.00 keV   3.031E+00  9.470E+00    3127 A       377 A       341 A   
 375.00 keV   3.112E+00  9.327E+00    3336 A       398 A       360 A   
 400.00 keV   3.194E+00  9.187E+00    3546 A       419 A       380 A   
 450.00 keV   3.368E+00  8.918E+00    3970 A       461 A       419 A   
 500.00 keV   3.551E+00  8.663E+00    4396 A       502 A       458 A   
 550.00 keV   3.740E+00  8.423E+00    4825 A       543 A       497 A   
 600.00 keV   3.933E+00  8.197E+00    5256 A       582 A       535 A   
 650.00 keV   4.125E+00  7.983E+00    5688 A       620 A       573 A   
 700.00 keV   4.315E+00  7.782E+00    6121 A       658 A       611 A   
 800.00 keV   4.681E+00  7.412E+00    6988 A       735 A       685 A   
 900.00 keV   5.021E+00  7.081E+00    7857 A       808 A       758 A   
   1.00 MeV   5.332E+00  6.782E+00    8725 A       878 A       830 A   
   1.10 MeV   5.615E+00  6.512E+00    9593 A       945 A       900 A   
   1.20 MeV   5.870E+00  6.265E+00    1.05 um     1009 A       970 A   
   1.30 MeV   6.102E+00  6.040E+00    1.13 um     1070 A      1037 A   
   1.40 MeV   6.313E+00  5.833E+00    1.22 um     1130 A      1104 A   
   1.50 MeV   6.508E+00  5.643E+00    1.31 um     1188 A      1170 A   
   1.60 MeV   6.690E+00  5.466E+00    1.39 um     1244 A      1235 A   
   1.70 MeV   6.861E+00  5.302E+00    1.48 um     1298 A      1298 A   
   1.80 MeV   7.024E+00  5.149E+00    1.57 um     1351 A      1361 A   
   2.00 MeV   7.335E+00  4.873E+00    1.74 um     1462 A      1484 A   
   2.25 MeV   7.706E+00  4.572E+00    1.96 um     1598 A      1633 A   
   2.50 MeV   8.069E+00  4.312E+00    2.17 um     1725 A      1777 A   
   2.75 MeV   8.430E+00  4.085E+00    2.38 um     1842 A      1916 A   
   3.00 MeV   8.792E+00  3.883E+00    2.60 um     1952 A      2049 A   
   3.25 MeV   9.158E+00  3.704E+00    2.80 um     2055 A      2177 A   
   3.50 MeV   9.527E+00  3.542E+00    3.01 um     2152 A      2301 A   
   3.75 MeV   9.901E+00  3.396E+00    3.21 um     2243 A      2419 A   
   4.00 MeV   1.028E+01  3.264E+00    3.41 um     2328 A      2533 A   
   4.50 MeV   1.105E+01  3.031E+00    3.79 um     2512 A      2746 A   
   5.00 MeV   1.184E+01  2.834E+00    4.16 um     2673 A      2942 A   
   5.50 MeV   1.265E+01  2.664E+00    4.52 um     2815 A      3122 A   
   6.00 MeV   1.347E+01  2.516E+00    4.86 um     2941 A      3288 A   
   6.50 MeV   1.431E+01  2.385E+00    5.19 um     3053 A      3440 A   
   7.00 MeV   1.515E+01  2.269E+00    5.50 um     3153 A      3580 A   
   8.00 MeV   1.686E+01  2.071E+00    6.09 um     3375 A      3829 A   
   9.00 MeV   1.857E+01  1.909E+00    6.63 um     3554 A      4041 A   
  10.00 MeV   2.028E+01  1.773E+00    7.13 um     3702 A      4225 A   
  11.00 MeV   2.198E+01  1.657E+00    7.60 um     3826 A      4385 A   
  12.00 MeV   2.365E+01  1.557E+00    8.04 um     3931 A      4525 A   
  13.00 MeV   2.529E+01  1.469E+00    8.45 um     4022 A      4650 A   
  14.00 MeV   2.689E+01  1.392E+00    8.84 um     4101 A      4760 A   
  15.00 MeV   2.844E+01  1.323E+00    9.21 um     4170 A      4859 A   
  16.00 MeV   2.994E+01  1.262E+00    9.56 um     4232 A      4949 A   
  17.00 MeV   3.139E+01  1.206E+00    9.90 um     4287 A      5030 A   
  18.00 MeV   3.279E+01  1.156E+00   10.22 um     4338 A      5105 A   
  20.00 MeV   3.543E+01  1.068E+00   10.83 um     4466 A      5236 A   
  22.50 MeV   3.845E+01  9.774E-01   11.53 um     4621 A      5374 A   
  25.00 MeV   4.119E+01  9.020E-01   12.19 um     4750 A      5491 A   
  27.50 MeV   4.367E+01  8.384E-01   12.81 um     4860 A      5592 A   
  30.00 MeV   4.594E+01  7.839E-01   13.40 um     4957 A      5681 A   
  32.50 MeV   4.803E+01  7.367E-01   13.96 um     5042 A      5759 A   
  35.00 MeV   4.997E+01  6.953E-01   14.50 um     5120 A      5829 A   
  37.50 MeV   5.177E+01  6.587E-01   15.02 um     5190 A      5893 A   
  40.00 MeV   5.345E+01  6.261E-01   15.53 um     5254 A      5951 A   
  45.00 MeV   5.652E+01  5.705E-01   16.49 um     5455 A      6053 A   
  50.00 MeV   5.924E+01  5.247E-01   17.41 um     5629 A      6142 A   
  55.00 MeV   6.169E+01  4.862E-01   18.29 um     5784 A      6219 A   
  60.00 MeV   6.389E+01  4.534E-01   19.14 um     5923 A      6289 A   
  65.00 MeV   6.587E+01  4.251E-01   19.97 um     6050 A      6351 A   
  70.00 MeV   6.766E+01  4.003E-01   20.77 um     6167 A      6407 A   
  80.00 MeV   7.074E+01  3.592E-01   22.31 um     6563 A      6508 A   
  90.00 MeV   7.325E+01  3.262E-01   23.79 um     6907 A      6594 A   
 100.00 MeV   7.531E+01  2.992E-01   25.24 um     7216 A      6671 A   
 110.00 MeV   7.700E+01  2.766E-01   26.64 um     7497 A      6741 A   
 120.00 MeV   7.838E+01  2.574E-01   28.02 um     7757 A      6804 A   
 130.00 MeV   7.950E+01  2.409E-01   29.38 um     8000 A      6863 A   
 140.00 MeV   8.041E+01  2.265E-01   30.72 um     8230 A      6917 A   
 150.00 MeV   8.114E+01  2.138E-01   32.05 um     8450 A      6969 A   
 160.00 MeV   8.173E+01  2.026E-01   33.36 um     8660 A      7018 A   
 170.00 MeV   8.218E+01  1.926E-01   34.67 um     8862 A      7064 A   
 180.00 MeV   8.253E+01  1.836E-01   35.97 um     9058 A      7108 A   
 200.00 MeV   8.297E+01  1.680E-01   38.57 um     9783 A      7192 A   
 225.00 MeV   8.342E+01  1.521E-01   41.79 um     1.08 um     7290 A   
 250.00 MeV   8.499E+01  1.392E-01   44.98 um     1.17 um     7380 A   
 275.00 MeV   8.522E+01  1.283E-01   48.13 um     1.25 um     7465 A   
 300.00 MeV   8.477E+01  1.192E-01   51.29 um     1.33 um     7546 A   
 325.00 MeV   8.426E+01  1.113E-01   54.46 um     1.41 um     7624 A   
 350.00 MeV   8.370E+01  1.045E-01   57.66 um     1.48 um     7700 A   
 375.00 MeV   8.312E+01  9.850E-02   60.88 um     1.55 um     7774 A   
 400.00 MeV   8.251E+01  9.320E-02   64.12 um     1.61 um     7846 A   
 450.00 MeV   8.124E+01  8.423E-02   70.68 um     1.86 um     7988 A   
 500.00 MeV   7.994E+01  7.692E-02   77.35 um     2.09 um     8127 A   
 550.00 MeV   7.862E+01  7.085E-02   84.12 um     2.30 um     8264 A   
 600.00 MeV   7.728E+01  6.571E-02   91.02 um     2.50 um     8401 A   
 650.00 MeV   7.595E+01  6.131E-02   98.03 um     2.69 um     8537 A   
 700.00 MeV   7.462E+01  5.749E-02  105.16 um     2.87 um     8673 A   
 800.00 MeV   7.201E+01  5.118E-02  119.83 um     3.54 um     8948 A   
 900.00 MeV   6.946E+01  4.619E-02  135.02 um     4.15 um     9229 A   
   1.00 GeV   6.700E+01  4.212E-02  150.78 um     4.71 um     9517 A   
   1.10 GeV   6.463E+01  3.875E-02  167.11 um     5.24 um     9815 A   
   1.20 GeV   6.237E+01  3.590E-02  184.04 um     5.77 um     1.01 um  
   1.30 GeV   6.022E+01  3.347E-02  201.58 um     6.28 um     1.04 um  
   1.40 GeV   5.817E+01  3.136E-02  219.74 um     6.78 um     1.08 um  
   1.50 GeV   5.623E+01  2.951E-02  238.54 um     7.29 um     1.11 um  
   1.60 GeV   5.440E+01  2.788E-02  257.98 um     7.79 um     1.15 um  
   1.70 GeV   5.266E+01  2.642E-02  278.06 um     8.29 um     1.18 um  
   1.80 GeV   5.102E+01  2.512E-02  298.80 um     8.80 um     1.22 um  
   2.00 GeV   4.802E+01  2.289E-02  342.25 um    10.73 um     1.30 um  
   2.25 GeV   4.473E+01  2.062E-02  400.25 um    13.51 um     1.41 um  
   2.50 GeV   4.190E+01  1.878E-02  462.34 um    16.12 um     1.53 um  
   2.75 GeV   3.946E+01  1.726E-02  528.46 um    18.63 um     1.65 um  
   3.00 GeV   3.735E+01  1.597E-02  598.48 um    21.10 um     1.79 um  
   3.25 GeV   3.553E+01  1.487E-02  672.26 um    23.54 um     1.93 um  
   3.50 GeV   3.392E+01  1.392E-02  749.68 um    25.97 um     2.08 um  
   3.75 GeV   3.247E+01  1.309E-02  830.67 um    28.38 um     2.24 um  
   4.00 GeV   3.114E+01  1.236E-02  915.21 um    30.80 um     2.40 um  
   4.50 GeV   2.883E+01  1.112E-02    1.09 mm    39.92 um     2.75 um  
   5.00 GeV   2.688E+01  1.012E-02    1.29 mm    48.37 um     3.13 um  
   5.50 GeV   2.521E+01  9.291E-03    1.49 mm    56.51 um     3.53 um  
   6.00 GeV   2.376E+01  8.593E-03    1.71 mm    64.50 um     3.95 um  
   6.50 GeV   2.250E+01  7.996E-03    1.95 mm    72.40 um     4.40 um  
   7.00 GeV   2.138E+01  7.481E-03    2.19 mm    80.28 um     4.87 um  
   8.00 GeV   1.951E+01  6.633E-03    2.72 mm   109.53 um     5.87 um  
   9.00 GeV   1.799E+01  5.965E-03    3.29 mm   136.36 um     6.96 um  
  10.00 GeV   1.673E+01  5.424E-03    3.91 mm   162.13 um     8.12 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.2875E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
