 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\12Be_CD2.txt

 Ion = Beryllium [4] , Mass = 12 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   9.141E-01  2.028E-01    4958 A       908 A       863 A   
  55.00 keV   9.633E-01  1.906E-01    5418 A       956 A       925 A   
  60.00 keV   1.012E+00  1.800E-01    5864 A      1001 A       983 A   
  65.00 keV   1.059E+00  1.707E-01    6298 A      1041 A      1039 A   
  70.00 keV   1.104E+00  1.624E-01    6721 A      1078 A      1091 A   
  80.00 keV   1.190E+00  1.483E-01    7533 A      1147 A      1186 A   
  90.00 keV   1.269E+00  1.367E-01    8308 A      1206 A      1272 A   
 100.00 keV   1.340E+00  1.269E-01    9052 A      1258 A      1350 A   
 110.00 keV   1.405E+00  1.186E-01    9768 A      1304 A      1421 A   
 120.00 keV   1.464E+00  1.115E-01    1.05 um     1345 A      1487 A   
 130.00 keV   1.517E+00  1.052E-01    1.11 um     1382 A      1548 A   
 140.00 keV   1.566E+00  9.971E-02    1.18 um     1417 A      1604 A   
 150.00 keV   1.610E+00  9.480E-02    1.24 um     1448 A      1657 A   
 160.00 keV   1.652E+00  9.040E-02    1.31 um     1478 A      1707 A   
 170.00 keV   1.691E+00  8.644E-02    1.37 um     1505 A      1754 A   
 180.00 keV   1.727E+00  8.284E-02    1.43 um     1531 A      1799 A   
 200.00 keV   1.796E+00  7.656E-02    1.55 um     1582 A      1882 A   
 225.00 keV   1.875E+00  7.005E-02    1.69 um     1641 A      1976 A   
 250.00 keV   1.949E+00  6.465E-02    1.83 um     1694 A      2060 A   
 275.00 keV   2.020E+00  6.010E-02    1.96 um     1741 A      2138 A   
 300.00 keV   2.088E+00  5.620E-02    2.09 um     1783 A      2208 A   
 325.00 keV   2.155E+00  5.281E-02    2.22 um     1821 A      2274 A   
 350.00 keV   2.219E+00  4.985E-02    2.34 um     1856 A      2334 A   
 375.00 keV   2.282E+00  4.723E-02    2.46 um     1888 A      2391 A   
 400.00 keV   2.343E+00  4.490E-02    2.58 um     1918 A      2444 A   
 450.00 keV   2.463E+00  4.091E-02    2.80 um     1984 A      2540 A   
 500.00 keV   2.578E+00  3.763E-02    3.02 um     2041 A      2626 A   
 550.00 keV   2.690E+00  3.487E-02    3.22 um     2092 A      2703 A   
 600.00 keV   2.799E+00  3.252E-02    3.42 um     2137 A      2773 A   
 650.00 keV   2.906E+00  3.049E-02    3.61 um     2177 A      2837 A   
 700.00 keV   3.011E+00  2.872E-02    3.80 um     2214 A      2895 A   
 800.00 keV   3.215E+00  2.577E-02    4.15 um     2304 A      2999 A   
 900.00 keV   3.412E+00  2.341E-02    4.48 um     2381 A      3088 A   
   1.00 MeV   3.600E+00  2.147E-02    4.79 um     2446 A      3166 A   
   1.10 MeV   3.781E+00  1.985E-02    5.09 um     2503 A      3235 A   
   1.20 MeV   3.953E+00  1.847E-02    5.38 um     2553 A      3296 A   
   1.30 MeV   4.116E+00  1.729E-02    5.65 um     2599 A      3351 A   
   1.40 MeV   4.269E+00  1.626E-02    5.91 um     2639 A      3402 A   
   1.50 MeV   4.413E+00  1.535E-02    6.17 um     2676 A      3448 A   
   1.60 MeV   4.546E+00  1.454E-02    6.41 um     2711 A      3490 A   
   1.70 MeV   4.670E+00  1.383E-02    6.65 um     2742 A      3529 A   
   1.80 MeV   4.784E+00  1.318E-02    6.89 um     2772 A      3566 A   
   2.00 MeV   4.985E+00  1.206E-02    7.34 um     2862 A      3632 A   
   2.25 MeV   5.187E+00  1.092E-02    7.89 um     2981 A      3705 A   
   2.50 MeV   5.341E+00  9.991E-03    8.41 um     3088 A      3770 A   
   2.75 MeV   5.456E+00  9.215E-03    8.92 um     3185 A      3828 A   
   3.00 MeV   5.538E+00  8.558E-03    9.43 um     3276 A      3882 A   
   3.25 MeV   5.594E+00  7.994E-03    9.93 um     3361 A      3932 A   
   3.50 MeV   5.628E+00  7.504E-03   10.42 um     3443 A      3978 A   
   3.75 MeV   5.644E+00  7.074E-03   10.91 um     3523 A      4022 A   
   4.00 MeV   5.647E+00  6.693E-03   11.40 um     3599 A      4065 A   
   4.50 MeV   5.621E+00  6.049E-03   12.39 um     3875 A      4144 A   
   5.00 MeV   5.564E+00  5.525E-03   13.38 um     4136 A      4219 A   
   5.50 MeV   5.488E+00  5.088E-03   14.38 um     4386 A      4291 A   
   6.00 MeV   5.398E+00  4.720E-03   15.40 um     4629 A      4361 A   
   6.50 MeV   5.298E+00  4.404E-03   16.44 um     4869 A      4429 A   
   7.00 MeV   5.193E+00  4.129E-03   17.50 um     5105 A      4496 A   
   8.00 MeV   4.974E+00  3.677E-03   19.68 um     5987 A      4628 A   
   9.00 MeV   4.754E+00  3.318E-03   21.97 um     6821 A      4762 A   
  10.00 MeV   4.541E+00  3.026E-03   24.36 um     7631 A      4897 A   
  11.00 MeV   4.337E+00  2.784E-03   26.86 um     8429 A      5037 A   
  12.00 MeV   4.145E+00  2.580E-03   29.48 um     9225 A      5181 A   
  13.00 MeV   3.966E+00  2.405E-03   32.22 um     1.00 um     5330 A   
  14.00 MeV   3.799E+00  2.253E-03   35.08 um     1.08 um     5486 A   
  15.00 MeV   3.643E+00  2.120E-03   38.06 um     1.16 um     5649 A   
  16.00 MeV   3.497E+00  2.003E-03   41.18 um     1.25 um     5819 A   
  17.00 MeV   3.362E+00  1.899E-03   44.41 um     1.33 um     5997 A   
  18.00 MeV   3.236E+00  1.805E-03   47.78 um     1.41 um     6182 A   
  20.00 MeV   3.008E+00  1.645E-03   54.90 um     1.74 um     6578 A   
  22.50 MeV   2.763E+00  1.482E-03   64.54 um     2.21 um     7123 A   
  25.00 MeV   2.578E+00  1.350E-03   74.94 um     2.66 um     7721 A   
  27.50 MeV   2.434E+00  1.240E-03   86.03 um     3.09 um     8369 A   
  30.00 MeV   2.283E+00  1.148E-03   97.81 um     3.52 um     9066 A   
  32.50 MeV   2.141E+00  1.069E-03  110.37 um     3.95 um     9816 A   
  35.00 MeV   2.017E+00  1.000E-03  123.73 um     4.38 um     1.06 um  
  37.50 MeV   1.907E+00  9.408E-04  137.89 um     4.82 um     1.15 um  
  40.00 MeV   1.810E+00  8.881E-04  152.84 um     5.27 um     1.24 um  
  45.00 MeV   1.643E+00  7.993E-04  185.06 um     6.98 um     1.44 um  
  50.00 MeV   1.505E+00  7.274E-04  220.39 um     8.59 um     1.66 um  
  55.00 MeV   1.390E+00  6.678E-04  258.80 um    10.18 um     1.90 um  
  60.00 MeV   1.292E+00  6.176E-04  300.25 um    11.76 um     2.16 um  
  65.00 MeV   1.207E+00  5.748E-04  344.73 um    13.35 um     2.43 um  
  70.00 MeV   1.133E+00  5.377E-04  392.22 um    14.96 um     2.73 um  
  80.00 MeV   1.010E+00  4.768E-04  496.06 um    20.99 um     3.39 um  
  90.00 MeV   9.122E-01  4.288E-04  611.81 um    26.65 um     4.12 um  
 100.00 MeV   8.319E-01  3.899E-04  739.36 um    32.21 um     4.92 um  
 110.00 MeV   7.650E-01  3.577E-04  878.64 um    37.79 um     5.80 um  
 120.00 MeV   7.084E-01  3.307E-04    1.03 mm    43.44 um     6.76 um  
 130.00 MeV   6.600E-01  3.075E-04    1.19 mm    49.18 um     7.78 um  
 140.00 MeV   6.182E-01  2.876E-04    1.37 mm    55.04 um     8.88 um  
 150.00 MeV   5.817E-01  2.701E-04    1.55 mm    61.00 um    10.05 um  
 160.00 MeV   5.495E-01  2.548E-04    1.75 mm    67.08 um    11.29 um  
 170.00 MeV   5.211E-01  2.411E-04    1.96 mm    73.28 um    12.60 um  
 180.00 MeV   4.957E-01  2.289E-04    2.17 mm    79.59 um    13.98 um  
 200.00 MeV   4.526E-01  2.080E-04    2.64 mm   103.74 um    16.94 um  
 225.00 MeV   4.093E-01  1.869E-04    3.29 mm   138.34 um    21.02 um  
 250.00 MeV   3.746E-01  1.698E-04    4.00 mm   171.05 um    25.49 um  
 275.00 MeV   3.461E-01  1.557E-04    4.77 mm   203.04 um    30.34 um  
 300.00 MeV   3.222E-01  1.438E-04    5.60 mm   234.84 um    35.57 um  
 325.00 MeV   3.015E-01  1.337E-04    6.49 mm   266.72 um    41.15 um  
 350.00 MeV   2.834E-01  1.249E-04    7.44 mm   298.86 um    47.09 um  
 375.00 MeV   2.675E-01  1.173E-04    8.45 mm   331.38 um    53.39 um  
 400.00 MeV   2.536E-01  1.106E-04    9.52 mm   364.33 um    60.03 um  
 450.00 MeV   2.301E-01  9.926E-05   11.82 mm   488.91 um    74.32 um  
 500.00 MeV   2.110E-01  9.013E-05   14.34 mm   605.64 um    89.93 um  
 550.00 MeV   1.952E-01  8.259E-05   17.08 mm   719.34 um   106.81 um  
 600.00 MeV   1.819E-01  7.625E-05   20.02 mm   832.03 um   124.93 um  
 650.00 MeV   1.705E-01  7.085E-05   23.18 mm   944.74 um   144.25 um  
 700.00 MeV   1.606E-01  6.619E-05   26.54 mm     1.06 mm   164.74 um  
 800.00 MeV   1.444E-01  5.855E-05   33.83 mm     1.48 mm   209.12 um  
 900.00 MeV   1.316E-01  5.253E-05   41.90 mm     1.87 mm   257.85 um  
   1.00 GeV   1.212E-01  4.768E-05   50.70 mm     2.25 mm   310.72 um  
   1.10 GeV   1.126E-01  4.367E-05   60.21 mm     2.62 mm   367.53 um  
   1.20 GeV   1.054E-01  4.030E-05   70.40 mm     2.99 mm   428.12 um  
   1.30 GeV   9.925E-02  3.744E-05   81.27 mm     3.37 mm   492.32 um  
   1.40 GeV   9.393E-02  3.496E-05   92.77 mm     3.74 mm   559.97 um  
   1.50 GeV   8.929E-02  3.280E-05  104.91 mm     4.12 mm   630.93 um  
   1.60 GeV   8.521E-02  3.091E-05  117.64 mm     4.50 mm   705.07 um  
   1.70 GeV   8.158E-02  2.922E-05  130.97 mm     4.88 mm   782.25 um  
   1.80 GeV   7.835E-02  2.772E-05  144.87 mm     5.26 mm   862.36 um  
   2.00 GeV   7.281E-02  2.515E-05  174.29 mm     6.71 mm     1.03 mm  
   2.25 GeV   6.723E-02  2.255E-05  213.99 mm     8.76 mm     1.26 mm  
   2.50 GeV   6.274E-02  2.045E-05  256.77 mm    10.65 mm     1.50 mm  
   2.75 GeV   5.905E-02  1.872E-05  302.41 mm    12.46 mm     1.75 mm  
   3.00 GeV   5.595E-02  1.727E-05  350.73 mm    14.22 mm     2.01 mm  
   3.25 GeV   5.333E-02  1.604E-05  401.58 mm    15.94 mm     2.29 mm  
   3.50 GeV   5.108E-02  1.497E-05  454.80 mm    17.63 mm     2.58 mm  
   3.75 GeV   4.913E-02  1.404E-05  510.25 mm    19.31 mm     2.87 mm  
   4.00 GeV   4.742E-02  1.323E-05  567.80 mm    20.96 mm     3.18 mm  
   4.50 GeV   4.457E-02  1.185E-05  688.66 mm    27.06 mm     3.80 mm  
   5.00 GeV   4.230E-02  1.075E-05  816.62 mm    32.57 mm     4.46 mm  
   5.50 GeV   4.046E-02  9.836E-06  950.91 mm    37.71 mm     5.13 mm  
   6.00 GeV   3.893E-02  9.071E-06    1.09 m     42.61 mm     5.82 mm  
   6.50 GeV   3.765E-02  8.420E-06    1.24 m     47.31 mm     6.52 mm  
   7.00 GeV   3.657E-02  7.858E-06    1.39 m     51.84 mm     7.23 mm  
   8.00 GeV   3.483E-02  6.939E-06    1.70 m     68.05 mm     8.68 mm  
   9.00 GeV   3.352E-02  6.217E-06    2.02 m     82.15 mm    10.15 mm  
  10.00 GeV   3.250E-02  5.635E-06    2.36 m     94.98 mm    11.62 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  2.9899E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
