 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\150Ce_CD2.txt

 Ion = Cerium [58] , Mass = 150 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   9.527E-01  1.110E+01     669 A        95 A        79 A   
  55.00 keV   9.992E-01  1.128E+01     713 A       100 A        83 A   
  60.00 keV   1.044E+00  1.145E+01     756 A       105 A        88 A   
  65.00 keV   1.086E+00  1.159E+01     798 A       110 A        92 A   
  70.00 keV   1.127E+00  1.171E+01     840 A       114 A        97 A   
  80.00 keV   1.205E+00  1.191E+01     923 A       124 A       106 A   
  90.00 keV   1.278E+00  1.207E+01    1004 A       133 A       114 A   
 100.00 keV   1.347E+00  1.220E+01    1083 A       142 A       122 A   
 110.00 keV   1.413E+00  1.230E+01    1162 A       150 A       130 A   
 120.00 keV   1.476E+00  1.237E+01    1240 A       158 A       138 A   
 130.00 keV   1.536E+00  1.243E+01    1317 A       167 A       146 A   
 140.00 keV   1.594E+00  1.247E+01    1394 A       175 A       153 A   
 150.00 keV   1.650E+00  1.250E+01    1470 A       183 A       161 A   
 160.00 keV   1.704E+00  1.252E+01    1546 A       190 A       168 A   
 170.00 keV   1.757E+00  1.253E+01    1621 A       198 A       175 A   
 180.00 keV   1.808E+00  1.254E+01    1696 A       206 A       183 A   
 200.00 keV   1.905E+00  1.253E+01    1846 A       221 A       197 A   
 225.00 keV   2.021E+00  1.249E+01    2032 A       240 A       215 A   
 250.00 keV   2.130E+00  1.243E+01    2217 A       259 A       232 A   
 275.00 keV   2.234E+00  1.235E+01    2402 A       277 A       249 A   
 300.00 keV   2.334E+00  1.226E+01    2587 A       295 A       266 A   
 325.00 keV   2.572E+00  1.217E+01    2771 A       313 A       283 A   
 350.00 keV   2.739E+00  1.207E+01    2954 A       330 A       299 A   
 375.00 keV   2.862E+00  1.196E+01    3137 A       347 A       315 A   
 400.00 keV   2.955E+00  1.185E+01    3319 A       364 A       331 A   
 450.00 keV   3.092E+00  1.164E+01    3686 A       398 A       363 A   
 500.00 keV   3.198E+00  1.142E+01    4055 A       432 A       395 A   
 550.00 keV   3.295E+00  1.121E+01    4427 A       465 A       427 A   
 600.00 keV   3.393E+00  1.100E+01    4803 A       498 A       458 A   
 650.00 keV   3.494E+00  1.079E+01    5181 A       530 A       489 A   
 700.00 keV   3.602E+00  1.059E+01    5562 A       562 A       521 A   
 800.00 keV   3.835E+00  1.022E+01    6332 A       630 A       583 A   
 900.00 keV   4.083E+00  9.867E+00    7109 A       695 A       645 A   
   1.00 MeV   4.340E+00  9.541E+00    7891 A       757 A       706 A   
   1.10 MeV   4.598E+00  9.239E+00    8677 A       818 A       767 A   
   1.20 MeV   4.852E+00  8.957E+00    9466 A       878 A       828 A   
   1.30 MeV   5.099E+00  8.695E+00    1.03 um      935 A       887 A   
   1.40 MeV   5.336E+00  8.449E+00    1.10 um      991 A       946 A   
   1.50 MeV   5.561E+00  8.220E+00    1.18 um     1045 A      1005 A   
   1.60 MeV   5.775E+00  8.004E+00    1.26 um     1098 A      1062 A   
   1.70 MeV   5.978E+00  7.802E+00    1.34 um     1150 A      1120 A   
   1.80 MeV   6.169E+00  7.611E+00    1.42 um     1201 A      1176 A   
   2.00 MeV   6.523E+00  7.260E+00    1.58 um     1308 A      1287 A   
   2.25 MeV   6.918E+00  6.872E+00    1.78 um     1439 A      1423 A   
   2.50 MeV   7.275E+00  6.530E+00    1.98 um     1563 A      1556 A   
   2.75 MeV   7.604E+00  6.225E+00    2.18 um     1680 A      1686 A   
   3.00 MeV   7.914E+00  5.953E+00    2.37 um     1791 A      1812 A   
   3.25 MeV   8.209E+00  5.707E+00    2.57 um     1897 A      1935 A   
   3.50 MeV   8.493E+00  5.483E+00    2.77 um     1999 A      2056 A   
   3.75 MeV   8.769E+00  5.280E+00    2.96 um     2096 A      2174 A   
   4.00 MeV   9.039E+00  5.093E+00    3.16 um     2189 A      2289 A   
   4.50 MeV   9.567E+00  4.762E+00    3.55 um     2394 A      2510 A   
   5.00 MeV   1.009E+01  4.478E+00    3.93 um     2581 A      2722 A   
   5.50 MeV   1.061E+01  4.230E+00    4.30 um     2753 A      2923 A   
   6.00 MeV   1.113E+01  4.012E+00    4.67 um     2910 A      3114 A   
   6.50 MeV   1.165E+01  3.819E+00    5.03 um     3056 A      3295 A   
   7.00 MeV   1.219E+01  3.646E+00    5.38 um     3190 A      3468 A   
   8.00 MeV   1.328E+01  3.348E+00    6.06 um     3496 A      3787 A   
   9.00 MeV   1.441E+01  3.102E+00    6.71 um     3754 A      4074 A   
  10.00 MeV   1.557E+01  2.893E+00    7.32 um     3975 A      4332 A   
  11.00 MeV   1.676E+01  2.714E+00    7.90 um     4166 A      4566 A   
  12.00 MeV   1.798E+01  2.558E+00    8.45 um     4332 A      4776 A   
  13.00 MeV   1.920E+01  2.422E+00    8.98 um     4478 A      4966 A   
  14.00 MeV   2.044E+01  2.300E+00    9.48 um     4606 A      5139 A   
  15.00 MeV   2.168E+01  2.192E+00    9.95 um     4719 A      5296 A   
  16.00 MeV   2.292E+01  2.095E+00   10.40 um     4821 A      5440 A   
  17.00 MeV   2.416E+01  2.007E+00   10.84 um     4912 A      5571 A   
  18.00 MeV   2.538E+01  1.927E+00   11.25 um     4994 A      5692 A   
  20.00 MeV   2.779E+01  1.786E+00   12.03 um     5194 A      5906 A   
  22.50 MeV   3.068E+01  1.640E+00   12.92 um     5427 A      6133 A   
  25.00 MeV   3.343E+01  1.518E+00   13.75 um     5617 A      6323 A   
  27.50 MeV   3.601E+01  1.414E+00   14.51 um     5775 A      6487 A   
  30.00 MeV   3.843E+01  1.326E+00   15.23 um     5909 A      6629 A   
  32.50 MeV   4.069E+01  1.248E+00   15.91 um     6026 A      6754 A   
  35.00 MeV   4.280E+01  1.180E+00   16.56 um     6129 A      6865 A   
  37.50 MeV   4.478E+01  1.120E+00   17.17 um     6221 A      6966 A   
  40.00 MeV   4.663E+01  1.066E+00   17.77 um     6304 A      7056 A   
  45.00 MeV   5.001E+01  9.741E-01   18.89 um     6547 A      7215 A   
  50.00 MeV   5.302E+01  8.979E-01   19.95 um     6752 A      7350 A   
  55.00 MeV   5.574E+01  8.337E-01   20.95 um     6931 A      7468 A   
  60.00 MeV   5.821E+01  7.788E-01   21.91 um     7089 A      7571 A   
  65.00 MeV   6.047E+01  7.313E-01   22.84 um     7232 A      7664 A   
  70.00 MeV   6.254E+01  6.897E-01   23.73 um     7361 A      7748 A   
  80.00 MeV   6.619E+01  6.203E-01   25.44 um     7780 A      7894 A   
  90.00 MeV   6.932E+01  5.646E-01   27.06 um     8139 A      8018 A   
 100.00 MeV   7.199E+01  5.187E-01   28.62 um     8455 A      8127 A   
 110.00 MeV   7.430E+01  4.803E-01   30.13 um     8739 A      8224 A   
 120.00 MeV   7.630E+01  4.476E-01   31.59 um     8998 A      8311 A   
 130.00 MeV   7.804E+01  4.194E-01   33.02 um     9237 A      8390 A   
 140.00 MeV   7.956E+01  3.947E-01   34.43 um     9461 A      8464 A   
 150.00 MeV   8.090E+01  3.730E-01   35.80 um     9671 A      8532 A   
 160.00 MeV   8.207E+01  3.538E-01   37.16 um     9871 A      8595 A   
 170.00 MeV   8.311E+01  3.366E-01   38.50 um     1.01 um     8655 A   
 180.00 MeV   8.403E+01  3.211E-01   39.82 um     1.02 um     8711 A   
 200.00 MeV   8.556E+01  2.943E-01   42.43 um     1.09 um     8817 A   
 225.00 MeV   8.702E+01  2.668E-01   45.64 um     1.18 um     8936 A   
 250.00 MeV   8.810E+01  2.444E-01   48.80 um     1.27 um     9045 A   
 275.00 MeV   8.889E+01  2.257E-01   51.93 um     1.34 um     9146 A   
 300.00 MeV   8.946E+01  2.098E-01   55.04 um     1.41 um     9240 A   
 325.00 MeV   9.140E+01  1.961E-01   58.10 um     1.48 um     9329 A   
 350.00 MeV   9.261E+01  1.842E-01   61.12 um     1.54 um     9413 A   
 375.00 MeV   9.296E+01  1.738E-01   64.10 um     1.60 um     9492 A   
 400.00 MeV   9.302E+01  1.646E-01   67.09 um     1.65 um     9568 A   
 450.00 MeV   9.299E+01  1.489E-01   73.05 um     1.86 um     9713 A   
 500.00 MeV   9.282E+01  1.361E-01   79.02 um     2.04 um     9851 A   
 550.00 MeV   9.254E+01  1.255E-01   85.00 um     2.21 um     9982 A   
 600.00 MeV   9.216E+01  1.165E-01   91.01 um     2.37 um     1.01 um  
 650.00 MeV   9.171E+01  1.088E-01   97.05 um     2.52 um     1.02 um  
 700.00 MeV   9.119E+01  1.021E-01  103.12 um     2.66 um     1.04 um  
 800.00 MeV   9.000E+01  9.097E-02  115.37 um     3.18 um     1.06 um  
 900.00 MeV   8.866E+01  8.217E-02  127.80 um     3.63 um     1.08 um  
   1.00 GeV   8.720E+01  7.501E-02  140.42 um     4.05 um     1.10 um  
   1.10 GeV   8.566E+01  6.906E-02  153.27 um     4.44 um     1.13 um  
   1.20 GeV   8.408E+01  6.403E-02  166.35 um     4.81 um     1.15 um  
   1.30 GeV   8.246E+01  5.972E-02  179.69 um     5.17 um     1.17 um  
   1.40 GeV   8.083E+01  5.598E-02  193.29 um     5.51 um     1.19 um  
   1.50 GeV   7.919E+01  5.271E-02  207.17 um     5.85 um     1.22 um  
   1.60 GeV   7.757E+01  4.982E-02  221.34 um     6.19 um     1.24 um  
   1.70 GeV   7.597E+01  4.725E-02  235.81 um     6.52 um     1.26 um  
   1.80 GeV   7.440E+01  4.494E-02  250.58 um     6.85 um     1.29 um  
   2.00 GeV   7.134E+01  4.097E-02  281.08 um     8.09 um     1.33 um  
   2.25 GeV   6.775E+01  3.694E-02  321.02 um     9.87 um     1.40 um  
   2.50 GeV   6.442E+01  3.367E-02  363.06 um    11.52 um     1.46 um  
   2.75 GeV   6.137E+01  3.095E-02  407.23 um    13.11 um     1.53 um  
   3.00 GeV   5.859E+01  2.866E-02  453.55 um    14.66 um     1.61 um  
   3.25 GeV   5.605E+01  2.670E-02  502.01 um    16.18 um     1.69 um  
   3.50 GeV   5.376E+01  2.501E-02  552.61 um    17.69 um     1.77 um  
   3.75 GeV   5.168E+01  2.352E-02  605.30 um    19.20 um     1.85 um  
   4.00 GeV   4.980E+01  2.221E-02  660.05 um    20.70 um     1.94 um  
   4.50 GeV   4.656E+01  2.001E-02  775.44 um    26.37 um     2.13 um  
   5.00 GeV   4.367E+01  1.822E-02  898.65 um    31.61 um     2.33 um  
   5.50 GeV   4.116E+01  1.673E-02    1.03 mm    36.64 um     2.55 um  
   6.00 GeV   3.896E+01  1.548E-02    1.17 mm    41.57 um     2.78 um  
   6.50 GeV   3.701E+01  1.441E-02    1.31 mm    46.44 um     3.02 um  
   7.00 GeV   3.527E+01  1.349E-02    1.47 mm    51.28 um     3.28 um  
   8.00 GeV   3.231E+01  1.197E-02    1.80 mm    69.28 um     3.82 um  
   9.00 GeV   2.987E+01  1.077E-02    2.16 mm    85.79 um     4.42 um  
  10.00 GeV   2.783E+01  9.798E-03    2.54 mm   101.65 um     5.05 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  2.8834E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
