 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\22Ne_CD2.txt

 Ion = Neon [10] , Mass = 22 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.427E+00  1.232E+00    1971 A       425 A       341 A   
  55.00 keV   1.536E+00  1.179E+00    2162 A       455 A       370 A   
  60.00 keV   1.622E+00  1.132E+00    2350 A       483 A       398 A   
  65.00 keV   1.693E+00  1.088E+00    2536 A       510 A       425 A   
  70.00 keV   1.752E+00  1.049E+00    2721 A       535 A       452 A   
  80.00 keV   1.846E+00  9.793E-01    3090 A       585 A       504 A   
  90.00 keV   1.920E+00  9.197E-01    3459 A       631 A       553 A   
 100.00 keV   1.984E+00  8.680E-01    3827 A       675 A       601 A   
 110.00 keV   2.041E+00  8.226E-01    4194 A       717 A       647 A   
 120.00 keV   2.094E+00  7.825E-01    4561 A       757 A       692 A   
 130.00 keV   2.147E+00  7.467E-01    4927 A       795 A       735 A   
 140.00 keV   2.198E+00  7.145E-01    5292 A       832 A       778 A   
 150.00 keV   2.250E+00  6.854E-01    5655 A       866 A       819 A   
 160.00 keV   2.302E+00  6.589E-01    6015 A       900 A       860 A   
 170.00 keV   2.354E+00  6.346E-01    6373 A       932 A       899 A   
 180.00 keV   2.406E+00  6.124E-01    6728 A       962 A       937 A   
 200.00 keV   2.512E+00  5.728E-01    7428 A      1022 A      1011 A   
 225.00 keV   2.645E+00  5.309E-01    8284 A      1091 A      1097 A   
 250.00 keV   2.777E+00  4.954E-01    9117 A      1153 A      1179 A   
 275.00 keV   2.907E+00  4.650E-01    9927 A      1209 A      1255 A   
 300.00 keV   3.036E+00  4.385E-01    1.07 um     1260 A      1326 A   
 325.00 keV   3.163E+00  4.152E-01    1.15 um     1307 A      1393 A   
 350.00 keV   3.288E+00  3.946E-01    1.22 um     1349 A      1457 A   
 375.00 keV   3.412E+00  3.761E-01    1.30 um     1388 A      1516 A   
 400.00 keV   3.535E+00  3.595E-01    1.37 um     1425 A      1572 A   
 450.00 keV   3.775E+00  3.308E-01    1.50 um     1495 A      1675 A   
 500.00 keV   4.008E+00  3.068E-01    1.63 um     1556 A      1768 A   
 550.00 keV   4.233E+00  2.864E-01    1.75 um     1609 A      1851 A   
 600.00 keV   4.450E+00  2.688E-01    1.87 um     1656 A      1927 A   
 650.00 keV   4.658E+00  2.535E-01    1.99 um     1697 A      1997 A   
 700.00 keV   4.858E+00  2.400E-01    2.10 um     1735 A      2061 A   
 800.00 keV   5.235E+00  2.173E-01    2.30 um     1812 A      2174 A   
 900.00 keV   5.586E+00  1.988E-01    2.50 um     1876 A      2272 A   
   1.00 MeV   5.915E+00  1.836E-01    2.68 um     1930 A      2359 A   
   1.10 MeV   6.226E+00  1.707E-01    2.86 um     1978 A      2435 A   
   1.20 MeV   6.522E+00  1.596E-01    3.03 um     2020 A      2504 A   
   1.30 MeV   6.806E+00  1.500E-01    3.19 um     2057 A      2566 A   
   1.40 MeV   7.081E+00  1.416E-01    3.35 um     2090 A      2623 A   
   1.50 MeV   7.347E+00  1.342E-01    3.50 um     2120 A      2674 A   
   1.60 MeV   7.606E+00  1.276E-01    3.64 um     2148 A      2722 A   
   1.70 MeV   7.859E+00  1.217E-01    3.78 um     2173 A      2766 A   
   1.80 MeV   8.106E+00  1.163E-01    3.92 um     2196 A      2807 A   
   2.00 MeV   8.586E+00  1.070E-01    4.18 um     2252 A      2881 A   
   2.25 MeV   9.160E+00  9.738E-02    4.49 um     2321 A      2960 A   
   2.50 MeV   9.707E+00  8.950E-02    4.78 um     2379 A      3029 A   
   2.75 MeV   1.023E+01  8.288E-02    5.06 um     2429 A      3089 A   
   3.00 MeV   1.072E+01  7.725E-02    5.32 um     2473 A      3143 A   
   3.25 MeV   1.118E+01  7.239E-02    5.57 um     2513 A      3191 A   
   3.50 MeV   1.162E+01  6.815E-02    5.81 um     2548 A      3234 A   
   3.75 MeV   1.202E+01  6.441E-02    6.04 um     2580 A      3273 A   
   4.00 MeV   1.240E+01  6.110E-02    6.27 um     2610 A      3309 A   
   4.50 MeV   1.308E+01  5.546E-02    6.70 um     2698 A      3373 A   
   5.00 MeV   1.366E+01  5.084E-02    7.12 um     2775 A      3429 A   
   5.50 MeV   1.416E+01  4.698E-02    7.51 um     2844 A      3478 A   
   6.00 MeV   1.459E+01  4.370E-02    7.90 um     2906 A      3523 A   
   6.50 MeV   1.496E+01  4.088E-02    8.27 um     2963 A      3563 A   
   7.00 MeV   1.527E+01  3.842E-02    8.64 um     3017 A      3600 A   
   8.00 MeV   1.576E+01  3.435E-02    9.35 um     3196 A      3667 A   
   9.00 MeV   1.611E+01  3.111E-02   10.05 um     3356 A      3726 A   
  10.00 MeV   1.635E+01  2.846E-02   10.73 um     3503 A      3779 A   
  11.00 MeV   1.650E+01  2.625E-02   11.41 um     3641 A      3828 A   
  12.00 MeV   1.657E+01  2.438E-02   12.08 um     3771 A      3873 A   
  13.00 MeV   1.659E+01  2.277E-02   12.74 um     3896 A      3916 A   
  14.00 MeV   1.655E+01  2.138E-02   13.41 um     4017 A      3957 A   
  15.00 MeV   1.648E+01  2.015E-02   14.09 um     4135 A      3997 A   
  16.00 MeV   1.638E+01  1.907E-02   14.76 um     4251 A      4035 A   
  17.00 MeV   1.625E+01  1.811E-02   15.44 um     4365 A      4072 A   
  18.00 MeV   1.610E+01  1.724E-02   16.13 um     4478 A      4108 A   
  20.00 MeV   1.577E+01  1.574E-02   17.52 um     4904 A      4179 A   
  22.50 MeV   1.531E+01  1.422E-02   19.31 um     5528 A      4265 A   
  25.00 MeV   1.484E+01  1.299E-02   21.15 um     6123 A      4350 A   
  27.50 MeV   1.436E+01  1.196E-02   23.05 um     6698 A      4435 A   
  30.00 MeV   1.390E+01  1.109E-02   25.01 um     7262 A      4521 A   
  32.50 MeV   1.346E+01  1.034E-02   27.04 um     7820 A      4608 A   
  35.00 MeV   1.303E+01  9.695E-03   29.14 um     8373 A      4697 A   
  37.50 MeV   1.263E+01  9.129E-03   31.30 um     8925 A      4788 A   
  40.00 MeV   1.225E+01  8.628E-03   33.54 um     9477 A      4881 A   
  45.00 MeV   1.161E+01  7.784E-03   38.19 um     1.16 um     5074 A   
  50.00 MeV   1.119E+01  7.097E-03   43.07 um     1.35 um     5277 A   
  55.00 MeV   1.067E+01  6.527E-03   48.15 um     1.53 um     5489 A   
  60.00 MeV   1.015E+01  6.047E-03   53.49 um     1.71 um     5712 A   
  65.00 MeV   9.696E+00  5.635E-03   59.08 um     1.88 um     5947 A   
  70.00 MeV   9.285E+00  5.279E-03   64.94 um     2.06 um     6194 A   
  80.00 MeV   8.577E+00  4.691E-03   77.39 um     2.71 um     6726 A   
  90.00 MeV   7.985E+00  4.227E-03   90.81 um     3.31 um     7308 A   
 100.00 MeV   7.482E+00  3.850E-03  105.18 um     3.89 um     7938 A   
 110.00 MeV   7.047E+00  3.538E-03  120.48 um     4.45 um     8615 A   
 120.00 MeV   6.665E+00  3.274E-03  136.69 um     5.01 um     9338 A   
 130.00 MeV   6.326E+00  3.049E-03  153.80 um     5.57 um     1.01 um  
 140.00 MeV   6.022E+00  2.854E-03  171.80 um     6.13 um     1.09 um  
 150.00 MeV   5.747E+00  2.684E-03  190.69 um     6.69 um     1.18 um  
 160.00 MeV   5.497E+00  2.534E-03  210.45 um     7.25 um     1.27 um  
 170.00 MeV   5.268E+00  2.400E-03  231.09 um     7.82 um     1.36 um  
 180.00 MeV   5.057E+00  2.281E-03  252.62 um     8.40 um     1.46 um  
 200.00 MeV   4.681E+00  2.075E-03  298.29 um    10.60 um     1.66 um  
 225.00 MeV   4.280E+00  1.868E-03  360.35 um    13.77 um     1.95 um  
 250.00 MeV   3.939E+00  1.699E-03  428.00 um    16.78 um     2.25 um  
 275.00 MeV   3.645E+00  1.560E-03  501.32 um    19.74 um     2.58 um  
 300.00 MeV   3.389E+00  1.442E-03  580.35 um    22.69 um     2.94 um  
 325.00 MeV   3.165E+00  1.342E-03  665.16 um    25.68 um     3.32 um  
 350.00 MeV   2.969E+00  1.255E-03  755.77 um    28.71 um     3.72 um  
 375.00 MeV   2.795E+00  1.180E-03  852.21 um    31.80 um     4.15 um  
 400.00 MeV   2.640E+00  1.113E-03  954.47 um    34.95 um     4.61 um  
 450.00 MeV   2.381E+00  1.001E-03    1.18 mm    46.98 um     5.60 um  
 500.00 MeV   2.175E+00  9.096E-04    1.42 mm    58.33 um     6.69 um  
 550.00 MeV   2.012E+00  8.344E-04    1.69 mm    69.41 um     7.88 um  
 600.00 MeV   1.883E+00  7.712E-04    1.97 mm    80.33 um     9.15 um  
 650.00 MeV   1.781E+00  7.172E-04    2.27 mm    91.11 um    10.50 um  
 700.00 MeV   1.680E+00  6.705E-04    2.60 mm   101.84 um    11.93 um  
 800.00 MeV   1.507E+00  5.939E-04    3.29 mm   141.97 um    15.02 um  
 900.00 MeV   1.369E+00  5.336E-04    4.07 mm   179.35 um    18.43 um  
   1.00 GeV   1.256E+00  4.848E-04    4.92 mm   215.79 um    22.13 um  
   1.10 GeV   1.163E+00  4.445E-04    5.83 mm   252.01 um    26.13 um  
   1.20 GeV   1.085E+00  4.106E-04    6.82 mm   288.34 um    30.42 um  
   1.30 GeV   1.017E+00  3.816E-04    7.88 mm   324.94 um    34.99 um  
   1.40 GeV   9.591E-01  3.567E-04    9.01 mm   361.90 um    39.83 um  
   1.50 GeV   9.081E-01  3.349E-04   10.20 mm   399.27 um    44.94 um  
   1.60 GeV   8.632E-01  3.157E-04   11.45 mm   437.07 um    50.30 um  
   1.70 GeV   8.232E-01  2.987E-04   12.77 mm   475.29 um    55.92 um  
   1.80 GeV   7.874E-01  2.835E-04   14.15 mm   513.94 um    61.78 um  
   2.00 GeV   7.260E-01  2.574E-04   17.09 mm   661.34 um    74.22 um  
   2.25 GeV   6.639E-01  2.310E-04   21.09 mm   870.87 um    91.06 um  
   2.50 GeV   6.136E-01  2.098E-04   25.44 mm     1.07 mm   109.24 um  
   2.75 GeV   5.720E-01  1.922E-04   30.13 mm     1.26 mm   128.70 um  
   3.00 GeV   5.371E-01  1.774E-04   35.15 mm     1.44 mm   149.35 um  
   3.25 GeV   5.073E-01  1.648E-04   40.47 mm     1.63 mm   171.14 um  
   3.50 GeV   4.816E-01  1.540E-04   46.09 mm     1.81 mm   194.01 um  
   3.75 GeV   4.593E-01  1.445E-04   51.99 mm     2.00 mm   217.89 um  
   4.00 GeV   4.396E-01  1.362E-04   58.18 mm     2.18 mm   242.73 um  
   4.50 GeV   4.066E-01  1.222E-04   71.32 mm     2.87 mm   295.14 um  
   5.00 GeV   3.801E-01  1.109E-04   85.45 mm     3.49 mm   350.83 um  
   5.50 GeV   3.583E-01  1.015E-04  100.51 mm     4.09 mm   409.49 um  
   6.00 GeV   3.400E-01  9.370E-05  116.43 mm     4.67 mm   470.82 um  
   6.50 GeV   3.246E-01  8.703E-05  133.15 mm     5.24 mm   534.55 um  
   7.00 GeV   3.113E-01  8.127E-05  150.63 mm     5.79 mm   600.44 um  
   8.00 GeV   2.898E-01  7.183E-05  187.62 mm     7.81 mm   737.90 um  
   9.00 GeV   2.731E-01  6.441E-05  227.12 mm     9.60 mm   881.70 um  
  10.00 GeV   2.599E-01  5.843E-05  268.83 mm    11.27 mm     1.03 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  1.2504E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
