 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\148Ce_CD2.txt

 Ion = Cerium [58] , Mass = 148 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   9.591E-01  1.112E+01     666 A        95 A        79 A   
  55.00 keV   1.006E+00  1.130E+01     710 A       100 A        83 A   
  60.00 keV   1.051E+00  1.146E+01     753 A       105 A        88 A   
  65.00 keV   1.094E+00  1.160E+01     795 A       110 A        93 A   
  70.00 keV   1.135E+00  1.172E+01     837 A       114 A        97 A   
  80.00 keV   1.213E+00  1.192E+01     919 A       124 A       106 A   
  90.00 keV   1.287E+00  1.208E+01    1000 A       133 A       114 A   
 100.00 keV   1.356E+00  1.220E+01    1080 A       142 A       122 A   
 110.00 keV   1.423E+00  1.230E+01    1158 A       150 A       130 A   
 120.00 keV   1.486E+00  1.237E+01    1236 A       159 A       138 A   
 130.00 keV   1.547E+00  1.243E+01    1313 A       167 A       146 A   
 140.00 keV   1.605E+00  1.247E+01    1390 A       175 A       154 A   
 150.00 keV   1.661E+00  1.250E+01    1466 A       183 A       161 A   
 160.00 keV   1.716E+00  1.252E+01    1541 A       191 A       168 A   
 170.00 keV   1.769E+00  1.253E+01    1617 A       199 A       176 A   
 180.00 keV   1.820E+00  1.253E+01    1692 A       206 A       183 A   
 200.00 keV   1.918E+00  1.252E+01    1841 A       222 A       198 A   
 225.00 keV   2.035E+00  1.247E+01    2028 A       241 A       215 A   
 250.00 keV   2.145E+00  1.241E+01    2213 A       260 A       233 A   
 275.00 keV   2.249E+00  1.233E+01    2398 A       278 A       250 A   
 300.00 keV   2.378E+00  1.224E+01    2583 A       296 A       267 A   
 325.00 keV   2.605E+00  1.214E+01    2767 A       314 A       284 A   
 350.00 keV   2.765E+00  1.204E+01    2950 A       331 A       300 A   
 375.00 keV   2.883E+00  1.193E+01    3132 A       348 A       316 A   
 400.00 keV   2.973E+00  1.182E+01    3315 A       365 A       333 A   
 450.00 keV   3.106E+00  1.160E+01    3681 A       399 A       365 A   
 500.00 keV   3.212E+00  1.138E+01    4051 A       433 A       397 A   
 550.00 keV   3.310E+00  1.117E+01    4424 A       467 A       428 A   
 600.00 keV   3.409E+00  1.096E+01    4800 A       500 A       460 A   
 650.00 keV   3.513E+00  1.075E+01    5179 A       532 A       491 A   
 700.00 keV   3.623E+00  1.055E+01    5561 A       565 A       523 A   
 800.00 keV   3.861E+00  1.017E+01    6331 A       632 A       585 A   
 900.00 keV   4.114E+00  9.821E+00    7109 A       698 A       648 A   
   1.00 MeV   4.375E+00  9.494E+00    7892 A       761 A       709 A   
   1.10 MeV   4.636E+00  9.191E+00    8678 A       822 A       771 A   
   1.20 MeV   4.893E+00  8.909E+00    9467 A       881 A       831 A   
   1.30 MeV   5.141E+00  8.646E+00    1.03 um      939 A       891 A   
   1.40 MeV   5.379E+00  8.401E+00    1.10 um      995 A       950 A   
   1.50 MeV   5.606E+00  8.171E+00    1.18 um     1050 A      1009 A   
   1.60 MeV   5.820E+00  7.956E+00    1.26 um     1103 A      1067 A   
   1.70 MeV   6.023E+00  7.753E+00    1.34 um     1155 A      1124 A   
   1.80 MeV   6.214E+00  7.563E+00    1.42 um     1205 A      1181 A   
   2.00 MeV   6.568E+00  7.213E+00    1.58 um     1312 A      1293 A   
   2.25 MeV   6.963E+00  6.825E+00    1.78 um     1444 A      1429 A   
   2.50 MeV   7.321E+00  6.484E+00    1.98 um     1568 A      1562 A   
   2.75 MeV   7.651E+00  6.181E+00    2.18 um     1685 A      1692 A   
   3.00 MeV   7.962E+00  5.909E+00    2.37 um     1796 A      1819 A   
   3.25 MeV   8.259E+00  5.664E+00    2.57 um     1903 A      1943 A   
   3.50 MeV   8.546E+00  5.442E+00    2.77 um     2004 A      2063 A   
   3.75 MeV   8.824E+00  5.239E+00    2.96 um     2101 A      2181 A   
   4.00 MeV   9.097E+00  5.053E+00    3.16 um     2194 A      2296 A   
   4.50 MeV   9.631E+00  4.724E+00    3.54 um     2399 A      2518 A   
   5.00 MeV   1.016E+01  4.441E+00    3.92 um     2585 A      2729 A   
   5.50 MeV   1.068E+01  4.195E+00    4.30 um     2756 A      2930 A   
   6.00 MeV   1.121E+01  3.978E+00    4.66 um     2913 A      3121 A   
   6.50 MeV   1.175E+01  3.786E+00    5.02 um     3058 A      3302 A   
   7.00 MeV   1.229E+01  3.614E+00    5.37 um     3191 A      3474 A   
   8.00 MeV   1.340E+01  3.319E+00    6.05 um     3494 A      3792 A   
   9.00 MeV   1.455E+01  3.073E+00    6.69 um     3751 A      4077 A   
  10.00 MeV   1.573E+01  2.866E+00    7.30 um     3969 A      4334 A   
  11.00 MeV   1.694E+01  2.689E+00    7.88 um     4158 A      4565 A   
  12.00 MeV   1.817E+01  2.534E+00    8.43 um     4322 A      4774 A   
  13.00 MeV   1.942E+01  2.399E+00    8.95 um     4466 A      4962 A   
  14.00 MeV   2.067E+01  2.279E+00    9.44 um     4592 A      5133 A   
  15.00 MeV   2.193E+01  2.171E+00    9.91 um     4704 A      5289 A   
  16.00 MeV   2.319E+01  2.075E+00   10.36 um     4804 A      5430 A   
  17.00 MeV   2.444E+01  1.987E+00   10.79 um     4894 A      5560 A   
  18.00 MeV   2.568E+01  1.908E+00   11.20 um     4974 A      5679 A   
  20.00 MeV   2.811E+01  1.769E+00   11.97 um     5172 A      5891 A   
  22.50 MeV   3.102E+01  1.624E+00   12.85 um     5401 A      6114 A   
  25.00 MeV   3.378E+01  1.503E+00   13.67 um     5588 A      6302 A   
  27.50 MeV   3.638E+01  1.400E+00   14.43 um     5743 A      6463 A   
  30.00 MeV   3.881E+01  1.312E+00   15.14 um     5876 A      6603 A   
  32.50 MeV   4.107E+01  1.235E+00   15.81 um     5991 A      6727 A   
  35.00 MeV   4.319E+01  1.168E+00   16.45 um     6093 A      6837 A   
  37.50 MeV   4.516E+01  1.108E+00   17.06 um     6184 A      6935 A   
  40.00 MeV   4.701E+01  1.055E+00   17.65 um     6266 A      7025 A   
  45.00 MeV   5.039E+01  9.639E-01   18.77 um     6506 A      7182 A   
  50.00 MeV   5.341E+01  8.884E-01   19.82 um     6710 A      7315 A   
  55.00 MeV   5.612E+01  8.248E-01   20.82 um     6887 A      7432 A   
  60.00 MeV   5.859E+01  7.705E-01   21.77 um     7044 A      7534 A   
  65.00 MeV   6.084E+01  7.235E-01   22.69 um     7186 A      7626 A   
  70.00 MeV   6.291E+01  6.823E-01   23.57 um     7314 A      7708 A   
  80.00 MeV   6.656E+01  6.136E-01   25.27 um     7731 A      7853 A   
  90.00 MeV   6.966E+01  5.584E-01   26.89 um     8088 A      7976 A   
 100.00 MeV   7.232E+01  5.131E-01   28.44 um     8403 A      8084 A   
 110.00 MeV   7.461E+01  4.750E-01   29.94 um     8686 A      8180 A   
 120.00 MeV   7.660E+01  4.427E-01   31.40 um     8945 A      8266 A   
 130.00 MeV   7.832E+01  4.147E-01   32.83 um     9184 A      8345 A   
 140.00 MeV   7.983E+01  3.904E-01   34.23 um     9407 A      8418 A   
 150.00 MeV   8.115E+01  3.689E-01   35.60 um     9617 A      8485 A   
 160.00 MeV   8.231E+01  3.499E-01   36.95 um     9816 A      8548 A   
 170.00 MeV   8.333E+01  3.328E-01   38.29 um     1.00 um     8608 A   
 180.00 MeV   8.423E+01  3.175E-01   39.61 um     1.02 um     8664 A   
 200.00 MeV   8.574E+01  2.910E-01   42.21 um     1.08 um     8769 A   
 225.00 MeV   8.717E+01  2.638E-01   45.41 um     1.18 um     8887 A   
 250.00 MeV   8.822E+01  2.416E-01   48.57 um     1.26 um     8996 A   
 275.00 MeV   8.899E+01  2.231E-01   51.70 um     1.34 um     9096 A   
 300.00 MeV   8.983E+01  2.074E-01   54.80 um     1.41 um     9191 A   
 325.00 MeV   9.166E+01  1.939E-01   57.85 um     1.47 um     9279 A   
 350.00 MeV   9.276E+01  1.821E-01   60.86 um     1.53 um     9362 A   
 375.00 MeV   9.297E+01  1.718E-01   63.84 um     1.59 um     9441 A   
 400.00 MeV   9.302E+01  1.627E-01   66.82 um     1.65 um     9518 A   
 450.00 MeV   9.298E+01  1.472E-01   72.79 um     1.85 um     9663 A   
 500.00 MeV   9.279E+01  1.346E-01   78.76 um     2.04 um     9800 A   
 550.00 MeV   9.249E+01  1.240E-01   84.75 um     2.21 um     9932 A   
 600.00 MeV   9.209E+01  1.151E-01   90.76 um     2.37 um     1.01 um  
 650.00 MeV   9.162E+01  1.075E-01   96.80 um     2.52 um     1.02 um  
 700.00 MeV   9.109E+01  1.009E-01  102.87 um     2.66 um     1.03 um  
 800.00 MeV   8.986E+01  8.991E-02  115.14 um     3.18 um     1.05 um  
 900.00 MeV   8.849E+01  8.122E-02  127.59 um     3.63 um     1.08 um  
   1.00 GeV   8.700E+01  7.414E-02  140.24 um     4.05 um     1.10 um  
   1.10 GeV   8.543E+01  6.825E-02  153.12 um     4.44 um     1.12 um  
   1.20 GeV   8.382E+01  6.328E-02  166.25 um     4.82 um     1.14 um  
   1.30 GeV   8.217E+01  5.902E-02  179.63 um     5.17 um     1.17 um  
   1.40 GeV   8.052E+01  5.533E-02  193.28 um     5.52 um     1.19 um  
   1.50 GeV   7.886E+01  5.209E-02  207.22 um     5.87 um     1.21 um  
   1.60 GeV   7.722E+01  4.923E-02  221.45 um     6.20 um     1.23 um  
   1.70 GeV   7.561E+01  4.669E-02  235.98 um     6.53 um     1.26 um  
   1.80 GeV   7.402E+01  4.441E-02  250.83 um     6.86 um     1.28 um  
   2.00 GeV   7.094E+01  4.049E-02  281.49 um     8.12 um     1.33 um  
   2.25 GeV   6.733E+01  3.650E-02  321.67 um     9.91 um     1.40 um  
   2.50 GeV   6.400E+01  3.327E-02  363.98 um    11.58 um     1.46 um  
   2.75 GeV   6.094E+01  3.059E-02  408.45 um    13.18 um     1.53 um  
   3.00 GeV   5.816E+01  2.832E-02  455.11 um    14.74 um     1.61 um  
   3.25 GeV   5.563E+01  2.639E-02  503.93 um    16.28 um     1.69 um  
   3.50 GeV   5.335E+01  2.471E-02  554.91 um    17.81 um     1.77 um  
   3.75 GeV   5.128E+01  2.324E-02  608.01 um    19.33 um     1.86 um  
   4.00 GeV   4.941E+01  2.195E-02  663.19 um    20.84 um     1.95 um  
   4.50 GeV   4.618E+01  1.977E-02  779.49 um    26.55 um     2.14 um  
   5.00 GeV   4.331E+01  1.800E-02  903.71 um    31.84 um     2.34 um  
   5.50 GeV   4.082E+01  1.653E-02    1.04 mm    36.92 um     2.56 um  
   6.00 GeV   3.863E+01  1.530E-02    1.18 mm    41.90 um     2.80 um  
   6.50 GeV   3.669E+01  1.424E-02    1.32 mm    46.81 um     3.04 um  
   7.00 GeV   3.496E+01  1.333E-02    1.48 mm    51.70 um     3.30 um  
   8.00 GeV   3.202E+01  1.183E-02    1.81 mm    69.86 um     3.86 um  
   9.00 GeV   2.960E+01  1.064E-02    2.17 mm    86.54 um     4.46 um  
  10.00 GeV   2.758E+01  9.679E-03    2.56 mm   102.54 um     5.10 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  2.8848E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
