 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\31Mg_CD2.txt

 Ion = Magnesium [12] , Mass = 31 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   9.780E-01  1.900E+00    1723 A       359 A       283 A   
  55.00 keV   1.026E+00  1.834E+00    1902 A       389 A       308 A   
  60.00 keV   1.071E+00  1.772E+00    2083 A       419 A       334 A   
  65.00 keV   1.137E+00  1.715E+00    2264 A       448 A       360 A   
  70.00 keV   1.203E+00  1.663E+00    2445 A       476 A       385 A   
  80.00 keV   1.301E+00  1.568E+00    2807 A       531 A       435 A   
  90.00 keV   1.371E+00  1.485E+00    3171 A       583 A       485 A   
 100.00 keV   1.426E+00  1.412E+00    3538 A       634 A       534 A   
 110.00 keV   1.473E+00  1.347E+00    3908 A       683 A       583 A   
 120.00 keV   1.515E+00  1.289E+00    4281 A       731 A       630 A   
 130.00 keV   1.555E+00  1.236E+00    4657 A       778 A       678 A   
 140.00 keV   1.594E+00  1.188E+00    5035 A       823 A       725 A   
 150.00 keV   1.633E+00  1.145E+00    5414 A       867 A       772 A   
 160.00 keV   1.672E+00  1.104E+00    5795 A       910 A       818 A   
 170.00 keV   1.712E+00  1.067E+00    6176 A       952 A       863 A   
 180.00 keV   1.753E+00  1.033E+00    6556 A       993 A       908 A   
 200.00 keV   1.836E+00  9.722E-01    7316 A      1073 A       997 A   
 225.00 keV   1.944E+00  9.065E-01    8256 A      1167 A      1104 A   
 250.00 keV   2.054E+00  8.504E-01    9183 A      1255 A      1206 A   
 275.00 keV   2.165E+00  8.017E-01    1.01 um     1335 A      1305 A   
 300.00 keV   2.276E+00  7.591E-01    1.10 um     1409 A      1398 A   
 325.00 keV   2.386E+00  7.213E-01    1.19 um     1478 A      1488 A   
 350.00 keV   2.494E+00  6.877E-01    1.27 um     1541 A      1573 A   
 375.00 keV   2.601E+00  6.574E-01    1.36 um     1601 A      1655 A   
 400.00 keV   2.705E+00  6.300E-01    1.44 um     1656 A      1732 A   
 450.00 keV   2.909E+00  5.824E-01    1.60 um     1762 A      1877 A   
 500.00 keV   3.107E+00  5.423E-01    1.75 um     1854 A      2009 A   
 550.00 keV   3.300E+00  5.079E-01    1.89 um     1936 A      2130 A   
 600.00 keV   3.488E+00  4.782E-01    2.03 um     2009 A      2241 A   
 650.00 keV   3.673E+00  4.521E-01    2.17 um     2074 A      2343 A   
 700.00 keV   3.854E+00  4.291E-01    2.30 um     2133 A      2438 A   
 800.00 keV   4.206E+00  3.900E-01    2.54 um     2248 A      2607 A   
 900.00 keV   4.543E+00  3.582E-01    2.77 um     2343 A      2754 A   
   1.00 MeV   4.868E+00  3.316E-01    2.99 um     2424 A      2882 A   
   1.10 MeV   5.182E+00  3.091E-01    3.19 um     2493 A      2997 A   
   1.20 MeV   5.485E+00  2.898E-01    3.39 um     2553 A      3099 A   
   1.30 MeV   5.781E+00  2.729E-01    3.58 um     2607 A      3191 A   
   1.40 MeV   6.069E+00  2.581E-01    3.75 um     2654 A      3274 A   
   1.50 MeV   6.351E+00  2.450E-01    3.92 um     2696 A      3349 A   
   1.60 MeV   6.628E+00  2.333E-01    4.09 um     2734 A      3419 A   
   1.70 MeV   6.900E+00  2.227E-01    4.24 um     2768 A      3482 A   
   1.80 MeV   7.168E+00  2.131E-01    4.40 um     2799 A      3541 A   
   2.00 MeV   7.695E+00  1.965E-01    4.69 um     2868 A      3646 A   
   2.25 MeV   8.338E+00  1.793E-01    5.02 um     2948 A      3758 A   
   2.50 MeV   8.965E+00  1.652E-01    5.34 um     3014 A      3853 A   
   2.75 MeV   9.579E+00  1.532E-01    5.63 um     3070 A      3934 A   
   3.00 MeV   1.018E+01  1.430E-01    5.90 um     3118 A      4006 A   
   3.25 MeV   1.076E+01  1.342E-01    6.17 um     3160 A      4069 A   
   3.50 MeV   1.133E+01  1.265E-01    6.41 um     3196 A      4125 A   
   3.75 MeV   1.187E+01  1.197E-01    6.65 um     3229 A      4175 A   
   4.00 MeV   1.240E+01  1.137E-01    6.88 um     3258 A      4220 A   
   4.50 MeV   1.340E+01  1.034E-01    7.30 um     3336 A      4298 A   
   5.00 MeV   1.431E+01  9.493E-02    7.70 um     3401 A      4364 A   
   5.50 MeV   1.513E+01  8.784E-02    8.07 um     3457 A      4421 A   
   6.00 MeV   1.588E+01  8.181E-02    8.43 um     3507 A      4470 A   
   6.50 MeV   1.655E+01  7.662E-02    8.77 um     3551 A      4514 A   
   7.00 MeV   1.714E+01  7.209E-02    9.10 um     3591 A      4553 A   
   8.00 MeV   1.815E+01  6.456E-02    9.72 um     3715 A      4621 A   
   9.00 MeV   1.895E+01  5.856E-02   10.32 um     3823 A      4679 A   
  10.00 MeV   1.958E+01  5.364E-02   10.89 um     3919 A      4729 A   
  11.00 MeV   2.008E+01  4.953E-02   11.45 um     4008 A      4774 A   
  12.00 MeV   2.046E+01  4.605E-02   12.00 um     4090 A      4815 A   
  13.00 MeV   2.076E+01  4.306E-02   12.54 um     4168 A      4852 A   
  14.00 MeV   2.098E+01  4.045E-02   13.07 um     4243 A      4886 A   
  15.00 MeV   2.113E+01  3.816E-02   13.59 um     4314 A      4918 A   
  16.00 MeV   2.123E+01  3.614E-02   14.12 um     4383 A      4948 A   
  17.00 MeV   2.129E+01  3.433E-02   14.64 um     4451 A      4977 A   
  18.00 MeV   2.130E+01  3.270E-02   15.16 um     4517 A      5005 A   
  20.00 MeV   2.124E+01  2.990E-02   16.20 um     4761 A      5056 A   
  22.50 MeV   2.103E+01  2.704E-02   17.51 um     5121 A      5117 A   
  25.00 MeV   2.071E+01  2.471E-02   18.84 um     5465 A      5174 A   
  27.50 MeV   2.034E+01  2.277E-02   20.20 um     5799 A      5229 A   
  30.00 MeV   1.993E+01  2.113E-02   21.57 um     6126 A      5283 A   
  32.50 MeV   1.951E+01  1.973E-02   22.98 um     6449 A      5336 A   
  35.00 MeV   1.907E+01  1.850E-02   24.42 um     6770 A      5388 A   
  37.50 MeV   1.864E+01  1.743E-02   25.89 um     7091 A      5440 A   
  40.00 MeV   1.822E+01  1.649E-02   27.40 um     7411 A      5492 A   
  45.00 MeV   1.740E+01  1.489E-02   30.51 um     8637 A      5597 A   
  50.00 MeV   1.664E+01  1.358E-02   33.78 um     9804 A      5705 A   
  55.00 MeV   1.593E+01  1.250E-02   37.19 um     1.09 um     5817 A   
  60.00 MeV   1.528E+01  1.159E-02   40.75 um     1.21 um     5932 A   
  65.00 MeV   1.483E+01  1.081E-02   44.43 um     1.31 um     6052 A   
  70.00 MeV   1.446E+01  1.013E-02   48.23 um     1.42 um     6176 A   
  80.00 MeV   1.353E+01  9.010E-03   56.17 um     1.81 um     6437 A   
  90.00 MeV   1.267E+01  8.124E-03   64.65 um     2.18 um     6719 A   
 100.00 MeV   1.193E+01  7.405E-03   73.69 um     2.53 um     7025 A   
 110.00 MeV   1.129E+01  6.808E-03   83.26 um     2.87 um     7353 A   
 120.00 MeV   1.074E+01  6.305E-03   93.34 um     3.20 um     7706 A   
 130.00 MeV   1.024E+01  5.874E-03  103.94 um     3.54 um     8082 A   
 140.00 MeV   9.799E+00  5.501E-03  115.03 um     3.87 um     8482 A   
 150.00 MeV   9.400E+00  5.175E-03  126.60 um     4.21 um     8904 A   
 160.00 MeV   9.039E+00  4.887E-03  138.65 um     4.54 um     9349 A   
 170.00 MeV   8.709E+00  4.631E-03  151.17 um     4.88 um     9816 A   
 180.00 MeV   8.405E+00  4.402E-03  164.15 um     5.21 um     1.03 um  
 200.00 MeV   7.866E+00  4.008E-03  191.48 um     6.49 um     1.13 um  
 225.00 MeV   7.292E+00  3.609E-03  228.15 um     8.31 um     1.28 um  
 250.00 MeV   6.803E+00  3.285E-03  267.59 um    10.02 um     1.43 um  
 275.00 MeV   6.380E+00  3.017E-03  309.74 um    11.66 um     1.59 um  
 300.00 MeV   6.009E+00  2.791E-03  354.61 um    13.28 um     1.77 um  
 325.00 MeV   5.680E+00  2.598E-03  402.15 um    14.89 um     1.95 um  
 350.00 MeV   5.386E+00  2.431E-03  452.37 um    16.50 um     2.15 um  
 375.00 MeV   5.121E+00  2.285E-03  505.25 um    18.13 um     2.36 um  
 400.00 MeV   4.882E+00  2.157E-03  560.80 um    19.76 um     2.57 um  
 450.00 MeV   4.466E+00  1.940E-03  679.78 um    25.97 um     3.03 um  
 500.00 MeV   4.117E+00  1.765E-03  809.34 um    31.79 um     3.53 um  
 550.00 MeV   3.821E+00  1.619E-03  949.42 um    37.48 um     4.07 um  
 600.00 MeV   3.566E+00  1.497E-03    1.10 mm    43.11 um     4.65 um  
 650.00 MeV   3.345E+00  1.393E-03    1.26 mm    48.76 um     5.27 um  
 700.00 MeV   3.152E+00  1.303E-03    1.43 mm    54.45 um     5.92 um  
 800.00 MeV   2.833E+00  1.154E-03    1.80 mm    75.74 um     7.33 um  
 900.00 MeV   2.581E+00  1.038E-03    2.21 mm    95.50 um     8.88 um  
   1.00 GeV   2.372E+00  9.432E-04    2.66 mm   114.73 um    10.57 um  
   1.10 GeV   2.196E+00  8.651E-04    3.15 mm   133.85 um    12.39 um  
   1.20 GeV   2.046E+00  7.993E-04    3.67 mm   153.05 um    14.35 um  
   1.30 GeV   1.918E+00  7.432E-04    4.24 mm   172.43 um    16.43 um  
   1.40 GeV   1.807E+00  6.948E-04    4.83 mm   192.03 um    18.64 um  
   1.50 GeV   1.709E+00  6.525E-04    5.46 mm   211.88 um    20.97 um  
   1.60 GeV   1.623E+00  6.153E-04    6.13 mm   231.99 um    23.42 um  
   1.70 GeV   1.546E+00  5.822E-04    6.83 mm   252.36 um    25.99 um  
   1.80 GeV   1.477E+00  5.527E-04    7.57 mm   273.00 um    28.68 um  
   2.00 GeV   1.359E+00  5.020E-04    9.14 mm   351.92 um    34.40 um  
   2.25 GeV   1.239E+00  4.508E-04   11.28 mm   464.49 um    42.17 um  
   2.50 GeV   1.141E+00  4.094E-04   13.62 mm   570.25 um    50.59 um  
   2.75 GeV   1.060E+00  3.753E-04   16.14 mm   673.05 um    59.65 um  
   3.00 GeV   9.923E-01  3.465E-04   18.85 mm   774.59 um    69.30 um  
   3.25 GeV   9.342E-01  3.220E-04   21.74 mm   875.68 um    79.54 um  
   3.50 GeV   8.840E-01  3.009E-04   24.79 mm   976.77 um    90.32 um  
   3.75 GeV   8.402E-01  2.824E-04   28.02 mm     1.08 mm   101.64 um  
   4.00 GeV   8.016E-01  2.662E-04   31.40 mm     1.18 mm   113.47 um  
   4.50 GeV   7.367E-01  2.389E-04   38.63 mm     1.56 mm   138.59 um  
   5.00 GeV   6.843E-01  2.169E-04   46.46 mm     1.91 mm   165.52 um  
   5.50 GeV   6.411E-01  1.987E-04   54.85 mm     2.25 mm   194.14 um  
   6.00 GeV   6.049E-01  1.834E-04   63.77 mm     2.58 mm   224.31 um  
   6.50 GeV   5.741E-01  1.704E-04   73.20 mm     2.91 mm   255.92 um  
   7.00 GeV   5.475E-01  1.591E-04   83.11 mm     3.23 mm   288.86 um  
   8.00 GeV   5.042E-01  1.407E-04  104.26 mm     4.40 mm   358.41 um  
   9.00 GeV   4.704E-01  1.262E-04  127.07 mm     5.46 mm   432.25 um  
  10.00 GeV   4.434E-01  1.145E-04  151.41 mm     6.45 mm   509.78 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  1.0269E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
