 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 05, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\144Ba_CD2.txt

 Ion = Barium [56] , Mass = 144 amu

 Target Density =  9.3000E-01 g/cm3 = 1.1979E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  55.00 MeV   6.501E+01  1.024E+00   17.15 um     5557 A      5869 A   
  60.00 MeV   6.772E+01  9.569E-01   17.94 um     5691 A      5951 A   
  65.00 MeV   7.019E+01  8.991E-01   18.71 um     5811 A      6024 A   
  70.00 MeV   7.244E+01  8.484E-01   19.46 um     5921 A      6090 A   
  80.00 MeV   7.642E+01  7.638E-01   20.89 um     6282 A      6206 A   
  90.00 MeV   7.980E+01  6.957E-01   22.25 um     6591 A      6306 A   
 100.00 MeV   8.270E+01  6.396E-01   23.56 um     6865 A      6393 A   
 110.00 MeV   8.519E+01  5.926E-01   24.83 um     7111 A      6471 A   
 120.00 MeV   8.736E+01  5.525E-01   26.07 um     7336 A      6542 A   
 130.00 MeV   8.924E+01  5.179E-01   27.28 um     7544 A      6606 A   
 140.00 MeV   9.089E+01  4.877E-01   28.47 um     7739 A      6666 A   
 150.00 MeV   9.233E+01  4.611E-01   29.63 um     7922 A      6721 A   
 160.00 MeV   9.359E+01  4.374E-01   30.78 um     8096 A      6773 A   
 170.00 MeV   9.470E+01  4.163E-01   31.92 um     8262 A      6822 A   
 180.00 MeV   9.568E+01  3.972E-01   33.04 um     8421 A      6868 A   
 200.00 MeV   9.730E+01  3.643E-01   35.26 um     8999 A      6955 A   
 225.00 MeV   9.881E+01  3.305E-01   37.99 um     9806 A      7053 A   
 250.00 MeV   9.989E+01  3.028E-01   40.69 um     1.05 um     7144 A   
 275.00 MeV   1.006E+02  2.797E-01   43.36 um     1.12 um     7228 A   
 300.00 MeV   1.021E+02  2.602E-01   46.01 um     1.18 um     7307 A   
 325.00 MeV   1.039E+02  2.433E-01   48.61 um     1.24 um     7381 A   
 350.00 MeV   1.047E+02  2.286E-01   51.18 um     1.29 um     7450 A   
 375.00 MeV   1.047E+02  2.157E-01   53.74 um     1.34 um     7517 A   
 400.00 MeV   1.047E+02  2.043E-01   56.31 um     1.39 um     7581 A   
 450.00 MeV   1.045E+02  1.850E-01   61.44 um     1.57 um     7705 A   
 500.00 MeV   1.041E+02  1.692E-01   66.59 um     1.73 um     7822 A   
 550.00 MeV   1.035E+02  1.560E-01   71.76 um     1.88 um     7934 A   
 600.00 MeV   1.029E+02  1.449E-01   76.96 um     2.02 um     8043 A   
 650.00 MeV   1.022E+02  1.353E-01   82.19 um     2.15 um     8149 A   
 700.00 MeV   1.015E+02  1.270E-01   87.46 um     2.28 um     8253 A   
 800.00 MeV   9.980E+01  1.132E-01   98.14 um     2.73 um     8456 A   
 900.00 MeV   9.797E+01  1.023E-01  109.00 um     3.14 um     8655 A   
   1.00 GeV   9.604E+01  9.343E-02  120.08 um     3.51 um     8853 A   
   1.10 GeV   9.405E+01  8.604E-02  131.38 um     3.85 um     9050 A   
   1.20 GeV   9.203E+01  7.980E-02  142.93 um     4.19 um     9248 A   
   1.30 GeV   9.000E+01  7.444E-02  154.74 um     4.51 um     9448 A   
   1.40 GeV   8.798E+01  6.980E-02  166.81 um     4.82 um     9649 A   
   1.50 GeV   8.598E+01  6.573E-02  179.17 um     5.13 um     9854 A   
   1.60 GeV   8.402E+01  6.214E-02  191.81 um     5.43 um     1.01 um  
   1.70 GeV   8.209E+01  5.894E-02  204.75 um     5.73 um     1.03 um  
   1.80 GeV   8.022E+01  5.607E-02  217.99 um     6.03 um     1.05 um  
   2.00 GeV   7.663E+01  5.113E-02  245.41 um     7.17 um     1.09 um  
   2.25 GeV   7.246E+01  4.611E-02  281.48 um     8.80 um     1.15 um  
   2.50 GeV   6.866E+01  4.204E-02  319.58 um    10.32 um     1.21 um  
   2.75 GeV   6.522E+01  3.866E-02  359.74 um    11.78 um     1.28 um  
   3.00 GeV   6.213E+01  3.580E-02  401.96 um    13.21 um     1.35 um  
   3.25 GeV   5.935E+01  3.336E-02  446.22 um    14.62 um     1.42 um  
   3.50 GeV   5.686E+01  3.125E-02  492.49 um    16.02 um     1.50 um  
   3.75 GeV   5.463E+01  2.940E-02  540.71 um    17.41 um     1.58 um  
   4.00 GeV   5.264E+01  2.777E-02  590.82 um    18.80 um     1.66 um  
   4.50 GeV   4.917E+01  2.501E-02  696.49 um    24.02 um     1.84 um  
   5.00 GeV   4.607E+01  2.278E-02  809.46 um    28.85 um     2.03 um  
   5.50 GeV   4.338E+01  2.093E-02  929.73 um    33.49 um     2.24 um  
   6.00 GeV   4.102E+01  1.937E-02    1.06 mm    38.04 um     2.45 um  
