 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\146Ce_CD2.txt

 Ion = Cerium [58] , Mass = 146 amu

 Target Density =  9.3000E-01 g/cm3 = 1.1979E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.576E+01  4.287E+00    4.88 um     2774 A      2983 A   
   9.00 MeV   1.712E+01  3.981E+00    5.40 um     2979 A      3206 A   
  10.00 MeV   1.852E+01  3.721E+00    5.90 um     3154 A      3407 A   
  11.00 MeV   1.995E+01  3.498E+00    6.36 um     3305 A      3589 A   
  12.00 MeV   2.141E+01  3.303E+00    6.81 um     3436 A      3753 A   
  13.00 MeV   2.288E+01  3.131E+00    7.23 um     3552 A      3902 A   
  14.00 MeV   2.436E+01  2.978E+00    7.63 um     3653 A      4036 A   
  15.00 MeV   2.584E+01  2.842E+00    8.01 um     3743 A      4159 A   
  16.00 MeV   2.732E+01  2.719E+00    8.38 um     3824 A      4272 A   
  17.00 MeV   2.879E+01  2.607E+00    8.73 um     3896 A      4374 A   
  18.00 MeV   3.024E+01  2.505E+00    9.06 um     3962 A      4469 A   
  20.00 MeV   3.309E+01  2.326E+00    9.69 um     4123 A      4637 A   
  22.50 MeV   3.650E+01  2.139E+00   10.41 um     4311 A      4815 A   
  25.00 MeV   3.971E+01  1.983E+00   11.08 um     4465 A      4965 A   
  27.50 MeV   4.272E+01  1.851E+00   11.70 um     4593 A      5094 A   
  30.00 MeV   4.553E+01  1.736E+00   12.29 um     4703 A      5207 A   
  32.50 MeV   4.814E+01  1.637E+00   12.84 um     4798 A      5306 A   
  35.00 MeV   5.057E+01  1.549E+00   13.37 um     4883 A      5395 A   
  37.50 MeV   5.284E+01  1.471E+00   13.87 um     4959 A      5475 A   
  40.00 MeV   5.495E+01  1.402E+00   14.36 um     5027 A      5547 A   
  45.00 MeV   5.879E+01  1.282E+00   15.28 um     5229 A      5674 A   
  50.00 MeV   6.219E+01  1.183E+00   16.15 um     5401 A      5783 A   
  55.00 MeV   6.524E+01  1.100E+00   16.98 um     5551 A      5878 A   
  60.00 MeV   6.799E+01  1.028E+00   17.77 um     5685 A      5962 A   
  65.00 MeV   7.049E+01  9.664E-01   18.54 um     5805 A      6038 A   
  70.00 MeV   7.278E+01  9.121E-01   19.28 um     5915 A      6106 A   
  80.00 MeV   7.681E+01  8.213E-01   20.70 um     6273 A      6226 A   
  90.00 MeV   8.023E+01  7.483E-01   22.05 um     6581 A      6329 A   
 100.00 MeV   8.317E+01  6.882E-01   23.35 um     6853 A      6419 A   
 110.00 MeV   8.571E+01  6.377E-01   24.62 um     7097 A      6499 A   
 120.00 MeV   8.790E+01  5.947E-01   25.85 um     7320 A      6572 A   
 130.00 MeV   8.982E+01  5.575E-01   27.05 um     7527 A      6638 A   
 140.00 MeV   9.149E+01  5.251E-01   28.23 um     7720 A      6699 A   
 150.00 MeV   9.296E+01  4.965E-01   29.39 um     7902 A      6757 A   
 160.00 MeV   9.426E+01  4.711E-01   30.53 um     8074 A      6810 A   
 170.00 MeV   9.540E+01  4.483E-01   31.66 um     8239 A      6861 A   
 180.00 MeV   9.641E+01  4.279E-01   32.77 um     8396 A      6909 A   
 200.00 MeV   9.808E+01  3.924E-01   34.97 um     8968 A      6998 A   
 225.00 MeV   9.968E+01  3.561E-01   37.68 um     9765 A      7099 A   
 250.00 MeV   1.008E+02  3.264E-01   40.35 um     1.05 um     7192 A   
 275.00 MeV   1.017E+02  3.015E-01   43.00 um     1.11 um     7278 A   
 300.00 MeV   1.029E+02  2.805E-01   45.62 um     1.17 um     7359 A   
 325.00 MeV   1.049E+02  2.623E-01   48.20 um     1.23 um     7435 A   
 350.00 MeV   1.060E+02  2.465E-01   50.74 um     1.28 um     7507 A   
 375.00 MeV   1.061E+02  2.326E-01   53.27 um     1.33 um     7575 A   
 400.00 MeV   1.062E+02  2.204E-01   55.79 um     1.38 um     7641 A   
 450.00 MeV   1.061E+02  1.995E-01   60.85 um     1.56 um     7766 A   
 500.00 MeV   1.059E+02  1.825E-01   65.91 um     1.71 um     7885 A   
 550.00 MeV   1.055E+02  1.683E-01   70.99 um     1.86 um     8000 A   
 600.00 MeV   1.050E+02  1.563E-01   76.09 um     1.99 um     8110 A   
 650.00 MeV   1.045E+02  1.460E-01   81.21 um     2.12 um     8217 A   
 700.00 MeV   1.038E+02  1.370E-01   86.37 um     2.24 um     8322 A   
 800.00 MeV   1.024E+02  1.222E-01   96.78 um     2.69 um     8526 A   
 900.00 MeV   1.008E+02  1.105E-01  107.35 um     3.07 um     8725 A   
   1.00 GeV   9.906E+01  1.009E-01  118.10 um     3.43 um     8921 A   
   1.10 GeV   9.724E+01  9.290E-02  129.05 um     3.76 um     9116 A   
   1.20 GeV   9.537E+01  8.617E-02  140.21 um     4.08 um     9311 A   
   1.30 GeV   9.346E+01  8.039E-02  151.59 um     4.39 um     9506 A   
   1.40 GeV   9.154E+01  7.538E-02  163.20 um     4.69 um     9704 A   
   1.50 GeV   8.963E+01  7.099E-02  175.07 um     4.98 um     9903 A   
   1.60 GeV   8.774E+01  6.712E-02  187.18 um     5.27 um     1.01 um  
   1.70 GeV   8.588E+01  6.366E-02  199.56 um     5.55 um     1.03 um  
   1.80 GeV   8.405E+01  6.056E-02  212.21 um     5.83 um     1.05 um  
   2.00 GeV   8.051E+01  5.524E-02  238.35 um     6.91 um     1.09 um  
   2.25 GeV   7.637E+01  4.982E-02  272.62 um     8.44 um     1.15 um  
   2.50 GeV   7.255E+01  4.542E-02  308.72 um     9.86 um     1.21 um  
   2.75 GeV   6.906E+01  4.177E-02  346.69 um    11.23 um     1.27 um  
   3.00 GeV   6.589E+01  3.869E-02  386.53 um    12.57 um     1.34 um  
   3.25 GeV   6.302E+01  3.606E-02  428.23 um    13.88 um     1.41 um  
   3.50 GeV   6.042E+01  3.377E-02  471.79 um    15.19 um     1.48 um  
   3.75 GeV   5.808E+01  3.178E-02  517.15 um    16.49 um     1.55 um  
   4.00 GeV   5.597E+01  3.001E-02  564.29 um    17.79 um     1.63 um  
   4.50 GeV   5.228E+01  2.704E-02  663.68 um    22.67 um     1.80 um  
   5.00 GeV   4.902E+01  2.463E-02  769.86 um    27.20 um     1.98 um  
   5.50 GeV   4.619E+01  2.263E-02  882.83 um    31.55 um     2.17 um  
   6.00 GeV   4.371E+01  2.094E-02    1.00 mm    35.80 um     2.37 um  
   6.50 GeV   4.151E+01  1.950E-02    1.13 mm    40.01 um     2.58 um  
   7.00 GeV   3.955E+01  1.825E-02    1.26 mm    44.19 um     2.80 um  
