 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\70Ni_CD2.txt

 Ion = Nickel [28] , Mass = 70 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   6.972E-01  6.291E+00     881 A       154 A       130 A   
  55.00 keV   7.312E-01  6.260E+00     955 A       165 A       140 A   
  60.00 keV   7.637E-01  6.222E+00    1030 A       176 A       150 A   
  65.00 keV   7.949E-01  6.181E+00    1105 A       187 A       159 A   
  70.00 keV   8.249E-01  6.135E+00    1180 A       198 A       169 A   
  80.00 keV   8.819E-01  6.039E+00    1332 A       220 A       188 A   
  90.00 keV   9.354E-01  5.938E+00    1484 A       242 A       207 A   
 100.00 keV   9.860E-01  5.836E+00    1638 A       264 A       225 A   
 110.00 keV   1.034E+00  5.734E+00    1793 A       285 A       244 A   
 120.00 keV   1.080E+00  5.634E+00    1949 A       307 A       263 A   
 130.00 keV   1.124E+00  5.536E+00    2107 A       328 A       281 A   
 140.00 keV   1.167E+00  5.440E+00    2267 A       349 A       300 A   
 150.00 keV   1.452E+00  5.347E+00    2425 A       370 A       318 A   
 160.00 keV   1.642E+00  5.257E+00    2579 A       389 A       337 A   
 170.00 keV   1.768E+00  5.170E+00    2732 A       408 A       354 A   
 180.00 keV   1.850E+00  5.086E+00    2885 A       427 A       372 A   
 200.00 keV   1.931E+00  4.925E+00    3193 A       464 A       407 A   
 225.00 keV   1.956E+00  4.740E+00    3586 A       511 A       451 A   
 250.00 keV   1.955E+00  4.570E+00    3989 A       558 A       495 A   
 275.00 keV   1.955E+00  4.413E+00    4404 A       605 A       539 A   
 300.00 keV   1.969E+00  4.268E+00    4828 A       652 A       583 A   
 325.00 keV   2.000E+00  4.133E+00    5260 A       699 A       628 A   
 350.00 keV   2.048E+00  4.009E+00    5700 A       746 A       673 A   
 375.00 keV   2.111E+00  3.892E+00    6144 A       792 A       719 A   
 400.00 keV   2.187E+00  3.784E+00    6592 A       838 A       764 A   
 450.00 keV   2.368E+00  3.587E+00    7493 A       930 A       855 A   
 500.00 keV   2.572E+00  3.413E+00    8393 A      1018 A       945 A   
 550.00 keV   2.785E+00  3.257E+00    9288 A      1101 A      1033 A   
 600.00 keV   2.997E+00  3.118E+00    1.02 um     1180 A      1120 A   
 650.00 keV   3.201E+00  2.992E+00    1.11 um     1255 A      1204 A   
 700.00 keV   3.393E+00  2.877E+00    1.19 um     1325 A      1286 A   
 800.00 keV   3.732E+00  2.676E+00    1.36 um     1466 A      1443 A   
 900.00 keV   4.010E+00  2.505E+00    1.53 um     1593 A      1593 A   
   1.00 MeV   4.232E+00  2.358E+00    1.70 um     1711 A      1735 A   
   1.10 MeV   4.408E+00  2.230E+00    1.86 um     1821 A      1872 A   
   1.20 MeV   4.545E+00  2.116E+00    2.02 um     1925 A      2004 A   
   1.30 MeV   4.654E+00  2.016E+00    2.19 um     2025 A      2132 A   
   1.40 MeV   4.739E+00  1.926E+00    2.35 um     2120 A      2256 A   
   1.50 MeV   4.807E+00  1.844E+00    2.51 um     2212 A      2378 A   
   1.60 MeV   4.862E+00  1.771E+00    2.68 um     2301 A      2497 A   
   1.70 MeV   4.907E+00  1.703E+00    2.84 um     2388 A      2614 A   
   1.80 MeV   4.945E+00  1.642E+00    3.01 um     2472 A      2729 A   
   2.00 MeV   5.011E+00  1.532E+00    3.34 um     2655 A      2954 A   
   2.25 MeV   5.090E+00  1.417E+00    3.76 um     2884 A      3226 A   
   2.50 MeV   5.181E+00  1.320E+00    4.18 um     3098 A      3490 A   
   2.75 MeV   5.298E+00  1.237E+00    4.61 um     3299 A      3745 A   
   3.00 MeV   5.445E+00  1.164E+00    5.02 um     3488 A      3991 A   
   3.25 MeV   5.625E+00  1.101E+00    5.44 um     3663 A      4226 A   
   3.50 MeV   5.840E+00  1.045E+00    5.84 um     3826 A      4451 A   
   3.75 MeV   6.090E+00  9.952E-01    6.23 um     3976 A      4664 A   
   4.00 MeV   6.373E+00  9.504E-01    6.61 um     4113 A      4865 A   
   4.50 MeV   7.030E+00  8.730E-01    7.34 um     4412 A      5233 A   
   5.00 MeV   7.797E+00  8.085E-01    8.01 um     4655 A      5554 A   
   5.50 MeV   8.657E+00  7.538E-01    8.62 um     4854 A      5833 A   
   6.00 MeV   9.593E+00  7.067E-01    9.18 um     5017 A      6074 A   
   6.50 MeV   1.059E+01  6.657E-01    9.69 um     5151 A      6283 A   
   7.00 MeV   1.163E+01  6.297E-01   10.16 um     5262 A      6464 A   
   8.00 MeV   1.381E+01  5.692E-01   10.99 um     5497 A      6759 A   
   9.00 MeV   1.605E+01  5.202E-01   11.70 um     5666 A      6986 A   
  10.00 MeV   1.829E+01  4.797E-01   12.33 um     5793 A      7166 A   
  11.00 MeV   2.047E+01  4.456E-01   12.89 um     5891 A      7312 A   
  12.00 MeV   2.258E+01  4.164E-01   13.39 um     5971 A      7432 A   
  13.00 MeV   2.458E+01  3.911E-01   13.86 um     6036 A      7532 A   
  14.00 MeV   2.647E+01  3.689E-01   14.28 um     6090 A      7618 A   
  15.00 MeV   2.824E+01  3.494E-01   14.68 um     6137 A      7692 A   
  16.00 MeV   2.990E+01  3.320E-01   15.06 um     6178 A      7757 A   
  17.00 MeV   3.144E+01  3.164E-01   15.42 um     6215 A      7815 A   
  18.00 MeV   3.287E+01  3.023E-01   15.76 um     6247 A      7866 A   
  20.00 MeV   3.544E+01  2.778E-01   16.40 um     6336 A      7954 A   
  22.50 MeV   3.815E+01  2.527E-01   17.15 um     6447 A      8045 A   
  25.00 MeV   4.041E+01  2.320E-01   17.85 um     6541 A      8120 A   
  27.50 MeV   4.228E+01  2.147E-01   18.52 um     6624 A      8184 A   
  30.00 MeV   4.384E+01  2.000E-01   19.16 um     6699 A      8239 A   
  32.50 MeV   4.514E+01  1.873E-01   19.78 um     6768 A      8288 A   
  35.00 MeV   4.622E+01  1.763E-01   20.39 um     6832 A      8332 A   
  37.50 MeV   4.712E+01  1.665E-01   20.98 um     6892 A      8372 A   
  40.00 MeV   4.785E+01  1.579E-01   21.56 um     6949 A      8409 A   
  45.00 MeV   4.894E+01  1.432E-01   22.71 um     7149 A      8474 A   
  50.00 MeV   4.964E+01  1.312E-01   23.83 um     7335 A      8531 A   
  55.00 MeV   5.004E+01  1.212E-01   24.94 um     7512 A      8583 A   
  60.00 MeV   5.023E+01  1.127E-01   26.05 um     7682 A      8630 A   
  65.00 MeV   5.027E+01  1.053E-01   27.15 um     7847 A      8674 A   
  70.00 MeV   5.019E+01  9.897E-02   28.25 um     8009 A      8715 A   
  80.00 MeV   4.980E+01  8.842E-02   30.47 um     8614 A      8790 A   
  90.00 MeV   4.921E+01  8.003E-02   32.71 um     9190 A      8860 A   
 100.00 MeV   4.852E+01  7.317E-02   34.98 um     9745 A      8925 A   
 110.00 MeV   4.778E+01  6.747E-02   37.29 um     1.03 um     8987 A   
 120.00 MeV   4.702E+01  6.264E-02   39.63 um     1.08 um     9047 A   
 130.00 MeV   4.625E+01  5.849E-02   42.01 um     1.13 um     9106 A   
 140.00 MeV   4.550E+01  5.489E-02   44.43 um     1.18 um     9163 A   
 150.00 MeV   4.543E+01  5.173E-02   46.87 um     1.23 um     9219 A   
 160.00 MeV   4.515E+01  4.894E-02   49.32 um     1.28 um     9274 A   
 170.00 MeV   4.464E+01  4.645E-02   51.79 um     1.33 um     9328 A   
 180.00 MeV   4.393E+01  4.421E-02   54.30 um     1.38 um     9382 A   
 200.00 MeV   4.263E+01  4.037E-02   59.43 um     1.56 um     9490 A   
 225.00 MeV   4.115E+01  3.645E-02   66.05 um     1.82 um     9625 A   
 250.00 MeV   3.981E+01  3.326E-02   72.91 um     2.06 um     9763 A   
 275.00 MeV   3.859E+01  3.062E-02   80.00 um     2.29 um     9903 A   
 300.00 MeV   3.746E+01  2.838E-02   87.30 um     2.52 um     1.00 um  
 325.00 MeV   3.641E+01  2.647E-02   94.82 um     2.73 um     1.02 um  
 350.00 MeV   3.542E+01  2.481E-02  102.55 um     2.94 um     1.03 um  
 375.00 MeV   3.450E+01  2.335E-02  110.49 um     3.15 um     1.05 um  
 400.00 MeV   3.363E+01  2.207E-02  118.64 um     3.36 um     1.07 um  
 450.00 MeV   3.201E+01  1.990E-02  135.57 um     4.13 um     1.10 um  
 500.00 MeV   3.055E+01  1.814E-02  153.33 um     4.83 um     1.14 um  
 550.00 MeV   2.921E+01  1.668E-02  171.92 um     5.50 um     1.18 um  
 600.00 MeV   2.797E+01  1.545E-02  191.35 um     6.15 um     1.22 um  
 650.00 MeV   2.683E+01  1.439E-02  211.63 um     6.79 um     1.26 um  
 700.00 MeV   2.577E+01  1.348E-02  232.75 um     7.42 um     1.31 um  
 800.00 MeV   2.387E+01  1.197E-02  277.54 um     9.76 um     1.40 um  
 900.00 MeV   2.222E+01  1.079E-02  325.78 um    11.91 um     1.51 um  
   1.00 GeV   2.078E+01  9.821E-03  377.49 um    13.98 um     1.63 um  
   1.10 GeV   1.952E+01  9.022E-03  432.65 um    16.01 um     1.76 um  
   1.20 GeV   1.841E+01  8.349E-03  491.27 um    18.03 um     1.90 um  
   1.30 GeV   1.743E+01  7.773E-03  553.30 um    20.06 um     2.05 um  
   1.40 GeV   1.656E+01  7.275E-03  618.70 um    22.09 um     2.21 um  
   1.50 GeV   1.579E+01  6.840E-03  687.40 um    24.13 um     2.38 um  
   1.60 GeV   1.511E+01  6.456E-03  759.33 um    26.19 um     2.56 um  
   1.70 GeV   1.450E+01  6.115E-03  834.39 um    28.27 um     2.75 um  
   1.80 GeV   1.395E+01  5.810E-03  912.50 um    30.35 um     2.94 um  
   2.00 GeV   1.303E+01  5.286E-03    1.08 mm    38.28 um     3.35 um  
   2.25 GeV   1.202E+01  4.755E-03    1.30 mm    49.52 um     3.91 um  
   2.50 GeV   1.114E+01  4.325E-03    1.54 mm    60.05 um     4.50 um  
   2.75 GeV   1.039E+01  3.969E-03    1.80 mm    70.29 um     5.15 um  
   3.00 GeV   9.754E+00  3.670E-03    2.07 mm    80.41 um     5.83 um  
   3.25 GeV   9.198E+00  3.414E-03    2.37 mm    90.48 um     6.55 um  
   3.50 GeV   8.711E+00  3.193E-03    2.68 mm   100.57 um     7.31 um  
   3.75 GeV   8.281E+00  3.000E-03    3.00 mm   110.71 um     8.11 um  
   4.00 GeV   7.898E+00  2.830E-03    3.35 mm   120.91 um     8.94 um  
   4.50 GeV   7.244E+00  2.544E-03    4.08 mm   159.45 um    10.72 um  
   5.00 GeV   6.708E+00  2.312E-03    4.88 mm   195.30 um    12.63 um  
   5.50 GeV   6.255E+00  2.121E-03    5.74 mm   229.94 um    14.68 um  
   6.00 GeV   5.859E+00  1.960E-03    6.65 mm   264.08 um    16.85 um  
   6.50 GeV   5.519E+00  1.822E-03    7.63 mm   298.08 um    19.15 um  
   7.00 GeV   5.224E+00  1.704E-03    8.67 mm   332.09 um    21.56 um  
   8.00 GeV   4.738E+00  1.509E-03   10.90 mm   458.48 um    26.75 um  
   9.00 GeV   4.353E+00  1.355E-03   13.35 mm   574.53 um    32.37 um  
  10.00 GeV   4.041E+00  1.231E-03   16.00 mm   686.02 um    38.40 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  5.0395E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
