 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 17, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\7Li_Al.txt

 Ion = Lithium [3] , Mass = 7 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   1.903E+00  6.783E-03    2.38 um     1929 A      2535 A   
   1.00 MeV   1.937E+00  6.228E-03    2.57 um     1974 A      2606 A   
   1.10 MeV   1.965E+00  5.763E-03    2.76 um     2015 A      2671 A   
   1.20 MeV   1.988E+00  5.368E-03    2.94 um     2053 A      2732 A   
   1.30 MeV   2.006E+00  5.027E-03    3.13 um     2089 A      2791 A   
   1.40 MeV   2.020E+00  4.730E-03    3.31 um     2124 A      2846 A   
   1.50 MeV   2.031E+00  4.468E-03    3.49 um     2157 A      2899 A   
   1.60 MeV   2.039E+00  4.236E-03    3.67 um     2189 A      2950 A   
   1.70 MeV   2.045E+00  4.029E-03    3.85 um     2220 A      2999 A   
   1.80 MeV   2.048E+00  3.842E-03    4.03 um     2250 A      3046 A   
   2.00 MeV   2.048E+00  3.519E-03    4.39 um     2335 A      3138 A   
   2.25 MeV   2.040E+00  3.189E-03    4.84 um     2454 A      3246 A   
   2.50 MeV   2.025E+00  2.920E-03    5.29 um     2567 A      3350 A   
   2.75 MeV   2.004E+00  2.695E-03    5.75 um     2676 A      3451 A   
   3.00 MeV   1.979E+00  2.504E-03    6.21 um     2783 A      3549 A   
   3.25 MeV   1.952E+00  2.340E-03    6.68 um     2888 A      3645 A   
   3.50 MeV   1.923E+00  2.198E-03    7.16 um     2992 A      3740 A   
   3.75 MeV   1.892E+00  2.073E-03    7.64 um     3095 A      3834 A   
   4.00 MeV   1.861E+00  1.962E-03    8.13 um     3197 A      3928 A   
   4.50 MeV   1.798E+00  1.774E-03    9.14 um     3548 A      4116 A   
   5.00 MeV   1.736E+00  1.621E-03   10.19 um     3888 A      4305 A   
   5.50 MeV   1.676E+00  1.494E-03   11.27 um     4222 A      4497 A   
   6.00 MeV   1.618E+00  1.387E-03   12.39 um     4554 A      4692 A   
   6.50 MeV   1.563E+00  1.294E-03   13.55 um     4884 A      4891 A   
   7.00 MeV   1.510E+00  1.214E-03   14.75 um     5214 A      5095 A   
   8.00 MeV   1.414E+00  1.082E-03   17.28 um     6400 A      5519 A   
   9.00 MeV   1.328E+00  9.767E-04   19.98 um     7525 A      5965 A   
  10.00 MeV   1.251E+00  8.913E-04   22.85 um     8623 A      6436 A   
  11.00 MeV   1.182E+00  8.203E-04   25.89 um     9711 A      6933 A   
  12.00 MeV   1.120E+00  7.604E-04   29.10 um     1.08 um     7456 A   
  13.00 MeV   1.065E+00  7.090E-04   32.48 um     1.19 um     8006 A   
  14.00 MeV   1.014E+00  6.645E-04   36.04 um     1.30 um     8583 A   
  15.00 MeV   9.700E-01  6.256E-04   39.77 um     1.41 um     9186 A   
  16.00 MeV   9.257E-01  5.911E-04   43.67 um     1.52 um     9817 A   
  17.00 MeV   8.828E-01  5.605E-04   47.76 um     1.64 um     1.05 um  
  18.00 MeV   8.477E-01  5.330E-04   52.03 um     1.76 um     1.12 um  
  20.00 MeV   7.862E-01  4.858E-04   61.09 um     2.19 um     1.26 um  
  22.50 MeV   7.222E-01  4.379E-04   73.36 um     2.82 um     1.46 um  
  25.00 MeV   6.688E-01  3.990E-04   86.66 um     3.41 um     1.67 um  
  27.50 MeV   6.237E-01  3.668E-04  100.98 um     3.99 um     1.90 um  
  30.00 MeV   5.849E-01  3.395E-04  116.28 um     4.56 um     2.15 um  
  32.50 MeV   5.511E-01  3.163E-04  132.57 um     5.14 um     2.41 um  
  35.00 MeV   5.215E-01  2.961E-04  149.81 um     5.71 um     2.68 um  
  37.50 MeV   4.952E-01  2.785E-04  168.01 um     6.29 um     2.97 um  
  40.00 MeV   4.717E-01  2.630E-04  187.13 um     6.88 um     3.28 um  
  45.00 MeV   4.314E-01  2.368E-04  228.13 um     9.05 um     3.92 um  
  50.00 MeV   3.982E-01  2.155E-04  272.75 um    11.09 um     4.62 um  
  55.00 MeV   3.701E-01  1.979E-04  320.92 um    13.08 um     5.37 um  
  60.00 MeV   3.461E-01  1.831E-04  372.59 um    15.05 um     6.18 um  
  65.00 MeV   3.254E-01  1.705E-04  427.70 um    17.01 um     7.03 um  
  70.00 MeV   3.072E-01  1.595E-04  486.19 um    18.99 um     7.93 um  
  80.00 MeV   2.769E-01  1.415E-04  613.03 um    26.26 um     9.87 um  
  90.00 MeV   2.525E-01  1.273E-04  752.94 um    33.02 um    12.00 um  
 100.00 MeV   2.324E-01  1.158E-04  905.63 um    39.61 um    14.31 um  
 110.00 MeV   2.156E-01  1.062E-04    1.07 mm    46.16 um    16.79 um  
 120.00 MeV   2.013E-01  9.823E-05    1.25 mm    52.72 um    19.45 um  
 130.00 MeV   1.890E-01  9.139E-05    1.44 mm    59.34 um    22.27 um  
 140.00 MeV   1.782E-01  8.547E-05    1.64 mm    66.04 um    25.26 um  
 150.00 MeV   1.688E-01  8.030E-05    1.85 mm    72.83 um    28.41 um  
 160.00 MeV   1.604E-01  7.575E-05    2.08 mm    79.71 um    31.72 um  
 170.00 MeV   1.528E-01  7.170E-05    2.31 mm    86.69 um    35.19 um  
 180.00 MeV   1.461E-01  6.808E-05    2.56 mm    93.76 um    38.81 um  
 200.00 MeV   1.344E-01  6.188E-05    3.09 mm   120.39 um    46.51 um  
 225.00 MeV   1.224E-01  5.561E-05    3.81 mm   158.42 um    56.96 um  
 250.00 MeV   1.126E-01  5.054E-05    4.60 mm   194.34 um    68.31 um  
