 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\3He_tTi.txt

 Ion = Helium [2] , Mass = 3 amu

 Target Density =  2.2952E+00 g/cm3 = 5.4309E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    050.00    097.94   
      H      1    050.00    002.06   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   5.50 MeV   3.990E-01  2.551E-04   38.54 um     1.62 um     1.59 um  
   6.00 MeV   3.759E-01  2.366E-04   44.14 um     1.84 um     1.78 um  
   6.50 MeV   3.587E-01  2.209E-04   50.06 um     2.05 um     1.98 um  
   7.00 MeV   3.415E-01  2.072E-04   56.26 um     2.27 um     2.19 um  
   8.00 MeV   3.114E-01  1.845E-04   69.59 um     3.01 um     2.64 um  
   9.00 MeV   2.870E-01  1.666E-04   84.12 um     3.71 um     3.13 um  
  10.00 MeV   2.667E-01  1.520E-04   99.83 um     4.40 um     3.65 um  
  11.00 MeV   2.494E-01  1.399E-04  116.68 um     5.08 um     4.20 um  
  12.00 MeV   2.345E-01  1.296E-04  134.65 um     5.76 um     4.79 um  
  13.00 MeV   2.214E-01  1.208E-04  153.72 um     6.44 um     5.41 um  
  14.00 MeV   2.099E-01  1.132E-04  173.87 um     7.13 um     6.06 um  
  15.00 MeV   1.997E-01  1.066E-04  195.10 um     7.83 um     6.75 um  
  16.00 MeV   1.906E-01  1.007E-04  217.37 um     8.54 um     7.46 um  
  17.00 MeV   1.823E-01  9.549E-05  240.68 um     9.26 um     8.20 um  
  18.00 MeV   1.749E-01  9.080E-05  265.02 um     9.99 um     8.97 um  
  20.00 MeV   1.618E-01  8.275E-05  316.72 um    12.58 um    10.60 um  
  22.50 MeV   1.482E-01  7.458E-05  386.90 um    16.27 um    12.80 um  
  25.00 MeV   1.370E-01  6.794E-05  463.17 um    19.78 um    15.17 um  
  27.50 MeV   1.275E-01  6.244E-05  545.39 um    23.22 um    17.70 um  
  30.00 MeV   1.194E-01  5.780E-05  633.48 um    26.65 um    20.40 um  
  32.50 MeV   1.124E-01  5.383E-05  727.31 um    30.08 um    23.26 um  
  35.00 MeV   1.062E-01  5.040E-05  826.81 um    33.55 um    26.28 um  
  37.50 MeV   1.007E-01  4.740E-05  931.90 um    37.05 um    29.45 um  
  40.00 MeV   9.588E-02  4.475E-05    1.04 mm    40.60 um    32.77 um  
  45.00 MeV   8.758E-02  4.029E-05    1.28 mm    53.37 um    39.87 um  
  50.00 MeV   8.074E-02  3.667E-05    1.54 mm    65.43 um    47.54 um  
  55.00 MeV   7.499E-02  3.367E-05    1.82 mm    77.22 um    55.79 um  
  60.00 MeV   7.010E-02  3.115E-05    2.12 mm    88.93 um    64.59 um  
  65.00 MeV   6.587E-02  2.899E-05    2.44 mm   100.68 um    73.93 um  
  70.00 MeV   6.219E-02  2.713E-05    2.78 mm   112.52 um    83.80 um  
  80.00 MeV   5.605E-02  2.406E-05    3.51 mm   155.09 um   105.09 um  
  90.00 MeV   5.114E-02  2.164E-05    4.33 mm   194.87 um   128.40 um  
 100.00 MeV   4.711E-02  1.968E-05    5.21 mm   233.69 um   153.65 um  
 110.00 MeV   4.375E-02  1.806E-05    6.17 mm   272.30 um   180.78 um  
 120.00 MeV   4.089E-02  1.670E-05    7.20 mm   311.05 um   209.74 um  
 130.00 MeV   3.844E-02  1.553E-05    8.30 mm   350.15 um   240.48 um  
 140.00 MeV   3.630E-02  1.452E-05    9.46 mm   389.68 um   272.95 um  
 150.00 MeV   3.442E-02  1.364E-05   10.69 mm   429.71 um   307.10 um  
 160.00 MeV   3.276E-02  1.287E-05   11.99 mm   470.28 um   342.91 um  
 170.00 MeV   3.128E-02  1.218E-05   13.35 mm   511.38 um   380.32 um  
 180.00 MeV   2.994E-02  1.157E-05   14.77 mm   553.03 um   419.30 um  
 200.00 MeV   2.764E-02  1.051E-05   17.79 mm   705.72 um   501.86 um  
 225.00 MeV   2.530E-02  9.446E-06   21.90 mm   922.61 um   613.31 um  
 250.00 MeV   2.339E-02  8.583E-06   26.37 mm     1.13 mm   733.48 um  
 275.00 MeV   2.181E-02  7.870E-06   31.19 mm     1.33 mm   861.93 um  
 300.00 MeV   2.047E-02  7.270E-06   36.34 mm     1.52 mm   998.28 um  
 325.00 MeV   1.932E-02  6.759E-06   41.81 mm     1.72 mm     1.14 mm  
 350.00 MeV   1.833E-02  6.317E-06   47.59 mm     1.91 mm     1.29 mm  
 375.00 MeV   1.746E-02  5.931E-06   53.67 mm     2.11 mm     1.45 mm  
 400.00 MeV   1.669E-02  5.592E-06   60.04 mm     2.31 mm     1.62 mm  
 450.00 MeV   1.540E-02  5.021E-06   73.61 mm     3.02 mm     1.96 mm  
 500.00 MeV   1.435E-02  4.560E-06   88.25 mm     3.69 mm     2.33 mm  
 550.00 MeV   1.349E-02  4.179E-06  103.89 mm     4.33 mm     2.72 mm  
 600.00 MeV   1.276E-02  3.859E-06  120.47 mm     4.95 mm     3.14 mm  
 650.00 MeV   1.214E-02  3.586E-06  137.96 mm     5.56 mm     3.56 mm  
 700.00 MeV   1.161E-02  3.350E-06  156.29 mm     6.16 mm     4.01 mm  
 800.00 MeV   1.073E-02  2.964E-06  195.29 mm     8.32 mm     4.94 mm  
 900.00 MeV   1.005E-02  2.660E-06  237.19 mm    10.27 mm     5.93 mm  
   1.00 GeV   9.503E-03  2.414E-06  281.73 mm    12.10 mm     6.96 mm  
