 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\1H_tTi.txt

 Ion = Hydrogen [1] , Mass = 1 amu

 Target Density =  2.2952E+00 g/cm3 = 5.4309E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    050.00    097.94   
      H      1    050.00    002.06   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  45.00 keV   3.987E-01  1.147E-03    5748 A      1339 A      1441 A   
  50.00 keV   4.082E-01  1.065E-03    6248 A      1376 A      1503 A   
  55.00 keV   4.156E-01  9.963E-04    6741 A      1411 A      1561 A   
  60.00 keV   4.212E-01  9.365E-04    7229 A      1443 A      1617 A   
  65.00 keV   4.253E-01  8.843E-04    7714 A      1473 A      1669 A   
  70.00 keV   4.281E-01  8.382E-04    8197 A      1501 A      1720 A   
  80.00 keV   4.305E-01  7.604E-04    9161 A      1557 A      1817 A   
  90.00 keV   4.297E-01  6.971E-04    1.01 um     1608 A      1910 A   
 100.00 keV   4.265E-01  6.445E-04    1.11 um     1657 A      1999 A   
 110.00 keV   4.215E-01  6.000E-04    1.21 um     1703 A      2085 A   
 120.00 keV   4.154E-01  5.618E-04    1.31 um     1749 A      2171 A   
 130.00 keV   4.084E-01  5.286E-04    1.41 um     1793 A      2255 A   
 140.00 keV   4.010E-01  4.995E-04    1.52 um     1836 A      2339 A   
 150.00 keV   3.932E-01  4.737E-04    1.62 um     1879 A      2423 A   
 160.00 keV   3.852E-01  4.507E-04    1.73 um     1922 A      2508 A   
 170.00 keV   3.772E-01  4.300E-04    1.84 um     1966 A      2593 A   
 180.00 keV   3.692E-01  4.113E-04    1.96 um     2009 A      2679 A   
 200.00 keV   3.537E-01  3.788E-04    2.19 um     2109 A      2853 A   
 225.00 keV   3.355E-01  3.453E-04    2.50 um     2244 A      3078 A   
 250.00 keV   3.186E-01  3.177E-04    2.83 um     2383 A      3312 A   
 275.00 keV   3.033E-01  2.945E-04    3.17 um     2527 A      3555 A   
 300.00 keV   2.894E-01  2.747E-04    3.53 um     2675 A      3808 A   
 325.00 keV   2.769E-01  2.576E-04    3.91 um     2828 A      4071 A   
 350.00 keV   2.655E-01  2.427E-04    4.31 um     2986 A      4345 A   
 375.00 keV   2.551E-01  2.295E-04    4.72 um     3148 A      4629 A   
 400.00 keV   2.457E-01  2.178E-04    5.15 um     3315 A      4924 A   
 450.00 keV   2.293E-01  1.979E-04    6.05 um     3769 A      5543 A   
 500.00 keV   2.154E-01  1.816E-04    7.02 um     4233 A      6201 A   
 550.00 keV   2.036E-01  1.679E-04    8.05 um     4706 A      6897 A   
 600.00 keV   1.934E-01  1.563E-04    9.13 um     5188 A      7628 A   
 650.00 keV   1.845E-01  1.463E-04   10.27 um     5680 A      8392 A   
 700.00 keV   1.767E-01  1.376E-04   11.46 um     6180 A      9187 A   
 800.00 keV   1.634E-01  1.231E-04   13.99 um     7628 A      1.09 um  
 900.00 keV   1.526E-01  1.116E-04   16.72 um     9045 A      1.27 um  
   1.00 MeV   1.436E-01  1.021E-04   19.63 um     1.05 um     1.45 um  
   1.10 MeV   1.364E-01  9.427E-05   22.71 um     1.19 um     1.65 um  
   1.20 MeV   1.293E-01  8.760E-05   25.96 um     1.33 um     1.86 um  
   1.30 MeV   1.229E-01  8.187E-05   29.38 um     1.47 um     2.08 um  
   1.40 MeV   1.173E-01  7.689E-05   32.97 um     1.61 um     2.30 um  
   1.50 MeV   1.122E-01  7.251E-05   36.73 um     1.76 um     2.53 um  
   1.60 MeV   1.077E-01  6.864E-05   40.66 um     1.91 um     2.78 um  
   1.70 MeV   1.036E-01  6.519E-05   44.75 um     2.06 um     3.03 um  
   1.80 MeV   9.979E-02  6.208E-05   48.99 um     2.22 um     3.29 um  
   2.00 MeV   9.313E-02  5.673E-05   57.95 um     2.69 um     3.83 um  
   2.25 MeV   8.613E-02  5.129E-05   70.01 um     3.34 um     4.55 um  
   2.50 MeV   8.024E-02  4.684E-05   83.00 um     3.98 um     5.32 um  
   2.75 MeV   7.522E-02  4.315E-05   96.91 um     4.62 um     6.13 um  
   3.00 MeV   7.087E-02  4.003E-05  111.71 um     5.25 um     6.99 um  
   3.25 MeV   6.706E-02  3.735E-05  127.39 um     5.89 um     7.89 um  
   3.50 MeV   6.369E-02  3.503E-05  143.92 um     6.54 um     8.84 um  
   3.75 MeV   6.069E-02  3.299E-05  161.31 um     7.20 um     9.83 um  
   4.00 MeV   5.799E-02  3.119E-05  179.53 um     7.87 um    10.86 um  
   4.50 MeV   5.334E-02  2.815E-05  218.42 um    10.02 um    13.04 um  
   5.00 MeV   4.946E-02  2.568E-05  260.53 um    12.09 um    15.38 um  
   5.50 MeV   4.617E-02  2.363E-05  305.80 um    14.14 um    17.88 um  
   6.00 MeV   4.334E-02  2.190E-05  354.17 um    16.19 um    20.53 um  
   6.50 MeV   4.087E-02  2.041E-05  405.58 um    18.25 um    23.33 um  
   7.00 MeV   3.870E-02  1.913E-05  459.99 um    20.35 um    26.27 um  
   8.00 MeV   3.505E-02  1.701E-05  577.53 um    27.27 um    32.59 um  
   9.00 MeV   3.210E-02  1.533E-05  706.60 um    33.86 um    39.46 um  
  10.00 MeV   2.965E-02  1.397E-05  846.95 um    40.36 um    46.87 um  
  11.00 MeV   2.759E-02  1.284E-05  998.34 um    46.89 um    54.81 um  
  12.00 MeV   2.583E-02  1.189E-05    1.16 mm    53.50 um    63.27 um  
  13.00 MeV   2.430E-02  1.107E-05    1.33 mm    60.21 um    72.23 um  
  14.00 MeV   2.296E-02  1.037E-05    1.52 mm    67.05 um    81.69 um  
  15.00 MeV   2.178E-02  9.750E-06    1.71 mm    74.01 um    91.64 um  
  16.00 MeV   2.072E-02  9.206E-06    1.91 mm    81.12 um   102.06 um  
  17.00 MeV   1.978E-02  8.722E-06    2.13 mm    88.37 um   112.96 um  
  18.00 MeV   1.892E-02  8.289E-06    2.35 mm    95.76 um   124.33 um  
  20.00 MeV   1.744E-02  7.546E-06    2.83 mm   120.67 um   148.43 um  
  22.50 MeV   1.592E-02  6.792E-06    3.48 mm   156.07 um   181.08 um  
  25.00 MeV   1.467E-02  6.181E-06    4.19 mm   190.12 um   216.43 um  
  27.50 MeV   1.363E-02  5.675E-06    4.95 mm   223.81 um   254.42 um  
  30.00 MeV   1.274E-02  5.249E-06    5.78 mm   257.57 um   294.98 um  
  32.50 MeV   1.197E-02  4.885E-06    6.65 mm   291.66 um   338.03 um  
  35.00 MeV   1.130E-02  4.571E-06    7.59 mm   326.20 um   383.53 um  
  37.50 MeV   1.071E-02  4.296E-06    8.57 mm   361.27 um   431.41 um  
  40.00 MeV   1.019E-02  4.053E-06    9.61 mm   396.91 um   481.64 um  
  45.00 MeV   9.305E-03  3.645E-06   11.83 mm   519.50 um   588.94 um  
  50.00 MeV   8.581E-03  3.315E-06   14.26 mm   636.20 um   705.05 um  
  55.00 MeV   7.977E-03  3.042E-06   16.88 mm   750.85 um   829.66 um  
  60.00 MeV   7.465E-03  2.812E-06   19.69 mm   865.15 um   962.45 um  
  65.00 MeV   7.026E-03  2.615E-06   22.68 mm   979.98 um     1.10 mm  
  70.00 MeV   6.645E-03  2.446E-06   25.86 mm     1.10 mm     1.25 mm  
  80.00 MeV   6.014E-03  2.167E-06   32.72 mm     1.50 mm     1.57 mm  
  90.00 MeV   5.514E-03  1.947E-06   40.25 mm     1.87 mm     1.92 mm  
 100.00 MeV   5.106E-03  1.770E-06   48.43 mm     2.24 mm     2.29 mm  
 110.00 MeV   4.768E-03  1.623E-06   57.22 mm     2.60 mm     2.69 mm  
 120.00 MeV   4.483E-03  1.499E-06   66.60 mm     2.96 mm     3.11 mm  
 130.00 MeV   4.239E-03  1.394E-06   76.55 mm     3.33 mm     3.55 mm  
 140.00 MeV   4.028E-03  1.303E-06   87.05 mm     3.69 mm     4.02 mm  
 150.00 MeV   3.843E-03  1.223E-06   98.08 mm     4.06 mm     4.50 mm  
 160.00 MeV   3.680E-03  1.153E-06  109.62 mm     4.43 mm     5.00 mm  
 170.00 MeV   3.536E-03  1.091E-06  121.65 mm     4.81 mm     5.52 mm  
 180.00 MeV   3.406E-03  1.036E-06  134.15 mm     5.18 mm     6.06 mm  
 200.00 MeV   3.185E-03  9.407E-07  160.50 mm     6.50 mm     7.19 mm  
 225.00 MeV   2.962E-03  8.446E-07  195.84 mm     8.33 mm     8.68 mm  
 250.00 MeV   2.782E-03  7.670E-07  233.65 mm    10.04 mm    10.24 mm  
 275.00 MeV   2.633E-03  7.028E-07  273.75 mm    11.68 mm    11.88 mm  
 300.00 MeV   2.509E-03  6.490E-07  315.97 mm    13.27 mm    13.59 mm  
 325.00 MeV   2.404E-03  6.030E-07  360.16 mm    14.83 mm    15.35 mm  
 350.00 MeV   2.314E-03  5.633E-07  406.18 mm    16.37 mm    17.16 mm  
 375.00 MeV   2.236E-03  5.288E-07  453.89 mm    17.88 mm    19.01 mm  
 400.00 MeV   2.168E-03  4.983E-07  503.19 mm    19.37 mm    20.90 mm  
 450.00 MeV   2.055E-03  4.472E-07  606.07 mm    24.55 mm    24.77 mm  
 500.00 MeV   1.966E-03  4.058E-07  714.13 mm    29.24 mm    28.75 mm  
 550.00 MeV   1.893E-03  3.717E-07  826.72 mm    33.62 mm    32.81 mm  
 600.00 MeV   1.834E-03  3.431E-07  943.31 mm    37.78 mm    36.92 mm  
 650.00 MeV   1.784E-03  3.187E-07    1.06 m     41.76 mm    41.06 mm  
 700.00 MeV   1.743E-03  2.976E-07    1.19 m     45.59 mm    45.23 mm  
 800.00 MeV   1.677E-03  2.631E-07    1.44 m     58.64 mm    53.60 mm  
 900.00 MeV   1.628E-03  2.360E-07    1.70 m     70.01 mm    61.95 mm  
   1.00 GeV   1.592E-03  2.141E-07    1.97 m     80.30 mm    70.22 mm  
   1.10 GeV   1.563E-03  1.960E-07    2.25 m     89.81 mm    78.40 mm  
   1.20 GeV   1.541E-03  1.809E-07    2.53 m     98.70 mm    86.46 mm  
   1.30 GeV   1.524E-03  1.679E-07    2.81 m    107.08 mm    94.38 mm  
   1.40 GeV   1.511E-03  1.568E-07    3.10 m    115.03 mm   102.16 mm  
   1.50 GeV   1.500E-03  1.471E-07    3.39 m    122.59 mm   109.79 mm  
   1.60 GeV   1.492E-03  1.385E-07    3.68 m    129.83 mm   117.27 mm  
   1.70 GeV   1.485E-03  1.310E-07    3.97 m    136.76 mm   124.60 mm  
   1.80 GeV   1.480E-03  1.242E-07    4.27 m    143.42 mm   131.79 mm  
   2.00 GeV   1.474E-03  1.126E-07    4.85 m    166.74 mm   145.75 mm  
   2.25 GeV   1.470E-03  1.010E-07    5.59 m    197.73 mm   162.43 mm  
   2.50 GeV   1.470E-03  9.154E-08    6.33 m    224.60 mm   178.32 mm  
   2.75 GeV   1.472E-03  8.378E-08    7.07 m    248.58 mm   193.49 mm  
   3.00 GeV   1.476E-03  7.727E-08    7.81 m    270.38 mm   207.99 mm  
   3.25 GeV   1.480E-03  7.172E-08    8.55 m    290.48 mm   221.89 mm  
   3.50 GeV   1.486E-03  6.694E-08    9.28 m    309.17 mm   235.23 mm  
   3.75 GeV   1.491E-03  6.277E-08   10.01 m    326.68 mm   248.06 mm  
   4.00 GeV   1.497E-03  5.911E-08   10.74 m    343.20 mm   260.42 mm  
   4.50 GeV   1.509E-03  5.296E-08   12.19 m    400.75 mm   283.87 mm  
   5.00 GeV   1.521E-03  4.801E-08   13.62 m    450.30 mm   305.84 mm  
   5.50 GeV   1.533E-03  4.392E-08   15.05 m    494.28 mm   326.52 mm  
   6.00 GeV   1.544E-03  4.049E-08   16.46 m    534.09 mm   346.08 mm  
   6.50 GeV   1.555E-03  3.758E-08   17.87 m    570.63 mm   364.65 mm  
   7.00 GeV   1.566E-03  3.506E-08   19.26 m    604.52 mm   382.35 mm  
   8.00 GeV   1.585E-03  3.095E-08   22.03 m    721.08 mm   415.46 mm  
   9.00 GeV   1.603E-03  2.772E-08   24.76 m    819.10 mm   446.02 mm  
  10.00 GeV   1.619E-03  2.512E-08   27.46 m    904.87 mm   474.47 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2951E+01                 eV / Angstrom 
  2.2951E+02                keV / micron   
  2.2951E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.2260E+01                 eV / (1E15 atoms/cm2)
  2.8359E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
