 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 29, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\111Sn_CD2.txt

 Ion = Tin [50] , Mass = 111 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0494E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.140E+00  1.027E+01     634 A        98 A        83 A   
  55.00 keV   1.196E+00  1.039E+01     679 A       104 A        88 A   
  60.00 keV   1.249E+00  1.048E+01     723 A       110 A        93 A   
  65.00 keV   1.300E+00  1.056E+01     766 A       115 A        99 A   
  70.00 keV   1.349E+00  1.063E+01     809 A       120 A       104 A   
  80.00 keV   1.442E+00  1.072E+01     895 A       131 A       113 A   
  90.00 keV   1.530E+00  1.078E+01     979 A       142 A       123 A   
 100.00 keV   1.612E+00  1.082E+01    1062 A       152 A       132 A   
 110.00 keV   1.691E+00  1.083E+01    1144 A       162 A       141 A   
 120.00 keV   1.766E+00  1.083E+01    1226 A       171 A       150 A   
 130.00 keV   1.838E+00  1.082E+01    1308 A       181 A       159 A   
 140.00 keV   1.908E+00  1.080E+01    1389 A       190 A       168 A   
 150.00 keV   1.975E+00  1.077E+01    1471 A       200 A       176 A   
 160.00 keV   2.040E+00  1.073E+01    1552 A       209 A       185 A   
 170.00 keV   2.102E+00  1.069E+01    1633 A       218 A       193 A   
 180.00 keV   2.163E+00  1.065E+01    1713 A       227 A       202 A   
 200.00 keV   2.280E+00  1.055E+01    1875 A       245 A       218 A   
 225.00 keV   2.439E+00  1.041E+01    2077 A       268 A       239 A   
 250.00 keV   2.670E+00  1.027E+01    2278 A       290 A       259 A   
 275.00 keV   2.817E+00  1.012E+01    2479 A       311 A       279 A   
 300.00 keV   2.920E+00  9.974E+00    2680 A       333 A       299 A   
 325.00 keV   3.002E+00  9.827E+00    2882 A       353 A       318 A   
 350.00 keV   3.075E+00  9.681E+00    3086 A       374 A       338 A   
 375.00 keV   3.146E+00  9.538E+00    3290 A       394 A       357 A   
 400.00 keV   3.217E+00  9.398E+00    3497 A       415 A       377 A   
 450.00 keV   3.368E+00  9.128E+00    3912 A       457 A       415 A   
 500.00 keV   3.533E+00  8.872E+00    4332 A       497 A       454 A   
 550.00 keV   3.708E+00  8.630E+00    4754 A       537 A       492 A   
 600.00 keV   3.892E+00  8.401E+00    5179 A       576 A       530 A   
 650.00 keV   4.080E+00  8.185E+00    5605 A       615 A       567 A   
 700.00 keV   4.268E+00  7.982E+00    6033 A       652 A       605 A   
 800.00 keV   4.639E+00  7.607E+00    6889 A       729 A       678 A   
 900.00 keV   4.991E+00  7.270E+00    7746 A       802 A       751 A   
   1.00 MeV   5.318E+00  6.967E+00    8602 A       871 A       822 A   
   1.10 MeV   5.616E+00  6.692E+00    9458 A       937 A       892 A   
   1.20 MeV   5.888E+00  6.441E+00    1.03 um     1001 A       960 A   
   1.30 MeV   6.135E+00  6.211E+00    1.12 um     1062 A      1028 A   
   1.40 MeV   6.359E+00  6.000E+00    1.20 um     1121 A      1094 A   
   1.50 MeV   6.566E+00  5.806E+00    1.29 um     1179 A      1159 A   
   1.60 MeV   6.757E+00  5.625E+00    1.37 um     1234 A      1223 A   
   1.70 MeV   6.937E+00  5.458E+00    1.46 um     1288 A      1286 A   
   1.80 MeV   7.106E+00  5.301E+00    1.54 um     1340 A      1348 A   
   2.00 MeV   7.425E+00  5.019E+00    1.71 um     1450 A      1469 A   
   2.25 MeV   7.799E+00  4.711E+00    1.93 um     1584 A      1616 A   
   2.50 MeV   8.159E+00  4.445E+00    2.14 um     1709 A      1758 A   
   2.75 MeV   8.512E+00  4.211E+00    2.35 um     1826 A      1895 A   
   3.00 MeV   8.864E+00  4.005E+00    2.55 um     1935 A      2027 A   
   3.25 MeV   9.216E+00  3.820E+00    2.76 um     2038 A      2155 A   
   3.50 MeV   9.572E+00  3.655E+00    2.96 um     2134 A      2277 A   
   3.75 MeV   9.931E+00  3.505E+00    3.16 um     2224 A      2395 A   
   4.00 MeV   1.030E+01  3.369E+00    3.36 um     2310 A      2508 A   
   4.50 MeV   1.104E+01  3.130E+00    3.74 um     2495 A      2722 A   
   5.00 MeV   1.181E+01  2.927E+00    4.11 um     2657 A      2919 A   
   5.50 MeV   1.259E+01  2.752E+00    4.46 um     2801 A      3100 A   
   6.00 MeV   1.339E+01  2.599E+00    4.80 um     2928 A      3267 A   
   6.50 MeV   1.421E+01  2.464E+00    5.13 um     3042 A      3422 A   
   7.00 MeV   1.504E+01  2.345E+00    5.44 um     3144 A      3564 A   
   8.00 MeV   1.674E+01  2.141E+00    6.03 um     3370 A      3816 A   
   9.00 MeV   1.845E+01  1.974E+00    6.57 um     3552 A      4033 A   
  10.00 MeV   2.017E+01  1.833E+00    7.08 um     3703 A      4220 A   
  11.00 MeV   2.188E+01  1.714E+00    7.55 um     3829 A      4384 A   
  12.00 MeV   2.357E+01  1.610E+00    7.99 um     3935 A      4527 A   
  13.00 MeV   2.523E+01  1.520E+00    8.40 um     4027 A      4653 A   
  14.00 MeV   2.685E+01  1.440E+00    8.79 um     4108 A      4766 A   
  15.00 MeV   2.842E+01  1.369E+00    9.16 um     4178 A      4867 A   
  16.00 MeV   2.995E+01  1.306E+00    9.51 um     4240 A      4959 A   
  17.00 MeV   3.143E+01  1.249E+00    9.84 um     4296 A      5042 A   
  18.00 MeV   3.286E+01  1.197E+00   10.16 um     4347 A      5117 A   
  20.00 MeV   3.555E+01  1.106E+00   10.77 um     4476 A      5251 A   
  22.50 MeV   3.862E+01  1.012E+00   11.47 um     4631 A      5391 A   
  25.00 MeV   4.140E+01  9.341E-01   12.13 um     4759 A      5510 A   
  27.50 MeV   4.393E+01  8.683E-01   12.74 um     4869 A      5612 A   
  30.00 MeV   4.623E+01  8.120E-01   13.33 um     4965 A      5702 A   
  32.50 MeV   4.834E+01  7.631E-01   13.89 um     5050 A      5781 A   
  35.00 MeV   5.030E+01  7.203E-01   14.42 um     5127 A      5853 A   
  37.50 MeV   5.211E+01  6.825E-01   14.94 um     5196 A      5917 A   
  40.00 MeV   5.380E+01  6.488E-01   15.44 um     5260 A      5976 A   
  45.00 MeV   5.688E+01  5.912E-01   16.40 um     5459 A      6080 A   
  50.00 MeV   5.962E+01  5.437E-01   17.31 um     5632 A      6169 A   
  55.00 MeV   6.207E+01  5.039E-01   18.19 um     5785 A      6248 A   
  60.00 MeV   6.427E+01  4.699E-01   19.03 um     5923 A      6318 A   
  65.00 MeV   6.626E+01  4.406E-01   19.85 um     6049 A      6381 A   
  70.00 MeV   6.806E+01  4.150E-01   20.65 um     6166 A      6438 A   
  80.00 MeV   7.115E+01  3.724E-01   22.18 um     6557 A      6540 A   
  90.00 MeV   7.369E+01  3.383E-01   23.66 um     6899 A      6628 A   
 100.00 MeV   7.579E+01  3.103E-01   25.09 um     7204 A      6706 A   
 110.00 MeV   7.751E+01  2.869E-01   26.49 um     7482 A      6776 A   
 120.00 MeV   7.893E+01  2.670E-01   27.85 um     7740 A      6840 A   
 130.00 MeV   8.010E+01  2.498E-01   29.20 um     7980 A      6899 A   
 140.00 MeV   8.106E+01  2.349E-01   30.53 um     8208 A      6955 A   
 150.00 MeV   8.184E+01  2.218E-01   31.85 um     8424 A      7007 A   
 160.00 MeV   8.247E+01  2.102E-01   33.15 um     8632 A      7056 A   
 170.00 MeV   8.297E+01  1.998E-01   34.45 um     8831 A      7103 A   
 180.00 MeV   8.337E+01  1.904E-01   35.74 um     9024 A      7147 A   
 200.00 MeV   8.389E+01  1.743E-01   38.30 um     9737 A      7232 A   
 225.00 MeV   8.445E+01  1.578E-01   41.49 um     1.07 um     7330 A   
 250.00 MeV   8.613E+01  1.444E-01   44.64 um     1.16 um     7421 A   
 275.00 MeV   8.645E+01  1.332E-01   47.75 um     1.24 um     7506 A   
 300.00 MeV   8.608E+01  1.237E-01   50.86 um     1.32 um     7586 A   
 325.00 MeV   8.563E+01  1.155E-01   53.98 um     1.39 um     7664 A   
 350.00 MeV   8.514E+01  1.084E-01   57.13 um     1.46 um     7740 A   
 375.00 MeV   8.461E+01  1.022E-01   60.29 um     1.53 um     7814 A   
 400.00 MeV   8.405E+01  9.672E-02   63.48 um     1.60 um     7886 A   
 450.00 MeV   8.287E+01  8.742E-02   69.91 um     1.84 um     8027 A   
 500.00 MeV   8.163E+01  7.984E-02   76.44 um     2.06 um     8164 A   
 550.00 MeV   8.036E+01  7.353E-02   83.07 um     2.26 um     8299 A   
 600.00 MeV   7.907E+01  6.821E-02   89.81 um     2.46 um     8434 A   
 650.00 MeV   7.777E+01  6.364E-02   96.66 um     2.64 um     8567 A   
 700.00 MeV   7.647E+01  5.967E-02  103.63 um     2.82 um     8701 A   
 800.00 MeV   7.388E+01  5.313E-02  117.93 um     3.47 um     8971 A   
 900.00 MeV   7.134E+01  4.795E-02  132.73 um     4.05 um     9245 A   
   1.00 GeV   6.888E+01  4.373E-02  148.07 um     4.60 um     9526 A   
   1.10 GeV   6.650E+01  4.023E-02  163.95 um     5.12 um     9815 A   
   1.20 GeV   6.422E+01  3.728E-02  180.40 um     5.62 um     1.01 um  
   1.30 GeV   6.204E+01  3.475E-02  197.43 um     6.12 um     1.04 um  
   1.40 GeV   5.997E+01  3.256E-02  215.05 um     6.61 um     1.07 um  
   1.50 GeV   5.799E+01  3.064E-02  233.28 um     7.09 um     1.11 um  
   1.60 GeV   5.613E+01  2.895E-02  252.12 um     7.58 um     1.14 um  
   1.70 GeV   5.436E+01  2.744E-02  271.58 um     8.06 um     1.18 um  
   1.80 GeV   5.269E+01  2.609E-02  291.67 um     8.55 um     1.21 um  
   2.00 GeV   4.962E+01  2.377E-02  333.73 um    10.42 um     1.29 um  
   2.25 GeV   4.626E+01  2.142E-02  389.83 um    13.10 um     1.40 um  
   2.50 GeV   4.337E+01  1.950E-02  449.84 um    15.61 um     1.51 um  
   2.75 GeV   4.087E+01  1.792E-02  513.69 um    18.03 um     1.63 um  
   3.00 GeV   3.872E+01  1.659E-02  581.26 um    20.41 um     1.76 um  
   3.25 GeV   3.686E+01  1.545E-02  652.40 um    22.76 um     1.90 um  
   3.50 GeV   3.521E+01  1.446E-02  727.01 um    25.09 um     2.04 um  
   3.75 GeV   3.370E+01  1.360E-02  805.04 um    27.41 um     2.19 um  
   4.00 GeV   3.234E+01  1.283E-02  886.46 um    29.73 um     2.35 um  
   4.50 GeV   2.995E+01  1.155E-02    1.06 mm    38.49 um     2.69 um  
   5.00 GeV   2.793E+01  1.051E-02    1.25 mm    46.62 um     3.05 um  
   5.50 GeV   2.620E+01  9.651E-03    1.44 mm    54.45 um     3.43 um  
   6.00 GeV   2.470E+01  8.926E-03    1.66 mm    62.12 um     3.84 um  
   6.50 GeV   2.339E+01  8.306E-03    1.88 mm    69.72 um     4.27 um  
   7.00 GeV   2.223E+01  7.771E-03    2.11 mm    77.29 um     4.72 um  
   8.00 GeV   2.029E+01  6.891E-03    2.62 mm   105.39 um     5.68 um  
   9.00 GeV   1.871E+01  6.197E-03    3.17 mm   131.18 um     6.72 um  
  10.00 GeV   1.741E+01  5.635E-03    3.77 mm   155.93 um     7.83 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.2407E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
