 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\2H_tTi.txt

 Ion = Hydrogen [1] , Mass = 2 amu

 Target Density =  2.2952E+00 g/cm3 = 5.4309E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    050.00    097.94   
      H      1    050.00    002.06   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  45.00 keV   3.177E-01  2.274E-03    7198 A      1892 A      1986 A   
  50.00 keV   3.309E-01  2.114E-03    7806 A      1946 A      2071 A   
  55.00 keV   3.428E-01  1.977E-03    8397 A      1994 A      2150 A   
  60.00 keV   3.535E-01  1.859E-03    8972 A      2038 A      2222 A   
  65.00 keV   3.632E-01  1.755E-03    9535 A      2078 A      2290 A   
  70.00 keV   3.719E-01  1.664E-03    1.01 um     2115 A      2354 A   
  80.00 keV   3.867E-01  1.510E-03    1.12 um     2183 A      2472 A   
  90.00 keV   3.987E-01  1.385E-03    1.22 um     2243 A      2579 A   
 100.00 keV   4.082E-01  1.280E-03    1.32 um     2298 A      2678 A   
 110.00 keV   4.156E-01  1.192E-03    1.43 um     2347 A      2770 A   
 120.00 keV   4.212E-01  1.116E-03    1.52 um     2393 A      2857 A   
 130.00 keV   4.253E-01  1.051E-03    1.62 um     2435 A      2939 A   
 140.00 keV   4.281E-01  9.928E-04    1.72 um     2475 A      3018 A   
 150.00 keV   4.298E-01  9.416E-04    1.82 um     2513 A      3094 A   
 160.00 keV   4.305E-01  8.960E-04    1.92 um     2550 A      3167 A   
 170.00 keV   4.305E-01  8.549E-04    2.02 um     2585 A      3239 A   
 180.00 keV   4.297E-01  8.178E-04    2.12 um     2619 A      3309 A   
 200.00 keV   4.265E-01  7.533E-04    2.31 um     2691 A      3444 A   
 225.00 keV   4.201E-01  6.867E-04    2.57 um     2781 A      3608 A   
 250.00 keV   4.120E-01  6.319E-04    2.82 um     2869 A      3768 A   
 275.00 keV   4.029E-01  5.858E-04    3.08 um     2954 A      3926 A   
 300.00 keV   3.932E-01  5.465E-04    3.35 um     3040 A      4084 A   
 325.00 keV   3.832E-01  5.125E-04    3.63 um     3124 A      4242 A   
 350.00 keV   3.732E-01  4.828E-04    3.91 um     3210 A      4401 A   
 375.00 keV   3.633E-01  4.567E-04    4.20 um     3296 A      4561 A   
 400.00 keV   3.537E-01  4.334E-04    4.50 um     3383 A      4724 A   
 450.00 keV   3.355E-01  3.939E-04    5.13 um     3614 A      5058 A   
 500.00 keV   3.186E-01  3.614E-04    5.79 um     3852 A      5404 A   
 550.00 keV   3.033E-01  3.342E-04    6.48 um     4096 A      5764 A   
 600.00 keV   2.894E-01  3.111E-04    7.21 um     4348 A      6139 A   
 650.00 keV   2.769E-01  2.912E-04    7.97 um     4608 A      6529 A   
 700.00 keV   2.655E-01  2.739E-04    8.76 um     4875 A      6934 A   
 800.00 keV   2.457E-01  2.451E-04   10.45 um     5683 A      7792 A   
 900.00 keV   2.293E-01  2.222E-04   12.27 um     6498 A      8710 A   
   1.00 MeV   2.154E-01  2.034E-04   14.22 um     7323 A      9687 A   
   1.10 MeV   2.036E-01  1.877E-04   16.28 um     8159 A      1.07 um  
   1.20 MeV   1.934E-01  1.745E-04   18.46 um     9008 A      1.18 um  
   1.30 MeV   1.845E-01  1.631E-04   20.75 um     9868 A      1.29 um  
   1.40 MeV   1.767E-01  1.532E-04   23.15 um     1.07 um     1.41 um  
   1.50 MeV   1.697E-01  1.444E-04   25.64 um     1.16 um     1.54 um  
   1.60 MeV   1.634E-01  1.367E-04   28.24 um     1.25 um     1.66 um  
   1.70 MeV   1.578E-01  1.299E-04   30.94 um     1.34 um     1.79 um  
   1.80 MeV   1.526E-01  1.237E-04   33.73 um     1.43 um     1.93 um  
   2.00 MeV   1.436E-01  1.130E-04   39.58 um     1.72 um     2.21 um  
   2.25 MeV   1.346E-01  1.022E-04   47.36 um     2.12 um     2.58 um  
   2.50 MeV   1.260E-01  9.334E-05   55.68 um     2.50 um     2.97 um  
   2.75 MeV   1.186E-01  8.599E-05   64.54 um     2.88 um     3.38 um  
   3.00 MeV   1.122E-01  7.977E-05   73.92 um     3.26 um     3.81 um  
   3.25 MeV   1.066E-01  7.443E-05   83.83 um     3.64 um     4.26 um  
   3.50 MeV   1.016E-01  6.981E-05   94.24 um     4.01 um     4.73 um  
   3.75 MeV   9.717E-02  6.575E-05  105.14 um     4.40 um     5.22 um  
   4.00 MeV   9.313E-02  6.217E-05  116.53 um     4.78 um     5.73 um  
   4.50 MeV   8.613E-02  5.611E-05  140.74 um     6.07 um     6.80 um  
   5.00 MeV   8.024E-02  5.119E-05  166.82 um     7.29 um     7.94 um  
   5.50 MeV   7.522E-02  4.710E-05  194.73 um     8.49 um     9.14 um  
   6.00 MeV   7.087E-02  4.365E-05  224.44 um     9.68 um    10.41 um  
   6.50 MeV   6.706E-02  4.069E-05  255.90 um    10.87 um    11.75 um  
   7.00 MeV   6.369E-02  3.813E-05  289.09 um    12.07 um    13.15 um  
   8.00 MeV   5.799E-02  3.390E-05  360.49 um    16.15 um    16.13 um  
   9.00 MeV   5.334E-02  3.056E-05  438.51 um    19.99 um    19.35 um  
  10.00 MeV   4.946E-02  2.785E-05  523.01 um    23.74 um    22.80 um  
  11.00 MeV   4.617E-02  2.560E-05  613.83 um    27.48 um    26.48 um  
  12.00 MeV   4.334E-02  2.370E-05  710.87 um    31.24 um    30.39 um  
  13.00 MeV   4.087E-02  2.208E-05  814.01 um    35.03 um    34.51 um  
  14.00 MeV   3.870E-02  2.067E-05  923.15 um    38.87 um    38.84 um  
  15.00 MeV   3.677E-02  1.944E-05    1.04 mm    42.77 um    43.38 um  
  16.00 MeV   3.505E-02  1.836E-05    1.16 mm    46.72 um    48.13 um  
  17.00 MeV   3.350E-02  1.739E-05    1.29 mm    50.74 um    53.08 um  
  18.00 MeV   3.210E-02  1.653E-05    1.42 mm    54.82 um    58.22 um  
  20.00 MeV   2.965E-02  1.505E-05    1.70 mm    69.13 um    69.12 um  
  22.50 MeV   2.713E-02  1.355E-05    2.08 mm    89.49 um    83.82 um  
  25.00 MeV   2.504E-02  1.233E-05    2.50 mm   108.92 um    99.69 um  
  27.50 MeV   2.328E-02  1.132E-05    2.95 mm   128.02 um   116.70 um  
  30.00 MeV   2.178E-02  1.047E-05    3.43 mm   147.08 um   134.83 um  
  32.50 MeV   2.048E-02  9.744E-06    3.95 mm   166.25 um   154.05 um  
  35.00 MeV   1.934E-02  9.117E-06    4.49 mm   185.61 um   174.34 um  
  37.50 MeV   1.834E-02  8.569E-06    5.07 mm   205.21 um   195.69 um  
  40.00 MeV   1.744E-02  8.085E-06    5.67 mm   225.08 um   218.07 um  
  45.00 MeV   1.592E-02  7.272E-06    6.98 mm   295.77 um   265.87 um  
  50.00 MeV   1.467E-02  6.613E-06    8.40 mm   362.69 um   317.62 um  
  55.00 MeV   1.363E-02  6.068E-06    9.94 mm   428.23 um   373.20 um  
  60.00 MeV   1.274E-02  5.609E-06   11.58 mm   493.46 um   432.52 um  
  65.00 MeV   1.197E-02  5.217E-06   13.34 mm   558.93 um   495.48 um  
  70.00 MeV   1.130E-02  4.879E-06   15.21 mm   624.94 um   561.99 um  
  80.00 MeV   1.019E-02  4.323E-06   19.26 mm   859.81 um   705.38 um  
  90.00 MeV   9.305E-03  3.885E-06   23.73 mm     1.08 mm   862.11 um  
 100.00 MeV   8.581E-03  3.530E-06   28.59 mm     1.29 mm     1.03 mm  
 110.00 MeV   7.977E-03  3.237E-06   33.84 mm     1.51 mm     1.21 mm  
 120.00 MeV   7.465E-03  2.991E-06   39.47 mm     1.72 mm     1.41 mm  
 130.00 MeV   7.026E-03  2.781E-06   45.47 mm     1.94 mm     1.61 mm  
 140.00 MeV   6.645E-03  2.599E-06   51.83 mm     2.15 mm     1.83 mm  
 150.00 MeV   6.310E-03  2.441E-06   58.55 mm     2.37 mm     2.06 mm  
 160.00 MeV   6.014E-03  2.301E-06   65.60 mm     2.60 mm     2.29 mm  
 170.00 MeV   5.750E-03  2.178E-06   72.99 mm     2.82 mm     2.54 mm  
 180.00 MeV   5.514E-03  2.067E-06   80.71 mm     3.05 mm     2.80 mm  
 200.00 MeV   5.106E-03  1.877E-06   97.10 mm     3.88 mm     3.34 mm  
 225.00 MeV   4.692E-03  1.685E-06  119.30 mm     5.04 mm     4.07 mm  
 250.00 MeV   4.356E-03  1.531E-06  143.34 mm     6.14 mm     4.85 mm  
 275.00 MeV   4.078E-03  1.403E-06  169.12 mm     7.20 mm     5.69 mm  
 300.00 MeV   3.843E-03  1.295E-06  196.58 mm     8.25 mm     6.56 mm  
 325.00 MeV   3.643E-03  1.203E-06  225.63 mm     9.29 mm     7.48 mm  
 350.00 MeV   3.469E-03  1.124E-06  256.21 mm    10.32 mm     8.44 mm  
 375.00 MeV   3.318E-03  1.055E-06  288.24 mm    11.35 mm     9.44 mm  
 400.00 MeV   3.185E-03  9.945E-07  321.68 mm    12.38 mm    10.47 mm  
 450.00 MeV   2.962E-03  8.924E-07  392.47 mm    16.07 mm    12.63 mm  
 500.00 MeV   2.782E-03  8.100E-07  468.23 mm    19.46 mm    14.92 mm  
 550.00 MeV   2.633E-03  7.419E-07  548.58 mm    22.70 mm    17.30 mm  
 600.00 MeV   2.509E-03  6.848E-07  633.16 mm    25.82 mm    19.78 mm  
 650.00 MeV   2.404E-03  6.361E-07  721.69 mm    28.87 mm    22.33 mm  
 700.00 MeV   2.314E-03  5.941E-07  813.87 mm    31.86 mm    24.96 mm  
 800.00 MeV   2.168E-03  5.252E-07    1.01 m     42.37 mm    30.39 mm  
 900.00 MeV   2.055E-03  4.710E-07    1.21 m     51.74 mm    36.02 mm  
   1.00 GeV   1.966E-03  4.273E-07    1.43 m     60.44 mm    41.80 mm  
   1.10 GeV   1.893E-03  3.913E-07    1.66 m     68.67 mm    47.68 mm  
   1.20 GeV   1.834E-03  3.610E-07    1.89 m     76.54 mm    53.65 mm  
   1.30 GeV   1.784E-03  3.352E-07    2.13 m     84.10 mm    59.66 mm  
   1.40 GeV   1.743E-03  3.130E-07    2.38 m     91.41 mm    65.71 mm  
   1.50 GeV   1.707E-03  2.936E-07    2.63 m     98.48 mm    71.78 mm  
   1.60 GeV   1.677E-03  2.766E-07    2.89 m    105.35 mm    77.85 mm  
   1.70 GeV   1.651E-03  2.614E-07    3.15 m    112.02 mm    83.90 mm  
   1.80 GeV   1.628E-03  2.479E-07    3.41 m    118.51 mm    89.94 mm  
   2.00 GeV   1.592E-03  2.248E-07    3.95 m    141.69 mm   101.94 mm  
   2.25 GeV   1.557E-03  2.015E-07    4.64 m    172.87 mm   116.73 mm  
   2.50 GeV   1.532E-03  1.827E-07    5.35 m    200.22 mm   131.24 mm  
   2.75 GeV   1.514E-03  1.672E-07    6.06 m    224.95 mm   145.42 mm  
   3.00 GeV   1.500E-03  1.542E-07    6.79 m    247.70 mm   159.27 mm  
   3.25 GeV   1.490E-03  1.432E-07    7.51 m    268.88 mm   172.79 mm  
   3.50 GeV   1.483E-03  1.336E-07    8.25 m    288.76 mm   185.97 mm  
   3.75 GeV   1.477E-03  1.253E-07    8.98 m    307.53 mm   198.82 mm  
   4.00 GeV   1.474E-03  1.180E-07    9.72 m    325.33 mm   211.35 mm  
   4.50 GeV   1.470E-03  1.057E-07   11.20 m    387.75 mm   235.49 mm  
   5.00 GeV   1.470E-03  9.584E-08   12.68 m    441.60 mm   258.49 mm  
   5.50 GeV   1.472E-03  8.768E-08   14.16 m    489.53 mm   280.43 mm  
   6.00 GeV   1.476E-03  8.084E-08   15.63 m    533.04 mm   301.41 mm  
   6.50 GeV   1.480E-03  7.502E-08   17.11 m    573.06 mm   321.51 mm  
   7.00 GeV   1.486E-03  7.000E-08   18.57 m    610.26 mm   340.81 mm  
   8.00 GeV   1.497E-03  6.179E-08   21.49 m    738.02 mm   377.23 mm  
   9.00 GeV   1.509E-03  5.535E-08   24.39 m    845.19 mm   411.14 mm  
  10.00 GeV   1.521E-03  5.015E-08   27.27 m    938.82 mm   442.89 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2951E+01                 eV / Angstrom 
  2.2951E+02                keV / micron   
  2.2951E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.2260E+01                 eV / (1E15 atoms/cm2)
  1.4715E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
