 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\62Zn_CD2.txt

 Ion = Zinc [30] , Mass = 62 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.381E+00  6.571E+00     787 A       142 A       120 A   
  55.00 keV   1.448E+00  6.535E+00     853 A       152 A       129 A   
  60.00 keV   1.513E+00  6.493E+00     918 A       162 A       137 A   
  65.00 keV   1.574E+00  6.447E+00     983 A       172 A       146 A   
  70.00 keV   1.634E+00  6.397E+00    1048 A       181 A       154 A   
  80.00 keV   1.747E+00  6.292E+00    1178 A       201 A       171 A   
  90.00 keV   1.853E+00  6.183E+00    1309 A       220 A       187 A   
 100.00 keV   1.953E+00  6.073E+00    1440 A       238 A       203 A   
 110.00 keV   2.048E+00  5.964E+00    1571 A       256 A       219 A   
 120.00 keV   2.139E+00  5.856E+00    1703 A       274 A       235 A   
 130.00 keV   2.240E+00  5.751E+00    1835 A       292 A       250 A   
 140.00 keV   2.331E+00  5.650E+00    1967 A       309 A       266 A   
 150.00 keV   2.408E+00  5.551E+00    2100 A       326 A       281 A   
 160.00 keV   2.476E+00  5.455E+00    2233 A       343 A       296 A   
 170.00 keV   2.538E+00  5.363E+00    2367 A       360 A       312 A   
 180.00 keV   2.598E+00  5.274E+00    2501 A       377 A       327 A   
 200.00 keV   2.713E+00  5.105E+00    2772 A       410 A       357 A   
 225.00 keV   2.855E+00  4.909E+00    3113 A       451 A       395 A   
 250.00 keV   2.999E+00  4.730E+00    3457 A       491 A       432 A   
 275.00 keV   3.145E+00  4.565E+00    3803 A       530 A       469 A   
 300.00 keV   3.292E+00  4.413E+00    4149 A       568 A       505 A   
 325.00 keV   3.438E+00  4.272E+00    4496 A       604 A       541 A   
 350.00 keV   3.584E+00  4.142E+00    4843 A       640 A       577 A   
 375.00 keV   3.727E+00  4.020E+00    5190 A       674 A       612 A   
 400.00 keV   3.867E+00  3.907E+00    5535 A       708 A       647 A   
 450.00 keV   4.137E+00  3.702E+00    6224 A       774 A       716 A   
 500.00 keV   4.391E+00  3.520E+00    6907 A       837 A       782 A   
 550.00 keV   4.628E+00  3.359E+00    7585 A       896 A       846 A   
 600.00 keV   4.847E+00  3.213E+00    8258 A       952 A       909 A   
 650.00 keV   5.051E+00  3.082E+00    8925 A      1005 A       970 A   
 700.00 keV   5.240E+00  2.963E+00    9588 A      1055 A      1029 A   
 800.00 keV   5.581E+00  2.755E+00    1.09 um     1157 A      1142 A   
 900.00 keV   5.887E+00  2.578E+00    1.22 um     1249 A      1250 A   
   1.00 MeV   6.170E+00  2.425E+00    1.35 um     1335 A      1353 A   
   1.10 MeV   6.438E+00  2.293E+00    1.47 um     1414 A      1451 A   
   1.20 MeV   6.697E+00  2.176E+00    1.60 um     1487 A      1545 A   
   1.30 MeV   6.951E+00  2.072E+00    1.72 um     1556 A      1634 A   
   1.40 MeV   7.201E+00  1.979E+00    1.84 um     1620 A      1720 A   
   1.50 MeV   7.450E+00  1.895E+00    1.96 um     1680 A      1802 A   
   1.60 MeV   7.697E+00  1.818E+00    2.07 um     1737 A      1881 A   
   1.70 MeV   7.942E+00  1.749E+00    2.19 um     1790 A      1956 A   
   1.80 MeV   8.187E+00  1.685E+00    2.30 um     1840 A      2028 A   
   2.00 MeV   8.676E+00  1.573E+00    2.52 um     1944 A      2163 A   
   2.25 MeV   9.286E+00  1.454E+00    2.78 um     2064 A      2318 A   
   2.50 MeV   9.897E+00  1.354E+00    3.03 um     2168 A      2458 A   
   2.75 MeV   1.051E+01  1.268E+00    3.27 um     2259 A      2585 A   
   3.00 MeV   1.112E+01  1.194E+00    3.49 um     2340 A      2701 A   
   3.25 MeV   1.173E+01  1.129E+00    3.71 um     2412 A      2807 A   
   3.50 MeV   1.235E+01  1.071E+00    3.92 um     2475 A      2905 A   
   3.75 MeV   1.296E+01  1.020E+00    4.12 um     2533 A      2994 A   
   4.00 MeV   1.358E+01  9.739E-01    4.32 um     2585 A      3076 A   
   4.50 MeV   1.480E+01  8.944E-01    4.68 um     2699 A      3223 A   
   5.00 MeV   1.602E+01  8.282E-01    5.02 um     2793 A      3349 A   
   5.50 MeV   1.723E+01  7.720E-01    5.34 um     2873 A      3460 A   
   6.00 MeV   1.842E+01  7.237E-01    5.64 um     2941 A      3556 A   
   6.50 MeV   1.959E+01  6.816E-01    5.92 um     3000 A      3642 A   
   7.00 MeV   2.073E+01  6.447E-01    6.18 um     3051 A      3718 A   
   8.00 MeV   2.293E+01  5.826E-01    6.67 um     3175 A      3849 A   
   9.00 MeV   2.500E+01  5.324E-01    7.13 um     3274 A      3957 A   
  10.00 MeV   2.694E+01  4.908E-01    7.54 um     3356 A      4048 A   
  11.00 MeV   2.873E+01  4.559E-01    7.94 um     3426 A      4126 A   
  12.00 MeV   3.039E+01  4.259E-01    8.31 um     3486 A      4193 A   
  13.00 MeV   3.192E+01  4.000E-01    8.66 um     3539 A      4253 A   
  14.00 MeV   3.333E+01  3.773E-01    8.99 um     3586 A      4307 A   
  15.00 MeV   3.463E+01  3.573E-01    9.32 um     3628 A      4355 A   
  16.00 MeV   3.584E+01  3.395E-01    9.63 um     3667 A      4399 A   
  17.00 MeV   3.697E+01  3.235E-01    9.93 um     3703 A      4439 A   
  18.00 MeV   3.801E+01  3.090E-01   10.22 um     3736 A      4476 A   
  20.00 MeV   3.991E+01  2.840E-01   10.79 um     3838 A      4542 A   
  22.50 MeV   4.195E+01  2.583E-01   11.46 um     3972 A      4614 A   
  25.00 MeV   4.372E+01  2.371E-01   12.11 um     4090 A      4675 A   
  27.50 MeV   4.524E+01  2.194E-01   12.73 um     4196 A      4730 A   
  30.00 MeV   4.656E+01  2.044E-01   13.33 um     4292 A      4779 A   
  32.50 MeV   4.770E+01  1.914E-01   13.91 um     4382 A      4823 A   
  35.00 MeV   4.868E+01  1.801E-01   14.49 um     4465 A      4864 A   
  37.50 MeV   4.952E+01  1.701E-01   15.05 um     4544 A      4902 A   
  40.00 MeV   5.024E+01  1.613E-01   15.61 um     4618 A      4937 A   
  45.00 MeV   5.136E+01  1.463E-01   16.70 um     4881 A      5001 A   
  50.00 MeV   5.215E+01  1.340E-01   17.77 um     5121 A      5059 A   
  55.00 MeV   5.267E+01  1.238E-01   18.82 um     5344 A      5112 A   
  60.00 MeV   5.299E+01  1.151E-01   19.87 um     5555 A      5161 A   
  65.00 MeV   5.314E+01  1.076E-01   20.92 um     5756 A      5207 A   
  70.00 MeV   5.317E+01  1.011E-01   21.96 um     5949 A      5251 A   
  80.00 MeV   5.296E+01  9.029E-02   24.05 um     6654 A      5334 A   
  90.00 MeV   5.250E+01  8.171E-02   26.15 um     7299 A      5411 A   
 100.00 MeV   5.188E+01  7.471E-02   28.28 um     7903 A      5485 A   
 110.00 MeV   5.117E+01  6.888E-02   30.43 um     8478 A      5556 A   
 120.00 MeV   5.041E+01  6.394E-02   32.62 um     9031 A      5625 A   
 130.00 MeV   5.015E+01  5.971E-02   34.82 um     9563 A      5693 A   
 140.00 MeV   4.998E+01  5.603E-02   37.04 um     1.01 um     5759 A   
 150.00 MeV   4.947E+01  5.280E-02   39.27 um     1.06 um     5824 A   
 160.00 MeV   4.866E+01  4.995E-02   41.53 um     1.10 um     5889 A   
 170.00 MeV   4.787E+01  4.741E-02   43.83 um     1.15 um     5954 A   
 180.00 MeV   4.712E+01  4.512E-02   46.17 um     1.20 um     6018 A   
 200.00 MeV   4.570E+01  4.120E-02   50.96 um     1.38 um     6148 A   
 225.00 MeV   4.406E+01  3.720E-02   57.14 um     1.63 um     6313 A   
 250.00 MeV   4.257E+01  3.394E-02   63.55 um     1.87 um     6481 A   
 275.00 MeV   4.119E+01  3.124E-02   70.18 um     2.09 um     6653 A   
 300.00 MeV   3.991E+01  2.896E-02   77.03 um     2.31 um     6830 A   
 325.00 MeV   3.872E+01  2.700E-02   84.09 um     2.51 um     7012 A   
 350.00 MeV   3.761E+01  2.531E-02   91.37 um     2.72 um     7200 A   
 375.00 MeV   3.656E+01  2.382E-02   98.86 um     2.92 um     7393 A   
 400.00 MeV   3.558E+01  2.251E-02  106.55 um     3.11 um     7592 A   
 450.00 MeV   3.377E+01  2.030E-02  122.58 um     3.85 um     8008 A   
 500.00 MeV   3.214E+01  1.850E-02  139.43 um     4.53 um     8447 A   
 550.00 MeV   3.066E+01  1.701E-02  157.13 um     5.18 um     8911 A   
 600.00 MeV   2.932E+01  1.576E-02  175.65 um     5.81 um     9400 A   
 650.00 MeV   2.808E+01  1.468E-02  195.01 um     6.42 um     9913 A   
 700.00 MeV   2.694E+01  1.375E-02  215.20 um     7.03 um     1.05 um  
 800.00 MeV   2.493E+01  1.221E-02  258.08 um     9.29 um     1.16 um  
 900.00 MeV   2.320E+01  1.100E-02  304.28 um    11.36 um     1.28 um  
   1.00 GeV   2.170E+01  1.002E-02  353.81 um    13.35 um     1.42 um  
   1.10 GeV   2.040E+01  9.201E-03  406.63 um    15.30 um     1.56 um  
   1.20 GeV   1.925E+01  8.514E-03  462.69 um    17.23 um     1.71 um  
   1.30 GeV   1.825E+01  7.927E-03  521.96 um    19.17 um     1.87 um  
   1.40 GeV   1.736E+01  7.419E-03  584.38 um    21.10 um     2.04 um  
   1.50 GeV   1.657E+01  6.975E-03  649.87 um    23.05 um     2.22 um  
   1.60 GeV   1.587E+01  6.583E-03  718.39 um    25.01 um     2.41 um  
   1.70 GeV   1.523E+01  6.235E-03  789.85 um    26.98 um     2.60 um  
   1.80 GeV   1.466E+01  5.924E-03  864.20 um    28.96 um     2.80 um  
   2.00 GeV   1.362E+01  5.389E-03    1.02 mm    36.52 um     3.22 um  
   2.25 GeV   1.252E+01  4.848E-03    1.23 mm    47.33 um     3.79 um  
   2.50 GeV   1.161E+01  4.410E-03    1.46 mm    57.47 um     4.40 um  
   2.75 GeV   1.083E+01  4.047E-03    1.71 mm    67.33 um     5.05 um  
   3.00 GeV   1.017E+01  3.742E-03    1.98 mm    77.05 um     5.74 um  
   3.25 GeV   9.588E+00  3.481E-03    2.26 mm    86.73 um     6.47 um  
   3.50 GeV   9.083E+00  3.255E-03    2.56 mm    96.42 um     7.24 um  
   3.75 GeV   8.637E+00  3.059E-03    2.87 mm   106.14 um     8.05 um  
   4.00 GeV   8.240E+00  2.885E-03    3.20 mm   115.92 um     8.89 um  
   4.50 GeV   7.564E+00  2.593E-03    3.90 mm   152.82 um    10.68 um  
   5.00 GeV   7.010E+00  2.357E-03    4.67 mm   187.11 um    12.60 um  
   5.50 GeV   6.530E+00  2.162E-03    5.49 mm   220.26 um    14.65 um  
   6.00 GeV   6.122E+00  1.998E-03    6.37 mm   252.93 um    16.83 um  
   6.50 GeV   5.773E+00  1.857E-03    7.30 mm   285.42 um    19.14 um  
   7.00 GeV   5.470E+00  1.736E-03    8.29 mm   317.86 um    21.56 um  
   8.00 GeV   4.970E+00  1.538E-03   10.42 mm   438.19 um    26.74 um  
   9.00 GeV   4.575E+00  1.381E-03   12.75 mm   548.41 um    32.34 um  
  10.00 GeV   4.255E+00  1.255E-03   15.27 mm   654.02 um    38.34 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  4.8381E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
