 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 27, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\79Zn_CD2.txt

 Ion = Zinc [30] , Mass = 79 amu

 Target Density =  9.3000E-01 g/cm3 = 1.1979E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   2.221E+01  9.450E-01    6.03 um     2780 A      3261 A   
   9.00 MeV   2.430E+01  8.662E-01    6.47 um     2889 A      3373 A   
  10.00 MeV   2.632E+01  8.007E-01    6.88 um     2978 A      3468 A   
  11.00 MeV   2.823E+01  7.453E-01    7.27 um     3053 A      3550 A   
  12.00 MeV   3.005E+01  6.977E-01    7.63 um     3117 A      3621 A   
  13.00 MeV   3.177E+01  6.564E-01    7.97 um     3173 A      3684 A   
  14.00 MeV   3.338E+01  6.202E-01    8.29 um     3222 A      3740 A   
  15.00 MeV   3.489E+01  5.881E-01    8.60 um     3266 A      3790 A   
  16.00 MeV   3.631E+01  5.595E-01    8.89 um     3306 A      3835 A   
  17.00 MeV   3.764E+01  5.338E-01    9.18 um     3342 A      3877 A   
  18.00 MeV   3.889E+01  5.105E-01    9.46 um     3375 A      3915 A   
  20.00 MeV   4.116E+01  4.701E-01    9.99 um     3475 A      3983 A   
  22.50 MeV   4.364E+01  4.284E-01   10.61 um     3605 A      4055 A   
  25.00 MeV   4.579E+01  3.941E-01   11.21 um     3717 A      4117 A   
  27.50 MeV   4.766E+01  3.652E-01   11.78 um     3816 A      4172 A   
  30.00 MeV   4.931E+01  3.407E-01   12.33 um     3906 A      4221 A   
  32.50 MeV   5.077E+01  3.194E-01   12.86 um     3988 A      4265 A   
  35.00 MeV   5.207E+01  3.009E-01   13.38 um     4063 A      4305 A   
  37.50 MeV   5.322E+01  2.845E-01   13.89 um     4134 A      4341 A   
  40.00 MeV   5.425E+01  2.700E-01   14.39 um     4201 A      4375 A   
  45.00 MeV   5.597E+01  2.453E-01   15.36 um     4431 A      4437 A   
  50.00 MeV   5.732E+01  2.250E-01   16.30 um     4639 A      4492 A   
  55.00 MeV   5.836E+01  2.081E-01   17.23 um     4829 A      4541 A   
  60.00 MeV   5.916E+01  1.937E-01   18.14 um     5006 A      4587 A   
  65.00 MeV   5.975E+01  1.812E-01   19.04 um     5172 A      4629 A   
  70.00 MeV   6.018E+01  1.704E-01   19.93 um     5331 A      4669 A   
  80.00 MeV   6.064E+01  1.525E-01   21.71 um     5903 A      4742 A   
  90.00 MeV   6.071E+01  1.382E-01   23.48 um     6420 A      4810 A   
 100.00 MeV   6.052E+01  1.265E-01   25.24 um     6898 A      4873 A   
 110.00 MeV   6.015E+01  1.167E-01   27.02 um     7350 A      4933 A   
 120.00 MeV   5.965E+01  1.085E-01   28.81 um     7781 A      4990 A   
 130.00 MeV   5.907E+01  1.014E-01   30.62 um     8196 A      5046 A   
 140.00 MeV   5.842E+01  9.519E-02   32.45 um     8600 A      5100 A   
 150.00 MeV   5.774E+01  8.977E-02   34.30 um     8994 A      5153 A   
 160.00 MeV   5.721E+01  8.497E-02   36.17 um     9379 A      5206 A   
 170.00 MeV   5.722E+01  8.069E-02   38.04 um     9752 A      5257 A   
 180.00 MeV   5.700E+01  7.685E-02   39.92 um     1.01 um     5308 A   
 200.00 MeV   5.582E+01  7.022E-02   43.73 um     1.15 um     5408 A   
 225.00 MeV   5.408E+01  6.347E-02   48.62 um     1.34 um     5532 A   
 250.00 MeV   5.246E+01  5.797E-02   53.66 um     1.52 um     5657 A   
 275.00 MeV   5.096E+01  5.340E-02   58.86 um     1.69 um     5783 A   
 300.00 MeV   4.956E+01  4.953E-02   64.20 um     1.85 um     5912 A   
 325.00 MeV   4.826E+01  4.621E-02   69.69 um     2.01 um     6042 A   
 350.00 MeV   4.703E+01  4.334E-02   75.33 um     2.16 um     6175 A   
 375.00 MeV   4.588E+01  4.082E-02   81.11 um     2.31 um     6311 A   
 400.00 MeV   4.479E+01  3.859E-02   87.04 um     2.46 um     6450 A   
 450.00 MeV   4.277E+01  3.483E-02   99.32 um     3.01 um     6738 A   
 500.00 MeV   4.095E+01  3.177E-02  112.16 um     3.52 um     7039 A   
 550.00 MeV   3.928E+01  2.923E-02  125.55 um     4.00 um     7354 A   
 600.00 MeV   3.775E+01  2.708E-02  139.51 um     4.46 um     7682 A   
 650.00 MeV   3.633E+01  2.524E-02  154.02 um     4.91 um     8025 A   
 700.00 MeV   3.502E+01  2.365E-02  169.09 um     5.35 um     8383 A   
 800.00 MeV   3.266E+01  2.103E-02  200.87 um     6.99 um     9141 A   
 900.00 MeV   3.060E+01  1.896E-02  234.88 um     8.49 um     9957 A   
   1.00 GeV   2.878E+01  1.727E-02  271.11 um     9.92 um     1.08 um  
   1.10 GeV   2.717E+01  1.587E-02  309.55 um    11.31 um     1.18 um  
   1.20 GeV   2.573E+01  1.470E-02  350.21 um    12.69 um     1.27 um  
   1.30 GeV   2.445E+01  1.369E-02  393.07 um    14.07 um     1.38 um  
   1.40 GeV   2.330E+01  1.282E-02  438.11 um    15.44 um     1.49 um  
   1.50 GeV   2.226E+01  1.205E-02  485.32 um    16.83 um     1.60 um  
   1.60 GeV   2.132E+01  1.138E-02  534.66 um    18.22 um     1.72 um  
   1.70 GeV   2.047E+01  1.078E-02  586.12 um    19.62 um     1.85 um  
   1.80 GeV   1.970E+01  1.025E-02  639.65 um    21.03 um     1.98 um  
   2.00 GeV   1.835E+01  9.327E-03  752.77 um    26.43 um     2.25 um  
   2.25 GeV   1.695E+01  8.395E-03  905.21 um    34.11 um     2.62 um  
   2.50 GeV   1.576E+01  7.640E-03    1.07 mm    41.30 um     3.01 um  
   2.75 GeV   1.473E+01  7.014E-03    1.25 mm    48.25 um     3.43 um  
   3.00 GeV   1.383E+01  6.488E-03    1.43 mm    55.12 um     3.88 um  
   3.25 GeV   1.306E+01  6.038E-03    1.63 mm    61.96 um     4.35 um  
   3.50 GeV   1.237E+01  5.649E-03    1.85 mm    68.81 um     4.84 um  
   3.75 GeV   1.177E+01  5.309E-03    2.07 mm    75.69 um     5.36 um  
   4.00 GeV   1.123E+01  5.009E-03    2.30 mm    82.61 um     5.90 um  
   4.50 GeV   1.030E+01  4.505E-03    2.80 mm   108.76 um     7.06 um  
   5.00 GeV   9.538E+00  4.096E-03    3.35 mm   133.12 um     8.30 um  
   5.50 GeV   8.899E+00  3.758E-03    3.93 mm   156.64 um     9.62 um  
   6.00 GeV   8.355E+00  3.474E-03    4.55 mm   179.78 um    11.03 um  
   6.50 GeV   7.884E+00  3.231E-03    5.21 mm   202.74 um    12.51 um  
   7.00 GeV   7.460E+00  3.021E-03    5.92 mm   225.70 um    14.07 um  
   8.00 GeV   6.759E+00  2.677E-03    7.43 mm   311.23 um    17.41 um  
   9.00 GeV   6.203E+00  2.406E-03    9.09 mm   389.99 um    21.04 um  
  10.00 GeV   5.751E+00  2.186E-03   10.89 mm   465.81 um    24.93 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  7.7634E+00                 eV / (1E15 atoms/cm2)
  4.1336E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
