 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\60Zn_CD2.txt

 Ion = Zinc [30] , Mass = 60 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.404E+00  6.535E+00     784 A       143 A       121 A   
  55.00 keV   1.472E+00  6.496E+00     849 A       154 A       130 A   
  60.00 keV   1.538E+00  6.451E+00     915 A       164 A       138 A   
  65.00 keV   1.600E+00  6.402E+00     980 A       174 A       147 A   
  70.00 keV   1.661E+00  6.350E+00    1045 A       183 A       155 A   
  80.00 keV   1.775E+00  6.241E+00    1176 A       203 A       172 A   
  90.00 keV   1.883E+00  6.129E+00    1306 A       222 A       188 A   
 100.00 keV   1.985E+00  6.016E+00    1437 A       241 A       204 A   
 110.00 keV   2.082E+00  5.904E+00    1569 A       259 A       221 A   
 120.00 keV   2.175E+00  5.795E+00    1701 A       277 A       236 A   
 130.00 keV   2.281E+00  5.689E+00    1833 A       295 A       252 A   
 140.00 keV   2.368E+00  5.586E+00    1966 A       313 A       268 A   
 150.00 keV   2.443E+00  5.486E+00    2099 A       330 A       284 A   
 160.00 keV   2.510E+00  5.389E+00    2232 A       347 A       299 A   
 170.00 keV   2.573E+00  5.296E+00    2367 A       364 A       314 A   
 180.00 keV   2.633E+00  5.207E+00    2502 A       381 A       330 A   
 200.00 keV   2.751E+00  5.037E+00    2773 A       415 A       360 A   
 225.00 keV   2.898E+00  4.841E+00    3116 A       457 A       398 A   
 250.00 keV   3.047E+00  4.661E+00    3460 A       497 A       436 A   
 275.00 keV   3.199E+00  4.496E+00    3806 A       536 A       473 A   
 300.00 keV   3.350E+00  4.345E+00    4153 A       574 A       510 A   
 325.00 keV   3.501E+00  4.204E+00    4500 A       611 A       547 A   
 350.00 keV   3.651E+00  4.074E+00    4847 A       647 A       583 A   
 375.00 keV   3.797E+00  3.953E+00    5193 A       681 A       618 A   
 400.00 keV   3.941E+00  3.841E+00    5539 A       715 A       653 A   
 450.00 keV   4.215E+00  3.637E+00    6226 A       782 A       722 A   
 500.00 keV   4.472E+00  3.457E+00    6908 A       844 A       788 A   
 550.00 keV   4.710E+00  3.297E+00    7584 A       903 A       853 A   
 600.00 keV   4.930E+00  3.153E+00    8254 A       959 A       916 A   
 650.00 keV   5.134E+00  3.023E+00    8920 A      1012 A       977 A   
 700.00 keV   5.323E+00  2.906E+00    9580 A      1062 A      1036 A   
 800.00 keV   5.666E+00  2.700E+00    1.09 um     1163 A      1150 A   
 900.00 keV   5.974E+00  2.525E+00    1.22 um     1256 A      1258 A   
   1.00 MeV   6.261E+00  2.375E+00    1.34 um     1340 A      1360 A   
   1.10 MeV   6.534E+00  2.244E+00    1.47 um     1419 A      1458 A   
   1.20 MeV   6.799E+00  2.129E+00    1.59 um     1492 A      1552 A   
   1.30 MeV   7.060E+00  2.027E+00    1.71 um     1560 A      1641 A   
   1.40 MeV   7.318E+00  1.935E+00    1.83 um     1623 A      1726 A   
   1.50 MeV   7.573E+00  1.853E+00    1.95 um     1683 A      1808 A   
   1.60 MeV   7.828E+00  1.778E+00    2.06 um     1739 A      1885 A   
   1.70 MeV   8.081E+00  1.710E+00    2.18 um     1791 A      1960 A   
   1.80 MeV   8.334E+00  1.647E+00    2.29 um     1840 A      2032 A   
   2.00 MeV   8.839E+00  1.537E+00    2.50 um     1942 A      2166 A   
   2.25 MeV   9.469E+00  1.420E+00    2.76 um     2060 A      2318 A   
   2.50 MeV   1.010E+01  1.322E+00    3.01 um     2162 A      2456 A   
   2.75 MeV   1.073E+01  1.238E+00    3.24 um     2251 A      2581 A   
   3.00 MeV   1.137E+01  1.165E+00    3.47 um     2329 A      2695 A   
   3.25 MeV   1.200E+01  1.102E+00    3.68 um     2399 A      2799 A   
   3.50 MeV   1.263E+01  1.045E+00    3.89 um     2461 A      2894 A   
   3.75 MeV   1.327E+01  9.952E-01    4.08 um     2517 A      2981 A   
   4.00 MeV   1.390E+01  9.501E-01    4.27 um     2567 A      3061 A   
   4.50 MeV   1.517E+01  8.723E-01    4.63 um     2677 A      3204 A   
   5.00 MeV   1.643E+01  8.075E-01    4.96 um     2768 A      3327 A   
   5.50 MeV   1.767E+01  7.526E-01    5.27 um     2845 A      3434 A   
   6.00 MeV   1.889E+01  7.054E-01    5.56 um     2911 A      3527 A   
   6.50 MeV   2.009E+01  6.643E-01    5.84 um     2967 A      3610 A   
   7.00 MeV   2.126E+01  6.282E-01    6.10 um     3017 A      3684 A   
   8.00 MeV   2.350E+01  5.676E-01    6.58 um     3136 A      3810 A   
   9.00 MeV   2.560E+01  5.186E-01    7.02 um     3232 A      3915 A   
  10.00 MeV   2.755E+01  4.781E-01    7.43 um     3311 A      4002 A   
  11.00 MeV   2.935E+01  4.439E-01    7.81 um     3378 A      4078 A   
  12.00 MeV   3.101E+01  4.147E-01    8.17 um     3437 A      4144 A   
  13.00 MeV   3.254E+01  3.895E-01    8.52 um     3488 A      4202 A   
  14.00 MeV   3.395E+01  3.674E-01    8.85 um     3534 A      4253 A   
  15.00 MeV   3.525E+01  3.478E-01    9.17 um     3575 A      4300 A   
  16.00 MeV   3.645E+01  3.304E-01    9.47 um     3613 A      4343 A   
  17.00 MeV   3.757E+01  3.148E-01    9.77 um     3648 A      4382 A   
  18.00 MeV   3.861E+01  3.008E-01   10.06 um     3681 A      4418 A   
  20.00 MeV   4.048E+01  2.764E-01   10.62 um     3781 A      4482 A   
  22.50 MeV   4.251E+01  2.513E-01   11.28 um     3913 A      4552 A   
  25.00 MeV   4.425E+01  2.307E-01   11.92 um     4030 A      4612 A   
  27.50 MeV   4.574E+01  2.135E-01   12.53 um     4134 A      4665 A   
  30.00 MeV   4.703E+01  1.988E-01   13.13 um     4230 A      4713 A   
  32.50 MeV   4.814E+01  1.862E-01   13.71 um     4319 A      4757 A   
  35.00 MeV   4.909E+01  1.752E-01   14.28 um     4402 A      4796 A   
  37.50 MeV   4.989E+01  1.655E-01   14.83 um     4480 A      4833 A   
  40.00 MeV   5.057E+01  1.569E-01   15.39 um     4554 A      4868 A   
  45.00 MeV   5.163E+01  1.423E-01   16.47 um     4818 A      4931 A   
  50.00 MeV   5.235E+01  1.303E-01   17.53 um     5058 A      4988 A   
  55.00 MeV   5.281E+01  1.203E-01   18.59 um     5283 A      5041 A   
  60.00 MeV   5.306E+01  1.119E-01   19.64 um     5495 A      5089 A   
  65.00 MeV   5.317E+01  1.046E-01   20.68 um     5697 A      5135 A   
  70.00 MeV   5.315E+01  9.824E-02   21.72 um     5892 A      5179 A   
  80.00 MeV   5.286E+01  8.776E-02   23.81 um     6605 A      5262 A   
  90.00 MeV   5.233E+01  7.941E-02   25.92 um     7258 A      5339 A   
 100.00 MeV   5.165E+01  7.260E-02   28.06 um     7869 A      5413 A   
 110.00 MeV   5.090E+01  6.693E-02   30.22 um     8452 A      5484 A   
 120.00 MeV   5.010E+01  6.213E-02   32.42 um     9013 A      5554 A   
 130.00 MeV   5.012E+01  5.802E-02   34.63 um     9549 A      5623 A   
 140.00 MeV   4.979E+01  5.444E-02   36.85 um     1.01 um     5689 A   
 150.00 MeV   4.906E+01  5.130E-02   39.10 um     1.06 um     5755 A   
 160.00 MeV   4.824E+01  4.853E-02   41.38 um     1.10 um     5821 A   
 170.00 MeV   4.744E+01  4.606E-02   43.70 um     1.15 um     5887 A   
 180.00 MeV   4.668E+01  4.384E-02   46.06 um     1.20 um     5952 A   
 200.00 MeV   4.525E+01  4.002E-02   50.89 um     1.38 um     6085 A   
 225.00 MeV   4.360E+01  3.613E-02   57.14 um     1.64 um     6253 A   
 250.00 MeV   4.209E+01  3.297E-02   63.62 um     1.88 um     6425 A   
 275.00 MeV   4.071E+01  3.034E-02   70.33 um     2.11 um     6602 A   
 300.00 MeV   3.942E+01  2.813E-02   77.26 um     2.33 um     6784 A   
 325.00 MeV   3.823E+01  2.623E-02   84.41 um     2.54 um     6971 A   
 350.00 MeV   3.711E+01  2.458E-02   91.78 um     2.74 um     7164 A   
 375.00 MeV   3.607E+01  2.314E-02   99.37 um     2.95 um     7363 A   
 400.00 MeV   3.508E+01  2.186E-02  107.18 um     3.15 um     7568 A   
 450.00 MeV   3.327E+01  1.971E-02  123.44 um     3.90 um     7997 A   
 500.00 MeV   3.163E+01  1.797E-02  140.56 um     4.59 um     8452 A   
 550.00 MeV   3.016E+01  1.652E-02  158.54 um     5.25 um     8932 A   
 600.00 MeV   2.881E+01  1.530E-02  177.39 um     5.89 um     9437 A   
 650.00 MeV   2.758E+01  1.425E-02  197.09 um     6.52 um     9969 A   
 700.00 MeV   2.644E+01  1.335E-02  217.66 um     7.14 um     1.05 um  
 800.00 MeV   2.444E+01  1.186E-02  261.37 um     9.45 um     1.17 um  
 900.00 MeV   2.272E+01  1.068E-02  308.52 um    11.57 um     1.30 um  
   1.00 GeV   2.124E+01  9.723E-03  359.09 um    13.60 um     1.44 um  
   1.10 GeV   1.996E+01  8.932E-03  413.04 um    15.60 um     1.59 um  
   1.20 GeV   1.884E+01  8.265E-03  470.34 um    17.58 um     1.75 um  
   1.30 GeV   1.785E+01  7.695E-03  530.93 um    19.56 um     1.91 um  
   1.40 GeV   1.698E+01  7.201E-03  594.74 um    21.55 um     2.09 um  
   1.50 GeV   1.621E+01  6.770E-03  661.70 um    23.54 um     2.27 um  
   1.60 GeV   1.552E+01  6.390E-03  731.74 um    25.54 um     2.46 um  
   1.70 GeV   1.490E+01  6.052E-03  804.80 um    27.56 um     2.66 um  
   1.80 GeV   1.434E+01  5.750E-03  880.80 um    29.58 um     2.87 um  
   2.00 GeV   1.331E+01  5.231E-03    1.04 mm    37.33 um     3.31 um  
   2.25 GeV   1.223E+01  4.705E-03    1.26 mm    48.40 um     3.90 um  
   2.50 GeV   1.133E+01  4.280E-03    1.50 mm    58.80 um     4.53 um  
   2.75 GeV   1.057E+01  3.927E-03    1.75 mm    68.90 um     5.21 um  
   3.00 GeV   9.925E+00  3.631E-03    2.02 mm    78.87 um     5.92 um  
   3.25 GeV   9.362E+00  3.378E-03    2.31 mm    88.79 um     6.68 um  
   3.50 GeV   8.869E+00  3.159E-03    2.61 mm    98.71 um     7.48 um  
   3.75 GeV   8.433E+00  2.968E-03    2.93 mm   108.68 um     8.32 um  
   4.00 GeV   8.046E+00  2.800E-03    3.27 mm   118.69 um     9.19 um  
   4.50 GeV   7.387E+00  2.516E-03    3.99 mm   156.49 um    11.05 um  
   5.00 GeV   6.842E+00  2.287E-03    4.77 mm   191.63 um    13.04 um  
   5.50 GeV   6.373E+00  2.098E-03    5.62 mm   225.61 um    15.17 um  
   6.00 GeV   5.976E+00  1.938E-03    6.52 mm   259.09 um    17.44 um  
   6.50 GeV   5.636E+00  1.802E-03    7.47 mm   292.36 um    19.83 um  
   7.00 GeV   5.342E+00  1.685E-03    8.49 mm   325.58 um    22.34 um  
   8.00 GeV   4.856E+00  1.492E-03   10.67 mm   448.72 um    27.71 um  
   9.00 GeV   4.472E+00  1.340E-03   13.05 mm   561.43 um    33.52 um  
  10.00 GeV   4.162E+00  1.217E-03   15.63 mm   669.36 um    39.72 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  4.8509E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
