 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 17, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\12C_Al.txt

 Ion = Carbon [6] , Mass = 12 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 275.00 MeV   6.303E-01  2.919E-04  910.71 um    37.89 um    10.39 um  
 300.00 MeV   5.886E-01  2.699E-04    1.06 mm    43.65 um    12.04 um  
 325.00 MeV   5.526E-01  2.511E-04    1.22 mm    49.42 um    13.80 um  
 350.00 MeV   5.211E-01  2.348E-04    1.40 mm    55.22 um    15.67 um  
 375.00 MeV   4.933E-01  2.206E-04    1.58 mm    61.07 um    17.63 um  
 400.00 MeV   4.685E-01  2.081E-04    1.77 mm    66.99 um    19.70 um  
 450.00 MeV   4.266E-01  1.870E-04    2.19 mm    89.20 um    24.13 um  
 500.00 MeV   3.924E-01  1.700E-04    2.64 mm   110.02 um    28.95 um  
 550.00 MeV   3.640E-01  1.559E-04    3.13 mm   130.27 um    34.13 um  
 600.00 MeV   3.399E-01  1.441E-04    3.65 mm   150.31 um    39.68 um  
 650.00 MeV   3.192E-01  1.340E-04    4.22 mm   170.33 um    45.58 um  
 700.00 MeV   3.013E-01  1.252E-04    4.81 mm   190.42 um    51.81 um  
 800.00 MeV   2.717E-01  1.109E-04    6.11 mm   264.71 um    65.28 um  
 900.00 MeV   2.482E-01  9.960E-05    7.53 mm   333.39 um    80.00 um  
   1.00 GeV   2.291E-01  9.047E-05    9.08 mm   399.86 um    95.92 um  
   1.10 GeV   2.133E-01  8.293E-05   10.76 mm   465.46 um   112.98 um  
   1.20 GeV   2.000E-01  7.659E-05   12.55 mm   530.79 um   131.13 um  
   1.30 GeV   1.886E-01  7.119E-05   14.45 mm   596.18 um   150.32 um  
   1.40 GeV   1.787E-01  6.652E-05   16.47 mm   661.78 um   170.50 um  
   1.50 GeV   1.701E-01  6.245E-05   18.59 mm   727.69 um   191.63 um  
   1.60 GeV   1.625E-01  5.886E-05   20.82 mm   793.93 um   213.68 um  
   1.70 GeV   1.557E-01  5.568E-05   23.14 mm   860.52 um   236.59 um  
   1.80 GeV   1.497E-01  5.284E-05   25.57 mm   927.46 um   260.34 um  
   2.00 GeV   1.394E-01  4.797E-05   30.69 mm     1.18 mm   310.23 um  
   2.25 GeV   1.289E-01  4.305E-05   37.59 mm     1.53 mm   376.73 um  
   2.50 GeV   1.205E-01  3.908E-05   45.01 mm     1.86 mm   447.39 um  
   2.75 GeV   1.136E-01  3.580E-05   52.92 mm     2.17 mm   521.82 um  
   3.00 GeV   1.078E-01  3.305E-05   61.29 mm     2.48 mm   599.64 um  
   3.25 GeV   1.028E-01  3.070E-05   70.07 mm     2.78 mm   680.54 um  
   3.50 GeV   9.860E-02  2.867E-05   79.26 mm     3.07 mm   764.23 um  
   3.75 GeV   9.493E-02  2.691E-05   88.82 mm     3.36 mm   850.43 um  
   4.00 GeV   9.171E-02  2.535E-05   98.74 mm     3.64 mm   938.90 um  
   4.50 GeV   8.636E-02  2.274E-05  119.53 mm     4.69 mm     1.12 mm  
   5.00 GeV   8.209E-02  2.063E-05  141.51 mm     5.63 mm     1.31 mm  
   5.50 GeV   7.862E-02  1.889E-05  164.54 mm     6.51 mm     1.51 mm  
   6.00 GeV   7.576E-02  1.743E-05  188.51 mm     7.35 mm     1.71 mm  
   6.50 GeV   7.336E-02  1.619E-05  213.33 mm     8.15 mm     1.91 mm  
   7.00 GeV   7.132E-02  1.512E-05  238.91 mm     8.92 mm     2.11 mm  
   8.00 GeV   6.809E-02  1.336E-05  292.02 mm    11.68 mm     2.53 mm  
   9.00 GeV   6.565E-02  1.198E-05  347.38 mm    14.07 mm     2.95 mm  
  10.00 GeV   6.377E-02  1.086E-05  404.57 mm    16.24 mm     3.37 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  6.5531E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
