 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 17, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\1H_Al.txt.txt

 Ion = Hydrogen [1] , Mass = 1 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
   5.50 keV   2.112E-01  5.615E-03     763 A       390 A       342 A   
   6.00 keV   2.201E-01  5.372E-03     824 A       405 A       359 A   
   6.50 keV   2.286E-01  5.153E-03     883 A       420 A       375 A   
   7.00 keV   2.368E-01  4.953E-03     942 A       433 A       391 A   
   8.00 keV   2.524E-01  4.604E-03    1056 A       458 A       419 A   
   9.00 keV   2.671E-01  4.308E-03    1167 A       479 A       445 A   
  10.00 keV   2.807E-01  4.053E-03    1274 A       499 A       469 A   
  11.00 keV   2.935E-01  3.831E-03    1379 A       516 A       492 A   
  12.00 keV   3.055E-01  3.636E-03    1480 A       532 A       513 A   
  13.00 keV   3.167E-01  3.462E-03    1579 A       547 A       532 A   
  14.00 keV   3.272E-01  3.306E-03    1676 A       561 A       551 A   
  15.00 keV   3.370E-01  3.165E-03    1771 A       573 A       568 A   
  16.00 keV   3.462E-01  3.038E-03    1865 A       585 A       584 A   
  17.00 keV   3.548E-01  2.922E-03    1956 A       596 A       600 A   
  18.00 keV   3.629E-01  2.816E-03    2046 A       606 A       615 A   
  20.00 keV   3.777E-01  2.627E-03    2223 A       625 A       643 A   
  22.50 keV   3.936E-01  2.429E-03    2437 A       646 A       675 A   
  25.00 keV   4.072E-01  2.261E-03    2646 A       665 A       705 A   
  27.50 keV   4.187E-01  2.118E-03    2851 A       683 A       733 A   
  30.00 keV   4.285E-01  1.994E-03    3051 A       698 A       758 A   
  32.50 keV   4.368E-01  1.885E-03    3249 A       713 A       783 A   
  35.00 keV   4.437E-01  1.789E-03    3445 A       726 A       806 A   
  37.50 keV   4.496E-01  1.703E-03    3638 A       739 A       828 A   
  40.00 keV   4.544E-01  1.626E-03    3830 A       751 A       849 A   
  45.00 keV   4.616E-01  1.494E-03    4211 A       774 A       890 A   
  50.00 keV   4.661E-01  1.383E-03    4590 A       795 A       928 A   
  55.00 keV   4.686E-01  1.289E-03    4967 A       815 A       964 A   
  60.00 keV   4.695E-01  1.208E-03    5345 A       834 A       999 A   
  65.00 keV   4.692E-01  1.138E-03    5723 A       852 A      1032 A   
  70.00 keV   4.679E-01  1.076E-03    6104 A       869 A      1065 A   
  80.00 keV   4.632E-01  9.726E-04    6872 A       904 A      1128 A   
  90.00 keV   4.568E-01  8.887E-04    7652 A       938 A      1189 A   
 100.00 keV   4.493E-01  8.194E-04    8446 A       970 A      1249 A   
 110.00 keV   4.413E-01  7.609E-04    9256 A      1002 A      1309 A   
 120.00 keV   4.331E-01  7.110E-04    1.01 um     1033 A      1368 A   
 130.00 keV   4.248E-01  6.677E-04    1.09 um     1064 A      1426 A   
 140.00 keV   4.166E-01  6.298E-04    1.18 um     1095 A      1485 A   
 150.00 keV   4.085E-01  5.964E-04    1.27 um     1126 A      1544 A   
 160.00 keV   4.007E-01  5.666E-04    1.36 um     1156 A      1603 A   
 170.00 keV   3.931E-01  5.399E-04    1.45 um     1187 A      1662 A   
 180.00 keV   3.858E-01  5.158E-04    1.54 um     1218 A      1722 A   
 200.00 keV   3.719E-01  4.740E-04    1.73 um     1294 A      1843 A   
 225.00 keV   3.560E-01  4.310E-04    1.98 um     1398 A      1998 A   
 250.00 keV   3.416E-01  3.958E-04    2.25 um     1503 A      2156 A   
 275.00 keV   3.286E-01  3.662E-04    2.52 um     1609 A      2319 A   
 300.00 keV   3.167E-01  3.411E-04    2.80 um     1716 A      2485 A   
 325.00 keV   3.058E-01  3.194E-04    3.10 um     1823 A      2656 A   
 350.00 keV   2.958E-01  3.005E-04    3.40 um     1933 A      2831 A   
 375.00 keV   2.866E-01  2.839E-04    3.71 um     2043 A      3010 A   
 400.00 keV   2.781E-01  2.692E-04    4.04 um     2155 A      3193 A   
 450.00 keV   2.630E-01  2.441E-04    4.71 um     2474 A      3571 A   
 500.00 keV   2.498E-01  2.236E-04    5.43 um     2790 A      3964 A   
 550.00 keV   2.383E-01  2.065E-04    6.18 um     3104 A      4372 A   
 600.00 keV   2.280E-01  1.920E-04    6.97 um     3417 A      4795 A   
 650.00 keV   2.188E-01  1.795E-04    7.79 um     3732 A      5231 A   
 700.00 keV   2.106E-01  1.686E-04    8.65 um     4047 A      5680 A   
 800.00 keV   1.963E-01  1.506E-04   10.45 um     5015 A      6617 A   
 900.00 keV   1.844E-01  1.363E-04   12.38 um     5940 A      7602 A   
   1.00 MeV   1.742E-01  1.246E-04   14.43 um     6843 A      8633 A   
   1.10 MeV   1.645E-01  1.149E-04   16.61 um     7741 A      9709 A   
   1.20 MeV   1.549E-01  1.067E-04   18.91 um     8647 A      1.08 um  
   1.30 MeV   1.471E-01  9.960E-05   21.35 um     9568 A      1.20 um  
   1.40 MeV   1.401E-01  9.347E-05   23.91 um     1.05 um     1.33 um  
   1.50 MeV   1.339E-01  8.809E-05   26.60 um     1.14 um     1.45 um  
   1.60 MeV   1.282E-01  8.333E-05   29.40 um     1.24 um     1.59 um  
   1.70 MeV   1.231E-01  7.908E-05   32.33 um     1.34 um     1.72 um  
   1.80 MeV   1.184E-01  7.527E-05   35.38 um     1.44 um     1.87 um  
   2.00 MeV   1.102E-01  6.872E-05   41.83 um     1.76 um     2.17 um  
   2.25 MeV   1.016E-01  6.205E-05   50.53 um     2.22 um     2.57 um  
   2.50 MeV   9.433E-02  5.662E-05   59.93 um     2.66 um     3.00 um  
   2.75 MeV   8.818E-02  5.211E-05   70.03 um     3.10 um     3.45 um  
   3.00 MeV   8.288E-02  4.830E-05   80.80 um     3.53 um     3.94 um  
   3.25 MeV   7.826E-02  4.504E-05   92.23 um     3.97 um     4.45 um  
   3.50 MeV   7.418E-02  4.221E-05  104.32 um     4.42 um     4.98 um  
   3.75 MeV   7.056E-02  3.974E-05  117.04 um     4.86 um     5.55 um  
   4.00 MeV   6.731E-02  3.755E-05  130.41 um     5.32 um     6.13 um  
   4.50 MeV   6.173E-02  3.386E-05  158.99 um     6.87 um     7.38 um  
   5.00 MeV   5.710E-02  3.086E-05  190.02 um     8.34 um     8.72 um  
   5.50 MeV   5.319E-02  2.838E-05  223.46 um     9.79 um    10.16 um  
   6.00 MeV   4.983E-02  2.628E-05  259.26 um    11.24 um    11.68 um  
   6.50 MeV   4.691E-02  2.448E-05  297.37 um    12.70 um    13.30 um  
   7.00 MeV   4.435E-02  2.293E-05  337.77 um    14.17 um    15.00 um  
   8.00 MeV   4.007E-02  2.037E-05  425.23 um    19.25 um    18.67 um  
   9.00 MeV   3.661E-02  1.835E-05  521.50 um    24.05 um    22.67 um  
  10.00 MeV   3.375E-02  1.670E-05  626.38 um    28.77 um    27.01 um  
  11.00 MeV   3.136E-02  1.535E-05  739.72 um    33.48 um    31.66 um  
  12.00 MeV   2.931E-02  1.420E-05  861.35 um    38.23 um    36.62 um  
  13.00 MeV   2.754E-02  1.322E-05  991.15 um    43.05 um    41.89 um  
  14.00 MeV   2.599E-02  1.237E-05    1.13 mm    47.94 um    47.46 um  
  15.00 MeV   2.462E-02  1.163E-05    1.27 mm    52.92 um    53.32 um  
  16.00 MeV   2.341E-02  1.098E-05    1.43 mm    57.99 um    59.48 um  
  17.00 MeV   2.232E-02  1.040E-05    1.59 mm    63.16 um    65.93 um  
  18.00 MeV   2.134E-02  9.879E-06    1.76 mm    68.41 um    72.65 um  
  20.00 MeV   1.964E-02  8.988E-06    2.12 mm    86.95 um    86.94 um  
  22.50 MeV   1.790E-02  8.085E-06    2.61 mm   113.38 um   106.33 um  
  25.00 MeV   1.647E-02  7.354E-06    3.15 mm   138.63 um   127.37 um  
  27.50 MeV   1.528E-02  6.749E-06    3.73 mm   163.50 um   150.02 um  
  30.00 MeV   1.427E-02  6.239E-06    4.35 mm   188.34 um   174.23 um  
  32.50 MeV   1.339E-02  5.805E-06    5.02 mm   213.35 um   199.96 um  
  35.00 MeV   1.264E-02  5.429E-06    5.73 mm   238.64 um   227.18 um  
  37.50 MeV   1.197E-02  5.100E-06    6.48 mm   264.26 um   255.87 um  
  40.00 MeV   1.138E-02  4.811E-06    7.27 mm   290.25 um   285.98 um  
  45.00 MeV   1.038E-02  4.325E-06    8.97 mm   382.79 um   350.39 um  
  50.00 MeV   9.559E-03  3.931E-06   10.82 mm   470.30 um   420.19 um  
  55.00 MeV   8.879E-03  3.605E-06   12.82 mm   555.91 um   495.18 um  
  60.00 MeV   8.303E-03  3.331E-06   14.97 mm   640.98 um   575.18 um  
  65.00 MeV   7.809E-03  3.097E-06   17.26 mm   726.24 um   660.03 um  
  70.00 MeV   7.380E-03  2.895E-06   19.69 mm   812.05 um   749.57 um  
  80.00 MeV   6.673E-03  2.564E-06   24.95 mm     1.12 mm   942.15 um  
  90.00 MeV   6.112E-03  2.303E-06   30.73 mm     1.40 mm     1.15 mm  
 100.00 MeV   5.656E-03  2.092E-06   37.01 mm     1.68 mm     1.38 mm  
 110.00 MeV   5.278E-03  1.918E-06   43.77 mm     1.95 mm     1.62 mm  
 120.00 MeV   4.960E-03  1.771E-06   50.98 mm     2.22 mm     1.87 mm  
 130.00 MeV   4.687E-03  1.646E-06   58.64 mm     2.49 mm     2.14 mm  
 140.00 MeV   4.452E-03  1.538E-06   66.72 mm     2.77 mm     2.43 mm  
 150.00 MeV   4.246E-03  1.444E-06   75.21 mm     3.04 mm     2.72 mm  
 160.00 MeV   4.065E-03  1.361E-06   84.09 mm     3.32 mm     3.03 mm  
 170.00 MeV   3.904E-03  1.288E-06   93.36 mm     3.59 mm     3.34 mm  
 180.00 MeV   3.760E-03  1.222E-06  102.99 mm     3.87 mm     3.67 mm  
 200.00 MeV   3.514E-03  1.109E-06  123.31 mm     4.88 mm     4.35 mm  
 225.00 MeV   3.266E-03  9.956E-07  150.56 mm     6.28 mm     5.26 mm  
 250.00 MeV   3.066E-03  9.038E-07  179.73 mm     7.58 mm     6.22 mm  
 275.00 MeV   2.901E-03  8.279E-07  210.69 mm     8.83 mm     7.21 mm  
 300.00 MeV   2.764E-03  7.642E-07  243.29 mm    10.03 mm     8.25 mm  
 325.00 MeV   2.648E-03  7.099E-07  277.41 mm    11.21 mm     9.33 mm  
 350.00 MeV   2.548E-03  6.631E-07  312.96 mm    12.37 mm    10.43 mm  
 375.00 MeV   2.462E-03  6.222E-07  349.83 mm    13.51 mm    11.56 mm  
 400.00 MeV   2.386E-03  5.863E-07  387.92 mm    14.63 mm    12.71 mm  
 450.00 MeV   2.261E-03  5.259E-07  467.44 mm    18.61 mm    15.08 mm  
 500.00 MeV   2.162E-03  4.772E-07  550.98 mm    22.20 mm    17.51 mm  
 550.00 MeV   2.082E-03  4.370E-07  638.04 mm    25.54 mm    19.98 mm  
 600.00 MeV   2.016E-03  4.032E-07  728.20 mm    28.71 mm    22.49 mm  
 650.00 MeV   1.961E-03  3.744E-07  821.10 mm    31.73 mm    25.03 mm  
 700.00 MeV   1.915E-03  3.496E-07  916.40 mm    34.64 mm    27.57 mm  
 800.00 MeV   1.843E-03  3.090E-07    1.11 m     44.70 mm    32.69 mm  
 900.00 MeV   1.789E-03  2.770E-07    1.32 m     53.44 mm    37.79 mm  
   1.00 GeV   1.749E-03  2.512E-07    1.53 m     61.33 mm    42.84 mm  
   1.10 GeV   1.717E-03  2.300E-07    1.74 m     68.60 mm    47.84 mm  
   1.20 GeV   1.693E-03  2.121E-07    1.96 m     75.40 mm    52.76 mm  
   1.30 GeV   1.674E-03  1.969E-07    2.18 m     81.80 mm    57.60 mm  
   1.40 GeV   1.659E-03  1.838E-07    2.40 m     87.86 mm    62.35 mm  
   1.50 GeV   1.648E-03  1.724E-07    2.62 m     93.63 mm    67.02 mm  
   1.60 GeV   1.638E-03  1.624E-07    2.85 m     99.14 mm    71.59 mm  
   1.70 GeV   1.631E-03  1.535E-07    3.07 m    104.41 mm    76.07 mm  
   1.80 GeV   1.626E-03  1.455E-07    3.30 m    109.48 mm    80.46 mm  
   2.00 GeV   1.619E-03  1.319E-07    3.75 m    127.47 mm    88.98 mm  
   2.25 GeV   1.615E-03  1.182E-07    4.33 m    151.42 mm    99.17 mm  
   2.50 GeV   1.614E-03  1.072E-07    4.90 m    172.13 mm   108.87 mm  
   2.75 GeV   1.617E-03  9.807E-08    5.47 m    190.60 mm   118.14 mm  
   3.00 GeV   1.620E-03  9.042E-08    6.04 m    207.39 mm   126.99 mm  
   3.25 GeV   1.625E-03  8.392E-08    6.61 m    222.85 mm   135.48 mm  
   3.50 GeV   1.631E-03  7.831E-08    7.18 m    237.22 mm   143.63 mm  
   3.75 GeV   1.637E-03  7.342E-08    7.75 m    250.68 mm   151.46 mm  
   4.00 GeV   1.643E-03  6.913E-08    8.31 m    263.37 mm   159.00 mm  
   4.50 GeV   1.656E-03  6.192E-08    9.43 m    307.94 mm   173.33 mm  
   5.00 GeV   1.669E-03  5.612E-08   10.54 m    346.27 mm   186.74 mm  
   5.50 GeV   1.681E-03  5.133E-08   11.65 m    380.28 mm   199.37 mm  
   6.00 GeV   1.694E-03  4.732E-08   12.74 m    411.05 mm   211.32 mm  
   6.50 GeV   1.705E-03  4.390E-08   13.83 m    439.30 mm   222.66 mm  
   7.00 GeV   1.716E-03  4.096E-08   14.91 m    465.50 mm   233.47 mm  
   8.00 GeV   1.737E-03  3.614E-08   17.06 m    556.00 mm   253.71 mm  
   9.00 GeV   1.755E-03  3.237E-08   19.17 m    632.09 mm   272.39 mm  
  10.00 GeV   1.772E-03  2.932E-08   21.27 m    698.69 mm   289.79 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  2.9121E+01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
