 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Actinium in Aluminum.txt

 Ion = Actinium [89] , Mass = 229 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   1.478E+01  6.478E+00    1.74 um     1544 A      1570 A   
  11.00 MeV   1.514E+01  6.146E+00    1.91 um     1647 A      1692 A   
  12.00 MeV   1.547E+01  5.850E+00    2.08 um     1746 A      1810 A   
  13.00 MeV   1.577E+01  5.587E+00    2.25 um     1839 A      1926 A   
  14.00 MeV   1.606E+01  5.349E+00    2.42 um     1929 A      2039 A   
  15.00 MeV   1.633E+01  5.134E+00    2.59 um     2015 A      2149 A   
  16.00 MeV   1.661E+01  4.938E+00    2.76 um     2098 A      2256 A   
  17.00 MeV   1.689E+01  4.758E+00    2.93 um     2178 A      2362 A   
  18.00 MeV   1.717E+01  4.593E+00    3.10 um     2255 A      2464 A   
  20.00 MeV   1.776E+01  4.300E+00    3.43 um     2422 A      2663 A   
  22.50 MeV   1.855E+01  3.988E+00    3.84 um     2625 A      2898 A   
  25.00 MeV   1.940E+01  3.724E+00    4.25 um     2808 A      3118 A   
  27.50 MeV   2.032E+01  3.497E+00    4.64 um     2972 A      3325 A   
  30.00 MeV   2.128E+01  3.299E+00    5.01 um     3120 A      3518 A   
  32.50 MeV   2.229E+01  3.126E+00    5.38 um     3254 A      3699 A   
  35.00 MeV   2.333E+01  2.971E+00    5.74 um     3376 A      3868 A   
  37.50 MeV   2.440E+01  2.834E+00    6.08 um     3486 A      4025 A   
  40.00 MeV   2.548E+01  2.709E+00    6.41 um     3587 A      4173 A   
  45.00 MeV   2.765E+01  2.494E+00    7.04 um     3816 A      4439 A   
  50.00 MeV   2.982E+01  2.315E+00    7.63 um     4007 A      4674 A   
  55.00 MeV   3.196E+01  2.162E+00    8.19 um     4169 A      4881 A   
  60.00 MeV   3.404E+01  2.030E+00    8.71 um     4309 A      5066 A   
  65.00 MeV   3.607E+01  1.914E+00    9.21 um     4431 A      5232 A   
  70.00 MeV   3.802E+01  1.813E+00    9.68 um     4539 A      5382 A   
  80.00 MeV   4.173E+01  1.642E+00   10.57 um     4802 A      5641 A   
  90.00 MeV   4.517E+01  1.503E+00   11.39 um     5015 A      5860 A   
 100.00 MeV   4.835E+01  1.388E+00   12.15 um     5193 A      6048 A   
 110.00 MeV   5.131E+01  1.291E+00   12.87 um     5345 A      6212 A   
 120.00 MeV   5.406E+01  1.208E+00   13.56 um     5477 A      6356 A   
 130.00 MeV   5.663E+01  1.136E+00   14.21 um     5593 A      6485 A   
 140.00 MeV   5.902E+01  1.072E+00   14.84 um     5698 A      6601 A   
 150.00 MeV   6.127E+01  1.016E+00   15.44 um     5792 A      6707 A   
 160.00 MeV   6.338E+01  9.663E-01   16.03 um     5878 A      6803 A   
 170.00 MeV   6.536E+01  9.215E-01   16.59 um     5958 A      6892 A   
 180.00 MeV   6.723E+01  8.809E-01   17.14 um     6031 A      6974 A   
 200.00 MeV   7.068E+01  8.106E-01   18.20 um     6254 A      7122 A   
 225.00 MeV   7.450E+01  7.381E-01   19.46 um     6543 A      7283 A   
 250.00 MeV   7.789E+01  6.785E-01   20.66 um     6794 A      7423 A   
 275.00 MeV   8.090E+01  6.285E-01   21.82 um     7017 A      7547 A   
 300.00 MeV   8.360E+01  5.859E-01   22.93 um     7217 A      7658 A   
 325.00 MeV   8.602E+01  5.491E-01   24.01 um     7400 A      7758 A   
 350.00 MeV   8.820E+01  5.170E-01   25.07 um     7569 A      7851 A   
 375.00 MeV   9.018E+01  4.888E-01   26.10 um     7726 A      7936 A   
 400.00 MeV   9.197E+01  4.636E-01   27.11 um     7873 A      8015 A   
 450.00 MeV   9.506E+01  4.209E-01   29.08 um     8379 A      8159 A   
 500.00 MeV   9.757E+01  3.859E-01   30.99 um     8828 A      8287 A   
 550.00 MeV   9.863E+01  3.567E-01   32.87 um     9239 A      8405 A   
 600.00 MeV   9.999E+01  3.318E-01   34.72 um     9623 A      8513 A   
 650.00 MeV   1.011E+02  3.105E-01   36.56 um     9983 A      8614 A   
 700.00 MeV   1.019E+02  2.918E-01   38.38 um     1.03 um     8709 A   
 800.00 MeV   1.031E+02  2.610E-01   41.98 um     1.15 um     8885 A   
 900.00 MeV   1.036E+02  2.364E-01   45.55 um     1.26 um     9046 A   
   1.00 GeV   1.038E+02  2.163E-01   49.11 um     1.36 um     9197 A   
   1.10 GeV   1.037E+02  1.995E-01   52.67 um     1.45 um     9339 A   
   1.20 GeV   1.034E+02  1.853E-01   56.23 um     1.54 um     9475 A   
   1.30 GeV   1.029E+02  1.731E-01   59.82 um     1.62 um     9607 A   
