 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\23Ne_CD2.txt

 Ion = Neon [10] , Mass = 23 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.371E+00  1.265E+00    1970 A       420 A       336 A   
  55.00 keV   1.487E+00  1.212E+00    2162 A       450 A       365 A   
  60.00 keV   1.579E+00  1.163E+00    2351 A       478 A       393 A   
  65.00 keV   1.654E+00  1.119E+00    2538 A       505 A       421 A   
  70.00 keV   1.717E+00  1.079E+00    2724 A       531 A       447 A   
  80.00 keV   1.816E+00  1.008E+00    3094 A       580 A       499 A   
  90.00 keV   1.893E+00  9.473E-01    3462 A       626 A       548 A   
 100.00 keV   1.957E+00  8.945E-01    3830 A       670 A       595 A   
 110.00 keV   2.014E+00  8.482E-01    4198 A       712 A       642 A   
 120.00 keV   2.067E+00  8.071E-01    4566 A       752 A       686 A   
 130.00 keV   2.117E+00  7.704E-01    4933 A       790 A       730 A   
 140.00 keV   2.167E+00  7.374E-01    5299 A       827 A       772 A   
 150.00 keV   2.216E+00  7.075E-01    5663 A       862 A       814 A   
 160.00 keV   2.265E+00  6.803E-01    6025 A       895 A       854 A   
 170.00 keV   2.315E+00  6.555E-01    6385 A       928 A       893 A   
 180.00 keV   2.365E+00  6.326E-01    6742 A       958 A       932 A   
 200.00 keV   2.466E+00  5.920E-01    7448 A      1019 A      1006 A   
 225.00 keV   2.593E+00  5.489E-01    8313 A      1089 A      1093 A   
 250.00 keV   2.719E+00  5.124E-01    9156 A      1152 A      1175 A   
 275.00 keV   2.845E+00  4.810E-01    9977 A      1209 A      1252 A   
 300.00 keV   2.969E+00  4.537E-01    1.08 um     1261 A      1324 A   
 325.00 keV   3.091E+00  4.297E-01    1.16 um     1309 A      1393 A   
 350.00 keV   3.212E+00  4.084E-01    1.23 um     1353 A      1457 A   
 375.00 keV   3.332E+00  3.894E-01    1.31 um     1393 A      1517 A   
 400.00 keV   3.450E+00  3.723E-01    1.38 um     1430 A      1575 A   
 450.00 keV   3.682E+00  3.427E-01    1.52 um     1503 A      1680 A   
 500.00 keV   3.907E+00  3.179E-01    1.65 um     1566 A      1775 A   
 550.00 keV   4.126E+00  2.968E-01    1.77 um     1621 A      1861 A   
 600.00 keV   4.338E+00  2.786E-01    1.89 um     1669 A      1939 A   
 650.00 keV   4.541E+00  2.628E-01    2.01 um     1713 A      2010 A   
 700.00 keV   4.737E+00  2.488E-01    2.12 um     1752 A      2076 A   
 800.00 keV   5.107E+00  2.253E-01    2.34 um     1831 A      2193 A   
 900.00 keV   5.452E+00  2.063E-01    2.54 um     1898 A      2294 A   
   1.00 MeV   5.775E+00  1.904E-01    2.72 um     1954 A      2383 A   
   1.10 MeV   6.079E+00  1.771E-01    2.91 um     2004 A      2463 A   
   1.20 MeV   6.369E+00  1.656E-01    3.08 um     2047 A      2534 A   
   1.30 MeV   6.647E+00  1.557E-01    3.24 um     2086 A      2598 A   
   1.40 MeV   6.915E+00  1.470E-01    3.40 um     2120 A      2656 A   
   1.50 MeV   7.174E+00  1.393E-01    3.56 um     2152 A      2710 A   
   1.60 MeV   7.427E+00  1.325E-01    3.70 um     2180 A      2759 A   
   1.70 MeV   7.673E+00  1.263E-01    3.85 um     2206 A      2805 A   
   1.80 MeV   7.913E+00  1.208E-01    3.99 um     2230 A      2847 A   
   2.00 MeV   8.380E+00  1.111E-01    4.26 um     2289 A      2924 A   
   2.25 MeV   8.939E+00  1.012E-01    4.57 um     2359 A      3006 A   
   2.50 MeV   9.473E+00  9.298E-02    4.87 um     2419 A      3078 A   
   2.75 MeV   9.982E+00  8.612E-02    5.15 um     2472 A      3140 A   
   3.00 MeV   1.047E+01  8.027E-02    5.42 um     2517 A      3196 A   
   3.25 MeV   1.092E+01  7.523E-02    5.68 um     2558 A      3245 A   
   3.50 MeV   1.135E+01  7.083E-02    5.92 um     2595 A      3290 A   
   3.75 MeV   1.176E+01  6.695E-02    6.16 um     2628 A      3331 A   
   4.00 MeV   1.214E+01  6.351E-02    6.39 um     2659 A      3368 A   
   4.50 MeV   1.282E+01  5.765E-02    6.83 um     2749 A      3435 A   
   5.00 MeV   1.342E+01  5.285E-02    7.26 um     2828 A      3492 A   
   5.50 MeV   1.393E+01  4.884E-02    7.66 um     2898 A      3543 A   
   6.00 MeV   1.437E+01  4.544E-02    8.05 um     2961 A      3589 A   
   6.50 MeV   1.476E+01  4.251E-02    8.43 um     3019 A      3631 A   
   7.00 MeV   1.508E+01  3.996E-02    8.80 um     3073 A      3669 A   
   8.00 MeV   1.561E+01  3.573E-02    9.52 um     3253 A      3737 A   
   9.00 MeV   1.599E+01  3.236E-02   10.22 um     3414 A      3797 A   
  10.00 MeV   1.626E+01  2.960E-02   10.91 um     3560 A      3851 A   
  11.00 MeV   1.644E+01  2.731E-02   11.59 um     3697 A      3901 A   
  12.00 MeV   1.654E+01  2.537E-02   12.26 um     3826 A      3947 A   
  13.00 MeV   1.659E+01  2.370E-02   12.93 um     3950 A      3990 A   
  14.00 MeV   1.658E+01  2.225E-02   13.60 um     4069 A      4032 A   
  15.00 MeV   1.653E+01  2.097E-02   14.27 um     4185 A      4071 A   
  16.00 MeV   1.645E+01  1.985E-02   14.94 um     4299 A      4109 A   
  17.00 MeV   1.635E+01  1.884E-02   15.62 um     4411 A      4146 A   
  18.00 MeV   1.622E+01  1.794E-02   16.30 um     4521 A      4182 A   
  20.00 MeV   1.592E+01  1.639E-02   17.68 um     4937 A      4252 A   
  22.50 MeV   1.550E+01  1.481E-02   19.45 um     5546 A      4337 A   
  25.00 MeV   1.505E+01  1.352E-02   21.27 um     6124 A      4421 A   
  27.50 MeV   1.459E+01  1.245E-02   23.14 um     6684 A      4504 A   
  30.00 MeV   1.414E+01  1.154E-02   25.07 um     7231 A      4588 A   
  32.50 MeV   1.371E+01  1.077E-02   27.07 um     7772 A      4672 A   
  35.00 MeV   1.329E+01  1.009E-02   29.12 um     8309 A      4758 A   
  37.50 MeV   1.289E+01  9.505E-03   31.24 um     8844 A      4846 A   
  40.00 MeV   1.251E+01  8.984E-03   33.43 um     9378 A      4935 A   
  45.00 MeV   1.181E+01  8.105E-03   38.00 um     1.14 um     5121 A   
  50.00 MeV   1.138E+01  7.391E-03   42.79 um     1.33 um     5316 A   
  55.00 MeV   1.094E+01  6.798E-03   47.77 um     1.50 um     5519 A   
  60.00 MeV   1.042E+01  6.297E-03   52.97 um     1.68 um     5732 A   
  65.00 MeV   9.949E+00  5.869E-03   58.43 um     1.85 um     5955 A   
  70.00 MeV   9.530E+00  5.498E-03   64.13 um     2.02 um     6190 A   
  80.00 MeV   8.808E+00  4.886E-03   76.26 um     2.65 um     6696 A   
  90.00 MeV   8.205E+00  4.403E-03   89.33 um     3.23 um     7248 A   
 100.00 MeV   7.692E+00  4.011E-03  103.31 um     3.79 um     7845 A   
 110.00 MeV   7.248E+00  3.685E-03  118.19 um     4.34 um     8488 A   
 120.00 MeV   6.858E+00  3.411E-03  133.95 um     4.88 um     9174 A   
 130.00 MeV   6.513E+00  3.177E-03  150.57 um     5.42 um     9902 A   
 140.00 MeV   6.203E+00  2.974E-03  168.05 um     5.96 um     1.07 um  
 150.00 MeV   5.923E+00  2.796E-03  186.37 um     6.50 um     1.15 um  
 160.00 MeV   5.669E+00  2.640E-03  205.55 um     7.05 um     1.23 um  
 170.00 MeV   5.435E+00  2.501E-03  225.56 um     7.60 um     1.32 um  
 180.00 MeV   5.221E+00  2.376E-03  246.41 um     8.16 um     1.41 um  
 200.00 MeV   4.838E+00  2.163E-03  290.63 um    10.29 um     1.61 um  
 225.00 MeV   4.429E+00  1.946E-03  350.64 um    13.34 um     1.88 um  
 250.00 MeV   4.081E+00  1.771E-03  415.98 um    16.24 um     2.17 um  
 275.00 MeV   3.780E+00  1.625E-03  486.71 um    19.08 um     2.48 um  
 300.00 MeV   3.518E+00  1.503E-03  562.88 um    21.92 um     2.81 um  
 325.00 MeV   3.288E+00  1.399E-03  644.54 um    24.79 um     3.17 um  
 350.00 MeV   3.085E+00  1.308E-03  731.75 um    27.70 um     3.56 um  
 375.00 MeV   2.906E+00  1.229E-03  824.51 um    30.66 um     3.96 um  
 400.00 MeV   2.746E+00  1.160E-03  922.86 um    33.68 um     4.39 um  
 450.00 MeV   2.475E+00  1.043E-03    1.14 mm    45.23 um     5.33 um  
 500.00 MeV   2.259E+00  9.481E-04    1.37 mm    56.16 um     6.36 um  
 550.00 MeV   2.086E+00  8.697E-04    1.63 mm    66.84 um     7.48 um  
 600.00 MeV   1.946E+00  8.038E-04    1.90 mm    77.42 um     8.68 um  
 650.00 MeV   1.835E+00  7.475E-04    2.20 mm    87.91 um     9.97 um  
 700.00 MeV   1.743E+00  6.989E-04    2.51 mm    98.31 um    11.32 um  
 800.00 MeV   1.562E+00  6.191E-04    3.18 mm   136.97 um    14.25 um  
 900.00 MeV   1.419E+00  5.563E-04    3.93 mm   173.01 um    17.47 um  
   1.00 GeV   1.303E+00  5.054E-04    4.74 mm   208.15 um    20.98 um  
   1.10 GeV   1.206E+00  4.634E-04    5.63 mm   243.09 um    24.77 um  
   1.20 GeV   1.124E+00  4.280E-04    6.59 mm   278.15 um    28.83 um  
   1.30 GeV   1.054E+00  3.979E-04    7.61 mm   313.47 um    33.16 um  
   1.40 GeV   9.936E-01  3.719E-04    8.69 mm   349.16 um    37.74 um  
   1.50 GeV   9.406E-01  3.491E-04    9.84 mm   385.25 um    42.58 um  
   1.60 GeV   8.939E-01  3.291E-04   11.05 mm   421.76 um    47.66 um  
   1.70 GeV   8.523E-01  3.114E-04   12.33 mm   458.70 um    52.99 um  
   1.80 GeV   8.151E-01  2.955E-04   13.66 mm   496.06 um    58.55 um  
   2.00 GeV   7.512E-01  2.684E-04   16.50 mm   638.60 um    70.35 um  
   2.25 GeV   6.866E-01  2.409E-04   20.37 mm   841.31 um    86.33 um  
   2.50 GeV   6.342E-01  2.187E-04   24.58 mm     1.03 mm   103.61 um  
   2.75 GeV   5.909E-01  2.004E-04   29.12 mm     1.21 mm   122.10 um  
   3.00 GeV   5.546E-01  1.850E-04   33.97 mm     1.40 mm   141.75 um  
   3.25 GeV   5.236E-01  1.719E-04   39.12 mm     1.58 mm   162.49 um  
   3.50 GeV   4.968E-01  1.606E-04   44.57 mm     1.75 mm   184.27 um  
   3.75 GeV   4.735E-01  1.507E-04   50.30 mm     1.93 mm   207.04 um  
   4.00 GeV   4.530E-01  1.420E-04   56.29 mm     2.11 mm   230.74 um  
   4.50 GeV   4.186E-01  1.274E-04   69.05 mm     2.78 mm   280.78 um  
   5.00 GeV   3.910E-01  1.156E-04   82.79 mm     3.39 mm   334.03 um  
   5.50 GeV   3.682E-01  1.059E-04   97.43 mm     3.97 mm   390.19 um  
   6.00 GeV   3.492E-01  9.772E-05  112.93 mm     4.54 mm   448.97 um  
   6.50 GeV   3.330E-01  9.076E-05  129.22 mm     5.09 mm   510.12 um  
   7.00 GeV   3.192E-01  8.476E-05  146.26 mm     5.63 mm   573.43 um  
   8.00 GeV   2.967E-01  7.491E-05  182.38 mm     7.61 mm   705.71 um  
   9.00 GeV   2.792E-01  6.718E-05  220.99 mm     9.37 mm   844.37 um  
  10.00 GeV   2.653E-01  6.094E-05  261.83 mm    11.01 mm   988.23 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  1.2398E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
