 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\140Xe_CD2.txt

 Ion = Xenon [54] , Mass = 140 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.715E+00  1.067E+01     647 A        91 A        76 A   
  55.00 keV   1.799E+00  1.083E+01     689 A        96 A        81 A   
  60.00 keV   1.879E+00  1.096E+01     731 A       101 A        85 A   
  65.00 keV   1.955E+00  1.108E+01     772 A       105 A        90 A   
  70.00 keV   2.029E+00  1.118E+01     813 A       110 A        94 A   
  80.00 keV   2.169E+00  1.135E+01     893 A       119 A       102 A   
  90.00 keV   2.301E+00  1.147E+01     972 A       128 A       110 A   
 100.00 keV   2.425E+00  1.157E+01    1049 A       136 A       118 A   
 110.00 keV   2.544E+00  1.164E+01    1125 A       144 A       126 A   
 120.00 keV   2.657E+00  1.169E+01    1200 A       152 A       133 A   
 130.00 keV   2.765E+00  1.172E+01    1275 A       160 A       140 A   
 140.00 keV   2.870E+00  1.174E+01    1349 A       167 A       148 A   
 150.00 keV   2.970E+00  1.175E+01    1422 A       175 A       155 A   
 160.00 keV   3.068E+00  1.175E+01    1495 A       182 A       162 A   
 170.00 keV   3.162E+00  1.174E+01    1567 A       189 A       169 A   
 180.00 keV   3.254E+00  1.173E+01    1639 A       196 A       175 A   
 200.00 keV   3.430E+00  1.169E+01    1783 A       211 A       189 A   
 225.00 keV   3.638E+00  1.162E+01    1960 A       228 A       205 A   
 250.00 keV   3.835E+00  1.153E+01    2136 A       246 A       221 A   
 275.00 keV   4.022E+00  1.143E+01    2312 A       262 A       237 A   
 300.00 keV   4.096E+00  1.132E+01    2487 A       279 A       252 A   
 325.00 keV   4.159E+00  1.120E+01    2663 A       295 A       268 A   
 350.00 keV   4.231E+00  1.109E+01    2839 A       311 A       283 A   
 375.00 keV   4.309E+00  1.097E+01    3016 A       327 A       298 A   
 400.00 keV   4.388E+00  1.085E+01    3193 A       342 A       313 A   
 450.00 keV   4.548E+00  1.062E+01    3550 A       375 A       343 A   
 500.00 keV   4.705E+00  1.039E+01    3909 A       406 A       373 A   
 550.00 keV   4.856E+00  1.016E+01    4269 A       437 A       402 A   
 600.00 keV   5.003E+00  9.946E+00    4632 A       467 A       431 A   
 650.00 keV   5.145E+00  9.738E+00    4996 A       497 A       460 A   
 700.00 keV   5.284E+00  9.538E+00    5362 A       526 A       489 A   
 800.00 keV   5.554E+00  9.163E+00    6100 A       588 A       546 A   
 900.00 keV   5.816E+00  8.819E+00    6842 A       647 A       603 A   
   1.00 MeV   6.072E+00  8.502E+00    7589 A       703 A       659 A   
   1.10 MeV   6.323E+00  8.210E+00    8338 A       758 A       714 A   
   1.20 MeV   6.568E+00  7.941E+00    9090 A       811 A       769 A   
   1.30 MeV   6.807E+00  7.691E+00    9843 A       863 A       823 A   
   1.40 MeV   7.040E+00  7.459E+00    1.06 um      912 A       876 A   
   1.50 MeV   7.265E+00  7.243E+00    1.14 um      961 A       929 A   
   1.60 MeV   7.484E+00  7.041E+00    1.21 um     1008 A       981 A   
   1.70 MeV   7.697E+00  6.852E+00    1.29 um     1053 A      1032 A   
   1.80 MeV   7.904E+00  6.675E+00    1.36 um     1098 A      1082 A   
   2.00 MeV   8.303E+00  6.351E+00    1.51 um     1192 A      1182 A   
   2.25 MeV   8.776E+00  5.994E+00    1.70 um     1308 A      1302 A   
   2.50 MeV   9.228E+00  5.682E+00    1.88 um     1415 A      1418 A   
   2.75 MeV   9.663E+00  5.405E+00    2.07 um     1515 A      1530 A   
   3.00 MeV   1.008E+01  5.159E+00    2.25 um     1608 A      1638 A   
   3.25 MeV   1.048E+01  4.937E+00    2.43 um     1696 A      1742 A   
   3.50 MeV   1.087E+01  4.737E+00    2.60 um     1779 A      1843 A   
   3.75 MeV   1.125E+01  4.555E+00    2.78 um     1857 A      1940 A   
   4.00 MeV   1.161E+01  4.388E+00    2.95 um     1931 A      2034 A   
   4.50 MeV   1.230E+01  4.094E+00    3.29 um     2096 A      2213 A   
   5.00 MeV   1.295E+01  3.842E+00    3.62 um     2244 A      2381 A   
   5.50 MeV   1.357E+01  3.624E+00    3.95 um     2378 A      2538 A   
   6.00 MeV   1.417E+01  3.432E+00    4.26 um     2500 A      2687 A   
   6.50 MeV   1.476E+01  3.262E+00    4.57 um     2611 A      2827 A   
   7.00 MeV   1.533E+01  3.111E+00    4.88 um     2715 A      2959 A   
   8.00 MeV   1.647E+01  2.851E+00    5.46 um     2956 A      3203 A   
   9.00 MeV   1.762E+01  2.637E+00    6.02 um     3162 A      3422 A   
  10.00 MeV   1.879E+01  2.456E+00    6.55 um     3338 A      3620 A   
  11.00 MeV   1.998E+01  2.301E+00    7.06 um     3492 A      3798 A   
  12.00 MeV   2.120E+01  2.167E+00    7.54 um     3627 A      3960 A   
  13.00 MeV   2.246E+01  2.049E+00    8.01 um     3746 A      4108 A   
  14.00 MeV   2.373E+01  1.945E+00    8.45 um     3851 A      4242 A   
  15.00 MeV   2.503E+01  1.852E+00    8.87 um     3944 A      4364 A   
  16.00 MeV   2.635E+01  1.768E+00    9.27 um     4028 A      4476 A   
  17.00 MeV   2.769E+01  1.693E+00    9.66 um     4103 A      4579 A   
  18.00 MeV   2.903E+01  1.624E+00   10.03 um     4171 A      4673 A   
  20.00 MeV   3.172E+01  1.504E+00   10.72 um     4345 A      4841 A   
  22.50 MeV   3.505E+01  1.379E+00   11.52 um     4547 A      5018 A   
  25.00 MeV   3.831E+01  1.275E+00   12.24 um     4711 A      5166 A   
  27.50 MeV   4.146E+01  1.188E+00   12.92 um     4845 A      5293 A   
  30.00 MeV   4.447E+01  1.112E+00   13.55 um     4959 A      5402 A   
  32.50 MeV   4.735E+01  1.047E+00   14.14 um     5057 A      5497 A   
  35.00 MeV   5.009E+01  9.890E-01   14.70 um     5142 A      5582 A   
  37.50 MeV   5.268E+01  9.380E-01   15.23 um     5217 A      5657 A   
  40.00 MeV   5.514E+01  8.925E-01   15.73 um     5285 A      5724 A   
  45.00 MeV   5.966E+01  8.146E-01   16.68 um     5484 A      5841 A   
  50.00 MeV   6.372E+01  7.503E-01   17.57 um     5651 A      5940 A   
  55.00 MeV   6.735E+01  6.962E-01   18.41 um     5794 A      6024 A   
  60.00 MeV   7.060E+01  6.500E-01   19.21 um     5920 A      6098 A   
  65.00 MeV   7.352E+01  6.100E-01   19.97 um     6033 A      6164 A   
  70.00 MeV   7.612E+01  5.751E-01   20.71 um     6136 A      6223 A   
  80.00 MeV   8.053E+01  5.168E-01   22.11 um     6472 A      6325 A   
  90.00 MeV   8.403E+01  4.701E-01   23.46 um     6761 A      6412 A   
 100.00 MeV   8.680E+01  4.316E-01   24.75 um     7019 A      6487 A   
 110.00 MeV   8.900E+01  3.995E-01   26.01 um     7253 A      6555 A   
 120.00 MeV   9.074E+01  3.721E-01   27.24 um     7470 A      6616 A   
 130.00 MeV   9.210E+01  3.485E-01   28.45 um     7673 A      6672 A   
 140.00 MeV   9.318E+01  3.279E-01   29.64 um     7865 A      6724 A   
 150.00 MeV   9.401E+01  3.098E-01   30.82 um     8049 A      6772 A   
 160.00 MeV   9.465E+01  2.937E-01   32.00 um     8226 A      6818 A   
 170.00 MeV   9.513E+01  2.793E-01   33.16 um     8396 A      6862 A   
 180.00 MeV   9.548E+01  2.664E-01   34.33 um     8562 A      6903 A   
 200.00 MeV   9.588E+01  2.441E-01   36.64 um     9178 A      6981 A   
 225.00 MeV   9.599E+01  2.212E-01   39.53 um     1.01 um     7071 A   
 250.00 MeV   9.580E+01  2.025E-01   42.42 um     1.09 um     7155 A   
 275.00 MeV   9.542E+01  1.869E-01   45.32 um     1.16 um     7235 A   
 300.00 MeV   9.636E+01  1.737E-01   48.21 um     1.23 um     7310 A   
 325.00 MeV   9.692E+01  1.623E-01   51.08 um     1.30 um     7382 A   
 350.00 MeV   9.654E+01  1.525E-01   53.95 um     1.36 um     7451 A   
 375.00 MeV   9.588E+01  1.438E-01   56.83 um     1.42 um     7518 A   
 400.00 MeV   9.523E+01  1.361E-01   59.73 um     1.48 um     7584 A   
 450.00 MeV   9.397E+01  1.231E-01   65.60 um     1.70 um     7711 A   
 500.00 MeV   9.277E+01  1.125E-01   71.54 um     1.90 um     7835 A   
 550.00 MeV   9.161E+01  1.037E-01   77.56 um     2.08 um     7956 A   
 600.00 MeV   9.048E+01  9.623E-02   83.66 um     2.25 um     8075 A   
 650.00 MeV   8.937E+01  8.983E-02   89.83 um     2.41 um     8193 A   
 700.00 MeV   8.829E+01  8.427E-02   96.08 um     2.57 um     8311 A   
 800.00 MeV   8.616E+01  7.509E-02  108.81 um     3.14 um     8544 A   
 900.00 MeV   8.408E+01  6.780E-02  121.85 um     3.64 um     8778 A   
   1.00 GeV   8.204E+01  6.188E-02  135.22 um     4.11 um     9014 A   
   1.10 GeV   8.002E+01  5.695E-02  148.93 um     4.54 um     9253 A   
   1.20 GeV   7.805E+01  5.279E-02  162.98 um     4.96 um     9495 A   
   1.30 GeV   7.612E+01  4.923E-02  177.39 um     5.36 um     9742 A   
   1.40 GeV   7.423E+01  4.614E-02  192.17 um     5.75 um     9993 A   
   1.50 GeV   7.239E+01  4.344E-02  207.32 um     6.14 um     1.03 um  
   1.60 GeV   7.060E+01  4.105E-02  222.85 um     6.52 um     1.05 um  
   1.70 GeV   6.887E+01  3.892E-02  238.78 um     6.90 um     1.08 um  
   1.80 GeV   6.719E+01  3.702E-02  255.11 um     7.28 um     1.11 um  
   2.00 GeV   6.401E+01  3.374E-02  288.99 um     8.72 um     1.16 um  
   2.25 GeV   6.036E+01  3.041E-02  333.68 um    10.77 um     1.24 um  
   2.50 GeV   5.706E+01  2.771E-02  381.01 um    12.68 um     1.32 um  
   2.75 GeV   5.410E+01  2.547E-02  431.00 um    14.52 um     1.40 um  
   3.00 GeV   5.145E+01  2.358E-02  483.65 um    16.32 um     1.50 um  
   3.25 GeV   4.909E+01  2.197E-02  538.92 um    18.10 um     1.59 um  
   3.50 GeV   4.699E+01  2.057E-02  596.75 um    19.86 um     1.69 um  
   3.75 GeV   4.512E+01  1.935E-02  657.07 um    21.62 um     1.79 um  
   4.00 GeV   4.346E+01  1.827E-02  719.79 um    23.37 um     1.90 um  
   4.50 GeV   4.051E+01  1.645E-02  852.19 um    29.95 um     2.13 um  
   5.00 GeV   3.791E+01  1.497E-02  993.96 um    36.04 um     2.38 um  
   5.50 GeV   3.565E+01  1.375E-02    1.15 mm    41.91 um     2.64 um  
   6.00 GeV   3.369E+01  1.272E-02    1.31 mm    47.65 um     2.92 um  
   6.50 GeV   3.195E+01  1.184E-02    1.47 mm    53.33 um     3.21 um  
   7.00 GeV   3.041E+01  1.108E-02    1.65 mm    58.99 um     3.52 um  
   8.00 GeV   2.779E+01  9.832E-03    2.04 mm    80.04 um     4.18 um  
   9.00 GeV   2.565E+01  8.844E-03    2.45 mm    99.36 um     4.88 um  
  10.00 GeV   2.387E+01  8.045E-03    2.90 mm   117.94 um     5.64 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.0399E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
