 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 13, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\233U_C.txt

 Ion = Uranium [92] , Mass = 233 amu

 Target Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  11.00 MeV   2.293E+01  7.295E+00    1.70 um      966 A       970 A   
  12.00 MeV   2.340E+01  6.942E+00    1.84 um     1023 A      1034 A   
  13.00 MeV   2.380E+01  6.626E+00    1.99 um     1077 A      1095 A   
  14.00 MeV   2.415E+01  6.342E+00    2.13 um     1128 A      1154 A   
  15.00 MeV   2.447E+01  6.085E+00    2.28 um     1177 A      1212 A   
  16.00 MeV   2.476E+01  5.851E+00    2.42 um     1224 A      1269 A   
  17.00 MeV   2.505E+01  5.637E+00    2.56 um     1269 A      1324 A   
  18.00 MeV   2.533E+01  5.440E+00    2.71 um     1313 A      1378 A   
  20.00 MeV   2.592E+01  5.091E+00    2.99 um     1424 A      1482 A   
  22.50 MeV   2.675E+01  4.720E+00    3.35 um     1566 A      1607 A   
  25.00 MeV   2.770E+01  4.406E+00    3.70 um     1692 A      1724 A   
  27.50 MeV   2.880E+01  4.136E+00    4.04 um     1806 A      1834 A   
  30.00 MeV   3.004E+01  3.901E+00    4.37 um     1907 A      1937 A   
  32.50 MeV   3.140E+01  3.695E+00    4.69 um     1999 A      2033 A   
  35.00 MeV   3.288E+01  3.511E+00    5.00 um     2081 A      2123 A   
  37.50 MeV   3.444E+01  3.348E+00    5.29 um     2155 A      2207 A   
  40.00 MeV   3.608E+01  3.200E+00    5.58 um     2222 A      2285 A   
  45.00 MeV   3.952E+01  2.946E+00    6.12 um     2399 A      2424 A   
  50.00 MeV   4.306E+01  2.732E+00    6.62 um     2542 A      2545 A   
  55.00 MeV   4.663E+01  2.551E+00    7.09 um     2660 A      2651 A   
  60.00 MeV   5.016E+01  2.395E+00    7.53 um     2759 A      2744 A   
  65.00 MeV   5.360E+01  2.259E+00    7.93 um     2844 A      2825 A   
  70.00 MeV   5.692E+01  2.138E+00    8.32 um     2917 A      2898 A   
  80.00 MeV   6.316E+01  1.936E+00    9.03 um     3121 A      3023 A   
  90.00 MeV   6.882E+01  1.772E+00    9.69 um     3282 A      3126 A   
 100.00 MeV   7.392E+01  1.636E+00   10.29 um     3414 A      3214 A   
 110.00 MeV   7.849E+01  1.522E+00   10.86 um     3527 A      3289 A   
 120.00 MeV   8.258E+01  1.423E+00   11.40 um     3624 A      3356 A   
 130.00 MeV   8.627E+01  1.338E+00   11.92 um     3711 A      3415 A   
 140.00 MeV   8.959E+01  1.263E+00   12.42 um     3788 A      3468 A   
 150.00 MeV   9.259E+01  1.197E+00   12.90 um     3859 A      3516 A   
 160.00 MeV   9.531E+01  1.138E+00   13.37 um     3925 A      3561 A   
 170.00 MeV   9.779E+01  1.085E+00   13.82 um     3986 A      3602 A   
 180.00 MeV   1.001E+02  1.037E+00   14.26 um     4043 A      3640 A   
 200.00 MeV   1.041E+02  9.543E-01   15.12 um     4236 A      3709 A   
 225.00 MeV   1.083E+02  8.689E-01   16.16 um     4496 A      3784 A   
 250.00 MeV   1.118E+02  7.986E-01   17.16 um     4725 A      3851 A   
 275.00 MeV   1.148E+02  7.396E-01   18.13 um     4931 A      3911 A   
 300.00 MeV   1.174E+02  6.894E-01   19.08 um     5119 A      3965 A   
 325.00 MeV   1.196E+02  6.461E-01   20.01 um     5293 A      4015 A   
 350.00 MeV   1.216E+02  6.083E-01   20.93 um     5456 A      4061 A   
 375.00 MeV   1.234E+02  5.750E-01   21.83 um     5609 A      4105 A   
 400.00 MeV   1.249E+02  5.454E-01   22.72 um     5754 A      4145 A   
 450.00 MeV   1.276E+02  4.951E-01   24.47 um     6274 A      4220 A   
 500.00 MeV   1.306E+02  4.539E-01   26.18 um     6733 A      4288 A   
 550.00 MeV   1.324E+02  4.194E-01   27.86 um     7148 A      4351 A   
 600.00 MeV   1.339E+02  3.902E-01   29.52 um     7531 A      4409 A   
 650.00 MeV   1.353E+02  3.650E-01   31.17 um     7887 A      4464 A   
 700.00 MeV   1.365E+02  3.431E-01   32.80 um     8221 A      4515 A   
 800.00 MeV   1.382E+02  3.067E-01   36.02 um     9409 A      4611 A   
 900.00 MeV   1.393E+02  2.778E-01   39.21 um     1.04 um     4700 A   
   1.00 GeV   1.398E+02  2.542E-01   42.38 um     1.14 um     4783 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2529E+01                 eV / Angstrom 
  2.2529E+02                keV / micron   
  2.2529E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9945E+01                 eV / (1E15 atoms/cm2)
  2.1851E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
