 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> April 17, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\4He_Al.txt

 Ion = Helium [2] , Mass = 4 amu

 Target Density =  2.7020E+00 g/cm3 = 6.0305E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Al     13    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 900.00 keV   1.276E+00  1.900E-03    2.89 um     1789 A      2351 A   
   1.00 MeV   1.248E+00  1.741E-03    3.18 um     1862 A      2437 A   
   1.10 MeV   1.219E+00  1.608E-03    3.48 um     1936 A      2522 A   
   1.20 MeV   1.189E+00  1.496E-03    3.78 um     2009 A      2607 A   
   1.30 MeV   1.161E+00  1.399E-03    4.10 um     2083 A      2692 A   
   1.40 MeV   1.132E+00  1.315E-03    4.42 um     2157 A      2778 A   
   1.50 MeV   1.105E+00  1.241E-03    4.75 um     2232 A      2865 A   
   1.60 MeV   1.079E+00  1.175E-03    5.09 um     2308 A      2953 A   
   1.70 MeV   1.053E+00  1.117E-03    5.43 um     2385 A      3041 A   
   1.80 MeV   1.029E+00  1.064E-03    5.79 um     2463 A      3132 A   
   2.00 MeV   9.836E-01  9.732E-04    6.52 um     2721 A      3316 A   
   2.25 MeV   9.320E-01  8.805E-04    7.48 um     3102 A      3556 A   
   2.50 MeV   8.858E-01  8.049E-04    8.50 um     3476 A      3806 A   
   2.75 MeV   8.442E-01  7.420E-04    9.56 um     3848 A      4067 A   
   3.00 MeV   8.067E-01  6.888E-04   10.68 um     4219 A      4338 A   
   3.25 MeV   7.728E-01  6.431E-04   11.85 um     4591 A      4621 A   
   3.50 MeV   7.419E-01  6.034E-04   13.07 um     4965 A      4915 A   
   3.75 MeV   7.136E-01  5.686E-04   14.34 um     5341 A      5219 A   
   4.00 MeV   6.878E-01  5.378E-04   15.66 um     5720 A      5534 A   
   4.50 MeV   6.420E-01  4.858E-04   18.43 um     7056 A      6197 A   
   5.00 MeV   6.027E-01  4.434E-04   21.40 um     8327 A      6900 A   
   5.50 MeV   5.686E-01  4.082E-04   24.56 um     9564 A      7645 A   
   6.00 MeV   5.386E-01  3.785E-04   27.90 um     1.08 um     8428 A   
   6.50 MeV   5.122E-01  3.530E-04   31.41 um     1.20 um     9248 A   
   7.00 MeV   4.885E-01  3.309E-04   35.11 um     1.32 um     1.01 um  
   8.00 MeV   4.482E-01  2.945E-04   43.00 um     1.75 um     1.19 um  
   9.00 MeV   4.138E-01  2.656E-04   51.58 um     2.16 um     1.39 um  
  10.00 MeV   3.819E-01  2.421E-04   60.88 um     2.55 um     1.60 um  
  11.00 MeV   3.568E-01  2.227E-04   70.89 um     2.94 um     1.83 um  
  12.00 MeV   3.352E-01  2.063E-04   81.58 um     3.33 um     2.06 um  
  13.00 MeV   3.164E-01  1.922E-04   92.93 um     3.73 um     2.32 um  
  14.00 MeV   2.998E-01  1.800E-04  104.93 um     4.13 um     2.58 um  
  15.00 MeV   2.850E-01  1.694E-04  117.57 um     4.53 um     2.86 um  
  16.00 MeV   2.719E-01  1.600E-04  130.85 um     4.94 um     3.15 um  
  17.00 MeV   2.600E-01  1.516E-04  144.75 um     5.35 um     3.46 um  
  18.00 MeV   2.492E-01  1.441E-04  159.27 um     5.77 um     3.77 um  
  20.00 MeV   2.304E-01  1.313E-04  190.13 um     7.30 um     4.44 um  
  22.50 MeV   2.109E-01  1.182E-04  232.05 um     9.49 um     5.35 um  
  25.00 MeV   1.948E-01  1.076E-04  277.65 um    11.57 um     6.32 um  
  27.50 MeV   1.812E-01  9.887E-05  326.85 um    13.59 um     7.36 um  
  30.00 MeV   1.695E-01  9.148E-05  379.58 um    15.60 um     8.48 um  
  32.50 MeV   1.595E-01  8.516E-05  435.79 um    17.62 um     9.66 um  
  35.00 MeV   1.506E-01  7.970E-05  495.42 um    19.65 um    10.90 um  
  37.50 MeV   1.428E-01  7.493E-05  558.43 um    21.70 um    12.21 um  
  40.00 MeV   1.359E-01  7.072E-05  624.78 um    23.77 um    13.59 um  
  45.00 MeV   1.240E-01  6.363E-05  767.23 um    31.40 um    16.53 um  
  50.00 MeV   1.142E-01  5.788E-05  922.61 um    38.58 um    19.71 um  
  55.00 MeV   1.060E-01  5.313E-05    1.09 mm    45.58 um    23.13 um  
  60.00 MeV   9.899E-02  4.913E-05    1.27 mm    52.53 um    26.78 um  
  65.00 MeV   9.295E-02  4.571E-05    1.46 mm    59.49 um    30.67 um  
  70.00 MeV   8.768E-02  4.275E-05    1.67 mm    66.50 um    34.78 um  
  80.00 MeV   7.891E-02  3.790E-05    2.11 mm    92.13 um    43.65 um  
  90.00 MeV   7.190E-02  3.407E-05    2.60 mm   116.01 um    53.38 um  
 100.00 MeV   6.615E-02  3.097E-05    3.14 mm   139.30 um    63.95 um  
 110.00 MeV   6.135E-02  2.841E-05    3.72 mm   162.45 um    75.31 um  
 120.00 MeV   5.727E-02  2.625E-05    4.34 mm   185.69 um    87.47 um  
 130.00 MeV   5.376E-02  2.442E-05    5.01 mm   209.13 um   100.40 um  
 140.00 MeV   5.071E-02  2.283E-05    5.72 mm   232.84 um   114.07 um  
 150.00 MeV   4.803E-02  2.144E-05    6.47 mm   256.85 um   128.48 um  
 160.00 MeV   4.565E-02  2.022E-05    7.26 mm   281.19 um   143.61 um  
 170.00 MeV   4.353E-02  1.913E-05    8.09 mm   305.86 um   159.44 um  
 180.00 MeV   4.163E-02  1.816E-05    8.96 mm   330.87 um   175.96 um  
 200.00 MeV   3.834E-02  1.650E-05   10.81 mm   424.29 um   211.05 um  
 225.00 MeV   3.500E-02  1.482E-05   13.33 mm   557.39 um   258.57 um  
 250.00 MeV   3.227E-02  1.346E-05   16.08 mm   682.85 um   310.01 um  
 275.00 MeV   3.000E-02  1.234E-05   19.05 mm   805.10 um   365.20 um  
 300.00 MeV   2.808E-02  1.140E-05   22.24 mm   926.09 um   424.00 um  
 325.00 MeV   2.644E-02  1.059E-05   25.63 mm     1.05 mm   486.26 um  
 350.00 MeV   2.502E-02  9.896E-06   29.23 mm     1.17 mm   551.87 um  
 375.00 MeV   2.377E-02  9.290E-06   33.02 mm     1.29 mm   620.69 um  
 400.00 MeV   2.267E-02  8.757E-06   37.00 mm     1.41 mm   692.61 um  
 450.00 MeV   2.081E-02  7.860E-06   45.52 mm     1.86 mm   845.39 um  
 500.00 MeV   1.931E-02  7.136E-06   54.74 mm     2.28 mm     1.01 mm  
 550.00 MeV   1.806E-02  6.538E-06   64.65 mm     2.69 mm     1.18 mm  
 600.00 MeV   1.701E-02  6.035E-06   75.20 mm     3.08 mm     1.37 mm  
 650.00 MeV   1.612E-02  5.607E-06   86.36 mm     3.48 mm     1.56 mm  
 700.00 MeV   1.534E-02  5.237E-06   98.12 mm     3.86 mm     1.76 mm  
 800.00 MeV   1.408E-02  4.631E-06  123.30 mm     5.27 mm     2.19 mm  
 900.00 MeV   1.308E-02  4.155E-06  150.56 mm     6.55 mm     2.65 mm  
   1.00 GeV   1.228E-02  3.770E-06  179.75 mm     7.77 mm     3.13 mm  
   1.10 GeV   1.162E-02  3.453E-06  210.72 mm     8.94 mm     3.63 mm  
   1.20 GeV   1.107E-02  3.186E-06  243.33 mm    10.08 mm     4.16 mm  
   1.30 GeV   1.060E-02  2.959E-06  277.48 mm    11.20 mm     4.70 mm  
   1.40 GeV   1.020E-02  2.763E-06  313.04 mm    12.31 mm     5.25 mm  
   1.50 GeV   9.857E-03  2.592E-06  349.93 mm    13.40 mm     5.82 mm  
   1.60 GeV   9.554E-03  2.442E-06  388.04 mm    14.47 mm     6.41 mm  
   1.70 GeV   9.289E-03  2.309E-06  427.31 mm    15.53 mm     7.00 mm  
   1.80 GeV   9.053E-03  2.190E-06  467.65 mm    16.57 mm     7.60 mm  
   2.00 GeV   8.656E-03  1.986E-06  551.23 mm    20.41 mm     8.83 mm  
   2.25 GeV   8.264E-03  1.781E-06  660.58 mm    25.67 mm    10.39 mm  
   2.50 GeV   7.957E-03  1.615E-06  774.64 mm    30.38 mm    11.98 mm  
   2.75 GeV   7.711E-03  1.478E-06  892.71 mm    34.73 mm    13.59 mm  
   3.00 GeV   7.511E-03  1.364E-06    1.01 m     38.81 mm    15.20 mm  
   3.25 GeV   7.347E-03  1.266E-06    1.14 m     42.68 mm    16.82 mm  
   3.50 GeV   7.210E-03  1.182E-06    1.27 m     46.37 mm    18.43 mm  
   3.75 GeV   7.096E-03  1.108E-06    1.40 m     49.90 mm    20.03 mm  
   4.00 GeV   6.999E-03  1.044E-06    1.53 m     53.31 mm    21.63 mm  
   4.50 GeV   6.847E-03  9.354E-07    1.79 m     65.45 mm    24.78 mm  
   5.00 GeV   6.736E-03  8.480E-07    2.07 m     76.04 mm    27.87 mm  
   5.50 GeV   6.655E-03  7.760E-07    2.34 m     85.59 mm    30.90 mm  
   6.00 GeV   6.594E-03  7.155E-07    2.62 m     94.35 mm    33.85 mm  
   6.50 GeV   6.549E-03  6.641E-07    2.90 m    102.50 mm    36.74 mm  
   7.00 GeV   6.517E-03  6.197E-07    3.19 m    110.13 mm    39.55 mm  
   8.00 GeV   6.477E-03  5.471E-07    3.76 m    136.58 mm    44.97 mm  
   9.00 GeV   6.461E-03  4.902E-07    4.33 m    158.86 mm    50.13 mm  
  10.00 GeV   6.460E-03  4.442E-07    4.90 m    178.44 mm    55.04 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.7019E+01                 eV / Angstrom 
  2.7019E+02                keV / micron   
  2.7019E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.4804E+01                 eV / (1E15 atoms/cm2)
  4.2079E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
