 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 13, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\232U_C.txt

 Ion = Uranium [92] , Mass = 232 amu

 Target Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   3.152E+00  1.303E+01     254 A        35 A        27 A   
  60.00 keV   3.292E+00  1.334E+01     267 A        36 A        29 A   
  65.00 keV   3.426E+00  1.363E+01     280 A        38 A        30 A   
  70.00 keV   3.556E+00  1.389E+01     292 A        39 A        31 A   
  80.00 keV   3.801E+00  1.435E+01     317 A        42 A        33 A   
  90.00 keV   4.032E+00  1.475E+01     340 A        44 A        36 A   
 100.00 keV   4.250E+00  1.509E+01     362 A        46 A        38 A   
 110.00 keV   4.457E+00  1.539E+01     384 A        49 A        40 A   
 120.00 keV   4.656E+00  1.566E+01     406 A        51 A        42 A   
 130.00 keV   4.846E+00  1.590E+01     427 A        53 A        44 A   
 140.00 keV   5.029E+00  1.611E+01     447 A        55 A        46 A   
 150.00 keV   5.205E+00  1.630E+01     467 A        57 A        48 A   
 160.00 keV   5.376E+00  1.648E+01     487 A        59 A        50 A   
 170.00 keV   5.541E+00  1.663E+01     507 A        60 A        51 A   
 180.00 keV   5.702E+00  1.678E+01     526 A        62 A        53 A   
 200.00 keV   6.010E+00  1.702E+01     564 A        66 A        57 A   
 225.00 keV   6.375E+00  1.727E+01     610 A        70 A        61 A   
 250.00 keV   6.720E+00  1.747E+01     655 A        74 A        65 A   
 275.00 keV   7.048E+00  1.763E+01     700 A        78 A        69 A   
 300.00 keV   7.361E+00  1.776E+01     743 A        82 A        72 A   
 325.00 keV   7.662E+00  1.786E+01     786 A        86 A        76 A   
 350.00 keV   7.951E+00  1.794E+01     828 A        90 A        80 A   
 375.00 keV   8.230E+00  1.800E+01     869 A        93 A        83 A   
 400.00 keV   8.500E+00  1.804E+01     910 A        97 A        87 A   
 450.00 keV   9.015E+00  1.809E+01     991 A       104 A        93 A   
 500.00 keV   8.992E+00  1.810E+01    1071 A       110 A       100 A   
 550.00 keV   9.034E+00  1.808E+01    1151 A       117 A       106 A   
 600.00 keV   9.247E+00  1.804E+01    1231 A       124 A       112 A   
 650.00 keV   9.542E+00  1.798E+01    1310 A       130 A       118 A   
 700.00 keV   9.871E+00  1.790E+01    1389 A       136 A       124 A   
 800.00 keV   1.053E+01  1.772E+01    1544 A       149 A       136 A   
 900.00 keV   1.113E+01  1.752E+01    1697 A       161 A       148 A   
   1.00 MeV   1.164E+01  1.730E+01    1849 A       172 A       159 A   
   1.10 MeV   1.206E+01  1.707E+01    1999 A       183 A       169 A   
   1.20 MeV   1.241E+01  1.684E+01    2148 A       194 A       180 A   
   1.30 MeV   1.270E+01  1.661E+01    2297 A       205 A       190 A   
   1.40 MeV   1.295E+01  1.638E+01    2446 A       215 A       201 A   
   1.50 MeV   1.315E+01  1.615E+01    2595 A       225 A       211 A   
   1.60 MeV   1.333E+01  1.592E+01    2744 A       235 A       221 A   
   1.70 MeV   1.349E+01  1.570E+01    2894 A       245 A       231 A   
   1.80 MeV   1.364E+01  1.549E+01    3043 A       254 A       241 A   
   2.00 MeV   1.390E+01  1.507E+01    3345 A       274 A       260 A   
   2.25 MeV   1.419E+01  1.458E+01    3724 A       300 A       285 A   
   2.50 MeV   1.447E+01  1.412E+01    4105 A       325 A       308 A   
   2.75 MeV   1.475E+01  1.370E+01    4489 A       348 A       332 A   
   3.00 MeV   1.504E+01  1.330E+01    4875 A       372 A       355 A   
   3.25 MeV   1.533E+01  1.292E+01    5263 A       394 A       379 A   
   3.50 MeV   1.563E+01  1.257E+01    5651 A       416 A       401 A   
   3.75 MeV   1.594E+01  1.224E+01    6041 A       437 A       424 A   
   4.00 MeV   1.626E+01  1.193E+01    6430 A       458 A       447 A   
   4.50 MeV   1.691E+01  1.136E+01    7208 A       503 A       490 A   
   5.00 MeV   1.757E+01  1.085E+01    7983 A       546 A       533 A   
   5.50 MeV   1.821E+01  1.040E+01    8754 A       586 A       575 A   
   6.00 MeV   1.883E+01  9.981E+00    9520 A       623 A       616 A   
   6.50 MeV   1.941E+01  9.604E+00    1.03 um      659 A       655 A   
   7.00 MeV   1.996E+01  9.259E+00    1.10 um      693 A       693 A   
   8.00 MeV   2.092E+01  8.650E+00    1.25 um      771 A       768 A   
   9.00 MeV   2.173E+01  8.128E+00    1.40 um      842 A       838 A   
  10.00 MeV   2.240E+01  7.674E+00    1.55 um      906 A       906 A   
  11.00 MeV   2.296E+01  7.276E+00    1.69 um      967 A       971 A   
  12.00 MeV   2.343E+01  6.924E+00    1.84 um     1023 A      1034 A   
  13.00 MeV   2.382E+01  6.609E+00    1.99 um     1077 A      1096 A   
  14.00 MeV   2.417E+01  6.325E+00    2.13 um     1128 A      1155 A   
  15.00 MeV   2.449E+01  6.069E+00    2.28 um     1177 A      1213 A   
  16.00 MeV   2.478E+01  5.835E+00    2.42 um     1224 A      1270 A   
  17.00 MeV   2.507E+01  5.622E+00    2.56 um     1269 A      1325 A   
  18.00 MeV   2.535E+01  5.425E+00    2.71 um     1313 A      1379 A   
  20.00 MeV   2.595E+01  5.076E+00    2.99 um     1424 A      1483 A   
  22.50 MeV   2.678E+01  4.706E+00    3.35 um     1566 A      1608 A   
  25.00 MeV   2.775E+01  4.393E+00    3.69 um     1692 A      1725 A   
  27.50 MeV   2.886E+01  4.124E+00    4.03 um     1805 A      1835 A   
  30.00 MeV   3.011E+01  3.889E+00    4.36 um     1907 A      1938 A   
  32.50 MeV   3.148E+01  3.683E+00    4.68 um     1998 A      2034 A   
  35.00 MeV   3.297E+01  3.501E+00    4.99 um     2080 A      2124 A   
  37.50 MeV   3.455E+01  3.338E+00    5.29 um     2154 A      2207 A   
  40.00 MeV   3.620E+01  3.191E+00    5.58 um     2221 A      2285 A   
  45.00 MeV   3.965E+01  2.936E+00    6.12 um     2397 A      2424 A   
  50.00 MeV   4.322E+01  2.724E+00    6.62 um     2539 A      2545 A   
  55.00 MeV   4.680E+01  2.543E+00    7.08 um     2656 A      2650 A   
  60.00 MeV   5.034E+01  2.387E+00    7.52 um     2755 A      2742 A   
  65.00 MeV   5.379E+01  2.251E+00    7.92 um     2839 A      2823 A   
  70.00 MeV   5.712E+01  2.132E+00    8.31 um     2912 A      2896 A   
  80.00 MeV   6.337E+01  1.930E+00    9.02 um     3116 A      3020 A   
  90.00 MeV   6.903E+01  1.767E+00    9.67 um     3276 A      3123 A   
 100.00 MeV   7.413E+01  1.631E+00   10.28 um     3407 A      3210 A   
 110.00 MeV   7.869E+01  1.516E+00   10.84 um     3519 A      3285 A   
 120.00 MeV   8.279E+01  1.418E+00   11.38 um     3617 A      3351 A   
 130.00 MeV   8.646E+01  1.333E+00   11.90 um     3703 A      3410 A   
 140.00 MeV   8.978E+01  1.259E+00   12.39 um     3780 A      3463 A   
 150.00 MeV   9.277E+01  1.193E+00   12.87 um     3851 A      3511 A   
 160.00 MeV   9.549E+01  1.134E+00   13.34 um     3917 A      3556 A   
 170.00 MeV   9.797E+01  1.081E+00   13.79 um     3977 A      3596 A   
 180.00 MeV   1.002E+02  1.034E+00   14.24 um     4034 A      3634 A   
 200.00 MeV   1.042E+02  9.510E-01   15.09 um     4227 A      3703 A   
 225.00 MeV   1.084E+02  8.659E-01   16.13 um     4487 A      3778 A   
 250.00 MeV   1.119E+02  7.958E-01   17.13 um     4716 A      3845 A   
 275.00 MeV   1.149E+02  7.370E-01   18.10 um     4921 A      3905 A   
 300.00 MeV   1.175E+02  6.870E-01   19.05 um     5110 A      3959 A   
 325.00 MeV   1.197E+02  6.438E-01   19.98 um     5284 A      4009 A   
 350.00 MeV   1.217E+02  6.061E-01   20.89 um     5447 A      4055 A   
 375.00 MeV   1.235E+02  5.729E-01   21.79 um     5600 A      4098 A   
 400.00 MeV   1.250E+02  5.434E-01   22.68 um     5745 A      4139 A   
 450.00 MeV   1.276E+02  4.933E-01   24.43 um     6265 A      4214 A   
 500.00 MeV   1.307E+02  4.522E-01   26.14 um     6724 A      4282 A   
 550.00 MeV   1.324E+02  4.179E-01   27.82 um     7139 A      4344 A   
 600.00 MeV   1.340E+02  3.888E-01   29.48 um     7521 A      4402 A   
 650.00 MeV   1.354E+02  3.637E-01   31.13 um     7878 A      4457 A   
 700.00 MeV   1.366E+02  3.418E-01   32.75 um     8212 A      4508 A   
 800.00 MeV   1.383E+02  3.056E-01   35.98 um     9400 A      4604 A   
 900.00 MeV   1.393E+02  2.768E-01   39.17 um     1.04 um     4693 A   
   1.00 GeV   1.399E+02  2.532E-01   42.34 um     1.14 um     4776 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2529E+01                 eV / Angstrom 
  2.2529E+02                keV / micron   
  2.2529E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9945E+01                 eV / (1E15 atoms/cm2)
  2.1856E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
