 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\66Zn_CD2.txt

 Ion = Zinc [30] , Mass = 66 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.338E+00  6.637E+00     793 A       140 A       119 A   
  55.00 keV   1.404E+00  6.607E+00     859 A       150 A       127 A   
  60.00 keV   1.466E+00  6.570E+00     924 A       159 A       136 A   
  65.00 keV   1.526E+00  6.529E+00     989 A       169 A       144 A   
  70.00 keV   1.584E+00  6.484E+00    1054 A       178 A       152 A   
  80.00 keV   1.693E+00  6.386E+00    1184 A       197 A       168 A   
  90.00 keV   1.796E+00  6.283E+00    1314 A       215 A       184 A   
 100.00 keV   1.893E+00  6.179E+00    1444 A       233 A       200 A   
 110.00 keV   1.985E+00  6.074E+00    1575 A       251 A       216 A   
 120.00 keV   2.073E+00  5.970E+00    1706 A       269 A       231 A   
 130.00 keV   2.158E+00  5.869E+00    1838 A       286 A       246 A   
 140.00 keV   2.255E+00  5.770E+00    1970 A       303 A       261 A   
 150.00 keV   2.338E+00  5.673E+00    2102 A       319 A       277 A   
 160.00 keV   2.410E+00  5.579E+00    2234 A       336 A       292 A   
 170.00 keV   2.474E+00  5.489E+00    2368 A       352 A       307 A   
 180.00 keV   2.533E+00  5.401E+00    2501 A       368 A       321 A   
 200.00 keV   2.644E+00  5.234E+00    2770 A       401 A       351 A   
 225.00 keV   2.778E+00  5.040E+00    3110 A       441 A       388 A   
 250.00 keV   2.912E+00  4.861E+00    3452 A       480 A       424 A   
 275.00 keV   3.047E+00  4.696E+00    3796 A       519 A       460 A   
 300.00 keV   3.185E+00  4.544E+00    4142 A       556 A       496 A   
 325.00 keV   3.323E+00  4.403E+00    4489 A       592 A       532 A   
 350.00 keV   3.460E+00  4.271E+00    4836 A       627 A       567 A   
 375.00 keV   3.597E+00  4.149E+00    5182 A       661 A       602 A   
 400.00 keV   3.731E+00  4.035E+00    5529 A       694 A       636 A   
 450.00 keV   3.992E+00  3.827E+00    6219 A       760 A       703 A   
 500.00 keV   4.239E+00  3.642E+00    6905 A       823 A       769 A   
 550.00 keV   4.472E+00  3.478E+00    7587 A       882 A       833 A   
 600.00 keV   4.689E+00  3.330E+00    8263 A       938 A       895 A   
 650.00 keV   4.892E+00  3.197E+00    8934 A       991 A       956 A   
 700.00 keV   5.080E+00  3.075E+00    9601 A      1042 A      1015 A   
 800.00 keV   5.421E+00  2.862E+00    1.09 um     1144 A      1128 A   
 900.00 keV   5.724E+00  2.680E+00    1.22 um     1237 A      1236 A   
   1.00 MeV   6.001E+00  2.524E+00    1.35 um     1323 A      1339 A   
   1.10 MeV   6.261E+00  2.387E+00    1.48 um     1403 A      1437 A   
   1.20 MeV   6.509E+00  2.266E+00    1.60 um     1478 A      1531 A   
   1.30 MeV   6.751E+00  2.159E+00    1.73 um     1547 A      1621 A   
   1.40 MeV   6.989E+00  2.063E+00    1.85 um     1613 A      1707 A   
   1.50 MeV   7.224E+00  1.976E+00    1.97 um     1674 A      1790 A   
   1.60 MeV   7.457E+00  1.898E+00    2.09 um     1732 A      1870 A   
   1.70 MeV   7.689E+00  1.826E+00    2.20 um     1786 A      1946 A   
   1.80 MeV   7.920E+00  1.760E+00    2.32 um     1838 A      2020 A   
   2.00 MeV   8.380E+00  1.643E+00    2.54 um     1945 A      2158 A   
   2.25 MeV   8.953E+00  1.520E+00    2.81 um     2070 A      2316 A   
   2.50 MeV   9.527E+00  1.416E+00    3.06 um     2178 A      2460 A   
   2.75 MeV   1.010E+01  1.327E+00    3.31 um     2274 A      2591 A   
   3.00 MeV   1.067E+01  1.250E+00    3.54 um     2359 A      2712 A   
   3.25 MeV   1.125E+01  1.182E+00    3.77 um     2434 A      2822 A   
   3.50 MeV   1.183E+01  1.122E+00    3.99 um     2502 A      2923 A   
   3.75 MeV   1.240E+01  1.069E+00    4.20 um     2563 A      3016 A   
   4.00 MeV   1.298E+01  1.021E+00    4.40 um     2618 A      3103 A   
   4.50 MeV   1.413E+01  9.379E-01    4.78 um     2739 A      3257 A   
   5.00 MeV   1.528E+01  8.688E-01    5.13 um     2840 A      3390 A   
   5.50 MeV   1.643E+01  8.101E-01    5.46 um     2926 A      3507 A   
   6.00 MeV   1.755E+01  7.597E-01    5.77 um     2999 A      3610 A   
   6.50 MeV   1.867E+01  7.157E-01    6.06 um     3062 A      3701 A   
   7.00 MeV   1.976E+01  6.770E-01    6.34 um     3117 A      3782 A   
   8.00 MeV   2.188E+01  6.121E-01    6.86 um     3250 A      3921 A   
   9.00 MeV   2.389E+01  5.595E-01    7.33 um     3356 A      4036 A   
  10.00 MeV   2.578E+01  5.160E-01    7.77 um     3444 A      4133 A   
  11.00 MeV   2.755E+01  4.794E-01    8.17 um     3518 A      4216 A   
  12.00 MeV   2.919E+01  4.480E-01    8.56 um     3581 A      4289 A   
  13.00 MeV   3.072E+01  4.208E-01    8.92 um     3637 A      4352 A   
  14.00 MeV   3.214E+01  3.971E-01    9.27 um     3687 A      4409 A   
  15.00 MeV   3.345E+01  3.760E-01    9.61 um     3732 A      4460 A   
  16.00 MeV   3.467E+01  3.573E-01    9.93 um     3772 A      4507 A   
  17.00 MeV   3.581E+01  3.405E-01   10.24 um     3810 A      4549 A   
  18.00 MeV   3.687E+01  3.254E-01   10.54 um     3844 A      4588 A   
  20.00 MeV   3.879E+01  2.991E-01   11.12 um     3950 A      4658 A   
  22.50 MeV   4.088E+01  2.721E-01   11.82 um     4088 A      4733 A   
  25.00 MeV   4.268E+01  2.499E-01   12.48 um     4209 A      4798 A   
  27.50 MeV   4.425E+01  2.313E-01   13.11 um     4317 A      4855 A   
  30.00 MeV   4.562E+01  2.154E-01   13.72 um     4415 A      4907 A   
  32.50 MeV   4.681E+01  2.018E-01   14.32 um     4506 A      4953 A   
  35.00 MeV   4.785E+01  1.899E-01   14.91 um     4590 A      4995 A   
  37.50 MeV   4.876E+01  1.794E-01   15.48 um     4669 A      5034 A   
  40.00 MeV   4.954E+01  1.701E-01   16.04 um     4744 A      5070 A   
  45.00 MeV   5.079E+01  1.543E-01   17.15 um     5007 A      5137 A   
  50.00 MeV   5.171E+01  1.414E-01   18.23 um     5246 A      5196 A   
  55.00 MeV   5.235E+01  1.306E-01   19.29 um     5467 A      5250 A   
  60.00 MeV   5.277E+01  1.214E-01   20.34 um     5676 A      5300 A   
  65.00 MeV   5.303E+01  1.135E-01   21.39 um     5874 A      5347 A   
  70.00 MeV   5.315E+01  1.067E-01   22.44 um     6064 A      5392 A   
  80.00 MeV   5.310E+01  9.531E-02   24.52 um     6756 A      5475 A   
  90.00 MeV   5.277E+01  8.626E-02   26.62 um     7388 A      5552 A   
 100.00 MeV   5.227E+01  7.888E-02   28.73 um     7978 A      5625 A   
 110.00 MeV   5.165E+01  7.273E-02   30.86 um     8539 A      5696 A   
 120.00 MeV   5.097E+01  6.753E-02   33.03 um     9077 A      5764 A   
 130.00 MeV   5.024E+01  6.306E-02   35.22 um     9600 A      5831 A   
 140.00 MeV   5.015E+01  5.918E-02   37.43 um     1.01 um     5896 A   
 150.00 MeV   4.995E+01  5.578E-02   39.65 um     1.06 um     5961 A   
 160.00 MeV   4.945E+01  5.277E-02   41.88 um     1.11 um     6024 A   
 170.00 MeV   4.868E+01  5.009E-02   44.14 um     1.15 um     6086 A   
 180.00 MeV   4.794E+01  4.768E-02   46.44 um     1.20 um     6149 A   
 200.00 MeV   4.655E+01  4.353E-02   51.14 um     1.37 um     6274 A   
 225.00 MeV   4.494E+01  3.931E-02   57.21 um     1.62 um     6433 A   
 250.00 MeV   4.346E+01  3.588E-02   63.49 um     1.85 um     6594 A   
 275.00 MeV   4.209E+01  3.302E-02   69.98 um     2.06 um     6758 A   
 300.00 MeV   4.083E+01  3.061E-02   76.68 um     2.27 um     6927 A   
 325.00 MeV   3.965E+01  2.855E-02   83.58 um     2.47 um     7100 A   
 350.00 MeV   3.855E+01  2.676E-02   90.68 um     2.67 um     7278 A   
 375.00 MeV   3.751E+01  2.519E-02   97.98 um     2.86 um     7460 A   
 400.00 MeV   3.653E+01  2.381E-02  105.48 um     3.05 um     7648 A   
 450.00 MeV   3.473E+01  2.147E-02  121.07 um     3.77 um     8040 A   
 500.00 MeV   3.311E+01  1.957E-02  137.45 um     4.42 um     8453 A   
 550.00 MeV   3.163E+01  1.799E-02  154.61 um     5.05 um     8889 A   
 600.00 MeV   3.028E+01  1.666E-02  172.56 um     5.65 um     9346 A   
 650.00 MeV   2.904E+01  1.553E-02  191.28 um     6.24 um     9826 A   
 700.00 MeV   2.790E+01  1.454E-02  210.80 um     6.83 um     1.03 um  
 800.00 MeV   2.587E+01  1.292E-02  252.15 um     8.99 um     1.14 um  
 900.00 MeV   2.411E+01  1.164E-02  296.65 um    10.98 um     1.26 um  
   1.00 GeV   2.258E+01  1.060E-02  344.27 um    12.88 um     1.38 um  
   1.10 GeV   2.124E+01  9.736E-03  395.00 um    14.75 um     1.51 um  
   1.20 GeV   2.007E+01  9.010E-03  448.81 um    16.60 um     1.66 um  
   1.30 GeV   1.903E+01  8.389E-03  505.66 um    18.45 um     1.81 um  
   1.40 GeV   1.811E+01  7.852E-03  565.50 um    20.30 um     1.96 um  
   1.50 GeV   1.729E+01  7.382E-03  628.30 um    22.16 um     2.13 um  
   1.60 GeV   1.655E+01  6.968E-03  693.98 um    24.03 um     2.30 um  
   1.70 GeV   1.589E+01  6.600E-03  762.50 um    25.91 um     2.48 um  
   1.80 GeV   1.529E+01  6.271E-03  833.79 um    27.81 um     2.67 um  
   2.00 GeV   1.424E+01  5.705E-03  984.41 um    35.04 um     3.06 um  
   2.25 GeV   1.310E+01  5.133E-03    1.19 mm    45.35 um     3.59 um  
   2.50 GeV   1.214E+01  4.669E-03    1.41 mm    55.03 um     4.16 um  
   2.75 GeV   1.133E+01  4.285E-03    1.64 mm    64.43 um     4.77 um  
   3.00 GeV   1.064E+01  3.962E-03    1.90 mm    73.71 um     5.41 um  
   3.25 GeV   1.004E+01  3.686E-03    2.17 mm    82.95 um     6.09 um  
   3.50 GeV   9.508E+00  3.447E-03    2.45 mm    92.19 um     6.81 um  
   3.75 GeV   9.041E+00  3.239E-03    2.75 mm   101.47 um     7.56 um  
   4.00 GeV   8.625E+00  3.055E-03    3.07 mm   110.81 um     8.34 um  
   4.50 GeV   7.916E+00  2.746E-03    3.74 mm   146.06 um    10.01 um  
   5.00 GeV   7.333E+00  2.496E-03    4.47 mm   178.84 um    11.81 um  
   5.50 GeV   6.842E+00  2.290E-03    5.25 mm   210.48 um    13.72 um  
   6.00 GeV   6.412E+00  2.116E-03    6.09 mm   241.64 um    15.75 um  
   6.50 GeV   6.044E+00  1.967E-03    6.98 mm   272.65 um    17.90 um  
   7.00 GeV   5.724E+00  1.839E-03    7.93 mm   303.64 um    20.15 um  
   8.00 GeV   5.197E+00  1.629E-03    9.97 mm   418.73 um    24.99 um  
   9.00 GeV   4.780E+00  1.463E-03   12.20 mm   524.29 um    30.22 um  
  10.00 GeV   4.441E+00  1.329E-03   14.61 mm   625.57 um    35.83 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  4.8149E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
