 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\68Ni_CD2.txt

 Ion = Nickel [28] , Mass = 68 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   7.074E-01  6.263E+00     878 A       155 A       131 A   
  55.00 keV   7.419E-01  6.229E+00     953 A       166 A       141 A   
  60.00 keV   7.749E-01  6.189E+00    1028 A       178 A       151 A   
  65.00 keV   8.065E-01  6.145E+00    1103 A       189 A       160 A   
  70.00 keV   8.370E-01  6.098E+00    1178 A       200 A       170 A   
  80.00 keV   8.948E-01  5.999E+00    1330 A       223 A       189 A   
  90.00 keV   9.491E-01  5.895E+00    1483 A       245 A       208 A   
 100.00 keV   1.000E+00  5.790E+00    1637 A       267 A       227 A   
 110.00 keV   1.049E+00  5.687E+00    1793 A       289 A       246 A   
 120.00 keV   1.096E+00  5.585E+00    1950 A       310 A       265 A   
 130.00 keV   1.141E+00  5.485E+00    2108 A       332 A       284 A   
 140.00 keV   1.298E+00  5.388E+00    2267 A       353 A       303 A   
 150.00 keV   1.546E+00  5.294E+00    2423 A       373 A       321 A   
 160.00 keV   1.708E+00  5.203E+00    2577 A       393 A       339 A   
 170.00 keV   1.814E+00  5.115E+00    2730 A       412 A       357 A   
 180.00 keV   1.880E+00  5.030E+00    2884 A       431 A       375 A   
 200.00 keV   1.942E+00  4.869E+00    3193 A       469 A       411 A   
 225.00 keV   1.957E+00  4.683E+00    3589 A       517 A       455 A   
 250.00 keV   1.954E+00  4.512E+00    3995 A       565 A       499 A   
 275.00 keV   1.958E+00  4.355E+00    4413 A       612 A       544 A   
 300.00 keV   1.978E+00  4.210E+00    4840 A       660 A       589 A   
 325.00 keV   2.017E+00  4.076E+00    5275 A       708 A       635 A   
 350.00 keV   2.073E+00  3.952E+00    5717 A       755 A       680 A   
 375.00 keV   2.144E+00  3.836E+00    6163 A       802 A       726 A   
 400.00 keV   2.227E+00  3.728E+00    6612 A       848 A       772 A   
 450.00 keV   2.420E+00  3.532E+00    7514 A       941 A       864 A   
 500.00 keV   2.634E+00  3.359E+00    8414 A      1029 A       955 A   
 550.00 keV   2.854E+00  3.205E+00    9306 A      1113 A      1044 A   
 600.00 keV   3.070E+00  3.067E+00    1.02 um     1191 A      1130 A   
 650.00 keV   3.276E+00  2.942E+00    1.11 um     1265 A      1215 A   
 700.00 keV   3.468E+00  2.828E+00    1.19 um     1336 A      1297 A   
 800.00 keV   3.803E+00  2.629E+00    1.36 um     1475 A      1454 A   
 900.00 keV   4.074E+00  2.461E+00    1.53 um     1603 A      1604 A   
   1.00 MeV   4.288E+00  2.315E+00    1.69 um     1720 A      1746 A   
   1.10 MeV   4.456E+00  2.188E+00    1.86 um     1830 A      1883 A   
   1.20 MeV   4.587E+00  2.077E+00    2.02 um     1934 A      2016 A   
   1.30 MeV   4.689E+00  1.978E+00    2.19 um     2034 A      2144 A   
   1.40 MeV   4.769E+00  1.889E+00    2.35 um     2129 A      2269 A   
   1.50 MeV   4.833E+00  1.809E+00    2.51 um     2222 A      2391 A   
   1.60 MeV   4.884E+00  1.736E+00    2.68 um     2311 A      2510 A   
   1.70 MeV   4.927E+00  1.670E+00    2.84 um     2398 A      2628 A   
   1.80 MeV   4.964E+00  1.609E+00    3.01 um     2483 A      2743 A   
   2.00 MeV   5.029E+00  1.502E+00    3.34 um     2667 A      2969 A   
   2.25 MeV   5.112E+00  1.388E+00    3.76 um     2896 A      3243 A   
   2.50 MeV   5.213E+00  1.293E+00    4.19 um     3111 A      3508 A   
   2.75 MeV   5.342E+00  1.211E+00    4.61 um     3311 A      3763 A   
   3.00 MeV   5.504E+00  1.140E+00    5.02 um     3499 A      4009 A   
   3.25 MeV   5.703E+00  1.078E+00    5.43 um     3672 A      4243 A   
   3.50 MeV   5.939E+00  1.023E+00    5.83 um     3833 A      4466 A   
   3.75 MeV   6.211E+00  9.739E-01    6.22 um     3980 A      4677 A   
   4.00 MeV   6.516E+00  9.299E-01    6.60 um     4114 A      4876 A   
   4.50 MeV   7.223E+00  8.540E-01    7.30 um     4404 A      5236 A   
   5.00 MeV   8.041E+00  7.908E-01    7.96 um     4638 A      5550 A   
   5.50 MeV   8.952E+00  7.372E-01    8.55 um     4828 A      5820 A   
   6.00 MeV   9.938E+00  6.910E-01    9.10 um     4983 A      6053 A   
   6.50 MeV   1.098E+01  6.509E-01    9.59 um     5111 A      6254 A   
   7.00 MeV   1.207E+01  6.156E-01   10.05 um     5216 A      6428 A   
   8.00 MeV   1.434E+01  5.563E-01   10.85 um     5438 A      6710 A   
   9.00 MeV   1.665E+01  5.084E-01   11.54 um     5598 A      6927 A   
  10.00 MeV   1.894E+01  4.687E-01   12.14 um     5718 A      7099 A   
  11.00 MeV   2.116E+01  4.353E-01   12.68 um     5812 A      7238 A   
  12.00 MeV   2.329E+01  4.067E-01   13.17 um     5887 A      7352 A   
  13.00 MeV   2.531E+01  3.820E-01   13.62 um     5949 A      7448 A   
  14.00 MeV   2.721E+01  3.604E-01   14.04 um     6001 A      7530 A   
  15.00 MeV   2.899E+01  3.412E-01   14.43 um     6046 A      7601 A   
  16.00 MeV   3.064E+01  3.242E-01   14.79 um     6086 A      7663 A   
  17.00 MeV   3.217E+01  3.089E-01   15.14 um     6121 A      7719 A   
  18.00 MeV   3.359E+01  2.951E-01   15.48 um     6152 A      7768 A   
  20.00 MeV   3.613E+01  2.712E-01   16.11 um     6239 A      7853 A   
  22.50 MeV   3.879E+01  2.467E-01   16.84 um     6347 A      7941 A   
  25.00 MeV   4.099E+01  2.265E-01   17.54 um     6439 A      8013 A   
  27.50 MeV   4.282E+01  2.096E-01   18.19 um     6521 A      8075 A   
  30.00 MeV   4.433E+01  1.952E-01   18.83 um     6595 A      8129 A   
  32.50 MeV   4.558E+01  1.828E-01   19.44 um     6663 A      8177 A   
  35.00 MeV   4.661E+01  1.720E-01   20.04 um     6727 A      8220 A   
  37.50 MeV   4.746E+01  1.625E-01   20.63 um     6787 A      8259 A   
  40.00 MeV   4.815E+01  1.541E-01   21.21 um     6844 A      8294 A   
  45.00 MeV   4.916E+01  1.397E-01   22.35 um     7044 A      8358 A   
  50.00 MeV   4.978E+01  1.280E-01   23.47 um     7231 A      8415 A   
  55.00 MeV   5.012E+01  1.182E-01   24.58 um     7410 A      8465 A   
  60.00 MeV   5.026E+01  1.099E-01   25.68 um     7582 A      8512 A   
  65.00 MeV   5.025E+01  1.027E-01   26.78 um     7749 A      8555 A   
  70.00 MeV   5.013E+01  9.653E-02   27.89 um     7912 A      8596 A   
  80.00 MeV   4.967E+01  8.623E-02   30.11 um     8527 A      8671 A   
  90.00 MeV   4.904E+01  7.804E-02   32.36 um     9111 A      8740 A   
 100.00 MeV   4.831E+01  7.135E-02   34.64 um     9675 A      8806 A   
 110.00 MeV   4.754E+01  6.579E-02   36.95 um     1.02 um     8868 A   
 120.00 MeV   4.675E+01  6.107E-02   39.31 um     1.08 um     8928 A   
 130.00 MeV   4.596E+01  5.703E-02   41.70 um     1.13 um     8987 A   
 140.00 MeV   4.550E+01  5.351E-02   44.13 um     1.18 um     9045 A   
 150.00 MeV   4.534E+01  5.043E-02   46.57 um     1.23 um     9101 A   
 160.00 MeV   4.495E+01  4.771E-02   49.03 um     1.28 um     9156 A   
 170.00 MeV   4.428E+01  4.528E-02   51.52 um     1.33 um     9211 A   
 180.00 MeV   4.358E+01  4.310E-02   54.04 um     1.38 um     9266 A   
 200.00 MeV   4.226E+01  3.935E-02   59.22 um     1.56 um     9375 A   
 225.00 MeV   4.078E+01  3.553E-02   65.90 um     1.82 um     9513 A   
 250.00 MeV   3.944E+01  3.242E-02   72.83 um     2.07 um     9653 A   
 275.00 MeV   3.821E+01  2.984E-02   79.98 um     2.31 um     9797 A   
 300.00 MeV   3.708E+01  2.766E-02   87.35 um     2.53 um     9944 A   
 325.00 MeV   3.602E+01  2.579E-02   94.95 um     2.75 um     1.01 um  
 350.00 MeV   3.504E+01  2.417E-02  102.76 um     2.97 um     1.03 um  
 375.00 MeV   3.411E+01  2.276E-02  110.79 um     3.18 um     1.04 um  
 400.00 MeV   3.323E+01  2.150E-02  119.04 um     3.39 um     1.06 um  
 450.00 MeV   3.161E+01  1.939E-02  136.18 um     4.17 um     1.09 um  
 500.00 MeV   3.014E+01  1.767E-02  154.17 um     4.88 um     1.13 um  
 550.00 MeV   2.880E+01  1.625E-02  173.02 um     5.56 um     1.17 um  
 600.00 MeV   2.756E+01  1.505E-02  192.74 um     6.23 um     1.21 um  
 650.00 MeV   2.642E+01  1.402E-02  213.32 um     6.87 um     1.26 um  
 700.00 MeV   2.536E+01  1.313E-02  234.78 um     7.52 um     1.30 um  
 800.00 MeV   2.346E+01  1.167E-02  280.33 um     9.90 um     1.41 um  
 900.00 MeV   2.182E+01  1.051E-02  329.44 um    12.10 um     1.52 um  
   1.00 GeV   2.039E+01  9.567E-03  382.11 um    14.21 um     1.65 um  
   1.10 GeV   1.914E+01  8.789E-03  438.34 um    16.29 um     1.78 um  
   1.20 GeV   1.805E+01  8.133E-03  498.12 um    18.35 um     1.93 um  
   1.30 GeV   1.708E+01  7.572E-03  561.39 um    20.42 um     2.08 um  
   1.40 GeV   1.623E+01  7.087E-03  628.11 um    22.50 um     2.25 um  
   1.50 GeV   1.548E+01  6.663E-03  698.19 um    24.59 um     2.42 um  
   1.60 GeV   1.481E+01  6.288E-03  771.56 um    26.69 um     2.61 um  
   1.70 GeV   1.422E+01  5.956E-03  848.11 um    28.81 um     2.80 um  
   1.80 GeV   1.369E+01  5.659E-03  927.74 um    30.93 um     3.00 um  
   2.00 GeV   1.279E+01  5.148E-03    1.10 mm    39.01 um     3.43 um  
   2.25 GeV   1.177E+01  4.631E-03    1.32 mm    50.48 um     4.00 um  
   2.50 GeV   1.091E+01  4.212E-03    1.57 mm    61.25 um     4.62 um  
   2.75 GeV   1.018E+01  3.866E-03    1.83 mm    71.72 um     5.28 um  
   3.00 GeV   9.549E+00  3.574E-03    2.11 mm    82.06 um     5.98 um  
   3.25 GeV   9.005E+00  3.325E-03    2.41 mm    92.36 um     6.73 um  
   3.50 GeV   8.528E+00  3.110E-03    2.73 mm   102.68 um     7.52 um  
   3.75 GeV   8.107E+00  2.922E-03    3.06 mm   113.04 um     8.34 um  
   4.00 GeV   7.732E+00  2.756E-03    3.41 mm   123.46 um     9.21 um  
   4.50 GeV   7.092E+00  2.477E-03    4.16 mm   162.84 um    11.04 um  
   5.00 GeV   6.568E+00  2.252E-03    4.98 mm   199.46 um    13.02 um  
   5.50 GeV   6.120E+00  2.065E-03    5.86 mm   234.87 um    15.13 um  
   6.00 GeV   5.733E+00  1.908E-03    6.79 mm   269.78 um    17.38 um  
   6.50 GeV   5.401E+00  1.774E-03    7.79 mm   304.52 um    19.75 um  
   7.00 GeV   5.114E+00  1.659E-03    8.85 mm   339.27 um    22.25 um  
   8.00 GeV   4.640E+00  1.469E-03   11.13 mm   468.34 um    27.61 um  
   9.00 GeV   4.264E+00  1.319E-03   13.63 mm   586.79 um    33.41 um  
  10.00 GeV   3.960E+00  1.198E-03   16.33 mm   700.51 um    39.64 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  5.0500E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
