 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 13, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\230Ac_C.txt

 Ion = Actinium [89] , Mass = 230 amu

 Target Density =  2.2530E+00 g/cm3 = 1.1296E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   2.798E+00  1.283E+01     261 A        36 A        28 A   
  60.00 keV   2.923E+00  1.313E+01     275 A        37 A        30 A   
  65.00 keV   3.042E+00  1.340E+01     288 A        39 A        31 A   
  70.00 keV   3.157E+00  1.365E+01     301 A        40 A        32 A   
  80.00 keV   3.375E+00  1.410E+01     326 A        43 A        35 A   
  90.00 keV   3.580E+00  1.448E+01     350 A        46 A        37 A   
 100.00 keV   3.773E+00  1.481E+01     373 A        48 A        39 A   
 110.00 keV   3.957E+00  1.510E+01     396 A        50 A        42 A   
 120.00 keV   4.133E+00  1.535E+01     418 A        53 A        44 A   
 130.00 keV   4.302E+00  1.558E+01     440 A        55 A        46 A   
 140.00 keV   4.465E+00  1.578E+01     462 A        57 A        48 A   
 150.00 keV   4.621E+00  1.597E+01     483 A        59 A        50 A   
 160.00 keV   4.773E+00  1.613E+01     503 A        61 A        52 A   
 170.00 keV   4.920E+00  1.628E+01     524 A        63 A        54 A   
 180.00 keV   5.062E+00  1.641E+01     544 A        65 A        56 A   
 200.00 keV   5.336E+00  1.664E+01     584 A        69 A        59 A   
 225.00 keV   5.660E+00  1.687E+01     632 A        73 A        64 A   
 250.00 keV   5.966E+00  1.706E+01     680 A        78 A        68 A   
 275.00 keV   6.257E+00  1.720E+01     726 A        82 A        72 A   
 300.00 keV   6.535E+00  1.732E+01     772 A        86 A        76 A   
 325.00 keV   6.802E+00  1.740E+01     817 A        90 A        80 A   
 350.00 keV   7.059E+00  1.747E+01     861 A        94 A        84 A   
 375.00 keV   7.307E+00  1.752E+01     905 A        98 A        87 A   
 400.00 keV   7.547E+00  1.755E+01     948 A       102 A        91 A   
 450.00 keV   8.004E+00  1.759E+01    1034 A       109 A        98 A   
 500.00 keV   8.580E+00  1.758E+01    1118 A       116 A       105 A   
 550.00 keV   9.055E+00  1.755E+01    1200 A       123 A       112 A   
 600.00 keV   9.434E+00  1.750E+01    1281 A       130 A       118 A   
 650.00 keV   9.748E+00  1.743E+01    1361 A       136 A       124 A   
 700.00 keV   1.001E+01  1.734E+01    1441 A       142 A       131 A   
 800.00 keV   1.045E+01  1.715E+01    1599 A       155 A       143 A   
 900.00 keV   1.081E+01  1.694E+01    1756 A       167 A       154 A   
   1.00 MeV   1.112E+01  1.671E+01    1913 A       179 A       166 A   
   1.10 MeV   1.140E+01  1.647E+01    2069 A       191 A       177 A   
   1.20 MeV   1.167E+01  1.624E+01    2226 A       202 A       188 A   
   1.30 MeV   1.192E+01  1.600E+01    2382 A       213 A       199 A   
   1.40 MeV   1.216E+01  1.577E+01    2538 A       224 A       210 A   
   1.50 MeV   1.240E+01  1.554E+01    2695 A       235 A       221 A   
   1.60 MeV   1.263E+01  1.531E+01    2851 A       245 A       231 A   
   1.70 MeV   1.286E+01  1.509E+01    3007 A       255 A       241 A   
   1.80 MeV   1.308E+01  1.488E+01    3164 A       265 A       252 A   
   2.00 MeV   1.350E+01  1.446E+01    3477 A       286 A       272 A   
   2.25 MeV   1.399E+01  1.398E+01    3868 A       312 A       297 A   
   2.50 MeV   1.445E+01  1.353E+01    4259 A       337 A       322 A   
   2.75 MeV   1.486E+01  1.310E+01    4651 A       361 A       346 A   
   3.00 MeV   1.523E+01  1.271E+01    5043 A       385 A       370 A   
   3.25 MeV   1.558E+01  1.234E+01    5435 A       407 A       393 A   
   3.50 MeV   1.590E+01  1.200E+01    5828 A       429 A       416 A   
   3.75 MeV   1.620E+01  1.168E+01    6222 A       450 A       439 A   
   4.00 MeV   1.649E+01  1.138E+01    6615 A       470 A       461 A   
   4.50 MeV   1.704E+01  1.082E+01    7404 A       515 A       505 A   
   5.00 MeV   1.755E+01  1.033E+01    8192 A       558 A       548 A   
   5.50 MeV   1.802E+01  9.888E+00    8980 A       598 A       590 A   
   6.00 MeV   1.845E+01  9.487E+00    9768 A       636 A       632 A   
   6.50 MeV   1.886E+01  9.123E+00    1.06 um      673 A       672 A   
   7.00 MeV   1.923E+01  8.791E+00    1.13 um      708 A       711 A   
   8.00 MeV   1.988E+01  8.205E+00    1.29 um      790 A       788 A   
   9.00 MeV   2.045E+01  7.703E+00    1.45 um      864 A       862 A   
  10.00 MeV   2.095E+01  7.268E+00    1.60 um      934 A       934 A   
  11.00 MeV   2.140E+01  6.887E+00    1.76 um      998 A      1003 A   
  12.00 MeV   2.183E+01  6.550E+00    1.92 um     1060 A      1070 A   
  13.00 MeV   2.224E+01  6.249E+00    2.07 um     1117 A      1136 A   
  14.00 MeV   2.264E+01  5.979E+00    2.23 um     1172 A      1200 A   
  15.00 MeV   2.304E+01  5.734E+00    2.38 um     1225 A      1262 A   
  16.00 MeV   2.345E+01  5.511E+00    2.53 um     1275 A      1322 A   
  17.00 MeV   2.388E+01  5.308E+00    2.68 um     1322 A      1380 A   
  18.00 MeV   2.432E+01  5.121E+00    2.84 um     1368 A      1437 A   
  20.00 MeV   2.525E+01  4.789E+00    3.13 um     1483 A      1546 A   
  22.50 MeV   2.652E+01  4.438E+00    3.49 um     1626 A      1674 A   
  25.00 MeV   2.791E+01  4.140E+00    3.85 um     1750 A      1792 A   
  27.50 MeV   2.940E+01  3.885E+00    4.18 um     1860 A      1901 A   
  30.00 MeV   3.097E+01  3.663E+00    4.51 um     1956 A      2001 A   
  32.50 MeV   3.262E+01  3.468E+00    4.82 um     2042 A      2094 A   
  35.00 MeV   3.431E+01  3.295E+00    5.12 um     2118 A      2179 A   
  37.50 MeV   3.604E+01  3.140E+00    5.41 um     2187 A      2258 A   
  40.00 MeV   3.779E+01  3.001E+00    5.69 um     2248 A      2331 A   
  45.00 MeV   4.132E+01  2.761E+00    6.21 um     2411 A      2462 A   
  50.00 MeV   4.481E+01  2.560E+00    6.69 um     2544 A      2574 A   
  55.00 MeV   4.822E+01  2.390E+00    7.14 um     2654 A      2672 A   
  60.00 MeV   5.152E+01  2.243E+00    7.57 um     2748 A      2759 A   
  65.00 MeV   5.468E+01  2.114E+00    7.97 um     2828 A      2835 A   
  70.00 MeV   5.770E+01  2.001E+00    8.35 um     2899 A      2904 A   
  80.00 MeV   6.330E+01  1.812E+00    9.06 um     3101 A      3023 A   
  90.00 MeV   6.833E+01  1.658E+00    9.72 um     3262 A      3122 A   
 100.00 MeV   7.284E+01  1.530E+00   10.33 um     3397 A      3206 A   
 110.00 MeV   7.688E+01  1.422E+00   10.91 um     3513 A      3280 A   
 120.00 MeV   8.051E+01  1.330E+00   11.47 um     3614 A      3345 A   
 130.00 MeV   8.378E+01  1.250E+00   12.00 um     3705 A      3404 A   
 140.00 MeV   8.673E+01  1.180E+00   12.51 um     3787 A      3457 A   
 150.00 MeV   8.942E+01  1.118E+00   13.01 um     3862 A      3505 A   
 160.00 MeV   9.185E+01  1.063E+00   13.49 um     3931 A      3549 A   
 170.00 MeV   9.408E+01  1.013E+00   13.96 um     3996 A      3591 A   
 180.00 MeV   9.612E+01  9.685E-01   14.42 um     4057 A      3629 A   
 200.00 MeV   9.972E+01  8.908E-01   15.32 um     4264 A      3699 A   
 225.00 MeV   1.035E+02  8.108E-01   16.40 um     4545 A      3776 A   
 250.00 MeV   1.066E+02  7.451E-01   17.45 um     4792 A      3844 A   
 275.00 MeV   1.093E+02  6.899E-01   18.47 um     5015 A      3906 A   
 300.00 MeV   1.115E+02  6.430E-01   19.47 um     5219 A      3962 A   
 325.00 MeV   1.134E+02  6.025E-01   20.45 um     5408 A      4014 A   
 350.00 MeV   1.150E+02  5.672E-01   21.42 um     5585 A      4062 A   
 375.00 MeV   1.164E+02  5.360E-01   22.37 um     5752 A      4108 A   
 400.00 MeV   1.176E+02  5.084E-01   23.32 um     5911 A      4151 A   
 450.00 MeV   1.195E+02  4.614E-01   25.18 um     6482 A      4230 A   
 500.00 MeV   1.218E+02  4.229E-01   27.01 um     6989 A      4303 A   
 550.00 MeV   1.227E+02  3.908E-01   28.82 um     7450 A      4370 A   
 600.00 MeV   1.236E+02  3.635E-01   30.62 um     7878 A      4434 A   
 650.00 MeV   1.244E+02  3.400E-01   32.40 um     8278 A      4494 A   
 700.00 MeV   1.249E+02  3.195E-01   34.18 um     8656 A      4551 A   
 800.00 MeV   1.254E+02  2.857E-01   37.72 um     1.00 um     4658 A   
 900.00 MeV   1.254E+02  2.587E-01   41.25 um     1.12 um     4759 A   
   1.00 GeV   1.251E+02  2.366E-01   44.78 um     1.23 um     4854 A   
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2529E+01                 eV / Angstrom 
  2.2529E+02                keV / micron   
  2.2529E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9945E+01                 eV / (1E15 atoms/cm2)
  2.2389E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
