 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\212Rn_CD2.txt

 Ion = Radon [86] , Mass = 212 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   9.00 MeV   2.107E+01  7.122E+00    3.61 um     1962 A      1904 A   
  10.00 MeV   2.171E+01  6.704E+00    4.00 um     2123 A      2062 A   
  11.00 MeV   2.235E+01  6.340E+00    4.39 um     2272 A      2215 A   
  12.00 MeV   2.299E+01  6.019E+00    4.77 um     2411 A      2361 A   
  13.00 MeV   2.365E+01  5.734E+00    5.15 um     2540 A      2502 A   
  14.00 MeV   2.432E+01  5.478E+00    5.52 um     2660 A      2637 A   
  15.00 MeV   2.502E+01  5.247E+00    5.89 um     2773 A      2767 A   
  16.00 MeV   2.573E+01  5.038E+00    6.25 um     2879 A      2892 A   
  17.00 MeV   2.647E+01  4.846E+00    6.61 um     2978 A      3012 A   
  18.00 MeV   2.724E+01  4.671E+00    6.96 um     3072 A      3126 A   
  20.00 MeV   2.884E+01  4.361E+00    7.64 um     3312 A      3342 A   
  22.50 MeV   3.096E+01  4.033E+00    8.45 um     3606 A      3586 A   
  25.00 MeV   3.320E+01  3.757E+00    9.22 um     3852 A      3806 A   
  27.50 MeV   3.552E+01  3.521E+00    9.95 um     4062 A      4003 A   
  30.00 MeV   3.791E+01  3.315E+00   10.64 um     4243 A      4180 A   
  32.50 MeV   4.034E+01  3.136E+00   11.30 um     4399 A      4341 A   
  35.00 MeV   4.279E+01  2.976E+00   11.92 um     4536 A      4486 A   
  37.50 MeV   4.525E+01  2.834E+00   12.51 um     4657 A      4617 A   
  40.00 MeV   4.771E+01  2.707E+00   13.07 um     4764 A      4737 A   
  45.00 MeV   5.255E+01  2.487E+00   14.12 um     5057 A      4947 A   
  50.00 MeV   5.725E+01  2.303E+00   15.09 um     5292 A      5125 A   
  55.00 MeV   6.178E+01  2.147E+00   15.99 um     5487 A      5278 A   
  60.00 MeV   6.613E+01  2.013E+00   16.83 um     5651 A      5411 A   
  65.00 MeV   7.029E+01  1.897E+00   17.62 um     5793 A      5528 A   
  70.00 MeV   7.425E+01  1.794E+00   18.37 um     5916 A      5632 A   
  80.00 MeV   8.159E+01  1.622E+00   19.76 um     6280 A      5810 A   
  90.00 MeV   8.820E+01  1.482E+00   21.05 um     6572 A      5956 A   
 100.00 MeV   9.412E+01  1.367E+00   22.25 um     6815 A      6080 A   
 110.00 MeV   9.940E+01  1.270E+00   23.38 um     7024 A      6188 A   
 120.00 MeV   1.041E+02  1.187E+00   24.46 um     7207 A      6282 A   
 130.00 MeV   1.083E+02  1.115E+00   25.49 um     7371 A      6366 A   
 140.00 MeV   1.119E+02  1.052E+00   26.49 um     7521 A      6441 A   
 150.00 MeV   1.152E+02  9.959E-01   27.46 um     7658 A      6510 A   
 160.00 MeV   1.180E+02  9.463E-01   28.40 um     7786 A      6574 A   
 170.00 MeV   1.206E+02  9.018E-01   29.33 um     7905 A      6633 A   
 180.00 MeV   1.228E+02  8.616E-01   30.23 um     8019 A      6687 A   
 200.00 MeV   1.265E+02  7.920E-01   32.00 um     8418 A      6787 A   
 225.00 MeV   1.300E+02  7.204E-01   34.15 um     8969 A      6898 A   
 250.00 MeV   1.326E+02  6.615E-01   36.26 um     9465 A      6996 A   
 275.00 MeV   1.344E+02  6.122E-01   38.33 um     9920 A      7086 A   
 300.00 MeV   1.357E+02  5.703E-01   40.38 um     1.03 um     7169 A   
