 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\7Be_CD2.txt

 Ion = Beryllium [4] , Mass = 7 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   6.00 MeV   4.481E+00  2.859E-03   14.59 um     4565 A      3626 A   
   6.50 MeV   4.309E+00  2.666E-03   15.86 um     4917 A      3718 A   
   7.00 MeV   4.145E+00  2.499E-03   17.17 um     5271 A      3812 A   
   8.00 MeV   3.845E+00  2.224E-03   19.95 um     6604 A      4010 A   
   9.00 MeV   3.579E+00  2.006E-03   22.95 um     7871 A      4223 A   
  10.00 MeV   3.343E+00  1.829E-03   26.16 um     9113 A      4452 A   
  11.00 MeV   3.135E+00  1.682E-03   29.59 um     1.04 um     4699 A   
  12.00 MeV   2.949E+00  1.558E-03   33.24 um     1.16 um     4965 A   
  13.00 MeV   2.783E+00  1.451E-03   37.12 um     1.29 um     5250 A   
  14.00 MeV   2.634E+00  1.359E-03   41.22 um     1.41 um     5555 A   
  15.00 MeV   2.537E+00  1.279E-03   45.52 um     1.54 um     5878 A   
  16.00 MeV   2.438E+00  1.208E-03   49.98 um     1.67 um     6218 A   
  17.00 MeV   2.336E+00  1.145E-03   54.64 um     1.80 um     6574 A   
  18.00 MeV   2.232E+00  1.088E-03   59.50 um     1.93 um     6949 A   
  20.00 MeV   2.051E+00  9.910E-04   69.89 um     2.43 um     7757 A   
  22.50 MeV   1.864E+00  8.925E-04   84.09 um     3.16 um     8873 A   
  25.00 MeV   1.710E+00  8.126E-04   99.65 um     3.86 um     1.01 um  
  27.50 MeV   1.581E+00  7.463E-04  116.54 um     4.55 um     1.15 um  
  30.00 MeV   1.470E+00  6.906E-04  134.76 um     5.24 um     1.29 um  
  32.50 MeV   1.375E+00  6.429E-04  154.29 um     5.93 um     1.45 um  
  35.00 MeV   1.292E+00  6.016E-04  175.13 um     6.63 um     1.62 um  
  37.50 MeV   1.219E+00  5.656E-04  197.26 um     7.34 um     1.80 um  
  40.00 MeV   1.153E+00  5.338E-04  220.69 um     8.07 um     1.99 um  
  45.00 MeV   1.043E+00  4.803E-04  271.35 um    10.81 um     2.40 um  
  50.00 MeV   9.517E-01  4.369E-04  327.12 um    13.41 um     2.86 um  
  55.00 MeV   8.759E-01  4.010E-04  387.96 um    15.96 um     3.35 um  
  60.00 MeV   8.115E-01  3.708E-04  453.85 um    18.51 um     3.89 um  
  65.00 MeV   7.563E-01  3.450E-04  524.75 um    21.08 um     4.47 um  
  70.00 MeV   7.084E-01  3.227E-04  600.64 um    23.69 um     5.09 um  
  80.00 MeV   6.295E-01  2.860E-04  767.01 um    33.45 um     6.45 um  
  90.00 MeV   5.674E-01  2.571E-04  952.91 um    42.62 um     7.97 um  
 100.00 MeV   5.173E-01  2.337E-04    1.16 mm    51.63 um     9.64 um  
 110.00 MeV   4.761E-01  2.144E-04    1.38 mm    60.64 um    11.47 um  
 120.00 MeV   4.418E-01  1.981E-04    1.62 mm    69.74 um    13.45 um  
 130.00 MeV   4.126E-01  1.842E-04    1.88 mm    78.95 um    15.57 um  
 140.00 MeV   3.876E-01  1.722E-04    2.16 mm    88.29 um    17.84 um  
 150.00 MeV   3.659E-01  1.618E-04    2.46 mm    97.76 um    20.24 um  
 160.00 MeV   3.469E-01  1.526E-04    2.77 mm   107.37 um    22.78 um  
 170.00 MeV   3.300E-01  1.444E-04    3.10 mm   117.11 um    25.45 um  
 180.00 MeV   3.148E-01  1.370E-04    3.44 mm   126.99 um    28.24 um  
 200.00 MeV   2.884E-01  1.245E-04    4.18 mm   164.61 um    34.23 um  
 225.00 MeV   2.613E-01  1.118E-04    5.19 mm   218.46 um    42.41 um  
 250.00 MeV   2.395E-01  1.016E-04    6.30 mm   269.40 um    51.35 um  
 275.00 MeV   2.215E-01  9.309E-05    7.51 mm   319.24 um    61.04 um  
 300.00 MeV   2.062E-01  8.598E-05    8.81 mm   368.80 um    71.44 um  
 325.00 MeV   1.932E-01  7.990E-05   10.20 mm   418.48 um    82.54 um  
 350.00 MeV   1.819E-01  7.466E-05   11.68 mm   468.51 um    94.33 um  
 375.00 MeV   1.720E-01  7.009E-05   13.25 mm   519.00 um   106.79 um  
 400.00 MeV   1.633E-01  6.606E-05   14.91 mm   570.02 um   119.90 um  
 450.00 MeV   1.486E-01  5.930E-05   18.47 mm   762.25 um   148.03 um  
 500.00 MeV   1.367E-01  5.383E-05   22.37 mm   941.82 um   178.62 um  
 550.00 MeV   1.269E-01  4.932E-05   26.59 mm     1.12 mm   211.55 um  
 600.00 MeV   1.186E-01  4.553E-05   31.12 mm     1.29 mm   246.73 um  
 650.00 MeV   1.115E-01  4.230E-05   35.95 mm     1.46 mm   284.08 um  
 700.00 MeV   1.054E-01  3.951E-05   41.07 mm     1.63 mm   323.52 um  
 800.00 MeV   9.537E-02  3.494E-05   52.16 mm     2.26 mm   408.36 um  
 900.00 MeV   8.748E-02  3.134E-05   64.32 mm     2.85 mm   500.66 um  
   1.00 GeV   8.110E-02  2.844E-05   77.51 mm     3.41 mm   599.90 um  
   1.10 GeV   7.584E-02  2.605E-05   91.68 mm     3.96 mm   705.62 um  
   1.20 GeV   7.142E-02  2.403E-05  106.78 mm     4.50 mm   817.36 um  
   1.30 GeV   6.767E-02  2.232E-05  122.76 mm     5.04 mm   934.74 um  
   1.40 GeV   6.443E-02  2.084E-05  139.59 mm     5.58 mm     1.06 mm  
   1.50 GeV   6.161E-02  1.955E-05  157.22 mm     6.11 mm     1.18 mm  
   1.60 GeV   5.914E-02  1.842E-05  175.62 mm     6.65 mm     1.32 mm  
   1.70 GeV   5.696E-02  1.742E-05  194.77 mm     7.18 mm     1.45 mm  
   1.80 GeV   5.501E-02  1.652E-05  214.61 mm     7.72 mm     1.59 mm  
   2.00 GeV   5.169E-02  1.498E-05  256.29 mm     9.72 mm     1.89 mm  
   2.25 GeV   4.837E-02  1.343E-05  311.85 mm    12.51 mm     2.27 mm  
   2.50 GeV   4.571E-02  1.218E-05  370.93 mm    15.05 mm     2.67 mm  
   2.75 GeV   4.354E-02  1.115E-05  433.20 mm    17.45 mm     3.09 mm  
   3.00 GeV   4.174E-02  1.028E-05  498.36 mm    19.75 mm     3.52 mm  
   3.25 GeV   4.022E-02  9.548E-06  566.15 mm    21.96 mm     3.95 mm  
