 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 29, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\110Sn_CD2.txt

 Ion = Tin [50] , Mass = 110 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0494E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.686E+01  2.127E+00    6.02 um     3365 A      3814 A   
   9.00 MeV   1.859E+01  1.961E+00    6.56 um     3545 A      4030 A   
  10.00 MeV   2.032E+01  1.821E+00    7.06 um     3694 A      4216 A   
  11.00 MeV   2.205E+01  1.702E+00    7.52 um     3819 A      4377 A   
  12.00 MeV   2.375E+01  1.599E+00    7.96 um     3925 A      4519 A   
  13.00 MeV   2.542E+01  1.510E+00    8.37 um     4016 A      4645 A   
  14.00 MeV   2.705E+01  1.431E+00    8.76 um     4095 A      4757 A   
  15.00 MeV   2.864E+01  1.360E+00    9.12 um     4165 A      4857 A   
  16.00 MeV   3.017E+01  1.297E+00    9.47 um     4226 A      4947 A   
  17.00 MeV   3.165E+01  1.240E+00    9.80 um     4282 A      5029 A   
  18.00 MeV   3.308E+01  1.189E+00   10.12 um     4332 A      5104 A   
  20.00 MeV   3.578E+01  1.098E+00   10.73 um     4460 A      5236 A   
  22.50 MeV   3.886E+01  1.005E+00   11.43 um     4613 A      5376 A   
  25.00 MeV   4.164E+01  9.275E-01   12.08 um     4740 A      5493 A   
  27.50 MeV   4.417E+01  8.621E-01   12.69 um     4849 A      5595 A   
  30.00 MeV   4.647E+01  8.062E-01   13.27 um     4945 A      5684 A   
  32.50 MeV   4.858E+01  7.576E-01   13.83 um     5029 A      5762 A   
  35.00 MeV   5.053E+01  7.151E-01   14.36 um     5105 A      5833 A   
  37.50 MeV   5.235E+01  6.775E-01   14.87 um     5175 A      5897 A   
  40.00 MeV   5.404E+01  6.441E-01   15.37 um     5238 A      5955 A   
  45.00 MeV   5.712E+01  5.869E-01   16.33 um     5436 A      6058 A   
  50.00 MeV   5.985E+01  5.397E-01   17.24 um     5608 A      6147 A   
  55.00 MeV   6.230E+01  5.002E-01   18.11 um     5761 A      6225 A   
  60.00 MeV   6.450E+01  4.665E-01   18.95 um     5898 A      6295 A   
  65.00 MeV   6.648E+01  4.373E-01   19.77 um     6024 A      6357 A   
  70.00 MeV   6.827E+01  4.119E-01   20.56 um     6140 A      6414 A   
  80.00 MeV   7.135E+01  3.696E-01   22.09 um     6531 A      6515 A   
  90.00 MeV   7.388E+01  3.357E-01   23.56 um     6872 A      6603 A   
 100.00 MeV   7.596E+01  3.079E-01   24.99 um     7177 A      6680 A   
 110.00 MeV   7.767E+01  2.847E-01   26.38 um     7455 A      6750 A   
 120.00 MeV   7.907E+01  2.649E-01   27.75 um     7712 A      6814 A   
 130.00 MeV   8.022E+01  2.479E-01   29.09 um     7953 A      6873 A   
 140.00 MeV   8.117E+01  2.331E-01   30.42 um     8181 A      6928 A   
 150.00 MeV   8.193E+01  2.201E-01   31.74 um     8397 A      6980 A   
 160.00 MeV   8.255E+01  2.086E-01   33.04 um     8605 A      7029 A   
 170.00 MeV   8.304E+01  1.983E-01   34.34 um     8804 A      7076 A   
