 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\10Li_CD2.txt

 Ion = Lithium [3] , Mass = 10 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   7.239E-01  1.096E-01    7110 A      1255 A      1275 A   
  55.00 keV   7.594E-01  1.027E-01    7728 A      1311 A      1355 A   
  60.00 keV   7.936E-01  9.664E-02    8328 A      1363 A      1429 A   
  65.00 keV   8.266E-01  9.136E-02    8912 A      1410 A      1499 A   
  70.00 keV   8.587E-01  8.670E-02    9480 A      1453 A      1564 A   
  80.00 keV   9.200E-01  7.880E-02    1.06 um     1533 A      1683 A   
  90.00 keV   9.781E-01  7.236E-02    1.16 um     1601 A      1789 A   
 100.00 keV   1.033E+00  6.699E-02    1.26 um     1661 A      1884 A   
 110.00 keV   1.085E+00  6.244E-02    1.36 um     1713 A      1970 A   
 120.00 keV   1.135E+00  5.853E-02    1.45 um     1760 A      2049 A   
 130.00 keV   1.183E+00  5.512E-02    1.54 um     1802 A      2122 A   
 140.00 keV   1.228E+00  5.213E-02    1.62 um     1840 A      2188 A   
 150.00 keV   1.271E+00  4.948E-02    1.71 um     1874 A      2250 A   
 160.00 keV   1.312E+00  4.710E-02    1.79 um     1906 A      2308 A   
 170.00 keV   1.352E+00  4.497E-02    1.87 um     1935 A      2362 A   
 180.00 keV   1.390E+00  4.304E-02    1.94 um     1962 A      2412 A   
 200.00 keV   1.465E+00  3.968E-02    2.09 um     2016 A      2505 A   
 225.00 keV   1.554E+00  3.621E-02    2.27 um     2076 A      2607 A   
 250.00 keV   1.643E+00  3.334E-02    2.44 um     2128 A      2697 A   
 275.00 keV   1.730E+00  3.094E-02    2.60 um     2173 A      2777 A   
 300.00 keV   1.818E+00  2.888E-02    2.75 um     2212 A      2848 A   
 325.00 keV   1.905E+00  2.710E-02    2.89 um     2247 A      2912 A   
 350.00 keV   1.991E+00  2.554E-02    3.03 um     2278 A      2971 A   
 375.00 keV   2.076E+00  2.417E-02    3.17 um     2306 A      3024 A   
 400.00 keV   2.160E+00  2.295E-02    3.30 um     2331 A      3072 A   
 450.00 keV   2.323E+00  2.087E-02    3.54 um     2386 A      3158 A   
 500.00 keV   2.478E+00  1.916E-02    3.77 um     2433 A      3231 A   
 550.00 keV   2.626E+00  1.773E-02    3.98 um     2472 A      3295 A   
 600.00 keV   2.764E+00  1.651E-02    4.19 um     2507 A      3352 A   
 650.00 keV   2.894E+00  1.547E-02    4.38 um     2538 A      3402 A   
 700.00 keV   3.015E+00  1.455E-02    4.57 um     2565 A      3447 A   
 800.00 keV   3.229E+00  1.303E-02    4.92 um     2636 A      3525 A   
 900.00 keV   3.410E+00  1.182E-02    5.25 um     2696 A      3591 A   
   1.00 MeV   3.561E+00  1.083E-02    5.57 um     2749 A      3648 A   
   1.10 MeV   3.686E+00  9.997E-03    5.87 um     2796 A      3699 A   
   1.20 MeV   3.787E+00  9.294E-03    6.17 um     2840 A      3745 A   
   1.30 MeV   3.868E+00  8.690E-03    6.46 um     2880 A      3786 A   
   1.40 MeV   3.933E+00  8.164E-03    6.74 um     2917 A      3824 A   
   1.50 MeV   3.983E+00  7.702E-03    7.02 um     2953 A      3860 A   
   1.60 MeV   4.020E+00  7.293E-03    7.30 um     2987 A      3893 A   
   1.70 MeV   4.047E+00  6.928E-03    7.57 um     3021 A      3925 A   
   1.80 MeV   4.064E+00  6.600E-03    7.85 um     3053 A      3955 A   
   2.00 MeV   4.077E+00  6.034E-03    8.39 um     3162 A      4011 A   
   2.25 MeV   4.062E+00  5.457E-03    9.07 um     3321 A      4076 A   
   2.50 MeV   4.022E+00  4.987E-03    9.76 um     3474 A      4137 A   
   2.75 MeV   3.966E+00  4.596E-03   10.45 um     3623 A      4195 A   
   3.00 MeV   3.900E+00  4.264E-03   11.16 um     3770 A      4251 A   
   3.25 MeV   3.827E+00  3.980E-03   11.88 um     3916 A      4306 A   
   3.50 MeV   3.752E+00  3.734E-03   12.61 um     4063 A      4360 A   
   3.75 MeV   3.675E+00  3.518E-03   13.35 um     4209 A      4413 A   
   4.00 MeV   3.597E+00  3.327E-03   14.12 um     4356 A      4466 A   
   4.50 MeV   3.445E+00  3.004E-03   15.69 um     4914 A      4572 A   
   5.00 MeV   3.299E+00  2.741E-03   17.34 um     5458 A      4679 A   
   5.50 MeV   3.161E+00  2.523E-03   19.06 um     5993 A      4789 A   
   6.00 MeV   3.031E+00  2.338E-03   20.85 um     6527 A      4903 A   
   6.50 MeV   2.911E+00  2.181E-03   22.72 um     7060 A      5020 A   
   7.00 MeV   2.798E+00  2.044E-03   24.67 um     7596 A      5141 A   
   8.00 MeV   2.596E+00  1.818E-03   28.79 um     9607 A      5399 A   
   9.00 MeV   2.421E+00  1.639E-03   33.22 um     1.15 um     5678 A   
  10.00 MeV   2.268E+00  1.494E-03   37.96 um     1.33 um     5980 A   
  11.00 MeV   2.135E+00  1.374E-03   43.01 um     1.52 um     6306 A   
  12.00 MeV   2.017E+00  1.272E-03   48.36 um     1.70 um     6657 A   
  13.00 MeV   1.913E+00  1.185E-03   54.01 um     1.88 um     7033 A   
  14.00 MeV   1.820E+00  1.110E-03   59.97 um     2.06 um     7434 A   
  15.00 MeV   1.736E+00  1.044E-03   66.21 um     2.25 um     7859 A   
  16.00 MeV   1.660E+00  9.861E-04   72.76 um     2.44 um     8309 A   
  17.00 MeV   1.592E+00  9.344E-04   79.59 um     2.62 um     8783 A   
  18.00 MeV   1.529E+00  8.881E-04   86.71 um     2.81 um     9281 A   
  20.00 MeV   1.419E+00  8.087E-04  101.78 um     3.54 um     1.03 um  
  22.50 MeV   1.323E+00  7.281E-04  122.05 um     4.56 um     1.18 um  
  25.00 MeV   1.224E+00  6.628E-04  143.86 um     5.52 um     1.34 um  
  27.50 MeV   1.133E+00  6.087E-04  167.44 um     6.46 um     1.51 um  
  30.00 MeV   1.056E+00  5.631E-04  192.83 um     7.40 um     1.69 um  
  32.50 MeV   9.894E-01  5.242E-04  220.01 um     8.35 um     1.89 um  
  35.00 MeV   9.316E-01  4.905E-04  248.93 um     9.31 um     2.10 um  
  37.50 MeV   8.808E-01  4.610E-04  279.59 um    10.28 um     2.32 um  
  40.00 MeV   8.358E-01  4.351E-04  311.96 um    11.27 um     2.55 um  
  45.00 MeV   7.594E-01  3.914E-04  381.68 um    15.00 um     3.06 um  
  50.00 MeV   6.970E-01  3.560E-04  458.03 um    18.51 um     3.61 um  
  55.00 MeV   6.449E-01  3.267E-04  540.89 um    21.94 um     4.21 um  
  60.00 MeV   6.006E-01  3.020E-04  630.14 um    25.34 um     4.86 um  
  65.00 MeV   5.626E-01  2.810E-04  725.70 um    28.75 um     5.55 um  
  70.00 MeV   5.294E-01  2.628E-04  827.48 um    32.19 um     6.28 um  
  80.00 MeV   4.745E-01  2.329E-04    1.05 mm    45.00 um     7.87 um  
  90.00 MeV   4.307E-01  2.093E-04    1.29 mm    56.93 um     9.63 um  
 100.00 MeV   3.949E-01  1.903E-04    1.56 mm    68.58 um    11.55 um  
 110.00 MeV   3.651E-01  1.745E-04    1.86 mm    80.18 um    13.63 um  
 120.00 MeV   3.398E-01  1.613E-04    2.17 mm    91.84 um    15.87 um  
 130.00 MeV   3.181E-01  1.499E-04    2.51 mm   103.63 um    18.25 um  
 140.00 MeV   2.992E-01  1.402E-04    2.87 mm   115.58 um    20.79 um  
 150.00 MeV   2.826E-01  1.316E-04    3.25 mm   127.69 um    23.48 um  
 160.00 MeV   2.679E-01  1.241E-04    3.66 mm   140.00 um    26.31 um  
 170.00 MeV   2.548E-01  1.175E-04    4.08 mm   152.49 um    29.28 um  
 180.00 MeV   2.431E-01  1.115E-04    4.53 mm   165.18 um    32.40 um  
 200.00 MeV   2.228E-01  1.013E-04    5.48 mm   213.64 um    39.06 um  
 225.00 MeV   2.022E-01  9.094E-05    6.79 mm   283.04 um    48.14 um  
 250.00 MeV   1.853E-01  8.260E-05    8.23 mm   348.65 um    58.07 um  
 275.00 MeV   1.713E-01  7.570E-05    9.79 mm   412.88 um    68.80 um  
 300.00 MeV   1.595E-01  6.990E-05   11.47 mm   476.78 um    80.33 um  
 325.00 MeV   1.494E-01  6.496E-05   13.26 mm   540.88 um    92.64 um  
 350.00 MeV   1.406E-01  6.070E-05   15.18 mm   605.45 um   105.70 um  
 375.00 MeV   1.329E-01  5.697E-05   17.21 mm   670.68 um   119.51 um  
 400.00 MeV   1.261E-01  5.370E-05   19.36 mm   736.65 um   134.05 um  
 450.00 MeV   1.146E-01  4.820E-05   23.98 mm   985.84 um   165.28 um  
 500.00 MeV   1.053E-01  4.375E-05   29.03 mm     1.22 mm   199.29 um  
 550.00 MeV   9.758E-02  4.008E-05   34.51 mm     1.45 mm   235.97 um  
 600.00 MeV   9.105E-02  3.699E-05   40.41 mm     1.67 mm   275.23 um  
 650.00 MeV   8.547E-02  3.437E-05   46.71 mm     1.89 mm   317.01 um  
 700.00 MeV   8.064E-02  3.210E-05   53.40 mm     2.12 mm   361.21 um  
 800.00 MeV   7.269E-02  2.838E-05   67.91 mm     2.95 mm   456.66 um  
 900.00 MeV   6.642E-02  2.546E-05   83.90 mm     3.72 mm   561.03 um  
   1.00 GeV   6.133E-02  2.310E-05  101.31 mm     4.47 mm   673.84 um  
   1.10 GeV   5.713E-02  2.115E-05  120.08 mm     5.20 mm   794.62 um  
   1.20 GeV   5.359E-02  1.952E-05  140.17 mm     5.93 mm   922.99 um  
   1.30 GeV   5.057E-02  1.812E-05  161.51 mm     6.66 mm     1.06 mm  
   1.40 GeV   4.796E-02  1.692E-05  184.07 mm     7.39 mm     1.20 mm  
   1.50 GeV   4.569E-02  1.588E-05  207.80 mm     8.12 mm     1.35 mm  
   1.60 GeV   4.369E-02  1.496E-05  232.67 mm     8.85 mm     1.50 mm  
   1.70 GeV   4.192E-02  1.414E-05  258.63 mm     9.59 mm     1.67 mm  
   1.80 GeV   4.033E-02  1.341E-05  285.65 mm    10.33 mm     1.83 mm  
   2.00 GeV   3.763E-02  1.216E-05  342.69 mm    13.11 mm     2.18 mm  
   2.25 GeV   3.490E-02  1.090E-05  419.35 mm    17.03 mm     2.65 mm  
   2.50 GeV   3.271E-02  9.887E-06  501.57 mm    20.63 mm     3.14 mm  
   2.75 GeV   3.091E-02  9.049E-06  588.94 mm    24.06 mm     3.65 mm  
   3.00 GeV   2.940E-02  8.346E-06  681.08 mm    27.38 mm     4.19 mm  
   3.25 GeV   2.813E-02  7.748E-06  777.66 mm    30.61 mm     4.74 mm  
   3.50 GeV   2.704E-02  7.232E-06  878.37 mm    33.77 mm     5.31 mm  
   3.75 GeV   2.610E-02  6.782E-06  982.94 mm    36.88 mm     5.90 mm  
   4.00 GeV   2.527E-02  6.386E-06    1.09 m     39.94 mm     6.50 mm  
   4.50 GeV   2.390E-02  5.723E-06    1.32 m     51.19 mm     7.74 mm  
   5.00 GeV   2.281E-02  5.188E-06    1.56 m     61.29 mm     9.01 mm  
   5.50 GeV   2.194E-02  4.747E-06    1.80 m     70.66 mm    10.31 mm  
   6.00 GeV   2.121E-02  4.377E-06    2.06 m     79.53 mm    11.63 mm  
   6.50 GeV   2.061E-02  4.062E-06    2.33 m     87.98 mm    12.97 mm  
   7.00 GeV   2.010E-02  3.790E-06    2.60 m     96.11 mm    14.31 mm  
   8.00 GeV   1.929E-02  3.346E-06    3.16 m    124.97 mm    17.03 mm  
   9.00 GeV   1.869E-02  2.997E-06    3.75 m    149.92 mm    19.74 mm  
  10.00 GeV   1.823E-02  2.716E-06    4.35 m    172.44 mm    22.45 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  4.0171E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
