 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\105Sn_CD2.txt

 Ion = Tin [50] , Mass = 105 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.148E+00  1.029E+01     647 A       102 A        87 A   
  55.00 keV   1.204E+00  1.040E+01     693 A       108 A        92 A   
  60.00 keV   1.257E+00  1.049E+01     738 A       114 A        98 A   
  65.00 keV   1.309E+00  1.056E+01     783 A       120 A       103 A   
  70.00 keV   1.358E+00  1.062E+01     827 A       126 A       108 A   
  80.00 keV   1.452E+00  1.071E+01     915 A       137 A       118 A   
  90.00 keV   1.540E+00  1.076E+01    1002 A       148 A       128 A   
 100.00 keV   1.623E+00  1.078E+01    1088 A       159 A       138 A   
 110.00 keV   1.703E+00  1.079E+01    1173 A       169 A       148 A   
 120.00 keV   1.778E+00  1.078E+01    1258 A       180 A       157 A   
 130.00 keV   1.851E+00  1.076E+01    1343 A       190 A       166 A   
 140.00 keV   1.921E+00  1.073E+01    1427 A       200 A       176 A   
 150.00 keV   1.988E+00  1.070E+01    1511 A       210 A       185 A   
 160.00 keV   2.053E+00  1.065E+01    1595 A       220 A       194 A   
 170.00 keV   2.117E+00  1.061E+01    1679 A       229 A       203 A   
 180.00 keV   2.178E+00  1.056E+01    1763 A       239 A       212 A   
 200.00 keV   2.296E+00  1.045E+01    1931 A       258 A       229 A   
 225.00 keV   2.519E+00  1.030E+01    2140 A       282 A       251 A   
 250.00 keV   2.703E+00  1.015E+01    2348 A       306 A       272 A   
 275.00 keV   2.825E+00  9.994E+00    2557 A       328 A       293 A   
 300.00 keV   2.916E+00  9.839E+00    2767 A       351 A       314 A   
 325.00 keV   2.993E+00  9.685E+00    2978 A       373 A       335 A   
 350.00 keV   3.067E+00  9.535E+00    3191 A       395 A       356 A   
 375.00 keV   3.140E+00  9.387E+00    3405 A       417 A       376 A   
 400.00 keV   3.216E+00  9.243E+00    3620 A       439 A       397 A   
 450.00 keV   3.379E+00  8.966E+00    4054 A       483 A       438 A   
 500.00 keV   3.556E+00  8.705E+00    4492 A       527 A       479 A   
 550.00 keV   3.744E+00  8.459E+00    4933 A       569 A       519 A   
 600.00 keV   3.937E+00  8.228E+00    5377 A       611 A       560 A   
 650.00 keV   4.132E+00  8.010E+00    5821 A       651 A       600 A   
 700.00 keV   4.326E+00  7.805E+00    6267 A       691 A       640 A   
 800.00 keV   4.703E+00  7.429E+00    7160 A       772 A       718 A   
 900.00 keV   5.055E+00  7.092E+00    8053 A       849 A       795 A   
   1.00 MeV   5.378E+00  6.789E+00    8945 A       922 A       870 A   
   1.10 MeV   5.670E+00  6.515E+00    9837 A       992 A       944 A   
   1.20 MeV   5.934E+00  6.266E+00    1.07 um     1059 A      1017 A   
   1.30 MeV   6.173E+00  6.039E+00    1.16 um     1124 A      1088 A   
   1.40 MeV   6.391E+00  5.830E+00    1.25 um     1187 A      1158 A   
   1.50 MeV   6.591E+00  5.638E+00    1.34 um     1247 A      1227 A   
   1.60 MeV   6.778E+00  5.460E+00    1.43 um     1306 A      1295 A   
   1.70 MeV   6.954E+00  5.294E+00    1.52 um     1362 A      1362 A   
   1.80 MeV   7.123E+00  5.141E+00    1.61 um     1418 A      1428 A   
   2.00 MeV   7.441E+00  4.862E+00    1.79 um     1534 A      1557 A   
   2.25 MeV   7.820E+00  4.561E+00    2.01 um     1675 A      1713 A   
   2.50 MeV   8.188E+00  4.299E+00    2.23 um     1806 A      1863 A   
   2.75 MeV   8.553E+00  4.071E+00    2.45 um     1928 A      2008 A   
   3.00 MeV   8.917E+00  3.869E+00    2.66 um     2043 A      2148 A   
   3.25 MeV   9.284E+00  3.689E+00    2.87 um     2150 A      2282 A   
   3.50 MeV   9.656E+00  3.528E+00    3.08 um     2250 A      2411 A   
   3.75 MeV   1.003E+01  3.382E+00    3.29 um     2344 A      2534 A   
   4.00 MeV   1.041E+01  3.249E+00    3.49 um     2432 A      2653 A   
   4.50 MeV   1.120E+01  3.016E+00    3.89 um     2623 A      2876 A   
   5.00 MeV   1.200E+01  2.819E+00    4.27 um     2789 A      3080 A   
   5.50 MeV   1.283E+01  2.649E+00    4.63 um     2936 A      3268 A   
   6.00 MeV   1.367E+01  2.501E+00    4.98 um     3065 A      3441 A   
   6.50 MeV   1.453E+01  2.371E+00    5.31 um     3181 A      3599 A   
   7.00 MeV   1.540E+01  2.255E+00    5.63 um     3284 A      3745 A   
   8.00 MeV   1.716E+01  2.058E+00    6.23 um     3510 A      4002 A   
   9.00 MeV   1.895E+01  1.896E+00    6.78 um     3692 A      4223 A   
  10.00 MeV   2.073E+01  1.760E+00    7.29 um     3841 A      4412 A   
  11.00 MeV   2.249E+01  1.645E+00    7.76 um     3967 A      4577 A   
  12.00 MeV   2.422E+01  1.545E+00    8.21 um     4073 A      4721 A   
  13.00 MeV   2.592E+01  1.458E+00    8.62 um     4164 A      4848 A   
  14.00 MeV   2.757E+01  1.381E+00    9.02 um     4243 A      4962 A   
  15.00 MeV   2.917E+01  1.313E+00    9.39 um     4313 A      5063 A   
  16.00 MeV   3.071E+01  1.252E+00    9.74 um     4375 A      5155 A   
  17.00 MeV   3.220E+01  1.197E+00   10.08 um     4431 A      5238 A   
  18.00 MeV   3.363E+01  1.147E+00   10.41 um     4481 A      5314 A   
  20.00 MeV   3.633E+01  1.060E+00   11.02 um     4610 A      5448 A   
  22.50 MeV   3.939E+01  9.692E-01   11.73 um     4764 A      5589 A   
  25.00 MeV   4.217E+01  8.943E-01   12.40 um     4893 A      5708 A   
  27.50 MeV   4.469E+01  8.311E-01   13.02 um     5003 A      5811 A   
  30.00 MeV   4.699E+01  7.770E-01   13.62 um     5100 A      5901 A   
  32.50 MeV   4.912E+01  7.301E-01   14.19 um     5185 A      5981 A   
  35.00 MeV   5.109E+01  6.890E-01   14.73 um     5263 A      6053 A   
  37.50 MeV   5.292E+01  6.527E-01   15.26 um     5333 A      6118 A   
  40.00 MeV   5.464E+01  6.204E-01   15.77 um     5397 A      6177 A   
  45.00 MeV   5.779E+01  5.652E-01   16.75 um     5598 A      6281 A   
  50.00 MeV   6.059E+01  5.197E-01   17.68 um     5772 A      6371 A   
  55.00 MeV   6.309E+01  4.815E-01   18.57 um     5927 A      6450 A   
  60.00 MeV   6.534E+01  4.490E-01   19.42 um     6066 A      6520 A   
  65.00 MeV   6.735E+01  4.209E-01   20.26 um     6193 A      6584 A   
  70.00 MeV   6.915E+01  3.964E-01   21.06 um     6311 A      6641 A   
  80.00 MeV   7.224E+01  3.556E-01   22.63 um     6707 A      6743 A   
  90.00 MeV   7.473E+01  3.229E-01   24.13 um     7053 A      6832 A   
 100.00 MeV   7.675E+01  2.962E-01   25.59 um     7364 A      6910 A   
 110.00 MeV   7.840E+01  2.738E-01   27.02 um     7648 A      6981 A   
 120.00 MeV   7.973E+01  2.548E-01   28.42 um     7911 A      7046 A   
 130.00 MeV   8.081E+01  2.384E-01   29.80 um     8158 A      7106 A   
 140.00 MeV   8.168E+01  2.241E-01   31.16 um     8391 A      7162 A   
 150.00 MeV   8.238E+01  2.116E-01   32.51 um     8614 A      7214 A   
 160.00 MeV   8.293E+01  2.005E-01   33.85 um     8828 A      7264 A   
 170.00 MeV   8.335E+01  1.906E-01   35.18 um     9034 A      7312 A   
 180.00 MeV   8.368E+01  1.816E-01   36.51 um     9233 A      7357 A   
 200.00 MeV   8.407E+01  1.662E-01   39.15 um     9973 A      7444 A   
 225.00 MeV   8.547E+01  1.505E-01   42.42 um     1.10 um     7543 A   
 250.00 MeV   8.654E+01  1.376E-01   45.65 um     1.19 um     7635 A   
 275.00 MeV   8.622E+01  1.269E-01   48.86 um     1.28 um     7722 A   
 300.00 MeV   8.578E+01  1.179E-01   52.08 um     1.36 um     7806 A   
 325.00 MeV   8.527E+01  1.101E-01   55.33 um     1.43 um     7886 A   
 350.00 MeV   8.472E+01  1.033E-01   58.59 um     1.51 um     7964 A   
 375.00 MeV   8.413E+01  9.741E-02   61.88 um     1.58 um     8040 A   
 400.00 MeV   8.352E+01  9.216E-02   65.19 um     1.65 um     8115 A   
 450.00 MeV   8.224E+01  8.329E-02   71.88 um     1.90 um     8262 A   
 500.00 MeV   8.091E+01  7.606E-02   78.69 um     2.13 um     8405 A   
 550.00 MeV   7.955E+01  7.004E-02   85.61 um     2.35 um     8547 A   
 600.00 MeV   7.818E+01  6.496E-02   92.65 um     2.55 um     8688 A   
 650.00 MeV   7.680E+01  6.061E-02   99.81 um     2.74 um     8828 A   
 700.00 MeV   7.543E+01  5.683E-02  107.11 um     2.93 um     8969 A   
 800.00 MeV   7.271E+01  5.059E-02  122.10 um     3.62 um     9255 A   
 900.00 MeV   7.007E+01  4.565E-02  137.66 um     4.24 um     9547 A   
   1.00 GeV   6.751E+01  4.164E-02  153.81 um     4.81 um     9847 A   
   1.10 GeV   6.506E+01  3.830E-02  170.57 um     5.37 um     1.02 um  
   1.20 GeV   6.271E+01  3.549E-02  187.96 um     5.90 um     1.05 um  
   1.30 GeV   6.049E+01  3.308E-02  206.00 um     6.43 um     1.08 um  
   1.40 GeV   5.838E+01  3.099E-02  224.69 um     6.96 um     1.12 um  
   1.50 GeV   5.639E+01  2.916E-02  244.05 um     7.48 um     1.15 um  
   1.60 GeV   5.451E+01  2.755E-02  264.09 um     8.00 um     1.19 um  
   1.70 GeV   5.273E+01  2.611E-02  284.81 um     8.52 um     1.23 um  
   1.80 GeV   5.107E+01  2.483E-02  306.22 um     9.04 um     1.27 um  
   2.00 GeV   4.802E+01  2.262E-02  351.09 um    11.05 um     1.35 um  
   2.25 GeV   4.472E+01  2.038E-02  411.03 um    13.93 um     1.47 um  
   2.50 GeV   4.190E+01  1.856E-02  475.20 um    16.63 um     1.59 um  
   2.75 GeV   3.948E+01  1.705E-02  543.49 um    19.23 um     1.73 um  
   3.00 GeV   3.742E+01  1.578E-02  615.75 um    21.78 um     1.87 um  
   3.25 GeV   3.562E+01  1.469E-02  691.83 um    24.29 um     2.02 um  
   3.50 GeV   3.399E+01  1.375E-02  771.65 um    26.79 um     2.18 um  
   3.75 GeV   3.252E+01  1.293E-02  855.19 um    29.28 um     2.34 um  
   4.00 GeV   3.119E+01  1.221E-02  942.39 um    31.78 um     2.52 um  
   4.50 GeV   2.887E+01  1.099E-02    1.13 mm    41.18 um     2.88 um  
   5.00 GeV   2.691E+01  9.996E-03    1.33 mm    49.92 um     3.28 um  
   5.50 GeV   2.523E+01  9.177E-03    1.54 mm    58.33 um     3.70 um  
   6.00 GeV   2.378E+01  8.487E-03    1.77 mm    66.57 um     4.15 um  
   6.50 GeV   2.252E+01  7.898E-03    2.01 mm    74.73 um     4.62 um  
   7.00 GeV   2.140E+01  7.389E-03    2.26 mm    82.87 um     5.12 um  
   8.00 GeV   1.953E+01  6.551E-03    2.80 mm   113.07 um     6.17 um  
   9.00 GeV   1.801E+01  5.891E-03    3.40 mm   140.76 um     7.32 um  
  10.00 GeV   1.676E+01  5.356E-03    4.04 mm   167.34 um     8.54 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.2492E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
