 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> August 01, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\51Ca_CD2.txt

 Ion = Calcium [20] , Mass = 50.961 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0483E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.528E+00  4.211E+00     981 A       179 A       149 A   
  55.00 keV   1.602E+00  4.140E+00    1069 A       192 A       161 A   
  60.00 keV   1.673E+00  4.070E+00    1157 A       205 A       172 A   
  65.00 keV   1.742E+00  4.001E+00    1245 A       218 A       183 A   
  70.00 keV   1.808E+00  3.933E+00    1333 A       231 A       194 A   
  80.00 keV   1.932E+00  3.804E+00    1510 A       256 A       216 A   
  90.00 keV   2.050E+00  3.682E+00    1687 A       281 A       238 A   
 100.00 keV   2.160E+00  3.569E+00    1865 A       305 A       259 A   
 110.00 keV   2.204E+00  3.462E+00    2045 A       328 A       280 A   
 120.00 keV   2.254E+00  3.363E+00    2226 A       351 A       301 A   
 130.00 keV   2.320E+00  3.269E+00    2409 A       374 A       322 A   
 140.00 keV   2.394E+00  3.182E+00    2593 A       396 A       343 A   
 150.00 keV   2.473E+00  3.099E+00    2777 A       418 A       363 A   
 160.00 keV   2.555E+00  3.022E+00    2962 A       440 A       384 A   
 170.00 keV   2.637E+00  2.949E+00    3146 A       460 A       404 A   
 180.00 keV   2.719E+00  2.880E+00    3330 A       481 A       424 A   
 200.00 keV   2.881E+00  2.753E+00    3698 A       521 A       464 A   
 225.00 keV   3.075E+00  2.611E+00    4155 A       570 A       512 A   
 250.00 keV   3.258E+00  2.486E+00    4608 A       616 A       559 A   
 275.00 keV   3.430E+00  2.374E+00    5057 A       659 A       605 A   
 300.00 keV   3.591E+00  2.273E+00    5503 A       699 A       650 A   
 325.00 keV   3.743E+00  2.182E+00    5944 A       738 A       693 A   
 350.00 keV   3.886E+00  2.099E+00    6382 A       775 A       735 A   
 375.00 keV   4.021E+00  2.023E+00    6815 A       810 A       776 A   
 400.00 keV   4.150E+00  1.953E+00    7245 A       843 A       816 A   
 450.00 keV   4.387E+00  1.830E+00    8094 A       909 A       892 A   
 500.00 keV   4.604E+00  1.723E+00    8930 A       970 A       965 A   
 550.00 keV   4.804E+00  1.630E+00    9752 A      1027 A      1034 A   
 600.00 keV   4.989E+00  1.548E+00    1.06 um     1079 A      1100 A   
 650.00 keV   5.164E+00  1.475E+00    1.14 um     1129 A      1163 A   
 700.00 keV   5.331E+00  1.409E+00    1.21 um     1175 A      1224 A   
 800.00 keV   5.648E+00  1.296E+00    1.37 um     1268 A      1338 A   
 900.00 keV   5.954E+00  1.202E+00    1.52 um     1351 A      1444 A   
   1.00 MeV   6.254E+00  1.123E+00    1.66 um     1425 A      1541 A   
   1.10 MeV   6.550E+00  1.054E+00    1.81 um     1491 A      1632 A   
   1.20 MeV   6.843E+00  9.946E-01    1.94 um     1552 A      1717 A   
   1.30 MeV   7.134E+00  9.422E-01    2.08 um     1607 A      1797 A   
   1.40 MeV   7.420E+00  8.957E-01    2.21 um     1657 A      1871 A   
   1.50 MeV   7.704E+00  8.541E-01    2.33 um     1704 A      1940 A   
   1.60 MeV   7.983E+00  8.167E-01    2.45 um     1746 A      2006 A   
   1.70 MeV   8.259E+00  7.828E-01    2.57 um     1785 A      2067 A   
   1.80 MeV   8.531E+00  7.519E-01    2.69 um     1822 A      2126 A   
   2.00 MeV   9.065E+00  6.977E-01    2.91 um     1901 A      2233 A   
   2.25 MeV   9.716E+00  6.411E-01    3.18 um     1992 A      2351 A   
   2.50 MeV   1.035E+01  5.938E-01    3.43 um     2069 A      2456 A   
   2.75 MeV   1.097E+01  5.538E-01    3.67 um     2136 A      2549 A   
   3.00 MeV   1.157E+01  5.193E-01    3.89 um     2195 A      2633 A   
   3.25 MeV   1.217E+01  4.892E-01    4.11 um     2246 A      2709 A   
   3.50 MeV   1.276E+01  4.628E-01    4.32 um     2292 A      2778 A   
   3.75 MeV   1.333E+01  4.394E-01    4.51 um     2333 A      2840 A   
   4.00 MeV   1.390E+01  4.185E-01    4.70 um     2370 A      2898 A   
   4.50 MeV   1.502E+01  3.825E-01    5.07 um     2461 A      2999 A   
   5.00 MeV   1.610E+01  3.528E-01    5.40 um     2537 A      3086 A   
   5.50 MeV   1.715E+01  3.278E-01    5.72 um     2601 A      3162 A   
   6.00 MeV   1.816E+01  3.063E-01    6.02 um     2656 A      3228 A   
   6.50 MeV   1.914E+01  2.878E-01    6.30 um     2705 A      3287 A   
   7.00 MeV   2.008E+01  2.715E-01    6.57 um     2748 A      3340 A   
   8.00 MeV   2.183E+01  2.443E-01    7.07 um     2866 A      3431 A   
   9.00 MeV   2.341E+01  2.225E-01    7.54 um     2963 A      3507 A   
  10.00 MeV   2.484E+01  2.045E-01    7.98 um     3045 A      3571 A   
  11.00 MeV   2.612E+01  1.895E-01    8.40 um     3117 A      3628 A   
  12.00 MeV   2.727E+01  1.766E-01    8.80 um     3180 A      3677 A   
  13.00 MeV   2.830E+01  1.655E-01    9.19 um     3237 A      3722 A   
  14.00 MeV   2.923E+01  1.559E-01    9.56 um     3289 A      3762 A   
  15.00 MeV   3.006E+01  1.473E-01    9.92 um     3337 A      3798 A   
  16.00 MeV   3.082E+01  1.398E-01   10.27 um     3382 A      3832 A   
  17.00 MeV   3.150E+01  1.330E-01   10.61 um     3423 A      3863 A   
  18.00 MeV   3.212E+01  1.269E-01   10.95 um     3463 A      3892 A   
  20.00 MeV   3.318E+01  1.163E-01   11.60 um     3596 A      3945 A   
  22.50 MeV   3.424E+01  1.055E-01   12.40 um     3780 A      4004 A   
  25.00 MeV   3.507E+01  9.669E-02   13.17 um     3945 A      4056 A   
  27.50 MeV   3.569E+01  8.931E-02   13.93 um     4097 A      4103 A   
  30.00 MeV   3.615E+01  8.304E-02   14.68 um     4238 A      4146 A   
  32.50 MeV   3.648E+01  7.765E-02   15.41 um     4372 A      4186 A   
  35.00 MeV   3.669E+01  7.296E-02   16.15 um     4500 A      4224 A   
  37.50 MeV   3.681E+01  6.885E-02   16.88 um     4623 A      4260 A   
  40.00 MeV   3.686E+01  6.520E-02   17.60 um     4742 A      4294 A   
  45.00 MeV   3.676E+01  5.901E-02   19.06 um     5180 A      4358 A   
  50.00 MeV   3.649E+01  5.396E-02   20.53 um     5588 A      4419 A   
  55.00 MeV   3.611E+01  4.976E-02   22.01 um     5975 A      4477 A   
  60.00 MeV   3.564E+01  4.620E-02   23.50 um     6346 A      4532 A   
  65.00 MeV   3.513E+01  4.314E-02   25.02 um     6706 A      4587 A   
  70.00 MeV   3.458E+01  4.049E-02   26.56 um     7057 A      4640 A   
  80.00 MeV   3.345E+01  3.610E-02   29.72 um     8363 A      4745 A   
  90.00 MeV   3.232E+01  3.262E-02   32.99 um     9564 A      4850 A   
 100.00 MeV   3.123E+01  2.978E-02   36.37 um     1.07 um     4955 A   
 110.00 MeV   3.069E+01  2.743E-02   39.84 um     1.18 um     5060 A   
 120.00 MeV   3.004E+01  2.543E-02   43.38 um     1.28 um     5166 A   
 130.00 MeV   2.913E+01  2.372E-02   47.01 um     1.38 um     5274 A   
 140.00 MeV   2.825E+01  2.224E-02   50.76 um     1.48 um     5384 A   
 150.00 MeV   2.743E+01  2.095E-02   54.62 um     1.58 um     5497 A   
 160.00 MeV   2.667E+01  1.980E-02   58.59 um     1.68 um     5612 A   
 170.00 MeV   2.596E+01  1.878E-02   62.68 um     1.77 um     5731 A   
 180.00 MeV   2.529E+01  1.786E-02   66.87 um     1.87 um     5853 A   
 200.00 MeV   2.409E+01  1.629E-02   75.58 um     2.24 um     6107 A   
 225.00 MeV   2.277E+01  1.469E-02   87.05 um     2.77 um     6443 A   
 250.00 MeV   2.161E+01  1.339E-02   99.17 um     3.26 um     6800 A   
 275.00 MeV   2.059E+01  1.231E-02  111.91 um     3.72 um     7179 A   
 300.00 MeV   1.968E+01  1.140E-02  125.26 um     4.18 um     7579 A   
 325.00 MeV   1.885E+01  1.063E-02  139.21 um     4.62 um     8000 A   
 350.00 MeV   1.810E+01  9.951E-03  153.75 um     5.06 um     8441 A   
 375.00 MeV   1.742E+01  9.362E-03  168.89 um     5.49 um     8902 A   
 400.00 MeV   1.679E+01  8.842E-03  184.61 um     5.93 um     9382 A   
 450.00 MeV   1.566E+01  7.964E-03  217.76 um     7.56 um     1.04 um  
 500.00 MeV   1.469E+01  7.253E-03  253.21 um     9.08 um     1.15 um  
 550.00 MeV   1.383E+01  6.663E-03  290.92 um    10.53 um     1.27 um  
 600.00 MeV   1.308E+01  6.166E-03  330.89 um    11.95 um     1.39 um  
 650.00 MeV   1.241E+01  5.741E-03  373.10 um    13.36 um     1.52 um  
 700.00 MeV   1.180E+01  5.373E-03  417.53 um    14.77 um     1.66 um  
 800.00 MeV   1.077E+01  4.769E-03  512.93 um    20.01 um     1.95 um  
 900.00 MeV   9.909E+00  4.291E-03  617.05 um    24.85 um     2.27 um  
   1.00 GeV   9.190E+00  3.904E-03  729.73 um    29.53 um     2.61 um  
   1.10 GeV   8.581E+00  3.584E-03  850.82 um    34.14 um     2.98 um  
   1.20 GeV   8.058E+00  3.315E-03  980.13 um    38.74 um     3.37 um  
   1.30 GeV   7.605E+00  3.084E-03    1.12 mm    43.34 um     3.78 um  
   1.40 GeV   7.208E+00  2.885E-03    1.26 mm    47.97 um     4.21 um  
   1.50 GeV   6.858E+00  2.711E-03    1.42 mm    52.63 um     4.67 um  
   1.60 GeV   6.537E+00  2.558E-03    1.58 mm    57.33 um     5.14 um  
   1.70 GeV   6.247E+00  2.422E-03    1.74 mm    62.08 um     5.64 um  
   1.80 GeV   5.984E+00  2.300E-03    1.92 mm    66.88 um     6.15 um  
   2.00 GeV   5.527E+00  2.091E-03    2.29 mm    85.29 um     7.24 um  
   2.25 GeV   5.057E+00  1.880E-03    2.80 mm   111.60 um     8.72 um  
   2.50 GeV   4.671E+00  1.709E-03    3.36 mm   136.32 um    10.31 um  
   2.75 GeV   4.343E+00  1.567E-03    3.95 mm   160.37 um    12.01 um  
   3.00 GeV   4.057E+00  1.448E-03    4.59 mm   184.21 um    13.83 um  
   3.25 GeV   3.811E+00  1.347E-03    5.28 mm   208.07 um    15.75 um  
   3.50 GeV   3.598E+00  1.259E-03    6.00 mm   232.05 um    17.79 um  
   3.75 GeV   3.411E+00  1.182E-03    6.77 mm   256.20 um    19.93 um  
   4.00 GeV   3.246E+00  1.115E-03    7.58 mm   280.56 um    22.18 um  
   4.50 GeV   2.967E+00  1.001E-03    9.31 mm   372.62 um    26.97 um  
   5.00 GeV   2.740E+00  9.097E-04   11.20 mm   458.33 um    32.15 um  
   5.50 GeV   2.552E+00  8.340E-04   13.23 mm   541.14 um    37.70 um  
   6.00 GeV   2.394E+00  7.703E-04   15.41 mm   622.55 um    43.59 um  
   6.50 GeV   2.259E+00  7.159E-04   17.72 mm   703.27 um    49.82 um  
   7.00 GeV   2.142E+00  6.690E-04   20.16 mm   783.71 um    56.36 um  
   8.00 GeV   1.950E+00  5.921E-04   25.42 mm     1.08 mm    70.34 um  
   9.00 GeV   1.800E+00  5.315E-04   31.16 mm     1.35 mm    85.41 um  
  10.00 GeV   1.678E+00  4.826E-04   37.35 mm     1.61 mm   101.49 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8711E+00                 eV / (1E15 atoms/cm2)
  6.6203E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
