 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 08, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\144Ba_12C.txt

 Ion = Barium [56] , Mass = 144 amu

 Target Density =  2.2530E+00 g/cm3 = 1.1306E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      C      6    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 MeV   1.536E+01  2.616E+00    3.06 um     1814 A      2052 A   
  11.00 MeV   1.649E+01  2.454E+00    3.30 um     1895 A      2158 A   
  12.00 MeV   1.760E+01  2.313E+00    3.52 um     1966 A      2254 A   
  13.00 MeV   1.870E+01  2.189E+00    3.74 um     2029 A      2341 A   
  14.00 MeV   1.978E+01  2.079E+00    3.95 um     2084 A      2421 A   
  15.00 MeV   2.083E+01  1.981E+00    4.14 um     2134 A      2493 A   
  16.00 MeV   2.186E+01  1.893E+00    4.33 um     2179 A      2560 A   
  17.00 MeV   2.285E+01  1.813E+00    4.52 um     2220 A      2622 A   
  18.00 MeV   2.382E+01  1.740E+00    4.69 um     2257 A      2678 A   
  20.00 MeV   2.567E+01  1.613E+00    5.03 um     2346 A      2781 A   
  22.50 MeV   2.782E+01  1.481E+00    5.42 um     2451 A      2891 A   
  25.00 MeV   2.980E+01  1.370E+00    5.78 um     2540 A      2986 A   
  27.50 MeV   3.162E+01  1.277E+00    6.13 um     2615 A      3069 A   
  30.00 MeV   3.330E+01  1.196E+00    6.46 um     2681 A      3142 A   
  32.50 MeV   3.484E+01  1.126E+00    6.77 um     2739 A      3208 A   
  35.00 MeV   3.628E+01  1.065E+00    7.07 um     2792 A      3268 A   
  37.50 MeV   3.761E+01  1.010E+00    7.36 um     2839 A      3322 A   
  40.00 MeV   3.885E+01  9.618E-01    7.65 um     2883 A      3372 A   
  45.00 MeV   4.111E+01  8.785E-01    8.19 um     3009 A      3461 A   
  50.00 MeV   4.312E+01  8.096E-01    8.70 um     3119 A      3539 A   
  55.00 MeV   4.492E+01  7.516E-01    9.20 um     3215 A      3607 A   
  60.00 MeV   4.657E+01  7.021E-01    9.67 um     3302 A      3669 A   
  65.00 MeV   4.807E+01  6.592E-01   10.14 um     3380 A      3725 A   
  70.00 MeV   4.947E+01  6.217E-01   10.58 um     3452 A      3776 A   
  80.00 MeV   5.199E+01  5.590E-01   11.45 um     3683 A      3866 A   
  90.00 MeV   5.423E+01  5.087E-01   12.28 um     3882 A      3945 A   
 100.00 MeV   5.625E+01  4.674E-01   13.07 um     4057 A      4014 A   
 110.00 MeV   5.809E+01  4.327E-01   13.84 um     4213 A      4077 A   
 120.00 MeV   5.977E+01  4.032E-01   14.59 um     4355 A      4133 A   
 130.00 MeV   6.133E+01  3.777E-01   15.32 um     4484 A      4185 A   
 140.00 MeV   6.277E+01  3.555E-01   16.03 um     4605 A      4233 A   
 150.00 MeV   6.410E+01  3.360E-01   16.72 um     4717 A      4277 A   
 160.00 MeV   6.534E+01  3.186E-01   17.40 um     4821 A      4319 A   
 170.00 MeV   6.649E+01  3.031E-01   18.07 um     4920 A      4358 A   
 180.00 MeV   6.757E+01  2.891E-01   18.73 um     5014 A      4395 A   
 200.00 MeV   6.950E+01  2.650E-01   20.02 um     5346 A      4463 A   
 225.00 MeV   7.156E+01  2.402E-01   21.59 um     5798 A      4539 A   
 250.00 MeV   7.329E+01  2.200E-01   23.12 um     6196 A      4608 A   
 275.00 MeV   7.472E+01  2.031E-01   24.61 um     6555 A      4671 A   
 300.00 MeV   7.626E+01  1.888E-01   26.08 um     6882 A      4730 A   
 325.00 MeV   7.755E+01  1.765E-01   27.52 um     7183 A      4784 A   
 350.00 MeV   7.818E+01  1.658E-01   28.94 um     7465 A      4836 A   
 375.00 MeV   7.896E+01  1.564E-01   30.35 um     7732 A      4884 A   
 400.00 MeV   7.960E+01  1.481E-01   31.74 um     7985 A      4931 A   
 450.00 MeV   8.052E+01  1.340E-01   34.51 um     8900 A      5018 A   
 500.00 MeV   8.103E+01  1.225E-01   37.25 um     9715 A      5099 A   
 550.00 MeV   8.122E+01  1.129E-01   39.98 um     1.05 um     5175 A   
 600.00 MeV   8.117E+01  1.048E-01   42.71 um     1.12 um     5248 A   
 650.00 MeV   8.091E+01  9.785E-02   45.45 um     1.18 um     5319 A   
 700.00 MeV   8.050E+01  9.181E-02   48.19 um     1.24 um     5387 A   
 800.00 MeV   7.936E+01  8.184E-02   53.74 um     1.47 um     5518 A   
 900.00 MeV   7.793E+01  7.392E-02   59.38 um     1.67 um     5646 A   
   1.00 GeV   7.636E+01  6.747E-02   65.13 um     1.86 um     5771 A   
   1.10 GeV   7.473E+01  6.211E-02   71.00 um     2.04 um     5895 A   
   1.20 GeV   7.308E+01  5.759E-02   77.00 um     2.21 um     6019 A   
   1.30 GeV   7.147E+01  5.371E-02   83.14 um     2.37 um     6143 A   
   1.40 GeV   6.990E+01  5.035E-02   89.42 um     2.54 um     6268 A   
   1.50 GeV   6.839E+01  4.740E-02   95.83 um     2.69 um     6395 A   
   1.60 GeV   6.694E+01  4.480E-02  102.39 um     2.85 um     6523 A   
   1.70 GeV   6.555E+01  4.249E-02  109.09 um     3.00 um     6653 A   
   1.80 GeV   6.423E+01  4.041E-02  115.92 um     3.15 um     6784 A   
   2.00 GeV   6.177E+01  3.684E-02  130.01 um     3.73 um     7054 A   
   2.25 GeV   5.899E+01  3.322E-02  148.39 um     4.55 um     7403 A   
   2.50 GeV   5.648E+01  3.027E-02  167.61 um     5.30 um     7767 A   
   2.75 GeV   5.418E+01  2.783E-02  187.66 um     6.01 um     8147 A   
   3.00 GeV   5.204E+01  2.577E-02  208.56 um     6.70 um     8541 A   
   3.25 GeV   5.001E+01  2.401E-02  230.30 um     7.37 um     8952 A   
   3.50 GeV   4.806E+01  2.248E-02  252.93 um     8.04 um     9380 A   
