 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 27, 2025 
 ==================================================================

 Disk File Name = SRIM Outputs\Actinium in Silicon.txt

 Ion = Actinium [89] , Mass = 229 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.443E+00  1.076E+01     307 A        67 A        52 A   
  60.00 keV   1.508E+00  1.102E+01     323 A        70 A        55 A   
  65.00 keV   1.569E+00  1.126E+01     339 A        73 A        57 A   
  70.00 keV   1.628E+00  1.149E+01     354 A        75 A        60 A   
  80.00 keV   1.741E+00  1.188E+01     383 A        81 A        64 A   
  90.00 keV   1.846E+00  1.222E+01     412 A        85 A        68 A   
 100.00 keV   1.946E+00  1.252E+01     440 A        90 A        73 A   
 110.00 keV   2.041E+00  1.278E+01     467 A        95 A        77 A   
 120.00 keV   2.132E+00  1.302E+01     494 A        99 A        81 A   
 130.00 keV   2.219E+00  1.323E+01     520 A       103 A        85 A   
 140.00 keV   2.303E+00  1.341E+01     545 A       107 A        88 A   
 150.00 keV   2.384E+00  1.358E+01     570 A       111 A        92 A   
 160.00 keV   2.462E+00  1.374E+01     595 A       115 A        96 A   
 170.00 keV   2.538E+00  1.387E+01     620 A       119 A        99 A   
 180.00 keV   2.611E+00  1.400E+01     644 A       123 A       103 A   
 200.00 keV   2.753E+00  1.422E+01     692 A       131 A       109 A   
 225.00 keV   2.920E+00  1.445E+01     750 A       140 A       118 A   
 250.00 keV   3.078E+00  1.463E+01     808 A       148 A       125 A   
 275.00 keV   3.228E+00  1.478E+01     864 A       157 A       133 A   
 300.00 keV   3.371E+00  1.491E+01     920 A       165 A       141 A   
 325.00 keV   3.509E+00  1.500E+01     975 A       173 A       148 A   
 350.00 keV   3.641E+00  1.508E+01    1029 A       181 A       155 A   
 375.00 keV   3.769E+00  1.515E+01    1083 A       189 A       163 A   
 400.00 keV   3.893E+00  1.520E+01    1136 A       196 A       170 A   
 450.00 keV   4.129E+00  1.526E+01    1241 A       211 A       183 A   
 500.00 keV   4.694E+00  1.529E+01    1344 A       226 A       196 A   
 550.00 keV   5.180E+00  1.530E+01    1445 A       240 A       209 A   
 600.00 keV   5.542E+00  1.528E+01    1543 A       253 A       222 A   
 650.00 keV   5.812E+00  1.525E+01    1641 A       266 A       234 A   
 700.00 keV   6.014E+00  1.520E+01    1737 A       279 A       246 A   
 800.00 keV   6.291E+00  1.508E+01    1929 A       304 A       269 A   
 900.00 keV   6.478E+00  1.494E+01    2121 A       328 A       291 A   
   1.00 MeV   6.623E+00  1.477E+01    2312 A       352 A       313 A   
   1.10 MeV   6.751E+00  1.460E+01    2505 A       376 A       335 A   
   1.20 MeV   6.872E+00  1.443E+01    2698 A       399 A       357 A   
   1.30 MeV   6.991E+00  1.425E+01    2891 A       422 A       378 A   
   1.40 MeV   7.111E+00  1.407E+01    3086 A       445 A       399 A   
   1.50 MeV   7.233E+00  1.389E+01    3281 A       467 A       420 A   
   1.60 MeV   7.358E+00  1.371E+01    3477 A       489 A       441 A   
   1.70 MeV   7.485E+00  1.353E+01    3674 A       511 A       462 A   
   1.80 MeV   7.617E+00  1.336E+01    3871 A       533 A       482 A   
   2.00 MeV   7.888E+00  1.302E+01    4267 A       577 A       523 A   
   2.25 MeV   8.239E+00  1.263E+01    4763 A       631 A       574 A   
   2.50 MeV   8.598E+00  1.225E+01    5261 A       684 A       624 A   
   2.75 MeV   8.962E+00  1.190E+01    5760 A       735 A       673 A   
   3.00 MeV   9.325E+00  1.157E+01    6259 A       784 A       722 A   
   3.25 MeV   9.684E+00  1.126E+01    6757 A       832 A       770 A   
   3.50 MeV   1.004E+01  1.096E+01    7255 A       878 A       817 A   
   3.75 MeV   1.038E+01  1.069E+01    7751 A       924 A       864 A   
   4.00 MeV   1.072E+01  1.043E+01    8246 A       967 A       910 A   
   4.50 MeV   1.136E+01  9.948E+00    9233 A      1056 A      1000 A   
   5.00 MeV   1.196E+01  9.518E+00    1.02 um     1139 A      1087 A   
   5.50 MeV   1.251E+01  9.130E+00    1.12 um     1218 A      1173 A   
   6.00 MeV   1.302E+01  8.777E+00    1.22 um     1293 A      1256 A   
   6.50 MeV   1.349E+01  8.455E+00    1.31 um     1365 A      1336 A   
   7.00 MeV   1.392E+01  8.159E+00    1.41 um     1434 A      1415 A   
   8.00 MeV   1.467E+01  7.636E+00    1.60 um     1574 A      1568 A   
   9.00 MeV   1.530E+01  7.186E+00    1.79 um     1703 A      1713 A   
  10.00 MeV   1.585E+01  6.793E+00    1.97 um     1824 A      1854 A   
  11.00 MeV   1.632E+01  6.448E+00    2.16 um     1937 A      1989 A   
  12.00 MeV   1.673E+01  6.142E+00    2.35 um     2045 A      2121 A   
  13.00 MeV   1.711E+01  5.867E+00    2.53 um     2147 A      2248 A   
  14.00 MeV   1.745E+01  5.620E+00    2.71 um     2244 A      2371 A   
  15.00 MeV   1.779E+01  5.396E+00    2.90 um     2338 A      2492 A   
  16.00 MeV   1.811E+01  5.192E+00    3.08 um     2427 A      2609 A   
  17.00 MeV   1.842E+01  5.005E+00    3.26 um     2513 A      2723 A   
  18.00 MeV   1.874E+01  4.833E+00    3.44 um     2596 A      2835 A   
  20.00 MeV   1.938E+01  4.526E+00    3.80 um     2775 A      3049 A   
  22.50 MeV   2.022E+01  4.201E+00    4.24 um     2991 A      3303 A   
  25.00 MeV   2.111E+01  3.924E+00    4.67 um     3186 A      3541 A   
  27.50 MeV   2.205E+01  3.687E+00    5.09 um     3362 A      3764 A   
  30.00 MeV   2.304E+01  3.480E+00    5.50 um     3521 A      3973 A   
  32.50 MeV   2.406E+01  3.297E+00    5.90 um     3666 A      4169 A   
  35.00 MeV   2.511E+01  3.136E+00    6.28 um     3798 A      4352 A   
  37.50 MeV   2.618E+01  2.991E+00    6.65 um     3918 A      4524 A   
  40.00 MeV   2.726E+01  2.860E+00    7.02 um     4029 A      4684 A   
  45.00 MeV   2.942E+01  2.635E+00    7.70 um     4278 A      4977 A   
  50.00 MeV   3.157E+01  2.446E+00    8.35 um     4488 A      5235 A   
  55.00 MeV   3.367E+01  2.285E+00    8.96 um     4669 A      5466 A   
  60.00 MeV   3.571E+01  2.146E+00    9.54 um     4825 A      5672 A   
  65.00 MeV   3.769E+01  2.024E+00   10.10 um     4962 A      5858 A   
  70.00 MeV   3.959E+01  1.918E+00   10.62 um     5084 A      6027 A   
  80.00 MeV   4.320E+01  1.737E+00   11.62 um     5383 A      6322 A   
  90.00 MeV   4.653E+01  1.591E+00   12.54 um     5627 A      6573 A   
 100.00 MeV   4.962E+01  1.470E+00   13.41 um     5832 A      6790 A   
 110.00 MeV   5.249E+01  1.367E+00   14.22 um     6008 A      6980 A   
 120.00 MeV   5.516E+01  1.279E+00   15.00 um     6162 A      7149 A   
 130.00 MeV   5.765E+01  1.203E+00   15.75 um     6298 A      7300 A   
 140.00 MeV   5.999E+01  1.136E+00   16.47 um     6421 A      7437 A   
 150.00 MeV   6.218E+01  1.077E+00   17.16 um     6532 A      7562 A   
 160.00 MeV   6.425E+01  1.024E+00   17.83 um     6634 A      7677 A   
 170.00 MeV   6.620E+01  9.768E-01   18.48 um     6728 A      7782 A   
 180.00 MeV   6.804E+01  9.339E-01   19.11 um     6815 A      7881 A   
 200.00 MeV   7.145E+01  8.595E-01   20.33 um     7077 A      8058 A   
 225.00 MeV   7.526E+01  7.829E-01   21.78 um     7418 A      8251 A   
 250.00 MeV   7.866E+01  7.198E-01   23.16 um     7714 A      8420 A   
 275.00 MeV   8.170E+01  6.668E-01   24.49 um     7976 A      8569 A   
 300.00 MeV   8.445E+01  6.217E-01   25.77 um     8211 A      8704 A   
 325.00 MeV   8.693E+01  5.828E-01   27.02 um     8426 A      8826 A   
 350.00 MeV   8.919E+01  5.488E-01   28.24 um     8624 A      8938 A   
 375.00 MeV   9.124E+01  5.188E-01   29.42 um     8807 A      9042 A   
 400.00 MeV   9.311E+01  4.922E-01   30.58 um     8979 A      9138 A   
 450.00 MeV   9.639E+01  4.470E-01   32.84 um     9566 A      9313 A   
 500.00 MeV   9.904E+01  4.099E-01   35.04 um     1.01 um     9469 A   
 550.00 MeV   1.002E+02  3.788E-01   37.19 um     1.06 um     9611 A   
 600.00 MeV   1.017E+02  3.525E-01   39.31 um     1.10 um     9743 A   
 650.00 MeV   1.029E+02  3.298E-01   41.41 um     1.14 um     9866 A   
 700.00 MeV   1.038E+02  3.101E-01   43.49 um     1.18 um     9981 A   
 800.00 MeV   1.050E+02  2.773E-01   47.60 um     1.32 um     1.02 um  
 900.00 MeV   1.057E+02  2.512E-01   51.68 um     1.44 um     1.04 um  
   1.00 GeV   1.060E+02  2.299E-01   55.74 um     1.55 um     1.06 um  
   1.10 GeV   1.059E+02  2.121E-01   59.80 um     1.66 um     1.07 um  
   1.20 GeV   1.056E+02  1.970E-01   63.86 um     1.76 um     1.09 um  
   1.30 GeV   1.051E+02  1.841E-01   67.94 um     1.85 um     1.11 um  
   1.40 GeV   1.046E+02  1.728E-01   72.05 um     1.94 um     1.12 um  
   1.50 GeV   1.039E+02  1.630E-01   76.17 um     2.03 um     1.14 um  
   1.60 GeV   1.032E+02  1.542E-01   80.33 um     2.11 um     1.15 um  
   1.70 GeV   1.024E+02  1.464E-01   84.51 um     2.20 um     1.17 um  
   1.80 GeV   1.016E+02  1.394E-01   88.73 um     2.28 um     1.18 um  
   2.00 GeV   1.000E+02  1.274E-01   97.26 um     2.58 um     1.21 um  
   2.25 GeV   9.802E+01  1.151E-01  108.13 um     3.00 um     1.24 um  
   2.50 GeV   9.606E+01  1.051E-01  119.21 um     3.39 um     1.28 um  
   2.75 GeV   9.417E+01  9.679E-02  130.53 um     3.75 um     1.31 um  
   3.00 GeV   9.236E+01  8.977E-02  142.07 um     4.09 um     1.35 um  
   3.25 GeV   9.063E+01  8.374E-02  153.83 um     4.42 um     1.38 um  
   3.50 GeV   8.898E+01  7.852E-02  165.81 um     4.74 um     1.41 um  
   3.75 GeV   8.740E+01  7.394E-02  178.02 um     5.04 um     1.45 um  
   4.00 GeV   8.588E+01  6.990E-02  190.44 um     5.34 um     1.48 um  
   4.50 GeV   8.301E+01  6.307E-02  215.94 um     6.45 um     1.55 um  
   5.00 GeV   8.031E+01  5.751E-02  242.31 um     7.45 um     1.62 um  
   5.50 GeV   7.775E+01  5.291E-02  269.55 um     8.39 um     1.70 um  
   6.00 GeV   7.531E+01  4.901E-02  297.69 um     9.29 um     1.77 um  
   6.50 GeV   7.298E+01  4.568E-02  326.73 um    10.16 um     1.85 um  
   7.00 GeV   7.074E+01  4.280E-02  356.70 um    11.01 um     1.93 um  
   8.00 GeV   6.669E+01  3.804E-02  419.42 um    14.14 um     2.09 um  
   9.00 GeV   6.313E+01  3.428E-02  485.80 um    16.98 um     2.26 um  
  10.00 GeV   5.999E+01  3.123E-02  555.79 um    19.66 um     2.44 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  2.5197E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
