 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> September 29, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\106In_CD2.txt

 Ion = Indium [49] , Mass = 106 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0494E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.197E+00  1.014E+01     632 A        99 A        84 A   
  55.00 keV   1.255E+00  1.025E+01     677 A       105 A        89 A   
  60.00 keV   1.311E+00  1.033E+01     721 A       111 A        95 A   
  65.00 keV   1.364E+00  1.040E+01     765 A       116 A       100 A   
  70.00 keV   1.416E+00  1.046E+01     808 A       122 A       105 A   
  80.00 keV   1.513E+00  1.054E+01     894 A       133 A       115 A   
  90.00 keV   1.605E+00  1.059E+01     979 A       144 A       124 A   
 100.00 keV   1.692E+00  1.061E+01    1063 A       154 A       134 A   
 110.00 keV   1.775E+00  1.061E+01    1146 A       164 A       143 A   
 120.00 keV   1.854E+00  1.060E+01    1229 A       174 A       152 A   
 130.00 keV   1.929E+00  1.058E+01    1311 A       184 A       161 A   
 140.00 keV   2.002E+00  1.055E+01    1394 A       194 A       170 A   
 150.00 keV   2.072E+00  1.051E+01    1476 A       203 A       179 A   
 160.00 keV   2.140E+00  1.047E+01    1558 A       213 A       188 A   
 170.00 keV   2.206E+00  1.042E+01    1640 A       222 A       196 A   
 180.00 keV   2.270E+00  1.037E+01    1722 A       231 A       205 A   
 200.00 keV   2.393E+00  1.026E+01    1885 A       250 A       222 A   
 225.00 keV   2.569E+00  1.011E+01    2090 A       273 A       243 A   
 250.00 keV   2.717E+00  9.961E+00    2294 A       296 A       264 A   
 275.00 keV   2.825E+00  9.806E+00    2499 A       318 A       284 A   
 300.00 keV   2.916E+00  9.652E+00    2705 A       340 A       305 A   
 325.00 keV   3.000E+00  9.499E+00    2913 A       361 A       325 A   
 350.00 keV   3.084E+00  9.349E+00    3121 A       383 A       345 A   
 375.00 keV   3.170E+00  9.202E+00    3331 A       404 A       365 A   
 400.00 keV   3.258E+00  9.059E+00    3542 A       425 A       385 A   
 450.00 keV   3.444E+00  8.785E+00    3967 A       468 A       425 A   
 500.00 keV   3.639E+00  8.527E+00    4395 A       510 A       465 A   
 550.00 keV   3.840E+00  8.284E+00    4825 A       551 A       504 A   
 600.00 keV   4.042E+00  8.055E+00    5257 A       591 A       543 A   
 650.00 keV   4.242E+00  7.840E+00    5690 A       630 A       581 A   
 700.00 keV   4.439E+00  7.638E+00    6123 A       668 A       620 A   
 800.00 keV   4.813E+00  7.267E+00    6992 A       746 A       695 A   
 900.00 keV   5.157E+00  6.935E+00    7860 A       820 A       769 A   
   1.00 MeV   5.469E+00  6.638E+00    8729 A       890 A       842 A   
   1.10 MeV   5.750E+00  6.368E+00    9597 A       957 A       913 A   
   1.20 MeV   6.004E+00  6.124E+00    1.05 um     1021 A       983 A   
   1.30 MeV   6.233E+00  5.900E+00    1.13 um     1084 A      1051 A   
   1.40 MeV   6.443E+00  5.695E+00    1.22 um     1143 A      1119 A   
   1.50 MeV   6.638E+00  5.506E+00    1.31 um     1202 A      1185 A   
   1.60 MeV   6.820E+00  5.332E+00    1.39 um     1258 A      1250 A   
   1.70 MeV   6.992E+00  5.170E+00    1.48 um     1312 A      1315 A   
   1.80 MeV   7.158E+00  5.019E+00    1.57 um     1365 A      1378 A   
   2.00 MeV   7.477E+00  4.746E+00    1.74 um     1477 A      1502 A   
   2.25 MeV   7.861E+00  4.450E+00    1.96 um     1613 A      1652 A   
   2.50 MeV   8.239E+00  4.195E+00    2.17 um     1739 A      1797 A   
   2.75 MeV   8.618E+00  3.971E+00    2.38 um     1856 A      1935 A   
   3.00 MeV   8.999E+00  3.774E+00    2.59 um     1965 A      2069 A   
   3.25 MeV   9.384E+00  3.598E+00    2.80 um     2067 A      2197 A   
   3.50 MeV   9.773E+00  3.440E+00    3.00 um     2162 A      2319 A   
   3.75 MeV   1.017E+01  3.297E+00    3.20 um     2251 A      2437 A   
   4.00 MeV   1.057E+01  3.167E+00    3.40 um     2335 A      2550 A   
   4.50 MeV   1.139E+01  2.940E+00    3.77 um     2515 A      2760 A   
   5.00 MeV   1.222E+01  2.747E+00    4.14 um     2672 A      2953 A   
   5.50 MeV   1.308E+01  2.581E+00    4.49 um     2809 A      3130 A   
   6.00 MeV   1.394E+01  2.437E+00    4.82 um     2931 A      3291 A   
   6.50 MeV   1.482E+01  2.309E+00    5.14 um     3038 A      3440 A   
   7.00 MeV   1.571E+01  2.196E+00    5.44 um     3134 A      3576 A   
   8.00 MeV   1.750E+01  2.004E+00    6.01 um     3346 A      3816 A   
   9.00 MeV   1.930E+01  1.846E+00    6.54 um     3517 A      4021 A   
  10.00 MeV   2.109E+01  1.714E+00    7.03 um     3657 A      4197 A   
  11.00 MeV   2.285E+01  1.601E+00    7.48 um     3775 A      4351 A   
  12.00 MeV   2.458E+01  1.504E+00    7.90 um     3875 A      4485 A   
  13.00 MeV   2.627E+01  1.419E+00    8.30 um     3961 A      4603 A   
  14.00 MeV   2.792E+01  1.344E+00    8.68 um     4035 A      4709 A   
  15.00 MeV   2.950E+01  1.278E+00    9.03 um     4101 A      4803 A   
  16.00 MeV   3.104E+01  1.218E+00    9.37 um     4160 A      4889 A   
  17.00 MeV   3.252E+01  1.165E+00    9.70 um     4213 A      4967 A   
  18.00 MeV   3.394E+01  1.116E+00   10.01 um     4260 A      5037 A   
  20.00 MeV   3.661E+01  1.031E+00   10.60 um     4383 A      5163 A   
  22.50 MeV   3.964E+01  9.429E-01   11.29 um     4531 A      5295 A   
  25.00 MeV   4.239E+01  8.700E-01   11.93 um     4655 A      5407 A   
  27.50 MeV   4.488E+01  8.084E-01   12.53 um     4761 A      5503 A   
  30.00 MeV   4.715E+01  7.558E-01   13.10 um     4854 A      5588 A   
  32.50 MeV   4.924E+01  7.101E-01   13.65 um     4937 A      5663 A   
  35.00 MeV   5.117E+01  6.701E-01   14.18 um     5012 A      5730 A   
  37.50 MeV   5.297E+01  6.348E-01   14.69 um     5080 A      5791 A   
  40.00 MeV   5.465E+01  6.033E-01   15.18 um     5142 A      5847 A   
  45.00 MeV   5.771E+01  5.496E-01   16.13 um     5339 A      5946 A   
  50.00 MeV   6.043E+01  5.053E-01   17.03 um     5510 A      6031 A   
  55.00 MeV   6.286E+01  4.682E-01   17.89 um     5661 A      6106 A   
  60.00 MeV   6.504E+01  4.366E-01   18.73 um     5798 A      6172 A   
  65.00 MeV   6.699E+01  4.092E-01   19.54 um     5923 A      6233 A   
  70.00 MeV   6.875E+01  3.854E-01   20.32 um     6039 A      6288 A   
  80.00 MeV   7.175E+01  3.457E-01   21.84 um     6430 A      6385 A   
  90.00 MeV   7.418E+01  3.139E-01   23.31 um     6772 A      6469 A   
 100.00 MeV   7.615E+01  2.879E-01   24.73 um     7079 A      6544 A   
 110.00 MeV   7.775E+01  2.661E-01   26.13 um     7359 A      6612 A   
 120.00 MeV   7.904E+01  2.476E-01   27.49 um     7619 A      6674 A   
 130.00 MeV   8.008E+01  2.317E-01   28.84 um     7863 A      6732 A   
 140.00 MeV   8.091E+01  2.178E-01   30.17 um     8094 A      6785 A   
 150.00 MeV   8.157E+01  2.056E-01   31.49 um     8314 A      6836 A   
 160.00 MeV   8.208E+01  1.948E-01   32.80 um     8525 A      6884 A   
 170.00 MeV   8.247E+01  1.852E-01   34.11 um     8729 A      6930 A   
 180.00 MeV   8.276E+01  1.765E-01   35.40 um     8926 A      6974 A   
 200.00 MeV   8.308E+01  1.615E-01   37.99 um     9658 A      7057 A   
 225.00 MeV   8.424E+01  1.462E-01   41.20 um     1.07 um     7154 A   
 250.00 MeV   8.531E+01  1.337E-01   44.36 um     1.16 um     7244 A   
 275.00 MeV   8.499E+01  1.233E-01   47.52 um     1.24 um     7328 A   
 300.00 MeV   8.448E+01  1.145E-01   50.68 um     1.32 um     7409 A   
 325.00 MeV   8.392E+01  1.070E-01   53.87 um     1.40 um     7488 A   
 350.00 MeV   8.332E+01  1.004E-01   57.08 um     1.47 um     7564 A   
 375.00 MeV   8.269E+01  9.464E-02   60.32 um     1.54 um     7639 A   
 400.00 MeV   8.204E+01  8.954E-02   63.58 um     1.61 um     7712 A   
 450.00 MeV   8.069E+01  8.091E-02   70.18 um     1.86 um     7856 A   
 500.00 MeV   7.932E+01  7.389E-02   76.89 um     2.09 um     7997 A   
 550.00 MeV   7.792E+01  6.804E-02   83.73 um     2.30 um     8137 A   
 600.00 MeV   7.653E+01  6.311E-02   90.68 um     2.51 um     8276 A   
 650.00 MeV   7.513E+01  5.887E-02   97.77 um     2.70 um     8415 A   
 700.00 MeV   7.375E+01  5.520E-02  104.99 um     2.89 um     8555 A   
 800.00 MeV   7.104E+01  4.914E-02  119.83 um     3.57 um     8838 A   
 900.00 MeV   6.840E+01  4.434E-02  135.25 um     4.18 um     9128 A   
   1.00 GeV   6.587E+01  4.044E-02  151.27 um     4.76 um     9427 A   
   1.10 GeV   6.345E+01  3.720E-02  167.89 um     5.31 um     9736 A   
   1.20 GeV   6.114E+01  3.447E-02  185.15 um     5.84 um     1.01 um  
   1.30 GeV   5.895E+01  3.212E-02  203.06 um     6.37 um     1.04 um  
   1.40 GeV   5.688E+01  3.010E-02  221.62 um     6.89 um     1.07 um  
   1.50 GeV   5.492E+01  2.832E-02  240.85 um     7.41 um     1.11 um  
   1.60 GeV   5.308E+01  2.675E-02  260.76 um     7.93 um     1.15 um  
   1.70 GeV   5.134E+01  2.536E-02  281.36 um     8.45 um     1.19 um  
   1.80 GeV   4.970E+01  2.411E-02  302.64 um     8.97 um     1.23 um  
   2.00 GeV   4.672E+01  2.196E-02  347.27 um    10.97 um     1.31 um  
   2.25 GeV   4.348E+01  1.979E-02  406.91 um    13.84 um     1.43 um  
   2.50 GeV   4.070E+01  1.802E-02  470.82 um    16.53 um     1.55 um  
   2.75 GeV   3.833E+01  1.656E-02  538.88 um    19.13 um     1.68 um  
   3.00 GeV   3.629E+01  1.532E-02  610.95 um    21.68 um     1.82 um  
   3.25 GeV   3.453E+01  1.427E-02  686.89 um    24.20 um     1.97 um  
   3.50 GeV   3.295E+01  1.335E-02  766.59 um    26.69 um     2.13 um  
   3.75 GeV   3.152E+01  1.256E-02  850.00 um    29.19 um     2.30 um  
   4.00 GeV   3.022E+01  1.185E-02  937.10 um    31.68 um     2.47 um  
   4.50 GeV   2.796E+01  1.067E-02    1.12 mm    41.09 um     2.84 um  
   5.00 GeV   2.606E+01  9.706E-03    1.32 mm    49.83 um     3.24 um  
   5.50 GeV   2.443E+01  8.911E-03    1.53 mm    58.24 um     3.66 um  
   6.00 GeV   2.303E+01  8.241E-03    1.76 mm    66.48 um     4.10 um  
   6.50 GeV   2.180E+01  7.669E-03    2.00 mm    74.65 um     4.58 um  
   7.00 GeV   2.072E+01  7.174E-03    2.25 mm    82.79 um     5.07 um  
   8.00 GeV   1.890E+01  6.361E-03    2.80 mm   113.00 um     6.12 um  
   9.00 GeV   1.743E+01  5.720E-03    3.39 mm   140.71 um     7.26 um  
  10.00 GeV   1.621E+01  5.201E-03    4.03 mm   167.31 um     8.48 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.2946E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
