 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\11Li_CD2.txt

 Ion = Lithium [3] , Mass = 11 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   6.904E-01  1.185E-01    7199 A      1261 A      1270 A   
  55.00 keV   7.239E-01  1.111E-01    7837 A      1321 A      1352 A   
  60.00 keV   7.562E-01  1.046E-01    8457 A      1375 A      1429 A   
  65.00 keV   7.874E-01  9.892E-02    9061 A      1425 A      1502 A   
  70.00 keV   8.177E-01  9.389E-02    9650 A      1471 A      1570 A   
  80.00 keV   8.757E-01  8.538E-02    1.08 um     1556 A      1695 A   
  90.00 keV   9.308E-01  7.844E-02    1.19 um     1629 A      1806 A   
 100.00 keV   9.832E-01  7.265E-02    1.29 um     1692 A      1907 A   
 110.00 keV   1.033E+00  6.773E-02    1.39 um     1749 A      1998 A   
 120.00 keV   1.081E+00  6.351E-02    1.49 um     1799 A      2082 A   
 130.00 keV   1.126E+00  5.983E-02    1.58 um     1844 A      2159 A   
 140.00 keV   1.170E+00  5.659E-02    1.67 um     1885 A      2230 A   
 150.00 keV   1.212E+00  5.372E-02    1.76 um     1922 A      2295 A   
 160.00 keV   1.251E+00  5.116E-02    1.84 um     1956 A      2357 A   
 170.00 keV   1.290E+00  4.885E-02    1.92 um     1987 A      2414 A   
 180.00 keV   1.327E+00  4.676E-02    2.00 um     2016 A      2468 A   
 200.00 keV   1.397E+00  4.312E-02    2.16 um     2074 A      2567 A   
 225.00 keV   1.481E+00  3.936E-02    2.34 um     2139 A      2676 A   
 250.00 keV   1.563E+00  3.626E-02    2.52 um     2195 A      2772 A   
 275.00 keV   1.643E+00  3.365E-02    2.69 um     2244 A      2858 A   
 300.00 keV   1.722E+00  3.141E-02    2.85 um     2287 A      2935 A   
 325.00 keV   1.802E+00  2.948E-02    3.00 um     2325 A      3005 A   
 350.00 keV   1.881E+00  2.780E-02    3.15 um     2359 A      3068 A   
 375.00 keV   1.959E+00  2.631E-02    3.29 um     2389 A      3125 A   
 400.00 keV   2.037E+00  2.498E-02    3.42 um     2416 A      3178 A   
 450.00 keV   2.190E+00  2.272E-02    3.68 um     2477 A      3272 A   
 500.00 keV   2.337E+00  2.087E-02    3.92 um     2528 A      3352 A   
 550.00 keV   2.478E+00  1.931E-02    4.15 um     2572 A      3422 A   
 600.00 keV   2.613E+00  1.799E-02    4.37 um     2610 A      3483 A   
 650.00 keV   2.740E+00  1.685E-02    4.57 um     2643 A      3538 A   
 700.00 keV   2.860E+00  1.586E-02    4.77 um     2673 A      3587 A   
 800.00 keV   3.077E+00  1.420E-02    5.14 um     2749 A      3673 A   
 900.00 keV   3.264E+00  1.288E-02    5.49 um     2813 A      3744 A   
   1.00 MeV   3.425E+00  1.180E-02    5.82 um     2869 A      3806 A   
   1.10 MeV   3.561E+00  1.090E-02    6.13 um     2918 A      3861 A   
   1.20 MeV   3.675E+00  1.014E-02    6.44 um     2963 A      3909 A   
   1.30 MeV   3.770E+00  9.478E-03    6.73 um     3004 A      3954 A   
   1.40 MeV   3.848E+00  8.905E-03    7.03 um     3043 A      3994 A   
   1.50 MeV   3.911E+00  8.402E-03    7.31 um     3079 A      4031 A   
   1.60 MeV   3.962E+00  7.956E-03    7.59 um     3113 A      4066 A   
   1.70 MeV   4.001E+00  7.559E-03    7.87 um     3146 A      4099 A   
   1.80 MeV   4.031E+00  7.201E-03    8.15 um     3178 A      4131 A   
   2.00 MeV   4.067E+00  6.585E-03    8.69 um     3285 A      4189 A   
   2.25 MeV   4.077E+00  5.956E-03    9.37 um     3439 A      4255 A   
   2.50 MeV   4.059E+00  5.444E-03   10.05 um     3585 A      4317 A   
   2.75 MeV   4.022E+00  5.017E-03   10.74 um     3727 A      4375 A   
   3.00 MeV   3.971E+00  4.656E-03   11.43 um     3867 A      4430 A   
   3.25 MeV   3.912E+00  4.346E-03   12.14 um     4004 A      4484 A   
   3.50 MeV   3.848E+00  4.077E-03   12.85 um     4141 A      4536 A   
   3.75 MeV   3.780E+00  3.842E-03   13.58 um     4278 A      4588 A   
   4.00 MeV   3.710E+00  3.633E-03   14.32 um     4415 A      4639 A   
   4.50 MeV   3.569E+00  3.281E-03   15.85 um     4934 A      4740 A   
   5.00 MeV   3.431E+00  2.994E-03   17.43 um     5438 A      4841 A   
   5.50 MeV   3.299E+00  2.756E-03   19.08 um     5936 A      4944 A   
   6.00 MeV   3.173E+00  2.555E-03   20.80 um     6430 A      5048 A   
   6.50 MeV   3.054E+00  2.383E-03   22.58 um     6924 A      5156 A   
   7.00 MeV   2.943E+00  2.233E-03   24.43 um     7420 A      5267 A   
   8.00 MeV   2.740E+00  1.987E-03   28.34 um     9286 A      5500 A   
   9.00 MeV   2.562E+00  1.792E-03   32.54 um     1.10 um     5750 A   
  10.00 MeV   2.406E+00  1.633E-03   37.01 um     1.28 um     6020 A   
  11.00 MeV   2.268E+00  1.502E-03   41.76 um     1.45 um     6309 A   
  12.00 MeV   2.146E+00  1.391E-03   46.80 um     1.61 um     6619 A   
  13.00 MeV   2.037E+00  1.296E-03   52.11 um     1.78 um     6951 A   
  14.00 MeV   1.940E+00  1.214E-03   57.69 um     1.95 um     7304 A   
  15.00 MeV   1.852E+00  1.142E-03   63.55 um     2.13 um     7679 A   
  16.00 MeV   1.773E+00  1.078E-03   69.68 um     2.30 um     8076 A   
  17.00 MeV   1.701E+00  1.022E-03   76.08 um     2.47 um     8494 A   
  18.00 MeV   1.635E+00  9.712E-04   82.74 um     2.65 um     8933 A   
  20.00 MeV   1.519E+00  8.843E-04   96.84 um     3.32 um     9874 A   
  22.50 MeV   1.402E+00  7.963E-04  115.87 um     4.29 um     1.12 um  
  25.00 MeV   1.315E+00  7.249E-04  136.33 um     5.18 um     1.26 um  
  27.50 MeV   1.224E+00  6.658E-04  158.22 um     6.04 um     1.41 um  
  30.00 MeV   1.141E+00  6.160E-04  181.72 um     6.91 um     1.57 um  
  32.50 MeV   1.069E+00  5.734E-04  206.86 um     7.78 um     1.74 um  
  35.00 MeV   1.007E+00  5.366E-04  233.64 um     8.66 um     1.93 um  
  37.50 MeV   9.517E-01  5.044E-04  262.01 um     9.56 um     2.12 um  
  40.00 MeV   9.031E-01  4.760E-04  291.97 um    10.46 um     2.33 um  
  45.00 MeV   8.207E-01  4.282E-04  356.49 um    13.91 um     2.78 um  
  50.00 MeV   7.533E-01  3.895E-04  427.14 um    17.15 um     3.27 um  
  55.00 MeV   6.970E-01  3.575E-04  503.81 um    20.31 um     3.80 um  
  60.00 MeV   6.493E-01  3.305E-04  586.38 um    23.46 um     4.37 um  
  65.00 MeV   6.082E-01  3.075E-04  674.78 um    26.61 um     4.98 um  
  70.00 MeV   5.724E-01  2.876E-04  768.92 um    29.78 um     5.63 um  
  80.00 MeV   5.131E-01  2.549E-04  973.93 um    41.63 um     7.04 um  
  90.00 MeV   4.658E-01  2.291E-04    1.20 mm    52.65 um     8.60 um  
 100.00 MeV   4.272E-01  2.083E-04    1.45 mm    63.42 um    10.30 um  
 110.00 MeV   3.949E-01  1.910E-04    1.72 mm    74.13 um    12.15 um  
 120.00 MeV   3.676E-01  1.765E-04    2.01 mm    84.91 um    14.13 um  
 130.00 MeV   3.441E-01  1.641E-04    2.32 mm    95.80 um    16.24 um  
 140.00 MeV   3.237E-01  1.534E-04    2.66 mm   106.83 um    18.49 um  
 150.00 MeV   3.058E-01  1.441E-04    3.01 mm   118.02 um    20.87 um  
 160.00 MeV   2.899E-01  1.359E-04    3.38 mm   129.39 um    23.38 um  
 170.00 MeV   2.757E-01  1.286E-04    3.78 mm   140.93 um    26.02 um  
 180.00 MeV   2.630E-01  1.221E-04    4.19 mm   152.64 um    28.78 um  
 200.00 MeV   2.411E-01  1.109E-04    5.07 mm   197.42 um    34.68 um  
 225.00 MeV   2.187E-01  9.958E-05    6.28 mm   261.55 um    42.73 um  
 250.00 MeV   2.005E-01  9.044E-05    7.61 mm   322.20 um    51.53 um  
 275.00 MeV   1.853E-01  8.289E-05    9.05 mm   381.58 um    61.04 um  
 300.00 MeV   1.725E-01  7.655E-05   10.60 mm   440.66 um    71.26 um  
 325.00 MeV   1.615E-01  7.114E-05   12.27 mm   499.93 um    82.18 um  
 350.00 MeV   1.520E-01  6.647E-05   14.04 mm   559.67 um    93.77 um  
 375.00 MeV   1.437E-01  6.240E-05   15.92 mm   620.02 um   106.02 um  
 400.00 MeV   1.363E-01  5.881E-05   17.90 mm   681.07 um   118.92 um  
 450.00 MeV   1.238E-01  5.278E-05   22.18 mm   911.82 um   146.65 um  
 500.00 MeV   1.137E-01  4.792E-05   26.86 mm     1.13 mm   176.86 um  
 550.00 MeV   1.053E-01  4.390E-05   31.94 mm     1.34 mm   209.46 um  
 600.00 MeV   9.823E-02  4.052E-05   37.40 mm     1.55 mm   244.39 um  
 650.00 MeV   9.216E-02  3.764E-05   43.24 mm     1.75 mm   281.57 um  
 700.00 MeV   8.691E-02  3.516E-05   49.45 mm     1.96 mm   320.94 um  
 800.00 MeV   7.827E-02  3.109E-05   62.92 mm     2.74 mm   406.03 um  
 900.00 MeV   7.144E-02  2.789E-05   77.78 mm     3.45 mm   499.20 um  
   1.00 GeV   6.591E-02  2.530E-05   93.97 mm     4.15 mm   600.03 um  
   1.10 GeV   6.133E-02  2.317E-05  111.45 mm     4.83 mm   708.14 um  
   1.20 GeV   5.748E-02  2.138E-05  130.16 mm     5.51 mm   823.18 um  
   1.30 GeV   5.419E-02  1.986E-05  150.07 mm     6.19 mm   944.83 um  
   1.40 GeV   5.135E-02  1.854E-05  171.13 mm     6.88 mm     1.07 mm  
   1.50 GeV   4.887E-02  1.739E-05  193.31 mm     7.56 mm     1.21 mm  
   1.60 GeV   4.669E-02  1.639E-05  216.57 mm     8.25 mm     1.35 mm  
   1.70 GeV   4.475E-02  1.549E-05  240.88 mm     8.94 mm     1.49 mm  
   1.80 GeV   4.302E-02  1.469E-05  266.20 mm     9.64 mm     1.64 mm  
   2.00 GeV   4.006E-02  1.333E-05  319.72 mm    12.26 mm     1.96 mm  
   2.25 GeV   3.708E-02  1.195E-05  391.80 mm    15.96 mm     2.38 mm  
   2.50 GeV   3.468E-02  1.083E-05  469.26 mm    19.37 mm     2.83 mm  
   2.75 GeV   3.271E-02  9.916E-06  551.73 mm    22.62 mm     3.29 mm  
   3.00 GeV   3.106E-02  9.146E-06  638.89 mm    25.77 mm     3.79 mm  
   3.25 GeV   2.966E-02  8.490E-06  730.41 mm    28.85 mm     4.29 mm  
   3.50 GeV   2.846E-02  7.925E-06  826.01 mm    31.87 mm     4.82 mm  
   3.75 GeV   2.742E-02  7.432E-06  925.45 mm    34.85 mm     5.36 mm  
   4.00 GeV   2.651E-02  6.999E-06    1.03 m     37.79 mm     5.92 mm  
   4.50 GeV   2.500E-02  6.272E-06    1.24 m     48.60 mm     7.06 mm  
   5.00 GeV   2.379E-02  5.686E-06    1.47 m     58.34 mm     8.25 mm  
   5.50 GeV   2.281E-02  5.203E-06    1.71 m     67.41 mm     9.46 mm  
   6.00 GeV   2.201E-02  4.797E-06    1.96 m     76.01 mm    10.70 mm  
   6.50 GeV   2.133E-02  4.452E-06    2.21 m     84.24 mm    11.96 mm  
   7.00 GeV   2.076E-02  4.155E-06    2.48 m     92.16 mm    13.24 mm  
   8.00 GeV   1.985E-02  3.668E-06    3.03 m    120.40 mm    15.81 mm  
   9.00 GeV   1.917E-02  3.286E-06    3.60 m    144.90 mm    18.41 mm  
  10.00 GeV   1.865E-02  2.978E-06    4.18 m    167.08 mm    21.00 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  3.8900E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
