 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\27Na_CD2.txt

 Ion = Sodium [11] , Mass = 28 amu

 Target Density =  9.0000E-01 g/cm3 = 1.0156E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = -1.56%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.171E+00  1.609E+00    1812 A       376 A       299 A   
  55.00 keV   1.228E+00  1.548E+00    1997 A       406 A       325 A   
  60.00 keV   1.286E+00  1.491E+00    2183 A       436 A       352 A   
  65.00 keV   1.334E+00  1.440E+00    2370 A       464 A       378 A   
  70.00 keV   1.375E+00  1.393E+00    2557 A       492 A       404 A   
  80.00 keV   1.442E+00  1.308E+00    2934 A       547 A       455 A   
  90.00 keV   1.500E+00  1.235E+00    3314 A       599 A       506 A   
 100.00 keV   1.554E+00  1.171E+00    3698 A       650 A       556 A   
 110.00 keV   1.606E+00  1.114E+00    4083 A       699 A       605 A   
 120.00 keV   1.657E+00  1.063E+00    4470 A       746 A       653 A   
 130.00 keV   1.708E+00  1.017E+00    4857 A       791 A       701 A   
 140.00 keV   1.760E+00  9.763E-01    5244 A       835 A       748 A   
 150.00 keV   1.812E+00  9.388E-01    5629 A       877 A       794 A   
 160.00 keV   1.864E+00  9.045E-01    6013 A       917 A       840 A   
 170.00 keV   1.916E+00  8.731E-01    6395 A       956 A       884 A   
 180.00 keV   1.969E+00  8.440E-01    6775 A       993 A       928 A   
 200.00 keV   2.073E+00  7.922E-01    7525 A      1066 A      1013 A   
 225.00 keV   2.202E+00  7.369E-01    8444 A      1150 A      1114 A   
 250.00 keV   2.328E+00  6.899E-01    9343 A      1227 A      1209 A   
 275.00 keV   2.448E+00  6.492E-01    1.02 um     1296 A      1299 A   
 300.00 keV   2.565E+00  6.137E-01    1.11 um     1360 A      1384 A   
 325.00 keV   2.676E+00  5.823E-01    1.19 um     1419 A      1465 A   
 350.00 keV   2.783E+00  5.544E-01    1.27 um     1474 A      1541 A   
 375.00 keV   2.886E+00  5.294E-01    1.35 um     1524 A      1614 A   
 400.00 keV   2.986E+00  5.068E-01    1.43 um     1571 A      1683 A   
 450.00 keV   3.177E+00  4.676E-01    1.58 um     1663 A      1811 A   
 500.00 keV   3.361E+00  4.347E-01    1.73 um     1743 A      1928 A   
 550.00 keV   3.539E+00  4.066E-01    1.87 um     1814 A      2035 A   
 600.00 keV   3.712E+00  3.824E-01    2.01 um     1878 A      2133 A   
 650.00 keV   3.881E+00  3.611E-01    2.14 um     1936 A      2224 A   
 700.00 keV   4.046E+00  3.424E-01    2.26 um     1988 A      2308 A   
 800.00 keV   4.367E+00  3.107E-01    2.50 um     2092 A      2459 A   
 900.00 keV   4.677E+00  2.849E-01    2.73 um     2179 A      2592 A   
   1.00 MeV   4.976E+00  2.635E-01    2.95 um     2253 A      2708 A   
   1.10 MeV   5.267E+00  2.454E-01    3.15 um     2318 A      2812 A   
   1.20 MeV   5.552E+00  2.298E-01    3.35 um     2374 A      2905 A   
   1.30 MeV   5.831E+00  2.163E-01    3.53 um     2424 A      2989 A   
   1.40 MeV   6.107E+00  2.044E-01    3.71 um     2469 A      3066 A   
   1.50 MeV   6.378E+00  1.939E-01    3.88 um     2509 A      3136 A   
   1.60 MeV   6.647E+00  1.845E-01    4.05 um     2544 A      3200 A   
   1.70 MeV   6.913E+00  1.760E-01    4.20 um     2577 A      3258 A   
   1.80 MeV   7.176E+00  1.684E-01    4.36 um     2607 A      3313 A   
   2.00 MeV   7.697E+00  1.551E-01    4.65 um     2674 A      3410 A   
   2.25 MeV   8.337E+00  1.414E-01    4.99 um     2753 A      3513 A   
   2.50 MeV   8.964E+00  1.301E-01    5.30 um     2818 A      3602 A   
   2.75 MeV   9.576E+00  1.206E-01    5.60 um     2873 A      3678 A   
   3.00 MeV   1.017E+01  1.125E-01    5.87 um     2921 A      3744 A   
   3.25 MeV   1.074E+01  1.055E-01    6.13 um     2962 A      3802 A   
   3.50 MeV   1.130E+01  9.944E-02    6.38 um     2998 A      3854 A   
   3.75 MeV   1.183E+01  9.405E-02    6.62 um     3031 A      3901 A   
   4.00 MeV   1.233E+01  8.927E-02    6.85 um     3060 A      3943 A   
   4.50 MeV   1.327E+01  8.112E-02    7.28 um     3140 A      4016 A   
   5.00 MeV   1.411E+01  7.443E-02    7.68 um     3207 A      4078 A   
   5.50 MeV   1.485E+01  6.884E-02    8.06 um     3266 A      4131 A   
   6.00 MeV   1.550E+01  6.408E-02    8.43 um     3318 A      4178 A   
   6.50 MeV   1.607E+01  5.998E-02    8.78 um     3365 A      4220 A   
   7.00 MeV   1.657E+01  5.642E-02    9.12 um     3408 A      4258 A   
   8.00 MeV   1.737E+01  5.049E-02    9.77 um     3546 A      4324 A   
   9.00 MeV   1.798E+01  4.577E-02   10.39 um     3667 A      4381 A   
  10.00 MeV   1.843E+01  4.190E-02   11.00 um     3778 A      4431 A   
  11.00 MeV   1.876E+01  3.868E-02   11.60 um     3880 A      4476 A   
  12.00 MeV   1.899E+01  3.594E-02   12.18 um     3976 A      4517 A   
  13.00 MeV   1.914E+01  3.359E-02   12.77 um     4068 A      4555 A   
  14.00 MeV   1.923E+01  3.155E-02   13.34 um     4157 A      4590 A   
  15.00 MeV   1.926E+01  2.976E-02   13.92 um     4243 A      4624 A   
  16.00 MeV   1.925E+01  2.817E-02   14.50 um     4326 A      4656 A   
  17.00 MeV   1.920E+01  2.675E-02   15.07 um     4409 A      4687 A   
  18.00 MeV   1.912E+01  2.548E-02   15.65 um     4490 A      4716 A   
  20.00 MeV   1.889E+01  2.329E-02   16.82 um     4794 A      4773 A   
  22.50 MeV   1.852E+01  2.105E-02   18.30 um     5244 A      4840 A   
  25.00 MeV   1.809E+01  1.923E-02   19.82 um     5676 A      4905 A   
  27.50 MeV   1.763E+01  1.772E-02   21.37 um     6096 A      4969 A   
  30.00 MeV   1.717E+01  1.643E-02   22.97 um     6509 A      5031 A   
  32.50 MeV   1.671E+01  1.534E-02   24.61 um     6918 A      5094 A   
  35.00 MeV   1.625E+01  1.438E-02   26.29 um     7326 A      5157 A   
  37.50 MeV   1.581E+01  1.355E-02   28.02 um     7732 A      5220 A   
  40.00 MeV   1.539E+01  1.281E-02   29.80 um     8140 A      5285 A   
  45.00 MeV   1.460E+01  1.156E-02   33.50 um     9694 A      5417 A   
  50.00 MeV   1.388E+01  1.055E-02   37.40 um     1.12 um     5555 A   
  55.00 MeV   1.323E+01  9.704E-03   41.50 um     1.26 um     5699 A   
  60.00 MeV   1.283E+01  8.993E-03   45.76 um     1.40 um     5850 A   
  65.00 MeV   1.243E+01  8.384E-03   50.16 um     1.53 um     6006 A   
  70.00 MeV   1.196E+01  7.856E-03   54.72 um     1.66 um     6169 A   
  80.00 MeV   1.107E+01  6.986E-03   64.37 um     2.15 um     6518 A   
  90.00 MeV   1.034E+01  6.297E-03   74.75 um     2.61 um     6900 A   
 100.00 MeV   9.719E+00  5.738E-03   85.83 um     3.05 um     7315 A   
 110.00 MeV   9.182E+00  5.275E-03   97.59 um     3.47 um     7763 A   
 120.00 MeV   8.714E+00  4.884E-03  110.01 um     3.89 um     8244 A   
 130.00 MeV   8.300E+00  4.549E-03  123.07 um     4.31 um     8756 A   
 140.00 MeV   7.931E+00  4.260E-03  136.76 um     4.73 um     9298 A   
 150.00 MeV   7.599E+00  4.006E-03  151.07 um     5.15 um     9871 A   
 160.00 MeV   7.299E+00  3.783E-03  165.99 um     5.56 um     1.05 um  
 170.00 MeV   7.024E+00  3.584E-03  181.50 um     5.98 um     1.11 um  
 180.00 MeV   6.772E+00  3.406E-03  197.61 um     6.40 um     1.18 um  
 200.00 MeV   6.325E+00  3.101E-03  231.56 um     8.01 um     1.31 um  
 225.00 MeV   5.850E+00  2.791E-03  277.23 um    10.30 um     1.50 um  
 250.00 MeV   5.445E+00  2.540E-03  326.44 um    12.43 um     1.71 um  
 275.00 MeV   5.096E+00  2.333E-03  379.17 um    14.51 um     1.92 um  
 300.00 MeV   4.790E+00  2.158E-03  435.40 um    16.55 um     2.16 um  
 325.00 MeV   4.520E+00  2.008E-03  495.09 um    18.58 um     2.40 um  
 350.00 MeV   4.280E+00  1.879E-03  558.24 um    20.63 um     2.66 um  
 375.00 MeV   4.064E+00  1.766E-03  624.84 um    22.68 um     2.93 um  
 400.00 MeV   3.870E+00  1.666E-03  694.87 um    24.76 um     3.22 um  
 450.00 MeV   3.535E+00  1.499E-03  845.08 um    32.64 um     3.82 um  
 500.00 MeV   3.256E+00  1.363E-03    1.01 mm    40.04 um     4.49 um  
 550.00 MeV   3.022E+00  1.250E-03    1.19 mm    47.25 um     5.20 um  
 600.00 MeV   2.822E+00  1.156E-03    1.38 mm    54.39 um     5.96 um  
 650.00 MeV   2.652E+00  1.075E-03    1.58 mm    61.53 um     6.76 um  
 700.00 MeV   2.505E+00  1.005E-03    1.79 mm    68.69 um     7.62 um  
 800.00 MeV   2.265E+00  8.909E-04    2.26 mm    95.30 um     9.46 um  
 900.00 MeV   2.066E+00  8.006E-04    2.78 mm   119.88 um    11.47 um  
   1.00 GeV   1.897E+00  7.276E-04    3.34 mm   143.83 um    13.66 um  
   1.10 GeV   1.756E+00  6.672E-04    3.95 mm   167.70 um    16.02 um  
   1.20 GeV   1.636E+00  6.164E-04    4.60 mm   191.68 um    18.54 um  
   1.30 GeV   1.534E+00  5.731E-04    5.30 mm   215.89 um    21.23 um  
   1.40 GeV   1.445E+00  5.357E-04    6.05 mm   240.37 um    24.08 um  
   1.50 GeV   1.367E+00  5.031E-04    6.84 mm   265.17 um    27.09 um  
   1.60 GeV   1.298E+00  4.743E-04    7.67 mm   290.28 um    30.26 um  
   1.70 GeV   1.237E+00  4.488E-04    8.55 mm   315.71 um    33.57 um  
   1.80 GeV   1.182E+00  4.260E-04    9.47 mm   341.47 um    37.04 um  
   2.00 GeV   1.088E+00  3.869E-04   11.43 mm   439.92 um    44.41 um  
   2.25 GeV   9.929E-01  3.474E-04   14.10 mm   580.24 um    54.40 um  
   2.50 GeV   9.154E-01  3.154E-04   17.01 mm   711.93 um    65.23 um  
   2.75 GeV   8.514E-01  2.891E-04   20.16 mm   839.82 um    76.86 um  
   3.00 GeV   7.974E-01  2.669E-04   23.53 mm   965.97 um    89.24 um  
   3.25 GeV   7.514E-01  2.480E-04   27.12 mm     1.09 mm   102.35 um  
   3.50 GeV   7.117E-01  2.317E-04   30.92 mm     1.22 mm   116.15 um  
   3.75 GeV   6.770E-01  2.175E-04   34.92 mm     1.34 mm   130.61 um  
   4.00 GeV   6.464E-01  2.050E-04   39.12 mm     1.47 mm   145.71 um  
   4.50 GeV   5.952E-01  1.839E-04   48.08 mm     1.94 mm   177.71 um  
   5.00 GeV   5.538E-01  1.669E-04   57.76 mm     2.37 mm   211.94 um  
   5.50 GeV   5.197E-01  1.529E-04   68.12 mm     2.79 mm   248.21 um  
   6.00 GeV   4.911E-01  1.411E-04   79.11 mm     3.20 mm   286.37 um  
   6.50 GeV   4.668E-01  1.311E-04   90.72 mm     3.59 mm   326.27 um  
   7.00 GeV   4.460E-01  1.224E-04  102.89 mm     3.98 mm   367.76 um  
   8.00 GeV   4.119E-01  1.082E-04  128.82 mm     5.42 mm   455.04 um  
   9.00 GeV   3.854E-01  9.709E-05  156.71 mm     6.70 mm   547.33 um  
  10.00 GeV   3.642E-01  8.808E-05  186.37 mm     7.91 mm   643.86 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.9997E+00                 eV / Angstrom 
  8.9997E+01                keV / micron   
  8.9997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8617E+00                 eV / (1E15 atoms/cm2)
  1.1141E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
