 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 07, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\38K_CD2.txt

 Ion = Potassium [19] , Mass = 38 amu

 Target Density =  9.3000E-01 g/cm3 = 1.1979E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   7.00 MeV   2.522E+01  2.657E-01    5.30 um     2147 A      2601 A   
   8.00 MeV   2.720E+01  2.390E-01    5.71 um     2241 A      2668 A   
   9.00 MeV   2.892E+01  2.175E-01    6.09 um     2319 A      2724 A   
  10.00 MeV   3.042E+01  1.999E-01    6.45 um     2386 A      2772 A   
  11.00 MeV   3.172E+01  1.851E-01    6.79 um     2445 A      2815 A   
  12.00 MeV   3.286E+01  1.725E-01    7.12 um     2498 A      2852 A   
  13.00 MeV   3.385E+01  1.616E-01    7.44 um     2547 A      2886 A   
  14.00 MeV   3.472E+01  1.521E-01    7.76 um     2592 A      2917 A   
  15.00 MeV   3.548E+01  1.438E-01    8.06 um     2634 A      2946 A   
  16.00 MeV   3.614E+01  1.364E-01    8.36 um     2674 A      2972 A   
  17.00 MeV   3.672E+01  1.297E-01    8.65 um     2711 A      2997 A   
  18.00 MeV   3.723E+01  1.238E-01    8.94 um     2747 A      3020 A   
  20.00 MeV   3.804E+01  1.134E-01    9.51 um     2871 A      3063 A   
  22.50 MeV   3.874E+01  1.029E-01   10.21 um     3046 A      3111 A   
  25.00 MeV   3.918E+01  9.423E-02   10.90 um     3205 A      3154 A   
  27.50 MeV   3.941E+01  8.701E-02   11.58 um     3355 A      3194 A   
  30.00 MeV   3.947E+01  8.089E-02   12.26 um     3496 A      3232 A   
  32.50 MeV   3.941E+01  7.562E-02   12.94 um     3632 A      3267 A   
  35.00 MeV   3.926E+01  7.104E-02   13.62 um     3764 A      3301 A   
  37.50 MeV   3.903E+01  6.702E-02   14.31 um     3892 A      3334 A   
  40.00 MeV   3.875E+01  6.346E-02   15.00 um     4017 A      3366 A   
  45.00 MeV   3.806E+01  5.743E-02   16.39 um     4486 A      3427 A   
  50.00 MeV   3.729E+01  5.250E-02   17.82 um     4926 A      3486 A   
  55.00 MeV   3.646E+01  4.840E-02   19.28 um     5346 A      3544 A   
  60.00 MeV   3.562E+01  4.493E-02   20.77 um     5753 A      3602 A   
  65.00 MeV   3.479E+01  4.195E-02   22.29 um     6151 A      3659 A   
  70.00 MeV   3.397E+01  3.937E-02   23.85 um     6542 A      3716 A   
  80.00 MeV   3.278E+01  3.509E-02   27.07 um     7981 A      3831 A   
  90.00 MeV   3.185E+01  3.170E-02   30.40 um     9273 A      3948 A   
 100.00 MeV   3.051E+01  2.894E-02   33.84 um     1.05 um     4066 A   
 110.00 MeV   2.927E+01  2.664E-02   37.44 um     1.17 um     4188 A   
 120.00 MeV   2.815E+01  2.470E-02   41.18 um     1.28 um     4315 A   
 130.00 MeV   2.713E+01  2.304E-02   45.07 um     1.40 um     4446 A   
 140.00 MeV   2.619E+01  2.160E-02   49.10 um     1.51 um     4582 A   
 150.00 MeV   2.534E+01  2.034E-02   53.28 um     1.62 um     4723 A   
 160.00 MeV   2.455E+01  1.922E-02   57.58 um     1.73 um     4869 A   
 170.00 MeV   2.381E+01  1.823E-02   62.03 um     1.84 um     5021 A   
 180.00 MeV   2.313E+01  1.734E-02   66.61 um     1.95 um     5177 A   
 200.00 MeV   2.189E+01  1.581E-02   76.16 um     2.38 um     5505 A   
