 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> January 28, 2022 
 ==================================================================

 Disk File Name = SRIM Outputs\132Xe_tTi.txt

 Ion = Xenon [54] , Mass = 132 amu

 Target Density =  2.2952E+00 g/cm3 = 5.4309E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Ti     22    050.00    097.94   
      H      1    050.00    002.06   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   6.189E-01  6.390E+00     375 A       125 A        97 A   
  55.00 keV   6.491E-01  6.499E+00     401 A       133 A       102 A   
  60.00 keV   6.779E-01  6.595E+00     426 A       140 A       108 A   
  65.00 keV   7.056E-01  6.679E+00     451 A       147 A       113 A   
  70.00 keV   7.323E-01  6.753E+00     475 A       153 A       119 A   
  80.00 keV   7.828E-01  6.876E+00     523 A       167 A       129 A   
  90.00 keV   8.303E-01  6.973E+00     570 A       180 A       140 A   
 100.00 keV   8.752E-01  7.051E+00     617 A       192 A       150 A   
 110.00 keV   9.180E-01  7.112E+00     663 A       205 A       159 A   
 120.00 keV   9.588E-01  7.160E+00     709 A       217 A       169 A   
 130.00 keV   9.979E-01  7.198E+00     754 A       229 A       178 A   
 140.00 keV   1.036E+00  7.227E+00     799 A       240 A       187 A   
 150.00 keV   1.072E+00  7.248E+00     844 A       252 A       197 A   
 160.00 keV   1.107E+00  7.264E+00     888 A       264 A       206 A   
 170.00 keV   1.141E+00  7.274E+00     933 A       275 A       214 A   
 180.00 keV   1.174E+00  7.280E+00     977 A       286 A       223 A   
 200.00 keV   1.238E+00  7.281E+00    1066 A       309 A       241 A   
 225.00 keV   1.313E+00  7.265E+00    1175 A       337 A       262 A   
 250.00 keV   1.384E+00  7.237E+00    1285 A       364 A       283 A   
 275.00 keV   1.472E+00  7.200E+00    1395 A       391 A       304 A   
 300.00 keV   1.570E+00  7.156E+00    1504 A       417 A       324 A   
 325.00 keV   1.651E+00  7.107E+00    1613 A       443 A       344 A   
 350.00 keV   1.721E+00  7.054E+00    1721 A       469 A       364 A   
 375.00 keV   1.782E+00  6.999E+00    1830 A       494 A       384 A   
 400.00 keV   1.836E+00  6.942E+00    1940 A       520 A       403 A   
 450.00 keV   1.930E+00  6.825E+00    2159 A       570 A       442 A   
 500.00 keV   2.013E+00  6.707E+00    2380 A       620 A       481 A   
 550.00 keV   2.089E+00  6.589E+00    2602 A       669 A       519 A   
 600.00 keV   2.162E+00  6.473E+00    2827 A       718 A       557 A   
 650.00 keV   2.232E+00  6.360E+00    3053 A       767 A       595 A   
 700.00 keV   2.301E+00  6.250E+00    3280 A       815 A       632 A   
 800.00 keV   2.440E+00  6.039E+00    3741 A       911 A       707 A   
 900.00 keV   2.581E+00  5.842E+00    4206 A      1005 A       782 A   
   1.00 MeV   2.723E+00  5.658E+00    4676 A      1098 A       857 A   
   1.10 MeV   2.867E+00  5.486E+00    5148 A      1188 A       932 A   
   1.20 MeV   3.013E+00  5.326E+00    5624 A      1277 A      1006 A   
   1.30 MeV   3.158E+00  5.176E+00    6101 A      1364 A      1080 A   
   1.40 MeV   3.304E+00  5.035E+00    6580 A      1448 A      1154 A   
   1.50 MeV   3.448E+00  4.903E+00    7058 A      1531 A      1227 A   
   1.60 MeV   3.591E+00  4.779E+00    7537 A      1611 A      1300 A   
   1.70 MeV   3.733E+00  4.661E+00    8016 A      1690 A      1372 A   
   1.80 MeV   3.873E+00  4.551E+00    8494 A      1767 A      1444 A   
   2.00 MeV   4.146E+00  4.348E+00    9447 A      1916 A      1586 A   
   2.25 MeV   4.474E+00  4.122E+00    1.06 um     2094 A      1758 A   
   2.50 MeV   4.785E+00  3.922E+00    1.18 um     2261 A      1927 A   
   2.75 MeV   5.081E+00  3.743E+00    1.30 um     2418 A      2090 A   
   3.00 MeV   5.362E+00  3.583E+00    1.41 um     2567 A      2248 A   
   3.25 MeV   5.629E+00  3.438E+00    1.52 um     2707 A      2402 A   
   3.50 MeV   5.883E+00  3.307E+00    1.64 um     2840 A      2551 A   
   3.75 MeV   6.126E+00  3.186E+00    1.75 um     2967 A      2696 A   
   4.00 MeV   6.359E+00  3.076E+00    1.86 um     3087 A      2836 A   
   4.50 MeV   6.798E+00  2.880E+00    2.07 um     3318 A      3105 A   
   5.00 MeV   7.211E+00  2.711E+00    2.29 um     3528 A      3359 A   
   5.50 MeV   7.603E+00  2.563E+00    2.49 um     3721 A      3599 A   
   6.00 MeV   7.980E+00  2.433E+00    2.70 um     3899 A      3827 A   
   6.50 MeV   8.347E+00  2.318E+00    2.89 um     4063 A      4043 A   
   7.00 MeV   8.706E+00  2.214E+00    3.09 um     4216 A      4248 A   
   8.00 MeV   9.414E+00  2.036E+00    3.46 um     4504 A      4628 A   
   9.00 MeV   1.012E+01  1.888E+00    3.82 um     4754 A      4973 A   
  10.00 MeV   1.083E+01  1.762E+00    4.17 um     4973 A      5286 A   
  11.00 MeV   1.154E+01  1.654E+00    4.50 um     5165 A      5572 A   
  12.00 MeV   1.227E+01  1.560E+00    4.81 um     5335 A      5833 A   
  13.00 MeV   1.301E+01  1.478E+00    5.11 um     5486 A      6072 A   
  14.00 MeV   1.375E+01  1.405E+00    5.40 um     5620 A      6291 A   
  15.00 MeV   1.450E+01  1.339E+00    5.67 um     5740 A      6492 A   
  16.00 MeV   1.526E+01  1.280E+00    5.94 um     5848 A      6677 A   
  17.00 MeV   1.601E+01  1.227E+00    6.19 um     5945 A      6848 A   
  18.00 MeV   1.677E+01  1.179E+00    6.43 um     6034 A      7007 A   
  20.00 MeV   1.828E+01  1.093E+00    6.89 um     6203 A      7290 A   
  22.50 MeV   2.013E+01  1.004E+00    7.42 um     6386 A      7593 A   
  25.00 MeV   2.193E+01  9.301E-01    7.91 um     6535 A      7850 A   
  27.50 MeV   2.367E+01  8.672E-01    8.37 um     6659 A      8071 A   
  30.00 MeV   2.532E+01  8.131E-01    8.79 um     6765 A      8264 A   
  32.50 MeV   2.690E+01  7.660E-01    9.19 um     6856 A      8434 A   
  35.00 MeV   2.840E+01  7.245E-01    9.57 um     6935 A      8586 A   
  37.50 MeV   2.981E+01  6.878E-01    9.94 um     7005 A      8721 A   
  40.00 MeV   3.115E+01  6.549E-01   10.28 um     7068 A      8844 A   
  45.00 MeV   3.359E+01  5.986E-01   10.94 um     7205 A      9058 A   
  50.00 MeV   3.577E+01  5.520E-01   11.55 um     7320 A      9240 A   
  55.00 MeV   3.770E+01  5.127E-01   12.14 um     7420 A      9397 A   
  60.00 MeV   3.942E+01  4.791E-01   12.69 um     7507 A      9536 A   
  65.00 MeV   4.094E+01  4.501E-01   13.23 um     7585 A      9660 A   
  70.00 MeV   4.230E+01  4.246E-01   13.74 um     7656 A      9771 A   
  80.00 MeV   4.460E+01  3.820E-01   14.73 um     7844 A      9967 A   
  90.00 MeV   4.646E+01  3.479E-01   15.68 um     8007 A      1.01 um  
 100.00 MeV   4.796E+01  3.197E-01   16.59 um     8154 A      1.03 um  
 110.00 MeV   4.920E+01  2.961E-01   17.48 um     8289 A      1.04 um  
 120.00 MeV   5.022E+01  2.760E-01   18.35 um     8413 A      1.05 um  
 130.00 MeV   5.108E+01  2.587E-01   19.21 um     8530 A      1.06 um  
 140.00 MeV   5.181E+01  2.435E-01   20.05 um     8641 A      1.07 um  
 150.00 MeV   5.244E+01  2.302E-01   20.88 um     8746 A      1.08 um  
 160.00 MeV   5.298E+01  2.184E-01   21.70 um     8847 A      1.09 um  
 170.00 MeV   5.344E+01  2.078E-01   22.51 um     8945 A      1.10 um  
 180.00 MeV   5.386E+01  1.982E-01   23.32 um     9039 A      1.11 um  
 200.00 MeV   5.455E+01  1.817E-01   24.92 um     9356 A      1.12 um  
 225.00 MeV   5.522E+01  1.648E-01   26.90 um     9807 A      1.14 um  
 250.00 MeV   5.575E+01  1.510E-01   28.86 um     1.02 um     1.16 um  
 275.00 MeV   5.647E+01  1.395E-01   30.79 um     1.06 um     1.17 um  
 300.00 MeV   5.718E+01  1.297E-01   32.70 um     1.10 um     1.19 um  
 325.00 MeV   5.749E+01  1.213E-01   34.60 um     1.13 um     1.20 um  
 350.00 MeV   5.780E+01  1.139E-01   36.48 um     1.17 um     1.21 um  
 375.00 MeV   5.807E+01  1.075E-01   38.36 um     1.20 um     1.22 um  
 400.00 MeV   5.828E+01  1.018E-01   40.22 um     1.23 um     1.23 um  
 450.00 MeV   5.859E+01  9.212E-02   43.94 um     1.34 um     1.26 um  
 500.00 MeV   5.875E+01  8.424E-02   47.65 um     1.44 um     1.28 um  
 550.00 MeV   5.879E+01  7.767E-02   51.35 um     1.54 um     1.30 um  
 600.00 MeV   5.872E+01  7.211E-02   55.05 um     1.63 um     1.31 um  
 650.00 MeV   5.855E+01  6.734E-02   58.76 um     1.71 um     1.33 um  
 700.00 MeV   5.829E+01  6.319E-02   62.49 um     1.80 um     1.35 um  
 800.00 MeV   5.759E+01  5.634E-02   70.00 um     2.09 um     1.38 um  
 900.00 MeV   5.667E+01  5.090E-02   77.62 um     2.36 um     1.42 um  
   1.00 GeV   5.561E+01  4.647E-02   85.37 um     2.60 um     1.45 um  
   1.10 GeV   5.446E+01  4.279E-02   93.28 um     2.84 um     1.48 um  
   1.20 GeV   5.326E+01  3.968E-02  101.37 um     3.06 um     1.52 um  
   1.30 GeV   5.202E+01  3.701E-02  109.64 um     3.28 um     1.55 um  
   1.40 GeV   5.079E+01  3.470E-02  118.11 um     3.49 um     1.58 um  
   1.50 GeV   4.956E+01  3.268E-02  126.79 um     3.71 um     1.62 um  
   1.60 GeV   4.837E+01  3.089E-02  135.68 um     3.92 um     1.65 um  
   1.70 GeV   4.720E+01  2.929E-02  144.80 um     4.13 um     1.69 um  
   1.80 GeV   4.607E+01  2.786E-02  154.13 um     4.34 um     1.72 um  
   2.00 GeV   4.395E+01  2.541E-02  173.49 um     5.13 um     1.79 um  
   2.25 GeV   4.154E+01  2.291E-02  198.98 um     6.28 um     1.89 um  
   2.50 GeV   3.939E+01  2.088E-02  225.90 um     7.35 um     1.99 um  
   2.75 GeV   3.749E+01  1.920E-02  254.24 um     8.38 um     2.10 um  
   3.00 GeV   3.579E+01  1.778E-02  283.97 um     9.38 um     2.21 um  
   3.25 GeV   3.427E+01  1.657E-02  315.07 um    10.36 um     2.33 um  
   3.50 GeV   3.288E+01  1.552E-02  347.51 um    11.34 um     2.45 um  
   3.75 GeV   3.161E+01  1.460E-02  381.28 um    12.31 um     2.58 um  
   4.00 GeV   3.043E+01  1.379E-02  416.40 um    13.28 um     2.72 um  
   4.50 GeV   2.841E+01  1.242E-02  490.48 um    16.93 um     3.00 um  
   5.00 GeV   2.667E+01  1.131E-02  569.63 um    20.30 um     3.31 um  
   5.50 GeV   2.516E+01  1.039E-02  653.73 um    23.54 um     3.64 um  
   6.00 GeV   2.383E+01  9.613E-03  742.70 um    26.70 um     3.98 um  
   6.50 GeV   2.265E+01  8.951E-03  836.47 um    29.83 um     4.34 um  
   7.00 GeV   2.161E+01  8.377E-03  934.93 um    32.93 um     4.72 um  
   8.00 GeV   1.982E+01  7.434E-03    1.15 mm    44.42 um     5.54 um  
   9.00 GeV   1.836E+01  6.690E-03    1.37 mm    54.95 um     6.41 um  
  10.00 GeV   1.713E+01  6.086E-03    1.62 mm    65.04 um     7.35 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.2951E+01                 eV / Angstrom 
  2.2951E+02                keV / micron   
  2.2951E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.2260E+01                 eV / (1E15 atoms/cm2)
  4.2233E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
