 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 05, 2024 
 ==================================================================

 Disk File Name = SRIM Outputs\144Sm_CD2.txt

 Ion = Samarium [62] , Mass = 144 amu

 Target Density =  9.3000E-01 g/cm3 = 1.1979E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   8.00 MeV   1.688E+01  4.715E+00    4.59 um     2670 A      2871 A   
   9.00 MeV   1.829E+01  4.383E+00    5.08 um     2862 A      3083 A   
  10.00 MeV   1.972E+01  4.100E+00    5.54 um     3027 A      3275 A   
  11.00 MeV   2.116E+01  3.855E+00    5.97 um     3170 A      3449 A   
  12.00 MeV   2.261E+01  3.642E+00    6.39 um     3296 A      3606 A   
  13.00 MeV   2.407E+01  3.455E+00    6.79 um     3407 A      3750 A   
  14.00 MeV   2.553E+01  3.288E+00    7.17 um     3505 A      3880 A   
  15.00 MeV   2.700E+01  3.138E+00    7.53 um     3593 A      4000 A   
  16.00 MeV   2.847E+01  3.003E+00    7.88 um     3671 A      4110 A   
  17.00 MeV   2.993E+01  2.881E+00    8.21 um     3743 A      4211 A   
  18.00 MeV   3.137E+01  2.769E+00    8.53 um     3807 A      4304 A   
  20.00 MeV   3.422E+01  2.573E+00    9.14 um     3965 A      4470 A   
  22.50 MeV   3.766E+01  2.368E+00    9.84 um     4151 A      4647 A   
  25.00 MeV   4.093E+01  2.196E+00   10.48 um     4302 A      4797 A   
  27.50 MeV   4.403E+01  2.050E+00   11.08 um     4429 A      4927 A   
  30.00 MeV   4.694E+01  1.924E+00   11.65 um     4538 A      5040 A   
  32.50 MeV   4.966E+01  1.814E+00   12.18 um     4632 A      5140 A   
  35.00 MeV   5.222E+01  1.718E+00   12.69 um     4716 A      5229 A   
  37.50 MeV   5.461E+01  1.632E+00   13.18 um     4791 A      5310 A   
  40.00 MeV   5.685E+01  1.555E+00   13.65 um     4858 A      5383 A   
  45.00 MeV   6.095E+01  1.423E+00   14.53 um     5055 A      5511 A   
  50.00 MeV   6.459E+01  1.314E+00   15.37 um     5222 A      5621 A   
  55.00 MeV   6.785E+01  1.221E+00   16.17 um     5367 A      5717 A   
  60.00 MeV   7.078E+01  1.142E+00   16.93 um     5496 A      5801 A   
  65.00 MeV   7.344E+01  1.074E+00   17.66 um     5612 A      5877 A   
  70.00 MeV   7.585E+01  1.014E+00   18.37 um     5718 A      5946 A   
  80.00 MeV   8.005E+01  9.132E-01   19.73 um     6061 A      6067 A   
  90.00 MeV   8.356E+01  8.322E-01   21.03 um     6356 A      6170 A   
 100.00 MeV   8.652E+01  7.656E-01   22.29 um     6616 A      6261 A   
 110.00 MeV   8.903E+01  7.096E-01   23.50 um     6852 A      6342 A   
 120.00 MeV   9.118E+01  6.619E-01   24.68 um     7067 A      6416 A   
 130.00 MeV   9.303E+01  6.206E-01   25.84 um     7267 A      6483 A   
 140.00 MeV   9.463E+01  5.846E-01   26.98 um     7455 A      6546 A   
 150.00 MeV   9.602E+01  5.529E-01   28.10 um     7631 A      6604 A   
 160.00 MeV   9.723E+01  5.247E-01   29.21 um     7800 A      6659 A   
 170.00 MeV   9.829E+01  4.994E-01   30.30 um     7960 A      6711 A   
 180.00 MeV   9.922E+01  4.767E-01   31.38 um     8114 A      6760 A   
 200.00 MeV   1.008E+02  4.373E-01   33.52 um     8674 A      6851 A   
 225.00 MeV   1.022E+02  3.969E-01   36.16 um     9456 A      6956 A   
 250.00 MeV   1.033E+02  3.638E-01   38.77 um     1.02 um     7052 A   
 275.00 MeV   1.041E+02  3.362E-01   41.35 um     1.08 um     7142 A   
 300.00 MeV   1.056E+02  3.127E-01   43.90 um     1.14 um     7226 A   
 325.00 MeV   1.075E+02  2.926E-01   46.42 um     1.20 um     7305 A   
 350.00 MeV   1.085E+02  2.750E-01   48.90 um     1.25 um     7379 A   
 375.00 MeV   1.086E+02  2.595E-01   51.37 um     1.30 um     7451 A   
 400.00 MeV   1.087E+02  2.458E-01   53.84 um     1.34 um     7519 A   
 450.00 MeV   1.088E+02  2.226E-01   58.77 um     1.51 um     7650 A   
 500.00 MeV   1.087E+02  2.037E-01   63.70 um     1.67 um     7775 A   
 550.00 MeV   1.085E+02  1.879E-01   68.64 um     1.81 um     7894 A   
 600.00 MeV   1.082E+02  1.745E-01   73.59 um     1.94 um     8008 A   
 650.00 MeV   1.079E+02  1.630E-01   78.56 um     2.06 um     8119 A   
 700.00 MeV   1.074E+02  1.530E-01   83.55 um     2.18 um     8228 A   
 800.00 MeV   1.063E+02  1.365E-01   93.60 um     2.61 um     8439 A   
 900.00 MeV   1.050E+02  1.234E-01  103.76 um     2.98 um     8643 A   
   1.00 GeV   1.035E+02  1.127E-01  114.07 um     3.32 um     8844 A   
   1.10 GeV   1.019E+02  1.038E-01  124.53 um     3.63 um     9042 A   
   1.20 GeV   1.002E+02  9.628E-02  135.16 um     3.93 um     9239 A   
   1.30 GeV   9.848E+01  8.984E-02  145.97 um     4.22 um     9436 A   
   1.40 GeV   9.669E+01  8.425E-02  156.98 um     4.50 um     9634 A   
   1.50 GeV   9.489E+01  7.935E-02  168.20 um     4.77 um     9832 A   
   1.60 GeV   9.308E+01  7.502E-02  179.63 um     5.04 um     1.00 um  
   1.70 GeV   9.129E+01  7.116E-02  191.29 um     5.30 um     1.02 um  
   1.80 GeV   8.952E+01  6.771E-02  203.18 um     5.56 um     1.04 um  
   2.00 GeV   8.606E+01  6.176E-02  227.67 um     6.55 um     1.09 um  
   2.25 GeV   8.197E+01  5.571E-02  259.66 um     7.96 um     1.14 um  
   2.50 GeV   7.817E+01  5.080E-02  293.24 um     9.27 um     1.20 um  
   2.75 GeV   7.468E+01  4.672E-02  328.41 um    10.52 um     1.26 um  
   3.00 GeV   7.149E+01  4.328E-02  365.19 um    11.74 um     1.32 um  
   3.25 GeV   6.861E+01  4.033E-02  403.56 um    12.94 um     1.38 um  
   3.50 GeV   6.601E+01  3.778E-02  443.49 um    14.12 um     1.45 um  
   3.75 GeV   6.366E+01  3.555E-02  484.95 um    15.29 um     1.52 um  
   4.00 GeV   6.156E+01  3.358E-02  527.88 um    16.45 um     1.59 um  
   4.50 GeV   5.777E+01  3.025E-02  618.02 um    20.81 um     1.75 um  
   5.00 GeV   5.423E+01  2.756E-02  714.07 um    24.86 um     1.91 um  
   5.50 GeV   5.114E+01  2.532E-02  816.16 um    28.75 um     2.08 um  
