 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> August 01, 2023 
 ==================================================================

 Disk File Name = SRIM Outputs\50Ca_CD2.txt

 Ion = Calcium [20] , Mass = 49.957 amu

 Target Density =  9.3000E-01 g/cm3 = 1.0483E+23 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
      H      1    066.67    014.37   
      C      6    033.33    085.63   
 ====================================
 Bragg Correction = 0.54%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   1.543E+00  4.187E+00     980 A       180 A       150 A   
  55.00 keV   1.618E+00  4.115E+00    1068 A       193 A       161 A   
  60.00 keV   1.690E+00  4.043E+00    1156 A       206 A       173 A   
  65.00 keV   1.759E+00  3.974E+00    1244 A       219 A       184 A   
  70.00 keV   1.826E+00  3.906E+00    1332 A       232 A       195 A   
  80.00 keV   1.952E+00  3.776E+00    1509 A       258 A       217 A   
  90.00 keV   2.070E+00  3.654E+00    1687 A       283 A       239 A   
 100.00 keV   2.181E+00  3.539E+00    1865 A       307 A       260 A   
 110.00 keV   2.214E+00  3.433E+00    2045 A       330 A       282 A   
 120.00 keV   2.269E+00  3.333E+00    2227 A       354 A       303 A   
 130.00 keV   2.338E+00  3.240E+00    2410 A       377 A       324 A   
 140.00 keV   2.416E+00  3.152E+00    2594 A       399 A       345 A   
 150.00 keV   2.497E+00  3.070E+00    2778 A       421 A       365 A   
 160.00 keV   2.581E+00  2.993E+00    2963 A       443 A       386 A   
 170.00 keV   2.665E+00  2.920E+00    3147 A       463 A       406 A   
 180.00 keV   2.749E+00  2.851E+00    3332 A       484 A       426 A   
 200.00 keV   2.913E+00  2.724E+00    3699 A       525 A       466 A   
 225.00 keV   3.109E+00  2.583E+00    4155 A       573 A       515 A   
 250.00 keV   3.293E+00  2.458E+00    4608 A       619 A       562 A   
 275.00 keV   3.466E+00  2.347E+00    5056 A       662 A       608 A   
 300.00 keV   3.628E+00  2.247E+00    5501 A       702 A       653 A   
 325.00 keV   3.781E+00  2.156E+00    5941 A       741 A       696 A   
 350.00 keV   3.925E+00  2.074E+00    6378 A       778 A       738 A   
 375.00 keV   4.061E+00  1.999E+00    6810 A       813 A       779 A   
 400.00 keV   4.189E+00  1.930E+00    7239 A       846 A       819 A   
 450.00 keV   4.428E+00  1.807E+00    8086 A       912 A       895 A   
 500.00 keV   4.646E+00  1.701E+00    8918 A       973 A       968 A   
 550.00 keV   4.846E+00  1.609E+00    9738 A      1029 A      1037 A   
 600.00 keV   5.032E+00  1.527E+00    1.05 um     1081 A      1103 A   
 650.00 keV   5.208E+00  1.455E+00    1.13 um     1130 A      1166 A   
 700.00 keV   5.377E+00  1.390E+00    1.21 um     1176 A      1226 A   
 800.00 keV   5.698E+00  1.278E+00    1.37 um     1269 A      1340 A   
 900.00 keV   6.009E+00  1.186E+00    1.52 um     1351 A      1445 A   
   1.00 MeV   6.314E+00  1.107E+00    1.66 um     1424 A      1542 A   
   1.10 MeV   6.615E+00  1.039E+00    1.80 um     1490 A      1633 A   
   1.20 MeV   6.914E+00  9.804E-01    1.94 um     1550 A      1717 A   
   1.30 MeV   7.209E+00  9.286E-01    2.07 um     1605 A      1796 A   
   1.40 MeV   7.500E+00  8.827E-01    2.20 um     1654 A      1869 A   
   1.50 MeV   7.788E+00  8.416E-01    2.32 um     1700 A      1938 A   
   1.60 MeV   8.072E+00  8.047E-01    2.44 um     1742 A      2003 A   
   1.70 MeV   8.352E+00  7.712E-01    2.56 um     1781 A      2064 A   
   1.80 MeV   8.629E+00  7.407E-01    2.68 um     1817 A      2122 A   
   2.00 MeV   9.171E+00  6.872E-01    2.90 um     1894 A      2227 A   
   2.25 MeV   9.831E+00  6.314E-01    3.16 um     1984 A      2345 A   
   2.50 MeV   1.047E+01  5.848E-01    3.41 um     2060 A      2448 A   
   2.75 MeV   1.110E+01  5.453E-01    3.64 um     2126 A      2540 A   
   3.00 MeV   1.172E+01  5.113E-01    3.87 um     2183 A      2623 A   
   3.25 MeV   1.232E+01  4.816E-01    4.08 um     2234 A      2697 A   
   3.50 MeV   1.292E+01  4.556E-01    4.29 um     2279 A      2765 A   
   3.75 MeV   1.351E+01  4.325E-01    4.48 um     2319 A      2826 A   
   4.00 MeV   1.408E+01  4.119E-01    4.67 um     2356 A      2883 A   
   4.50 MeV   1.522E+01  3.765E-01    5.03 um     2445 A      2983 A   
   5.00 MeV   1.631E+01  3.472E-01    5.36 um     2519 A      3068 A   
   5.50 MeV   1.738E+01  3.225E-01    5.67 um     2582 A      3142 A   
   6.00 MeV   1.840E+01  3.014E-01    5.97 um     2636 A      3208 A   
   6.50 MeV   1.939E+01  2.831E-01    6.24 um     2684 A      3266 A   
   7.00 MeV   2.033E+01  2.671E-01    6.51 um     2726 A      3317 A   
   8.00 MeV   2.209E+01  2.404E-01    7.01 um     2842 A      3407 A   
   9.00 MeV   2.368E+01  2.189E-01    7.47 um     2938 A      3481 A   
  10.00 MeV   2.511E+01  2.012E-01    7.91 um     3019 A      3545 A   
  11.00 MeV   2.639E+01  1.863E-01    8.32 um     3089 A      3600 A   
  12.00 MeV   2.753E+01  1.737E-01    8.72 um     3152 A      3649 A   
  13.00 MeV   2.855E+01  1.628E-01    9.10 um     3208 A      3692 A   
  14.00 MeV   2.947E+01  1.533E-01    9.47 um     3260 A      3732 A   
  15.00 MeV   3.030E+01  1.449E-01    9.83 um     3307 A      3768 A   
  16.00 MeV   3.104E+01  1.374E-01   10.18 um     3351 A      3801 A   
  17.00 MeV   3.172E+01  1.308E-01   10.52 um     3393 A      3832 A   
  18.00 MeV   3.232E+01  1.248E-01   10.85 um     3432 A      3860 A   
  20.00 MeV   3.337E+01  1.144E-01   11.50 um     3565 A      3913 A   
  22.50 MeV   3.441E+01  1.038E-01   12.29 um     3748 A      3970 A   
  25.00 MeV   3.521E+01  9.506E-02   13.06 um     3913 A      4022 A   
  27.50 MeV   3.581E+01  8.779E-02   13.82 um     4065 A      4069 A   
  30.00 MeV   3.624E+01  8.163E-02   14.56 um     4207 A      4111 A   
  32.50 MeV   3.655E+01  7.633E-02   15.30 um     4341 A      4151 A   
  35.00 MeV   3.674E+01  7.172E-02   16.03 um     4469 A      4189 A   
  37.50 MeV   3.683E+01  6.767E-02   16.76 um     4593 A      4225 A   
  40.00 MeV   3.686E+01  6.408E-02   17.49 um     4712 A      4259 A   
  45.00 MeV   3.673E+01  5.800E-02   18.95 um     5154 A      4323 A   
  50.00 MeV   3.642E+01  5.303E-02   20.41 um     5565 A      4383 A   
  55.00 MeV   3.601E+01  4.890E-02   21.90 um     5954 A      4441 A   
  60.00 MeV   3.552E+01  4.540E-02   23.40 um     6329 A      4497 A   
  65.00 MeV   3.499E+01  4.240E-02   24.92 um     6692 A      4552 A   
  70.00 MeV   3.442E+01  3.979E-02   26.47 um     7047 A      4605 A   
  80.00 MeV   3.327E+01  3.548E-02   29.64 um     8366 A      4711 A   
  90.00 MeV   3.212E+01  3.205E-02   32.93 um     9580 A      4817 A   
 100.00 MeV   3.102E+01  2.926E-02   36.33 um     1.07 um     4923 A   
 110.00 MeV   3.057E+01  2.695E-02   39.82 um     1.18 um     5030 A   
 120.00 MeV   2.985E+01  2.499E-02   43.38 um     1.29 um     5137 A   
 130.00 MeV   2.889E+01  2.331E-02   47.04 um     1.39 um     5246 A   
 140.00 MeV   2.801E+01  2.185E-02   50.81 um     1.49 um     5358 A   
 150.00 MeV   2.719E+01  2.058E-02   54.71 um     1.59 um     5473 A   
 160.00 MeV   2.643E+01  1.945E-02   58.72 um     1.68 um     5591 A   
 170.00 MeV   2.573E+01  1.845E-02   62.84 um     1.78 um     5712 A   
 180.00 MeV   2.506E+01  1.755E-02   67.07 um     1.88 um     5836 A   
 200.00 MeV   2.386E+01  1.600E-02   75.86 um     2.26 um     6095 A   
 225.00 MeV   2.255E+01  1.443E-02   87.44 um     2.79 um     6438 A   
 250.00 MeV   2.140E+01  1.315E-02   99.68 um     3.28 um     6803 A   
 275.00 MeV   2.038E+01  1.209E-02  112.55 um     3.76 um     7190 A   
 300.00 MeV   1.947E+01  1.120E-02  126.04 um     4.21 um     7598 A   
 325.00 MeV   1.865E+01  1.044E-02  140.14 um     4.66 um     8028 A   
 350.00 MeV   1.790E+01  9.774E-03  154.85 um     5.11 um     8479 A   
 375.00 MeV   1.722E+01  9.195E-03  170.15 um     5.55 um     8950 A   
 400.00 MeV   1.659E+01  8.684E-03  186.05 um     5.99 um     9441 A   
 450.00 MeV   1.548E+01  7.822E-03  219.60 um     7.64 um     1.05 um  
 500.00 MeV   1.451E+01  7.123E-03  255.48 um     9.18 um     1.16 um  
 550.00 MeV   1.366E+01  6.544E-03  293.67 um    10.65 um     1.28 um  
 600.00 MeV   1.291E+01  6.055E-03  334.15 um    12.10 um     1.41 um  
 650.00 MeV   1.224E+01  5.638E-03  376.92 um    13.53 um     1.54 um  
 700.00 MeV   1.164E+01  5.277E-03  421.95 um    14.95 um     1.68 um  
 800.00 MeV   1.062E+01  4.683E-03  518.67 um    20.27 um     1.98 um  
 900.00 MeV   9.769E+00  4.214E-03  624.26 um    25.19 um     2.30 um  
   1.00 GeV   9.060E+00  3.834E-03  738.56 um    29.94 um     2.65 um  
   1.10 GeV   8.459E+00  3.520E-03  861.39 um    34.62 um     3.03 um  
   1.20 GeV   7.943E+00  3.255E-03  992.57 um    39.28 um     3.43 um  
   1.30 GeV   7.497E+00  3.029E-03    1.13 mm    43.96 um     3.85 um  
   1.40 GeV   7.105E+00  2.833E-03    1.28 mm    48.65 um     4.29 um  
   1.50 GeV   6.759E+00  2.662E-03    1.43 mm    53.38 um     4.76 um  
   1.60 GeV   6.441E+00  2.512E-03    1.60 mm    58.15 um     5.24 um  
   1.70 GeV   6.154E+00  2.378E-03    1.77 mm    62.98 um     5.75 um  
   1.80 GeV   5.895E+00  2.258E-03    1.95 mm    67.86 um     6.28 um  
   2.00 GeV   5.445E+00  2.053E-03    2.33 mm    86.55 um     7.39 um  
   2.25 GeV   4.982E+00  1.846E-03    2.84 mm   113.26 um     8.90 um  
   2.50 GeV   4.602E+00  1.678E-03    3.40 mm   138.36 um    10.53 um  
   2.75 GeV   4.276E+00  1.539E-03    4.01 mm   162.79 um    12.27 um  
   3.00 GeV   3.994E+00  1.422E-03    4.66 mm   187.02 um    14.13 um  
   3.25 GeV   3.753E+00  1.322E-03    5.35 mm   211.26 um    16.10 um  
   3.50 GeV   3.543E+00  1.236E-03    6.09 mm   235.62 um    18.19 um  
   3.75 GeV   3.359E+00  1.161E-03    6.87 mm   260.15 um    20.38 um  
   4.00 GeV   3.197E+00  1.095E-03    7.69 mm   284.88 um    22.68 um  
   4.50 GeV   2.922E+00  9.832E-04    9.45 mm   378.34 um    27.59 um  
   5.00 GeV   2.700E+00  8.931E-04   11.37 mm   465.33 um    32.89 um  
   5.50 GeV   2.515E+00  8.187E-04   13.43 mm   549.35 um    38.56 um  
   6.00 GeV   2.360E+00  7.562E-04   15.64 mm   631.93 um    44.59 um  
   6.50 GeV   2.227E+00  7.028E-04   17.98 mm   713.79 um    50.96 um  
   7.00 GeV   2.112E+00  6.568E-04   20.46 mm   795.34 um    57.64 um  
   8.00 GeV   1.924E+00  5.812E-04   25.80 mm     1.10 mm    71.93 um  
   9.00 GeV   1.776E+00  5.218E-04   31.62 mm     1.37 mm    87.32 um  
  10.00 GeV   1.656E+00  4.737E-04   37.89 mm     1.63 mm   103.73 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  9.2997E+00                 eV / Angstrom 
  9.2997E+01                keV / micron   
  9.2997E+01                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  8.8711E+00                 eV / (1E15 atoms/cm2)
  6.6329E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
